3r2k1/1p6/2p3pp/R4p2/R3pP2/4Pn2/1P3PKP/5r2 w - -,c3e2 a5a4 b3a2 c6c5 d2d3 g8f6 c2c3 d4c3 b2c3 f8e7,Mate
rnbqkb1r/1p1p1ppp/p3pn2/2p5/8/2P2NP1/PP1PPPBP/RNBQK2R w KQkq -,e1h1 d7d5 d2d3 f8e7 e2e4 b8c6 a2a4 h7h6 e4e5 f6d7,15
3r1rk1/1p6/5qpb/p1pPp2p/PnP1Pp2/2B3PB/1R3P1P/2RQ3K w - -,c1b1 d8d6 f2f3 h6g5 b2g2 g8h7 d1e2 b7b6 b1d1 f8e8,106
3r1rk1/pp3pb1/1n2bqpp/3Bp3/4P3/2N1RN1P/PP3PP1/R2Q2K1 w - -,d1b3 f8e8 d5e6 f6e6 c3b5 e6b3 e3b3 b6a4 b5c7 e8e7,36
2rq1rk1/2nnbppp/b1Bpp3/p5P1/Pp1NP2P/4BP2/NPP3Q1/2KR3R w - -,c1b1 d7b8 c6b5 a6b5 a4b5 e6e5 d4f5 c7b5 h4h5 b8c6,123
3r1rk1/2RR1pb1/1q4p1/p2pp2p/7P/3PP1B1/P1Q2PP1/6K1 w - -,c7b7 b6e6 d7d8 f8d8 c2c7 d8c8 c7a5 g6g5 b7c7 c8b8,115
2k5/p1p2P2/1p1p4/7R/5r2/1r6/P3K3/8 w - -,f7f8r f4f8 a2b3 f8f4 e2d2 c8b7 h5d5 f4h4 d2c3 a7a5,-632
3rr1k1/pp1q1pp1/2p3p1/6b1/1PPP4/4PQ2/PR6/5RK1 w - -,b2e2 d7e6 c4c5 d8d5 e3e4 d5d4 a2a3 e8d8 f3g3 g5f6,-620
r4rk1/pb4p1/7p/1Pp2n2/5B2/bqN2PP1/Q3N1BP/2KR3R w - -,a2a3 b3a3 c1b1 a8d8 h1e1 a3b3 b1a1 f5d4 d1c1 b3a3,-625
rnb1kb1r/p1p2ppp/1p3n2/8/4p3/1NP5/PP1P1PPP/RNB1KB1R w KQkq -,d2d4 e4d3 f1d3 c8a6 d3a6 b8a6 e1h1 e8a8 c1g5 a6c5,-14
8/4r3/8/1p1kp2p/4R1pP/1K4P1/5P2/8 w - -,f2f3 g4f3 e4e1 d5d4 e1f1 d4e3 f1e1 e3d2 e1b1 f3f2,-793
rnb1kb1r/1pqp1ppp/p3pn2/8/3p4/2P2NP1/PP2PPBP/RNBQ1RK1 w kq -,c1f4 c7d8 c3d4 d7d5 b1c3 f8e7 f3e5 e8h8 a1c1 b7b5,70
3r1rk1/1pq5/6p1/p2p1P1p/P2Nn3/2P2QP1/1P5P/R2R3K w - -,d4e6 c7e5 e6f8 d8f8 d1f1 f8f5 f3g2 f5g5 f1f4 e5e7,332
rn1qk2r/pp2ppbp/2pp1np1/3P4/2P5/2N2PP1/PP3P1P/R1BQKB1R w KQkq -,f1g2 b8d7 f3f4 e8h8 e1h1 d7b6 d1e2 c6d5 c4d5 a8c8,70
2k5/p1p2r2/1p1p4/7R/8/1P6/4K3/8 w - -,e2e3 c8b7 b3b4 f7e7 e3d3 e7e5 h5h1 a7a6 h1f1 a6a5,-620
3r1rk1/1R1R1pb1/4q1p1/p2pp2p/7P/3PP1B1/P1Q2PP1/6K1 w - -,d7d8 f8d8 c2c7 d8c8 c7a5 g6g5 b7c7 c8b8 a5a7 b8b1,116
rn1qkb1r/pp3pp1/4pn1p/2pp4/2PP4/2NQPN2/PP3PPP/R1B1K2R w KQkq -,d4c5 b8c6 c4d5 f6d5 e1h1 f8c5 d3c4 c5b4 c3d5 d8d5,45
r3k2r/1b1nbpp1/p2ppn2/q6p/Np1NP3/4BP1P/PPPQB1P1/1K1R3R w kq -,e2c4 a5a4 g2g4 d7e5 c4b3 a4a5 g4g5 e5f3 d4f3 f6e4,-235
3r1rk1/1p6/5qpb/p1pPp2p/PnP1P3/2B2pPB/1R3P1P/1R1Q3K w - -,b2b3 d8e8 h1g1 f8f7 h3e6 e8e6 d5e6 f6e6 c3b4 a5b4,159
3rr1k1/pp3pp1/2p1q1p1/6b1/1PPP4/4PQ2/P3R3/5RK1 w - -,b4b5 e6c4 g1g2 g5f6 b5c6 b7c6 f1f2 d8d5 e2c2 c4d3,-616
8/8/8/8/3K4/3Q1N2/1k6/8 w - -,b4b5 e6c4 g1g2 g5f6 b5c6 b7c6 f1f2 d8d5 e2c2 c4d3,Mate
3r1rk1/pb4p1/7p/1Pp2n2/5B2/bqN2PP1/Q2KN1BP/3R3R w - -,d2e1 d8d1 e1f2 b3a2 c3a2 d1h1 g2h1 c5c4 f2e1 f8e8,-482
r1bq1rk1/1pp2ppp/p7/2b5/2B1PPn1/2N5/PPQB2PP/R4R1K w - -,f4f5 d8h4 h2h3 h4g3 d2f4 g4f2 f1f2 g3f2 c3e2 c5d6,-46
8/4kpp1/1K2p3/8/1P1P1P2/2r1PP1p/7R/8 w - -,h2h3 c3e3 b4b5 e7d7 h3g3 g7g6 g3h3 e3c3 b6b7 c3d3,4
8/2p3k1/3pb1p1/r7/2p1PK2/1P2NP2/2P5/7R w - -,b3b4 a5a3 e3d5 e6d5 e4d5 a3a2 c2c3 a2e2 h1d1 e2c2,2
r1bq1rk1/p3nppp/1pn5/b1p1P3/2PpN3/P4NP1/1P2PPBP/R1BQ1RK1 w - -,c1g5 h7h6 e4f6 g7f6 g5f6 d8d7 f3h4 e7g6 d1c1 g8h7,211
rn2k2r/ppq2ppp/2pb1p2/8/3P4/2PB3P/PP2bPP1/R1BQK2R w KQkq -,d1e2 e8f8 e1h1 b8d7 e2f3 h7h5 d3f5 a8e8 a2a4 f8g8,107
4r3/3kr3/2p1p1p1/3p2P1/3PnPB1/2P1R1K1/7R/8 w - -,g3h4 e7h7 g4h5 h7h5 h4g4 h5h2 e3e4 d5e4 d4d5 e8h8,-9605
3r2k1/1R3pb1/4q1p1/p2pp2p/7P/3PP1B1/P1Q2PP1/6K1 w - -,c2c7 d8c8 c7a5 g6g5 b7c7 c8b8 a5a7 b8b1 g1h2 g5h4,118
8/4r3/8/1p2p2p/3k2pP/1K4P1/4RP2/8 w - -,b3c2 e7f7 c2b3 f7f3 b3b4 e5e4 b4b5 e4e3 f2e3 f3e3,-465
r1bqkbnr/pp1pnppp/4p3/8/2PNP3/8/PP3PPP/RNBQKB1R w KQkq -,d4b5 e7g6 b5d6 f8d6 d1d6 d8e7 d6d4 e7f6 c1e3 b7b6,139
2k5/p1p5/1p1p1P2/7p/5P2/1Br3r1/P4K2/7R w - -,f2e2 g3f3 h1h5 f3f4 h5h6 c8b7 e2d2 c3g3 b3e6 c7c6,-422
r2qkbnr/pp3pp1/2p1p2p/3pPb2/Bn1P3P/2N5/PPP2PP1/R1BQK1NR w KQkq -,a2a3 b4a6 c3e2 b7b5 a4b3 c6c5 c2c3 g8e7 b3c2 f5c2,81
r4r2/pp1b1pk1/3Qpqp1/7n/4P2P/2N2P2/PPP5/2KR1B1R w - -,d6d7 a8d8 d7c7 d8d1 c3d1 f6f3 h1g1 f3e4 c7c3 g7g8,346
4r3/4r3/2pkp1p1/3p2P1/3PnPB1/2P1RK2/7R/8 w - -,h2h4 e7f7 e3e4 d5e4 f3e4 e8f8 g4e2 f7a7 h4h6 f8g8,-19
2rq1rk1/2nnbppp/b1Bp4/p3p1P1/Pp1NP2P/4BP2/NPP3Q1/1K1R3R w - -,d4f5 d7b8 c6b5 c7b5 a4b5 a6b5 h4h5 b5d7 d1g1 d7f5,139
1qrr1bk1/pbp2ppp/1p3n2/nN1pN3/2P5/8/PB2QPPP/1BRR2K1 w - -,b1h7 g8h7 e5f7 d8d7 f7g5 h7h8 b2f6 g7f6 e2e6 f6g5,241
r2q1rk1/3bb1pp/4p3/pp1pPp2/2pPn3/P1P1PR1P/1PBN2PB/R2Q2K1 w - -,d1e1 b5b4 d2e4 d5e4 f3f1 b4b3 c2d1 d7c6 d1e2 c6d5,-97
rnbqk2r/ppp1ppbp/5np1/4p3/8/3P1NP1/PPP2P1P/RNBQKB1R w KQkq -,f3e5 b8c6 e5f3 c8e6 b1c3 d8d7 f1g2 e6h3 g2h3 d7h3,-63
rn2k2r/pp2qppp/2pb1p2/8/3P4/2PB3P/PP2QPP1/R1B1K2R w KQkq -,e2e7 e8e7 c1e3 b8d7 e1a1 h8e8 c3c4 g7g6 h1e1 e7f8,142
r2q1rk1/p5bp/2n1bpp1/1ppnp3/2N5/2PP2P1/PP1N1PBP/R1BQR1K1 w - -,c4e3 d5e3 e1e3 a8c8 e3e1 c6e7 f2f4 d8d7 f4e5 f6e5,-14
8/1p1rkp1p/pPn1p1pP/2PrP1P1/P3KP2/3p4/3R1B2/1R6 w - -,,0
r1b2rk1/1pp2ppp/p7/2b2P2/2B1P1nq/2N5/PPQB2PP/R4R1K w - -,h2h3 g4f2 f1f2 c5f2 a1f1 c8d7 c3d5 a8e8 d2f4 f2d4,-65
r3kb1r/ppp1pppp/2n1q3/1B1N4/8/5Q1P/PPP2PP1/R1B1K2R w KQkq -,c1e3 e8a8 e1a1 f7f5 b5c4 e6e5 e3f4 e5e4 f3e4 f5e4,560
5r2/4K3/8/6Rp/1k5P/6p1/8/8 w - -,e7f8 b4c4 f8f7 c4d4 g5g3 d4e4 f7g6 e4f4 g3g1 f4f3,1473
5rk1/pb4p1/7p/1Pp2n2/5B2/bqN2PP1/Q3N1BP/3rK2R w - -,c3d1 b3a2 e1f1 a3b4 d1f2 a2b1 e2c1 c5c4 g2h3 f5d4,-898
r1bqk2r/ppp1ppbp/2n2np1/4N3/8/3P2P1/PPP2P1P/RNBQKB1R w KQkq -,e5f3 c8e6 f1g2 d8d7 b1c3 e6h3 g2h3 d7h3 c1e3 e8h8,-57
8/1r6/8/1p2p2p/1K1k2pP/6P1/4RP2/8 w - -,e2e3 b7f7 e3e2 f7f3 b4b5 e5e4 e2d2 f3d3 d2a2 e4e3,-464
k7/8/3n4/8/7b/8/6R1/B6K w - -,g2g6 d6f5 g6b6 h4d8 b6b1 a8a7 h1g2 f5d6 g2f3 d6c4,52
rn5r/pp2kppp/2pb1p2/8/3P4/2PB3P/PP3PP1/R1B1K2R w KQ -,c1e3 a7a5 e1a1 b8a6 c3c4 h8e8 a2a3 e7f8 c4c5 d6c7,132
r4rk1/1b1nbppp/pqpNpn2/1p6/3PPB2/5NP1/PPQ2PBP/2RR2K1 w - -,d6b7 b6b7 f3g5 h7h6 e4e5 h6g5 g2c6 b7a7 e5f6 e7f6,288
2r3k1/2r2pbp/q1p1p1p1/pp6/3P3P/1PR1P1P1/2Q2PB1/2R3K1 w - -,h4h5 g7f8 c2e2 f8b4 c3c2 b4a3 c1d1 a3f8 g2e4 c6c5,-38
r2qkb1r/pp2pppp/2p2n2/1B1PN3/8/P1N5/1PP3PP/R1BbK2R w KQkq -,d5c6 a7a6 c6c7 a6b5 c7d8n a8d8 c3d1 f6e4 h1f1 f7f6,351
8/2qr1p1p/2p3pk/1p6/4B1P1/3P1n1P/1QK5/1R6 w - -,e4f3 c7h2 c2c3 h2e5 c3d2 e5f4 d2e2 f4h2 e2e1 h2b2,10
3r2k1/3r1pp1/5n1p/2n1p3/2p1P3/q2b1PPP/P2R1QB1/2RN1NK1 w - -,c1c3 a3a5 f1e3 c5a4 c3c1 c4c3 d1c3 a4c3 f2e1 a5a3,-348
r4rk1/p2n1pp1/1p2pn1p/3p4/3P1B2/P1P1PN2/4KPPP/2R4R w - -,c3c4 f8c8 f3d2 f6h5 f4e5 h5f6 e5g3 d5c4 c1c4 c8c4,15
8/1B1k1p2/1pp3p1/p3P1P1/P1P1KP2/1P6/3b4/8 w - -,c4c5 b6c5 b7a6 d7d8 e4f3 d8d7 a6e2 d2c3 f3g4 d7e6,12
1nrq1rk1/2n1bppp/b1Bp4/p3pNP1/Pp2P2P/4BP2/NPP3Q1/1K1R3R w - -,c6b5 c7b5 a4b5 a6b5 h4h5 b5d7 h5h6 g7g6 e3b6 d8e8,136
r4qk1/3bb1pp/4p3/pp1pP3/2pPp3/P1P1P2P/1PB3PB/R2Q2K1 w - -,d1f1 f8d8 h2g3 b5b4 a3b4 a5b4 c3b4 e7b4 a1a8 d8a8,-69
r2q1rk1/p3npp1/np2p3/3pP2p/P1pP4/B1P2N2/2P1QPPP/R4RK1 w - -,f3g5 g7g6 g2g4 e7f5 f2f4 h5g4 e2g4 g8g7 a3f8 d8f8,276
8/8/4k3/1Q6/7K/3B4/2P5/8 w - -,g2g4 b6b5 g4h5 b5a4 g1h1 f8e8 f3h4 e7f5 h4f5 e6f5,Mate
r2q1rk1/pp1nppbp/2pp1np1/3P4/2P5/2N2PP1/PP3PBP/R1BQ1RK1 w - -,a2a4 d7b6 d1b3 c6d5 c4d5 f6d7 f1e1 a7a5 g2f1 d7c5,78
4r1k1/ppp4p/3p4/6r1/8/N1P2n1P/PP2p2P/R3R2K w - -,a3c2 f3e1 a1e1 g5f5 h3h4 g8h8 h2h3 f5f1 h1h2 f1e1,-839
rnbqk1nr/pp3ppp/2p5/2bpp3/6P1/2NP4/PPP1PPBP/R1BQK1NR w KQkq -,g1f3 c5d6 h2h3 h7h6 e1h1 g7g5 e2e4 d5d4 c3e2 h6h5,-52
8/3r1p1p/2p3pk/1p6/6P1/3P1B1P/1QK4q/1R6 w - -,,0
8/1r6/8/1p5p/1K1kp1pP/4R1P1/5P2/8 w - -,b4b3 b7f7 e3e2 f7f3 b3b4 d4d3 e2a2 e4e3 f2e3 f3g3,-575
rnbqk1nr/pp3ppp/2pb4/4p3/4P3/2NP4/PPP3PP/R1BQKBNR w KQkq -,,0
8/1B1k1p2/2p3p1/p1p1P1P1/P3KP2/1P6/3b4/8 w - -,b7a6 d2c3 a6f1 c3d2 f1c4 d7e7 e4f3 d2c3 c4d3 e7d7,13
rn2k2r/1q2bppp/p3pn2/1p2P3/3N4/P1N3P1/1PP3KP/R1BQ1R2 w kq -,g2h3 f6d7 d1g4 b8c6 g4g7 e8a8 d4c6 b7c6 c1h6 d8f8,146
r1bqkbnr/pp1p1ppp/4p3/3n4/2PNP3/2N5/PP3PPP/R1BQKB1R w KQkq -,e4d5 f8b4 d1b3 b4c3 b3c3 g8f6 f1e2 d7d6 c3g3 e6d5,514
r1bqr3/pp2k3/2p1p2Q/4P3/8/3B4/PPP2PPP/R5K1 w - -,e4d5 f8b4 d1b3 b4c3 b3c3 g8f6 f1e2 d7d6 c3g3 e6d5,Mate
rnb1k1nr/pp3ppp/1qp5/2bpp3/6P1/2NP3P/PPP1PPB1/R1BQK1NR w KQkq -,e2e3 h7h5 g4g5 g8e7 g1e2 e7g6 e1h1 c5e7 d3d4 e5d4,-55
B2r2k1/p1q2pb1/bp2p3/1Rp5/7N/3PQ1P1/P1P4P/4R2K w - -,b5b1 d8a8 h2h3 a8d8 h1h2 c5c4 b1d1 c4d3 c2d3 c7c5,80
8/1r6/8/1p1k3p/1K2p1pP/6P1/4RP2/8 w - -,b4c3 b7f7 e2d2 d5e5 c3b4 f7f3 b4b5 e4e3 f2e3 f3g3,-537
r4rk1/2RR1pb1/1q4p1/p6p/3p3P/3P2B1/P1Q2PP1/6K1 w - -,g3d6 f8e8 c2c4 e8e1 g1h2 a8f8 c4d5 g7f6 c7b7 b6d6,471
8/3k4/8/2Q5/7K/3B4/2P5/8 w - -,a2a4 a8e8 c2a2 b6e6 a2e6 e8e6 c7c5 f8a8 g1h2 g7h8,Mate
rnbq1rk1/pp3ppp/2pb1n2/4p1B1/4P3/2NP1N2/PPP3PP/R2QKB1R w KQ -,f1e2 c8e6 d1c1 h7h6 g5h4 a7a5 e1h1 b8d7 a2a3 d8c7,-11
rnb1k1nr/pp3ppp/1qp5/3pp3/N5P1/3P3P/PPP1PbB1/R1BQK1NR w KQkq -,e1f1 b6a5 f1f2 a5a4 g1f3 f7f6 e2e4 b8a6 c2c3 a4d1,-88
r1bqk2r/pp2npb1/2np2pp/2p1p3/2P4P/1PNP2P1/PB2PPB1/R2QK1NR w KQkq -,e2e3 e8h8 g1e2 a8b8 d1d2 c8g4 e1h1 d8d7 g1h2 a7a6,7
4r1k1/ppp4p/3p4/6r1/8/2P4P/PPN1p2P/R3n2K w - -,a1e1 g5f5 h3h4 g8h8 h2h3 f5f1 h1h2 f1e1 c2e1 e8f8,-932
r7/pp1bkp2/1q2p3/3pPnr1/2p2Q2/P1P1P3/1PBNKP2/6R1 w - -,f4g5 e7e8 g1h1 b6c5 h1h8 c5f8 h8f8 e8f8 e3e4 d5d4,740
5rk1/pb4p1/7p/1Pp2n2/5B2/b1N2PP1/q3NKBP/3r3R w - -,h1d1 a2c2 d1d2 c2b3 d2d7 a3b2 d7b7 b2c3 f2g1 c3d4,-578
r4qk1/3bb2p/4p1p1/pp1pP3/2pPp1Q1/P1P1P2P/1PB3PB/R5K1 w - -,a1b1 f8h6 h2f4 g6g5 f4g3 d7e8 c2d1 h6g6 g3e1 h7h5,-42
rnb1k1nr/pp3ppp/2p5/3pp3/Nq4P1/3P3P/PPP1PbB1/R1BQ1KNR w kq -,c2c3 b4d6 f1f2 b7b5 d3d4 b5a4 d4e5 d6e5 g1f3 e5c7,65
1b1rr1k1/pp3pp1/2p3p1/3b1p2/1P1Pq3/2P1BNPP/PR2QP2/4R1K1 w - -,c3c4 e4f3 c4d5 f3d5 b4b5 f5f4 g3f4 b8f4 b5c6 b7c6,-307
8/4k3/1Q6/8/7K/3B4/2P5/8 w - -,c3c4 e4f3 c4d5 f3d5 b4b5 f5f4 g3f4 b8f4 b5c6 b7c6,Mate
r1bqk2r/1p2npb1/p1np2pp/2p1p3/2P4P/1PNP2P1/PB1QPPB1/R3K1NR w KQkq -,h4h5 g6g5 e2e3 e8h8 f2f4 f7f6 g1f3 g8h8 e1h1 e7f5,24
2kr1b1r/ppp1pppp/2n1q3/1B1N4/8/4BQ1P/PPP2PP1/R3K2R w KQ -,e1a1 f7f5 b5c4 e6e5 e3f4 e5e4 f3e4 f5e4 d5c3 e7e5,551
r1bq1rk1/pppp1ppp/2n5/2b1P3/4B3/2p2N2/PP3PPP/RNBQK2R w KQ -,b1c3 d7d6 e5d6 c5d6 h2h3 c6e5 e1h1 e5f3 d1f3 d8h4,397
8/1K6/4k3/2r5/8/3Q4/8/8 w - -,b7b6 c5f5 b6c6 f5g5 d3d6 e6f7 d6f4 f7g6 c6d6 g5f5,230
r3k2r/ppqn1ppp/2p2nb1/4b3/4P2N/1QN3P1/PP3PBP/R1B2RK1 w kq -,b3a3 a7a5 f2f4 e5d4 g1h1 e8a8 e4e5 d4c5 a3b3 g6d3,91
r3kb1r/pppqpppp/8/3PN3/8/P1N5/1PP3PP/R1BbK2R w KQkq -,e5d7 d1c2 d7f8 h8f8 e1h1 e8a8 c1f4 d8d7 a1c1 c2d3,337
5rk1/pb4p1/7p/1Pp2n2/5B2/b4PP1/N3NKBP/6rR w - -,h1g1 c5c4 g1b1 g7g5 f4d2 a3c5 f2f1 f8d8 f1e1 f5d6,246
rr4k1/2RR1pb1/1q1B2p1/p6p/3p3P/3P4/P1Q2PP1/6K1 w - -,f2g1 f8e8 a2c3 g7g5 f4c1 a3c1 e2c1 f5e3 g1f2 e3g2,Mate
8/5k2/2Q5/8/7K/3B4/2P5/8 w - -,f2g1 f8e8 a2c3 g7g5 f4c1 a3c1 e2c1 f5e3 g1f2 e3g2,Mate
5rk1/p1bn2p1/1p2pq1p/2pp4/3P4/2Q1P1P1/PP1N1P1P/2R2RK1 w - -,c3a3 c7b8 a3a4 f6e7 a4c6 b8d6 f2f4 f8d8 a2a3 c5c4,232
r1bqk2r/1p2npb1/p1np3p/2p1p1pP/2P5/1PNP2P1/PB1QPPB1/R3K1NR w KQkq -,e2e3 e8h8 f2f4 f7f6 f4g5 f6g5 g1h3 c8e6 h3f2 d6d5,40
1nrq1rk1/4bppp/3p4/pb2pNP1/1p2P2P/4BP2/NPP3Q1/1K1R3R w - -,h4h5 b5d7 h5h6 g7g6 e3b6 d8e8 f5g7 d7h3 h1h3 e8b5,155
4rrk1/p1q4p/1pn1P1p1/2p2p2/2P5/1P3P2/PQ3P1P/3RRBK1 w - -,f3f4 c7f4 d1d7 c6d4 f1g2 f4h4 b3b4 e8e6 e1e6 d4e6,23
2r3k1/5pbp/q1r1p1p1/pp6/3P3P/1P2P1P1/2Q2PB1/2R3K1 w - -,g2c6 a5a4 b3a4 b5a4 c2c4 a6c4 c1c4 a4a3 c6d5 c8b8,-217
7n/pp6/2p2p2/4kPpp/4P2K/P1PB4/2P4P/8 w - -,h4h5 h8f7 c3c4 b7b6 h5g6 f7d6 g6g7 b6b5 c4b5 c6b5,9
rn1q1rk1/ppp3pp/4pn2/2bp4/3pP3/2N2N1P/PPP2PP1/R1BQ1RK1 w - -,,0
4r1k1/ppp4p/3p4/5r2/8/2P4P/PPN1p2P/4R2K w - -,h3h4 g8h8 h2h3 f5f1 h1h2 f1e1 c2e1 e8f8 h2g3 f8f1,-934
r5k1/3bb1qp/4p1p1/pp1pP3/2pPp1Q1/P1P1P2P/1PB3PB/5RK1 w - -,g1h1 h7h5 g4d1 d7e8 h1g1 g7h7 d1e1 g6g5 c2d1 e8g6,-45
8/3r4/8/1p1k3p/1K2p1pP/4R1P1/5P2/8 w - -,e3a3 d7f7 a3a2 f7f3 a2c2 d5d4 b4b5 e4e3 f2e3 d4e3,-547
r1bqkb1r/1p1p1ppp/pn1P2n1/2p1P3/8/2N2N2/PP3PPP/R1BQKB1R w KQkq -,a2a4 a8b8 a4a5 b6a8 f1c4 f8d6 e5d6 e8h8 e1h1 h7h6,568
r2qkb1r/pp1bpppp/2n5/1B1p4/3NnB2/4P3/PPP2PPP/RN1Q1RK1 w kq -,c2c4 e7e6 c4d5 e6d5 b5e2 f8e7 d4b5 e8h8 b1c3 e4c3,87
1qr1rbk1/pbp2Npp/1p3n2/nN1p4/2P5/8/PB2QPPP/1BRR2K1 w - -,f7h6 g8h8 h6f7 h8g8 e2d3 d5d4 b2d4 b7e4 f7h6 g8h8,235
5rk1/pb4p1/7p/1Pp2n2/5B2/b4PP1/N3NKBP/7r w - -,g3g4 f5d4 g2h1 d4e2 f4d2 e2d4 h1g2 g8h8 f2g3 f8e8,-614
1r4k1/1p3p1p/p5p1/P1qPb3/R4p2/3Q3P/1P4P1/5R1K w - -,a4e4 c5d6 f1e1 f7f6 e1d1 g8g7 d3b3 b7b6 b3a3 b6a5,106
5rk1/1pq5/8/p2prPpp/P2NnQ2/2P3P1/1P4KP/R3R3 w - -,f4f3 g5g4 f3f4 c7g7 e1e2 g7f6 c3c4 e5e8 a1d1 e4g5,155
r1bq1rk1/ppp2pbp/3p4/7p/4P1n1/2N3Q1/PPPBBPP1/2KR2N1 w - -,,0
r1bq1rk1/ppp2ppp/2np4/2b1P3/4B3/2p2N2/PP3PPP/RNBQ1RK1 w - -,b1c3 d6e5 d1d8 f8d8 e4c6 b7c6 f3e5 d8e8 c1f4 c5d6,361
5rk1/p1bn2p1/1pp1pq1p/3p4/3P4/2Q1P1P1/PP1N1P1P/2R1R1K1 w - -,f2f4 c6c5 c3a3 c7b8 a3a4 f6f7 e1e2 f7h5 e2g2 d7f6,266
4r1k1/ppp4p/3p4/8/7P/2P5/PPN1p2P/4Rr1K w - -,h1g2 f1e1 c2e1 e8f8 e1d3 f8f1 a2a4 f1d1 g2f3 d1d3,-749
r2qkb1r/ppp1pppp/5n2/3PN3/8/P1N5/1PP3PP/R1BbKB1R w KQkq -,c1f4 d1g4 f1b5 g4d7 b5c4 a7a6 h1f1 d7g4 h2h3 g4h5,-421
2kr1b1r/ppp1pppp/4q3/1B1Nn3/8/4BQ1P/PPP2PP1/2KR3R w - -,d5b6 e6b6 d1d8 c8d8 f3d5 d8c8 e3b6 e7e6 d5e5 a7b6,982
r2qk1nr/1b1nppb1/p2p2p1/2p3Np/Pp1PP2P/2N1BP2/1PPQ2P1/R3KB1R w KQkq -,f1c4 g8h6 c3e2 d8a5 c4a2 a8c8 c2c3 d6d5 e1h1 b4c3,82
3r1r2/1p5k/q1n3pb/p1pPp2p/P1P1P3/R4pP1/5P1P/BR1Q1B1K w - -,a3f3 c6d4 a1d4 c5d4 c4c5 a6a8 f1h3 f8f3 d1f3 d8f8,295
8/pp3n2/2p2p2/4kPpK/4P3/P1PB4/2P4P/8 w - -,,0
5rk1/pb4p1/7p/1P3n2/2p2B2/b4PP1/N3NK1P/7B w - -,e2c3 a3c5 f2e1 c5b6 c3e4 f5d4 h1g2 d4b5 g2f1 b7d5,-496
r2qr1k1/ppp2pbp/3p2p1/2n5/2PNPBn1/2N5/PP3PPP/R2QR1K1 w - -,d4b3 g4e5 b3c5 d6c5 d1b3 c7c6 a1d1 d8c7 c3e2 a8d8,-17
r1bqk2r/1p2npb1/p2p3p/2pPp1pP/8/1P1P2P1/PB1QPPB1/R3K1NR w KQkq -,e2e4 a6a5 a2a4 d8b6 f2f4 g5f4 g3f4 h8g8 f4e5 g7e5,41
3r2k1/3r1pp1/5n1p/2n1p3/2p1P3/3bNPPP/P2R1QB1/2qN2K1 w - -,g1h2 c4c3 d1c3 c1c3 d2d1 c5e6 a2a4 c3c5 h3h4 d3a6,-658
rnbq1rk1/ppp2pbp/6p1/3n4/3NP3/4BP2/PPPQ2PP/R3KB1R w KQ -,e3f2 d5b6 c2c3 c7c5 d4b5 d8d2 e1d2 f8d8 d2c2 g7h6,-296
4r1k1/ppp4p/3p4/8/7P/2P5/PPN1p1KP/4r3 w - -,c2e1 e8f8 c3c4 f8f1 c4c5 d6c5 e1d3 g8h8 a2a3 f1d1,-797
r2q3r/p3npk1/np2p1p1/3pP1N1/P1pP3Q/B1P5/2P2P1P/R4RK1 w - -,g5e6 f7e6 h4f6 g7g8 f6e6 g8f8 e6f6 f8g8 a3e7 d8e8,449
rnb2rk1/ppp2pbp/6p1/3q4/3N4/4BP2/PPPQ2PP/R3KB1R w KQ -,f1b5 a7a6 b5e2 b8c6 c2c3 f8e8 e1f2 c8e6 h1d1 g7f6,-70
8/pp6/2pn1pK1/4kPp1/4P3/P1PB4/2P4P/8 w - -,,0
r1bq1rk1/pppp1ppp/2n2n2/4p3/1PP5/P1b2NP1/3PPPBP/R1BQK2R w KQ -,d2c3 d7d6 e1h1 h7h6 c4c5 d6c5 c1e3 e5e4 f3d2 c8f5,-27
1nrq1rk1/4bp1p/3p2p1/pb2pNPP/1p2P3/4BP2/NPP3Q1/1K1R3R w - -,h5g6 f7g6 h1h7 g8h7 g2h3 h7g8 h3h6 g8f7 h6h7 f7e8,330
4rrk1/2RR1pb1/1q4p1/p3p2p/3P3P/3P2B1/P1Q2PP1/6K1 w - -,d4d5 e8d8 d5d6 d8d7 c7d7 b6b5 d7a7 b5d5 a7a6 f8d8,288
3r1rk1/2qb2pp/2pNp3/p1Pn1p2/Pp1P4/1P1R1B2/2Q2PPP/4R1K1 w - -,f3d5 c6d5 f2f4 f8f6 c2e2 f6g6 d3e3 d8f8 h2h3 c7a7,196
5rk1/ppp4p/3p4/8/7P/2P5/PP2p1KP/4N3 w - -,b2b3 f8f1 c3c4 g8h8 e1c2 f1c1 g2f2 c1c2 h4h5 e2e1q,-835
3r1rk1/q2b2pp/2pNp3/p1Pn1p2/Pp1PB3/1P1R4/2Q2PPP/4R1K1 w - -,d3g3 f5e4 e1e4 d7e8 e4h4 e8g6 g3g6 h7g6 c2g6 d5f6,-212
1qr1rbk1/pbp2Npp/1p3n2/nN6/2p5/5Q2/PB3PPP/1BRR2K1 w - -,f7h6 g8h8 f3f5 c8d8 b2f6 d8d3 b1d3 c4d3 h6f7 h8g8,608
5rk1/1p5q/8/p2prP2/P2NnQp1/2P3p1/1P4KP/R3R3 w - -,h2h4 g4h3 g2g1 e5f5 d4f5 h7f5 f4f5 f8f5 e1e2 f5f2,-486
