8/3R4/5K2/8/8/2k5/8/8 w - -,b5c6 b7c6 f1d1 c6c5 c2c3 f8e7 c3d4 c5d4 d1d4 e7f6,Mate
r2qkb1r/ppp2ppp/3pbn2/3Np3/2BnP3/3P1Q2/PPP2PPP/R1B1K1NR w KQkq -,f3g3 d4c2 e1d1 c2a1 g1e2 c7c6 d5f6 d8f6 h2h4 f8e7,-792
r2qkbnr/1p3ppp/p1b1p3/2pp4/3P1B2/4PN2/PPP2PPP/RN1Q1RK1 w kq -,f1e1 g8f6 b1d2 f8e7 f3e5 e8h8 a2a4 f6d7 e5c6 b7c6,-24
rnbq1rk1/ppp2ppp/3ppn2/8/2PP4/2b1PN2/PP1B1PPP/R2QKB1R w KQ -,f1d3 c3d2 d1d2 d8e7 g2g4 e6e5 g4g5 f6e8 d2c2 f7f5,-823
r1bqk2r/ppp2ppp/2np4/2b1p3/2P1P1n1/2N3P1/PP1PNPBP/R1BQK2R w KQkq -,f2f4 g4f2 d1b3 f2h1 g2h1 e5f4 c3d5 e8h8 b3c3 a7a5,-590
r1bqk2r/ppp2pp1/2np4/2b1p2p/2P1P1n1/2N3P1/PP1PNPBP/R1BQ1RK1 w kq -,h2h3 h5h4 d2d4 e5d4 c3a4 h4g3 e2g3 g4e5 f2f4 c8h3,-279
rnb1kbnr/pp1ppppp/1q6/2P5/8/8/PPP1PPPP/RNBQKBNR w KQkq -,c5b6 a7b6 b1c3 e7e6 c3b5 a8a5 a2a4 g8f6 c2c3 f8e7,1290
1k6/2r5/2K5/8/3Q4/8/8/8 w - -,d1d7 c8d7 c5b6 a7b6 b1c3 e7e6 c1d2 g8f6 g1f3 f8b4,Mate
r1bqk2r/p2pbppp/2p2n2/4p3/4P3/3BB3/PPP2PPP/RN1QK2R w KQkq -,d1e2 d7d5 e3d2 e8h8 b1c3 e7c5 h2h3 c5d4 a1d1 a8b8,-52
N1bk1bnr/pp1p1ppp/3P4/4q3/8/8/PPP1B1nP/R1BQK2R w KQ -,e1f2 g2f4 e2f3 f8d6 h1e1 d6c5 f2f1 e5g5 c1f4 g5f4,Mate
r1bqkbnr/ppp2p1p/2n5/3p2p1/4p2N/3P2P1/PPP1PPBP/RNBQK2R w KQkq -,b1c3 g5h4 d3e4 h4h3 g2f3 d5e4 d1d8 c6d8 c3e4 h7h5,-540
rnbqkb1r/ppp1pppp/5n2/8/2pP4/4PN2/PP3PPP/RNBQKB1R w KQkq -,f1c4 e7e6 b1c3 c7c5 e1h1 a7a6 c4b3 b8c6 d1e2 c5d4,115
r3kb1r/pp2pppp/1n1q4/8/3P4/1b6/PP3PPP/RNBQ1RK1 w kq -,d1h5 b3d5 b1c3 d6g6 h5g6 h7g6 a2a4 a7a5 c1f4 d5c6,-780
r3kb1r/pp3ppp/1n1qp3/8/3P4/1Q6/PP3PPP/RNB2RK1 w kq -,a2a4 f8e7 b1c3 d6b4 b3d1 a8d8 a4a5 b6d5 a1a4 b4d6,-6
rnbqk2r/pp2ppbp/3p1np1/2p5/2B1PP2/P1N5/1PPP2PP/R1BQK1NR w KQkq -,a3a4 b8c6 d2d3 e8h8 g1f3 c8g4 h2h3 g4f3 d1f3 e7e6,-40
rnbq1rk1/ppp1b1pp/4pn2/3pNp2/3P1B2/3BP3/PPP2PPP/RN1QK2R w KQ -,c2c4 c7c5 b1c3 c5d4 e3d4 b8c6 e5c6 b7c6 c4c5 f6d7,45
rn1qkb1r/ppp2ppp/3p1n2/4p3/2B1P1bP/5Q2/PPPP1PP1/RNB1K1NR w KQkq -,f3e3 b8c6 g1e2 f8e7 b1c3 e8h8 a2a3 g4e6 c4e6 f7e6,-75
rnbqk2r/pp2ppbp/2p2np1/8/3PP3/2P2N2/PP4PP/RNBQKB1R w KQkq -,e4e5 f6d5 f1e2 e8h8 e1h1 b8d7 g1h1 f7f6 c3c4 d5c7,97
rnbqkb1r/ppp1pppp/8/3np3/3P4/3B4/PPP2PPP/RNBQK1NR w KQkq -,d3e2 e5d4 g1f3 c7c5 c2c3 d4c3 e1h1 c3b2 c1b2 e7e6,-240
r1bqkb1r/2p1pppp/p1p2n2/8/3Pp3/2N5/PPP2PPP/R1BQK1NR w KQkq -,h2h3 c6c5 d4c5 d8d1 e1d1 c8b7 c1e3 f6d7 b2b4 g7g6,-138
rnbqnrk1/pppp1ppp/3b4/4p1P1/2B1P3/5Q2/PPPP1P1P/RNB1K1NR w KQ -,b1c3 b8c6 g1e2 d8g5 c3d5 g8h8 h2h4 g5d8 h4h5 c6a5,-48
rn1qk2r/pp2ppbp/2p2np1/3p4/5Pb1/3P1NP1/PPP1P1BP/RNBQ1RK1 w kq -,b1d2 d8b6 g1h1 e8h8 e2e4 f6h5 d1e1 b8a6 d2b3 a6b4,55
r1bq1rk1/pp1nppbp/5np1/2Pp4/5B2/2P1PN2/PP2BPPP/RN1QK2R w KQ -,b2b4 a7a5 a2a4 f6h5 a1a2 h5f4 e3f4 d8c7 e1h1 c7f4,-72
rn2kb1r/pp1bpppp/5n2/3P4/2B5/1q6/PP1P1PPP/RNB1K1NR w KQkq -,c4e2 b3d5 g1f3 b8c6 e1h1 e7e6 b1c3 d5f5 d2d4 f8d6,-1246
r1bq1rk1/ppp2pbp/2nppnp1/8/3PPB2/2N2N2/PPPQ1PPP/2KR1B1R w - -,f4h6 a7a6 c1b1 e6e5 h6g7 g8g7 d4e5 d6e5 d2d8 f8d8,109
r2qk1nr/pp1n1ppp/2p1p3/3p1b2/2PP4/2N1P1P1/PP3PP1/R2QKBNR w KQkq -,g3g4 f5g6 g1h3 d8b6 d1d2 g8f6 g4g5 f6e4 c3e4 d5e4,78
r1bqk2r/ppp2pbp/2nppnp1/8/3PPB2/2N5/PPPQ1PPP/2KR1BNR w kq -,f1b5 e8h8 g1f3 c8d7 e4e5 f6d5 c3d5 e6d5 f4g5 c6e7,147
r1b1kb1r/pp1n1pp1/2p1pq1p/3p4/2PP4/P1N2N2/1P2PPPP/R2QKB1R w KQkq -,e2e4 d5e4 c3e4 f6f4 f1d3 f8e7 e1h1 e8h8 b2b4 a7a5,63
8/8/1kp5/8/8/8/8/2R3K1 w - -,b2b3 d5c4 b3c4 e6e5 e2e3 e5d4 e3d4 g7g5 h2h3 d7c5,Mate
8/8/2p5/2k5/8/8/8/1R4K1 w - -,b2b3 d5c4 b3c4 e6e5 e2e3 e5d4 e3d4 g7g5 h2h3 d7c5,Mate
1k1r1b1r/pppq1ppp/1nn1p3/4Pb2/3P4/1BN1B3/PP2NPPP/2RQ1RK1 w - -,b3a4 f8e7 a4c6 d7c6 a2a4 a7a6 c3b5 c6e8 b5c7 e8a4,-23
rnbqk2r/pppp1ppp/5n2/8/4Pp2/2PP4/P1P3PP/R1BQKBNR w KQkq -,c1f4 e8h8 c3c4 d7d6 g1f3 c7c5 f1e2 b8c6 e1h1 b7b6,98
3R4/8/8/3K4/5k2/8/8/8 w - -,c1f4 e8h8 c3c4 d7d6 g1f3 c7c5 f1e2 b8c6 e1h1 b7b6,Mate
rn2k1nr/ppp2ppp/5q2/2bPp3/2B1P1b1/5N2/PP3PPP/RNBQK2R w KQkq -,b1d2 b8d7 h2h3 g4h5 e1h1 g8e7 c4e2 c7c6 b2b4 c5b4,96
r2qkb1r/pp2pppp/2n2n2/3p1b2/3P4/5NP1/PP1NPP1P/R1BQKB1R w KQkq -,f1g2 h7h6 f3e5 d8b6 e5c6 b6c6 d2f3 e7e6 c1d2 f8d6,-97
rnbqk1nr/p1ppbppp/1p2p3/8/2PP4/2N5/PP2PPPP/R1BQKBNR w KQkq -,e2e4 c8b7 f1d3 f7f5 d4d5 f5e4 d3e4 g8f6 e4f3 e7d6,165
rnb1kb1r/pp1p1ppp/4pn2/1Np5/1q1P1B2/4PN2/P1P2PPP/R2QKB1R w KQkq -,e1e2 b4b5 e2e1 b5b4 f3d2 c5d4 f1d3 d4e3 f4e3 f6d5,-766
rn1qk1nr/pbppbppp/1p2p3/8/2PP1B2/2N5/PP2PPPP/R2QKBNR w KQkq -,d1c2 f7f5 e2e3 g8f6 a2a3 f6e4 g1e2 e8h8 f4g3 e4d6,93
r1bqkb1r/pppnpp1p/3p1np1/8/3P4/3BPN2/PPP2PPP/RNBQK2R w KQkq -,b1c3 e7e5 a2a4 f8g7 d4e5 d7e5 f3e5 d6e5 e3e4 c7c6,40
r1bqkbnr/1p1p1p1p/p3p1p1/2p5/3nP3/2NB1N2/PPPP1PPP/R1BQ1RK1 w kq -,f3d4 c5d4 c3e2 f8g7 c2c3 d4c3 d2c3 d7d6 c3c4 c8d7,57
rnbqk2r/pp1pp1bp/2p2np1/5p2/2P5/2NP2P1/PP2PPBP/R1BQK1NR w KQkq -,g1f3 d7d6 e1h1 a7a5 e2e4 e8h8 e4f5 c8f5 h2h3 e7e5,86
2k5/8/2N5/Q7/8/4K3/8/8 w - -,d3d4 d7d6 g1f3 e8h8 e1h1 b8a6 a1b1 a6c7 b2b3 b7b5,Mate
rn1qk1nr/ppp2ppp/3p4/2b1p2b/2B1P3/1QP2N2/PP1P1PPP/RNB1K2R w KQkq -,d2d4 c5b6 d4e5 b8c6 b1d2 d6e5 f3e5 c6e5 b3b5 e5c6,127
r2qk2r/pppn1ppp/3bpn2/1B1p1b2/3P1B2/2N1PN2/PPP2PPP/R2QK2R w KQkq -,e1h1 d6f4 e3f4 e8h8 b5d7 f6d7 f3e5 c7c6 f1e1 h7h6,-27
rnbq1rk1/ppp1bppp/3p1n2/4p3/1PP5/3PP3/PB3PPP/RN1QKBNR w KQ -,d1d2 d6d5 g1f3 a7a5 b4a5 b8c6 c4d5 e7b4 b1c3 f6d5,-89
r1bqkb1r/pp2pppp/1n3n2/3P4/2B5/2N5/PP1P1PPP/R1BQK1NR w KQkq -,g1f3 a7a6 d2d3 f6d5 c4b3 e7e6 e1h1 f8b4 c1d2 e8h8,63
r1bqk1nr/ppp3pp/2np4/1Bb1pp2/4P3/2N2N2/PPPP1PPP/R1BQ1RK1 w kq -,f1e1 e8f8 b5c6 b7c6 d2d4 c5d4 f3d4 e5d4 d1d4 h7h6,256
r1bqkb1r/ppp2ppp/2np1n2/4p3/4P3/3PBQ2/PPP2PPP/RN2KBNR w KQkq -,f3e2 d6d5 e4d5 d8d5 a2a3 d5b5 c2c4 b5b3 e2d2 c8f5,-138
rn2k1nr/p2b1pp1/2p1p2p/qpbpP3/3P2PP/2P1B3/PP3P2/R2QKBNR w KQkq -,g4g5 c5e7 g5g6 f7f6 g1e2 c6c5 e2f4 c5d4 e3d4 b8c6,-356
r1bqkb1r/ppp1pppp/2np1n2/8/4P3/3PB3/PPP2PPP/RN1QKBNR w KQkq -,c2c4 e7e6 g1f3 d6d5 e4d5 e6d5 d3d4 f8b4 b1c3 e8h8,20
r1b1kbnr/ppp2ppp/8/3q4/4P3/8/PPP2PPP/RNB1KB1R w KQkq -,f2f3 d5e5 b1d2 g8f6 f1e2 e5h5 d2c4 b7b5 c4e3 c8b7,-1071
rnb1kb1r/pp3ppp/2p1pn2/8/3q4/1BN2p2/PPPPQ1PP/R1B1K1NR w KQkq -,e2f2 d4f2 e1f2 f3g2 f2g2 b7b6 g1f3 c8b7 d2d3 f8e7,-291
r1bqkbnr/pp3ppp/2npp3/8/3pP3/2P2N2/PP3PPP/RNBQKB1R w KQkq -,f1d3 d4c3 b1c3 f8e7 h2h3 g8f6 e1h1 c8d7 c1f4 e8h8,-83
rn1qkb1r/pbp1pppp/1p3n2/3p4/2PP4/P1N5/1P2PPPP/R1BQKBNR w KQkq -,c4d5 f6d5 c3d5 d8d5 c1f4 e7e6 e2e3 f8d6 g1e2 d6f4,45
rn1qkb1r/pbp1pppp/1p6/3n4/3P4/P1N5/1P2PPPP/R1BQKBNR w KQkq -,g1f3 d5c3 b2c3 e7e6 e2e3 f8e7 f1d3 c7c5 e1h1 e8h8,12
rn1qkbnr/ppp2ppp/4p3/3p1b2/3P1B2/6P1/PPP1PP1P/RN1QKBNR w KQkq -,f1g2 b8c6 g1f3 f8d6 f4d6 c7d6 f3h4 f5e4 g2e4 d5e4,-30
r1bq1rk1/pppnppbp/3p1np1/8/3P1B2/3BP3/PPP1NPPP/RN1Q1RK1 w - -,f4g3 e7e5 g3h4 d6d5 c2c4 e5d4 e3d4 d5c4 d3c4 d7b6,-34
r1bqkbnr/pp3ppp/2n5/2p1p3/3p4/1PP3P1/PB1PPPBP/RN1QK1NR w KQkq -,d2d3 g8f6 b1d2 f6d5 c3c4 d5f6 g1f3 f8e7 e1h1 e8h8,-90
rnb1k1nr/ppp2ppp/4p3/8/1bBPP2q/2N5/PP3PPP/R1BQK1NR w KQkq -,d1c2 b8d7 g1f3 h4d8 e1h1 g8e7 a2a3 b4c3 c2c3 e8h8,292
rnbqk2r/ppp2ppp/3p1n2/2b1p3/2B1P1P1/3P4/PPP2P1P/RNBQK1NR w KQkq -,g1f3 c8g4 h1g1 b8c6 c2c3 e8f8 b2b4 c5b6 a2a4 a7a6,-232
r1bqk1nr/pppp2pp/2n2p2/8/1b6/6B1/P1PPPPPP/RN1QKBNR w KQkq -,c2c3 b4a5 e2e3 d7d5 d2d4 h7h5 g1f3 g8e7 h2h4 c8g4,49
r1b1k1nr/pppp1ppp/8/2b1q3/8/2P3P1/PP2PP1P/RNBQKB1R w KQkq -,d1d3 g8f6 c1f4 e5e7 f1g2 d7d5 e1h1 c8g4 e2e3 e8h8,-50
r1bqkb1r/1ppn1ppp/p3pn2/6B1/3PN3/5N2/PPP2PPP/R2QKB1R w KQkq -,g2g3 f8d6 f1g2 h7h6 g5f6 d7f6 d1e2 f6e4 e2e4 a8b8,58
r1bqkb1r/1pp2ppp/p1np4/4p3/4P3/2P2N2/PP1P1PPP/RNBQ1RK1 w kq -,c3c4 f8e7 b1c3 f7f5 e4f5 c8f5 d2d4 e8h8 c1e3 f5g4,-78
8/8/Q7/8/4K3/8/2k5/8 w - -,c3c4 f8e7 b1c3 f7f5 e4f5 c8f5 d2d4 e8h8 c1e3 f5g4,Mate
3r2k1/pb3pp1/1pn2q1p/3r4/P5Q1/5NP1/1P3PP1/3RR1K1 w - -,d1d5 d8d5 b2b4 d5d8 g4c4 c6d4 f3e5 d4e6 c4c3 f6e7,-538
r3kbnr/pp2pppp/2n5/q2pPb2/3P4/2N5/PP3PPP/R1BQKBNR w KQkq -,a2a3 e7e6 c1e3 g8e7 g1e2 f5g6 h2h4 e7f5 h4h5 f5e3,84
rnb1k2r/ppppbppp/8/2n5/8/3P1N2/PPP2PPP/RNB1KB1R w KQkq -,b1c3 d7d6 d3d4 c5d7 d4d5 d7f6 c1f4 a7a6 a2a4 b8d7,59
r2qkb1r/pppb1ppp/2n1pn2/1B1p2B1/3P4/4PN2/PPP2PPP/RN1QK2R w KQkq -,c2c4 d5c4 b1c3 h7h6 g5h4 g7g5 h4g3 f6h5 e1h1 h5g3,70
r2qk2r/pppbbppp/2n1pn2/1B1p2B1/3P4/4PN2/PPP2PPP/RN1Q1RK1 w kq -,b5e2 h7h6 g5h4 a7a6 c2c4 e8h8 b1c3 f6e4 h4e7 c6e7,78
r1bqkb1r/ppp2ppp/2np4/6N1/2P1p1n1/2N3P1/PP1PPPBP/R1BQK2R w KQkq -,h2h4 f7f5 d2d3 e4e3 f2e3 h7h6 g5h3 g7g5 h3f2 h6h5,188
r1bqkb1r/ppp3pp/2np4/5p2/2P1N1n1/2N3P1/PP1PPPBP/R1BQK2R w KQkq -,h2h3 g4h6 e1h1 f5e4 c3e4 f8e7 d2d4 e8h8 e2e3 g8h8,-99
r1bq1rk1/pp2ppbp/2np1np1/2p5/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w - -,c4b3 a7a6 c3d5 f6d5 b3d5 d8c7 a2a4 e7e6 d5c6 c7c6,-47
r1bqk2r/bppp1ppp/p1n2n2/4p3/1PP5/P1N1PN2/3P1PPP/R1BQKB1R w KQkq -,d1c2 d7d6 c1b2 c6e7 a1d1 c8f5 d2d3 c7c5 f1e2 e8h8,90
r1bqkbnr/ppp1pppp/8/1P1p4/3n4/8/PBPPPPPP/RN1QKBNR w KQkq -,b2d4 a7a6 b5a6 a8a6 e2e3 f7f6 f1a6 b7a6 c2c4 e7e5,800
r2q1rk1/ppp3bp/6p1/3Ppp2/2P5/3n1N2/PPQ3PP/R1B1K2R w KQ -,e1e2 e5e4 f3g5 c7c6 g5e6 d8h4 c1g5 h4f2 e2d1 d3b2,-776
r2q1rk1/ppp3bp/6p1/3P1p2/2P1p3/3Q1N2/PP4PP/R1B1K2R w KQ -,d3e3 e4f3 e1h1 f3g2 g1g2 f8e8 e3d3 d8h4 c1f4 g7b2,-371
rnb1kb1r/pp2pppp/1qp2n2/3p4/3P4/3BPN2/PPP2PPP/RNBQK2R w KQkq -,e1h1 c8g4 c2c4 e7e6 h2h3 g4h5 c4c5 b6c7 b2b4 b8d7,73
rnbqkbnr/p1pp1ppp/4p3/8/2p1P3/2N5/PP1P1PPP/R1BQKBNR w KQkq -,f1c4 c7c6 c4e2 d7d5 d2d4 d5e4 c3e4 f8b4 e4c3 g8f6,54
r1bqkbnr/pp1n1ppp/4p3/2ppP3/3P4/2NB4/PPP2PPP/R1BQK1NR w KQkq -,f2f4 c5d4 c3b5 d8a5 c1d2 a5b6 g1f3 d7c5 b5d4 c8d7,57
rn2kb1r/pp2pppp/2p2n2/q6b/8/2NB1N1P/PPPP1PP1/R1BQK2R w KQkq -,d3e2 e7e6 d2d4 b8d7 c1d2 a5b6 c3a4 b6c7 c2c4 c6c5,32
r2qkb1r/1ppb1ppp/p2p1n2/n3p3/2B1P3/2NP1N2/PPP2PPP/R1BQ1RK1 w kq -,c4d5 f8e7 a2a4 e8h8 d5a2 a5c6 c1d2 a6a5 h2h3 d7e6,27
r1bqkbnr/pppp1ppp/8/4p3/3n4/3P1NP1/PPP1PP1P/RNBQKB1R w KQkq -,f3e5 d8e7 c2c3 e7e5 c3d4 e5d4 b1c3 c7c6 e2e4 d7d5,98
rnbqk1nr/ppp2ppp/3p4/2b1p3/4P2P/5N2/PPPP1PP1/RNBQKB1R w KQkq -,d2d4 e5d4 f3d4 g8f6 b1c3 e8h8 d1d3 f8e8 d4b3 c5b4,-95
rnbq1rk1/ppp1pp1p/3p1bp1/8/2PP3P/2N5/PP2PPP1/R2QKBNR w KQ -,h4h5 c7c5 h5g6 f7g6 d4c5 d6c5 d1d5 g8g7 g1f3 d8a5,-79
rnbqk2r/ppp2ppp/3bpn2/3p4/3P4/2P1P3/PP2BPPP/RNBQK1NR w KQkq -,c3c4 c7c6 g1f3 b8d7 e1h1 e8h8 b1d2 e6e5 d4e5 d7e5,-48
8/8/8/8/3BBk2/8/5K2/8 w - -,h2h3 b8d7 c3c4 d5c4 e2c4 e8h8 g1f3 b7b6 b2b3 d8e7,Mate
rn1qk2r/pp3ppp/2p1pn2/3p1b2/Bb1P1B2/4PN2/PPP2PPP/RN1QK2R w KQkq -,e1f1 d8b6 a4b3 a7a5 a2a4 b8d7 c2c3 b4e7 b1d2 f6h5,-132
r1bqkb1r/pppp2pp/2n2n2/4pp2/2B5/3P1N2/PPP2PPP/RNBQR1K1 w kq -,f3e5 c6e5 e1e5 f8e7 c1g5 e8f8 b1c3 c7c6 d1d2 d7d6,306
rnbqkbnr/ppp4p/3p2p1/4pP1Q/3P4/8/PPP2PPP/RNB1KBNR w KQkq -,f5g6 f8g7 g6h7 e8f8 h7g8r f8g8 h5f3 h8h4 f1c4 g8h8,489
rnbqkb1r/pp1p1ppp/4pn2/2p5/3P4/2NQ4/PPP1PPPP/R1B1KBNR w KQkq -,e2e3 d7d5 g1f3 c5c4 d3d1 a7a6 f1e2 b7b5 e1h1 f8d6,-86
r2qkb1r/1p1bpppp/p1n2n2/1B1p4/3P4/2N2N1P/PPP2PP1/R1BQK2R w KQkq -,b5f1 d8b6 a1b1 d7f5 f1d3 f5e4 c1e3 e4d3 d1d3 e7e6,-47
r1bqkbnr/pppp2pp/2n2p2/8/2B1P3/8/PB1N1PPP/R2QK1NR w KQkq -,g1f3 c6a5 c4d3 d7d6 f3d4 c7c5 d4b5 a7a6 b5c3 g8e7,71
rnbqk2r/pp3ppp/2p1pn2/8/1bpPP3/2N2NP1/PP3P1P/R1BQKB1R w KQkq -,f1c4 f6e4 d1c2 e4d6 c4d3 b8d7 e1h1 d7f6 a2a3 b4a5,-62
rnbqk1nr/ppp1ppbp/6p1/8/8/2N2N2/PPPPBPPP/R1BQK2R w KQkq -,d2d4 g8f6 c1f4 e8h8 e1h1 a7a6 f1e1 b8c6 d1d2 e7e6,91
rn1qkbnr/1b1p1ppp/p3p3/1pp4Q/4P3/1B1P4/PPP2PPP/RNB1K1NR w KQkq -,h5h3 f8e7 c2c3 c5c4 b3c2 c4d3 h3d3 g8f6 d3e2 d7d6,-78
r3kb1r/pp2pppp/1qn2n2/3p4/3P1Bb1/1P1BP3/P4PPP/RN1QK1NR w KQkq -,d1d2 e7e5 h2h3 e5f4 h3g4 f6g4 g1e2 f4e3 f2e3 g7g6,-303
r1bqkbnr/6pp/p1p1pp2/2ppP3/5P2/3P1N2/PPP3PP/RNBQK2R w KQkq -,e1h1 g8h6 b1c3 f8e7 c3a4 h6f5 g2g4 f5h6 h2h3 h6f7,97
rnbqk2r/ppp1nppp/3p1b2/8/3NP3/2N1B3/PPP2PPP/R2QKB1R w KQkq -,d1d2 e8h8 e1a1 b8c6 f2f4 f6d4 e3d4 c8g4 d1e1 c6d4,174
r1bqk2r/pppp1ppp/1bn5/8/PPBpn3/2P2N2/5PPP/RNBQK2R w KQkq -,a4a5 d7d5 c4b3 d4c3 a5b6 e8h8 d1d5 d8d5 b3d5 c6b4,217
r1bk3r/ppp3pp/2n2p2/2P3B1/2p5/8/PP3PPP/RN3RK1 w - -,g5h4 b7b5 c5b6 a7b6 f1d1 c8d7 h4g3 d8c8 b1c3 h8e8,-211
rn1qkb1r/ppp2ppp/4p3/8/3PP1b1/2n2N2/PP3PPP/R1BQKB1R w KQkq -,b2c3 f8e7 h2h3 g4f3 d1f3 e8h8 f1c4 e7g5 c1g5 d8g5,74
rn1qk1nr/pbp1ppbp/1p4p1/3p4/3P4/2PBPN2/PP3PPP/RNBQK2R w KQkq -,,0
rn2kb1r/pp1q1ppp/5n2/2pp4/8/2P2N2/PP1P1PPP/RNBQK2R w KQkq -,b1a3 b8c6 e1h1 f8e7 f1e1 e8h8 d2d3 a8e8 a3c2 d5d4,-47
rn1qk2r/ppp1bppp/4p3/8/3PP1b1/2P2N2/P4PPP/R1BQKB1R w KQkq -,h2h3 g4f3 d1f3 e8h8 f1c4 e7g5 c1g5 d8g5 h3h4 g5e7,107
r1b1k1nr/2pp1ppp/p1n2q2/1pb5/3pP3/2P2N2/PPB2PPP/RNBQK2R w KQkq -,c1g5 f6g6 e1h1 g8e7 g5e7 c6e7 c3d4 c5b6 a2a4 e8h8,94
r1bqk2r/ppp1bppp/2n1pn2/3p4/2PP4/2NBP3/PP3PPP/R1BQK1NR w KQkq -,a2a3 e6e5 c4d5 f6d5 g1f3 e5d4 e3d4 c8e6 e1h1 d8d7,70
rn1qkb1r/ppp1pppp/8/3p3b/3Pn3/4PN1P/PPP1BPP1/RNBQK2R w KQkq -,b1d2 b8d7 c2c4 e4d2 c1d2 d5c4 e1h1 e7e6 d1a4 c7c6,85
r1bqkbnr/1p2pppp/p1n5/1BppP3/8/5Q2/PPPP1PPP/RNB1K1NR w KQkq -,e5e6 c8e6 b5c6 b7c6 b1c3 g8f6 c3a4 e6g4 f3c3 e7e6,-271
2kr1bnr/pppq1ppp/2n5/3p4/3P1Bb1/2PB1N2/PP3PPP/RN1QK2R w KQ -,e1h1 f7f6 h2h3 g4f5 d3f5 d7f5 f4g3 g7g5 b2b4 h7h5,77
r1bqkb1r/1p1p1ppp/2n1p3/p2nP3/3P4/P4N2/1P3PPP/RNBQKB1R w KQkq -,f1d3 d7d6 e1h1 d6e5 d4e5 f8c5 c1d2 h7h6 b1c3 d5c3,89
rn1qkbnr/1b3ppp/p3p3/1ppp4/4PP2/3P1N2/PPP1B1PP/RNBQ1RK1 w kq -,c2c4 d5e4 d3e4 d8d1 f1d1 b5b4 c1e3 g8f6 e4e5 f6g4,65
r2qkb1r/ppp1pppp/2n5/3p4/3PnP2/4PQ1P/PPP3P1/RNB1KB1R w KQkq -,b1d2 f7f5 d2e4 d5e4 f3f2 d8d7 c1d2 e7e6 a2a3 g7g6,54
r2qk2r/pppnppbp/3p1np1/8/2PP1B2/4PQ1P/PP3PP1/RN2KB1R w KQkq -,b1c3 c7c6 f1e2 e7e5 f4h2 e8h8 e1h1 d8e7 f1d1 a8d8,75
rn2kbnr/pp3ppp/2p1b3/4N3/3Pq3/8/PPPK2PP/RNBQ1B1R w kq -,e5d3 e4d4 c2c3 d4d5 d2c2 b8a6 d1f3 e8a8 f3d5 d8d5,-390
r1bqkbnr/pppp1ppp/6n1/8/4P3/2N5/PPP2PPP/R1BQKBNR w KQkq -,h2h4 h7h5 c1g5 f8e7 d1d2 c7c6 g1f3 d7d6 g5e7 d8e7,157
r1bqk2r/ppp2ppp/3p1nn1/2bPp3/4P3/2NB1N2/PPP2PPP/R1BQ1RK1 w kq -,c3a4 c5b6 c2c4 e8h8 b2b4 c8d7 a4b6 a7b6 a2a4 f6h5,71
r1bqk1nr/ppp2ppp/2np4/2b5/3pP3/2P2P2/PP2N1PP/RNBQKB1R w KQkq -,h2h4 d4c3 b1c3 g8f6 c1f4 a7a5 d1d2 a5a4 e1a1 e8h8,-135
r1bqk1nr/ppp2ppp/1bnp4/4p3/3PP3/2P2P2/PP2N1PP/RNBQKB1R w KQkq -,b1a3 d8h4 g2g3 h4f6 f1g2 e5d4 a3c4 b6c5 b2b4 c8e6,-81
r1bqkb1r/pppp1ppp/5n2/8/1n2P3/4QP2/PPP3PP/RNB1KBNR w KQkq -,e3b3 d7d5 a2a3 b4c6 b1c3 d5e4 c1e3 e4f3 g1f3 d8e7,-82
rnbqkbnr/pp3ppp/3p4/3Pp3/2B5/8/PPP2PPP/RNBQK1NR w KQkq -,g1e2 g8f6 e1h1 a7a6 a2a4 d8c7 c4b3 c8f5 c1e3 b8d7,48
8/8/8/8/8/3k4/8/4q1K1 w - -,g1e2 g8f6 e1h1 a7a6 a2a4 d8c7 c4b3 c8f5 c1e3 b8d7,Mate
rnbqkb1r/pp1p1ppp/5n2/8/3pPp2/2N2N2/PPP3PP/R1BQKB1R w KQkq -,c3e2 b8c6 e2d4 f8c5 c2c3 f6e4 f1d3 d7d5 c1f4 e8h8,-263
r1bqkb1r/2p2ppp/p1np1n2/1p1Np3/B3P3/5N2/PPPP1PPP/R1BQK2R w KQkq -,d2d4 b5a4 e1h1 f8e7 d5e7 d8e7 d4d5 c6d8 f1e1 c8g4,-463
rn1q1rk1/pbp1bppp/1p1ppn2/6B1/4P3/2NP1N2/PPP1BPPP/R2Q1RK1 w - -,h2h3 c7c5 f1e1 d6d5 e4d5 f6d5 g5e7 d8e7 f3e5 b8d7,-35
r2qk2r/pppbbppp/2np1n2/4p3/2P5/1PN3P1/PB1PPPBP/R2QK1NR w KQkq -,d2d3 e8h8 e2e3 f8e8 g1e2 a8b8 h2h3 e7f8 g3g4 h7h6,84
8/5Q2/8/1Bk5/4K3/8/8/8 w - -,a2a3 e8h8 e2e3 d8c8 h2h3 a7a6 g1e2 a8b8 g3g4 h7h6,Mate
rnb1kb1r/pp3pp1/4pq1p/2pp4/3P4/2P2NP1/PP2PP1P/RN1QKB1R w KQkq -,h2h4 c8d7 f1g2 b8c6 e2e3 e8a8 b1d2 c8b8 d2b3 c5d4,-56
