4Q3/5ppk/7p/1R6/2p3bP/P3BB1q/P4P1K/8 w - -,d1c1 d5c4 b3c4 c5d4 f3d4 e8h8 f1e2 d8c7 b2a3 b4a3,Mate
rnb2r1k/ppp1q1bp/3ppnp1/5p2/2BP1B2/2P1PN1P/PP1N1PP1/R2Q1RK1 w - -,f1e1 b8d7 f4g5 h7h6 g5f6 g7f6 e3e4 e6e5 b2b4 a7a5,15
r2qkb1r/1p1b1pp1/p1n1pn2/3p3p/3P1BP1/2N2PN1/PPPQ3P/R3KB1R w KQkq -,g4g5 f6g8 g5g6 f7f6 e1a1 g8e7 d2e3 h5h4 g3e2 c6a5,-37
6k1/pp3p1p/2pr2p1/3r4/4q3/1P2P1P1/P3QP1P/R2R2K1 w - -,a1c1 h7h5 h2h4 c6c5 d1d5 e4d5 e2c4 b7b6 b3b4 c5b4,-14
r2r4/pp4p1/4kp2/4p3/6p1/6P1/PP3P1P/2RR2K1 w - -,a2a4 d8d1 c1d1 a8c8 a4a5 c8c2 a5a6 c2b2 d1c1 b2b6,-314
r2qkb1r/1b1n1p1p/p1n1p1p1/3pP3/1P1p1PQ1/1P3N2/PBN3PP/R3KB1R w KQkq -,a2a3 a8c8 f3d4 a6a5 d4c6 c8c6 c2d4 a5b4 a3a4 f8c5,140
r2qkb1r/pp1n1ppp/4pn2/1Bp2b2/2pP4/1P2PN2/P4PPP/RNBQ1RK1 w kq -,b5c4 f8e7 c1b2 e8h8 b1d2 a7a6 h2h3 h7h6 a1c1 a8c8,-4
8/1p1n3p/p5pB/3pp3/6PP/2kNK3/3n4/r7 w - -,e3e2 d2b3 d3e1 b3d4 e2f2 d7f6 e1f3 f6g4 f2g3 g4h6,-1257
4r3/p1p2Nkp/2p3p1/3q4/8/2P2RQ1/PP2rPP1/5RK1 w - -,g3f4 e2e6 f4h6 g7g8 f7g5 d5d7 g5e6 d7e6 f3e3 e6f7,602
r1r3k1/pp2pp1p/2bp2p1/2q5/2PQP3/1PN2P2/P5PP/1R1R2K1 w - -,a2a4 c6d7 g1f2 h7h5 d4e3 c5e3 f2e3 b7b6 e3d3 g8f8,36
r2qkb1r/1p3p1p/p1n2p2/2Ppp3/1P6/2P4P/P3B1P1/R1BQ1RK1 w kq -,e2f3 e5e4 f3h5 a6a5 f1f5 a5b4 f5d5 d8c7 d1g4 c6e5,143
8/5kp1/8/1P3p2/8/8/2N2P1K/8 w - -,e2f3 e5e4 f3h5 a6a5 f1f5 a5b4 f5d5 d8c7 d1g4 c6e5,Mate
r2qr1k1/1b3pbp/pn1p2p1/2pn4/Pp2PP2/3B2N1/1P1N1BPP/2RQ1RK1 w - -,e4d5 g7b2 f4f5 b6d5 c1c2 d5f4 d3e4 d6d5 c2b2 d5e4,95
3r2k1/pp3p1p/2p3p1/3r4/4q3/1P2P1P1/P3QPKP/R2R4 w - -,g2g1 c6c5 d1d5 e4d5 e3e4 d5d2 a1e1 b7b6 g1f1 d2d7,-30
rnb1k2r/ppp1p1bp/4n1p1/3N2B1/8/8/PPP3PP/2KR1BNR w - -,g1f3 b8c6 f1b5 a7a6 b5d3 a8b8 d3e4 c8d7 g5h4 b8c8,93
1k6/ppb2p1p/2p5/4rp2/1P4B1/2PR2PP/P4P2/6K1 w - -,f2f4 e5e1 g1f2 e1a1 g4f5 a1a2 f2f3 h7h5 h3h4 a7a5,42
5rk1/2q1bpp1/p1b4p/2p1N3/p3P3/2PR2Q1/1r2NPPP/3R2K1 w - -,e5c6 c7c6 e2f4 a4a3 d1f1 a3a2 f4d5 f8e8 d3d1 e7f8,-357
2k2rr1/3n4/bq5p/2p1p3/1p2N3/1Q4N1/1P4PP/R4R1K w - -,f1d1 c5c4 b3a4 d7b8 d1d5 f8d8 d5c5 c8b7 c5e5 b7a8,238
rr4k1/1qnnppbp/3p2p1/2pP4/P3P3/R1N2NPP/1PQ2PK1/2BR4 w - -,h3h4 h7h5 b2b3 a8a6 f3d2 e7e6 d2c4 e6d5 c3d5 c7d5,72
8/4k3/1Q6/1N1K4/8/8/8/8 w - -,h3h4 h7h5 b2b3 a8a6 f3d2 e7e6 d2c4 e6d5 c3d5 c7d5,Mate
8/5p2/4k1p1/4P1P1/5P2/4K3/8/8 w - -,,0
r2qkb1r/1p1b1pp1/p1n1pn2/3p2P1/3P1B1p/2N2PN1/PPPQ3P/R3KB1R w KQkq -,g3f5 f6h7 d2e3 g7g6 f5d6 f8d6 f4d6 d8g5 f3f4 g5d8,34
r4rk1/ppp1q1pp/4pn2/3p4/5P2/2P1P2P/PP1NQ1P1/R4RK1 w - -,e3e4 e6e5 a1e1 e7c5 g1h1 f8e8 f4f5 a8d8 g2g4 f6e4,2
r3r1k1/p4ppp/Pp2p3/1Pp5/2P1PP2/6P1/2KR3P/3R4 w - -,d2d7 g8f8 d7b7 e8e7 d1d7 e7d7 b7d7 f8e8 d7b7 e8f8,411
8/5p1b/1p1k1N2/8/8/8/PP6/2K5 w - -,f6h7 d6c5 h7f6 c5c4 c1c2 c4d4 c2d2 d4e5 f6d7 e5d6,814
r1b1k2r/pp2bppp/2n1p3/1BPpP3/8/1QP1nN2/P2N1PPP/5K2 w kq -,f2e3 e8h8 e3e4 f8d8 e4d5 e6d5 b5c6 b7c6 b3b4 a7a5,-37
3r1r1k/pp6/4p1p1/2q4p/P1P4P/4P3/5PP1/5RK1 w - -,f2e3 e8h8 e3e4 f8d8 e4d5 e6d5 b5c6 b7c6 b3b4 a7a5,Mate
8/B6p/5pp1/1k1pb3/6P1/3K1P1P/8/8 w - -,a7e3 b5c6 e3f2 f6f5 f2h4 e5g7 h4f2 c6b7 f2g3 g7b2,-40
6k1/pp1Q1pp1/5p2/7p/3P1q2/7P/PP3PP1/4B1K1 w - -,d7e8 g8h7 e8f7 f4d4 f7h5 h7g8 e1c3 d4d3 h5e8 g8h7,599
r1b2rk1/pp1nqppp/2pb1n2/8/2BpP3/2N2N1P/PP3PP1/R1BQR1K1 w - -,,0
8/k7/2b5/8/8/8/3KP3/8 w - -,,0
4k3/6p1/8/1P3p2/8/5P2/2N4K/8 w - -,c2d4 g7g6 h2g3 e8d8 g3f4 d8c7 f4g5 c7c8 g5g6 f5f4,1139
r5k1/pbbn2pp/2p1p2r/p1Pp1p1q/3P1N1P/1P1BPPPn/1BQ5/R3NRK1 w - -,g1h2 h3f4 e3f4 g7g5 h2g2 g5f4 f1h1 f4g3 f3f4 c7f4,-211
2Q5/1p1r3k/p4n2/4p2p/Pn2P3/2N2P2/1P3RP1/RB4K1 w - -,c8f8 h7g6 f8b4 f6g8 b4c5 d7e7 b1a2 e7g7 a2g8 g7g8,1548
3rr1k1/4n1pp/p4p2/1ppq4/5B2/2Pb4/PP3QPP/3R1RK1 w - -,f4c7 d8c8 c7b6 c5c4 f1e1 d5c6 b6d4 d3g6 g2g4 e7d5,-553
r1b1k1nr/pppp2pp/5p2/4P3/1qB5/8/P1P2PPP/RN2K2R w KQkq -,b1d2 b4c3 e1a1 f6e5 c1b1 g8e7 h1e1 h8f8 c4b3 a7a5,-759
8/8/3k4/4p3/5pK1/1n1B1P2/1p3P2/8 w - -,d3g6 b3d2 g6d3 b2b1q d3b1 d2b1 g4g5 b1d2 g5h5 d6c5,-1007
8/p1Q1rNkp/2p3p1/3q4/8/2P2R2/PP2rPP1/5RK1 w - -,c7c8 e7f7 f3f7 g7f7 c8h8 h7h5 h8h7 f7f6 h7a7 e2b2,199
r1bqr1k1/p1pp1pp1/2p2n1p/2b5/2B1P3/2N5/PPP2PPP/R1BQR1K1 w - -,e4e5 d7d5 e5f6 d5c4 e1e8 d8e8 f6g7 c8g4 d1f1 c5d6,76
r1b1k2r/ppp1qpp1/2n2n1p/2p1p3/4P3/3P1N2/PPP1BPPP/R1BQ1RK1 w kq -,c2c3 a7a5 c1e3 e8h8 d1a4 c8d7 a4c2 a5a4 h2h3 d7e6,27
1r5r/1Qpk2pp/2p3q1/2bbPp2/8/2BB1P2/PPP3PP/R4R1K w - -,d3f5 g6f5 b7a6 b8a8 a6e2 d7c8 a2a4 f5f4 f1d1 f4e3,-182
r2qk2r/pp1nbppp/4pn2/2p2b2/2BP4/1P2PN2/P4PPP/RNBQ1RK1 w kq -,,0
3k4/6p1/8/1P3p2/5P2/8/2N4K/8 w - -,h2g3 d8c7 c2d4 c7b7 g3h4 b7b6 h4g5 b6a7 d4f5 a7b7,1196
3r4/pp4p1/4kp2/4p3/6p1/6P1/PP3P1P/2R3K1 w - -,c1c7 d8d7 c7c8 d7d1 g1g2 d1d2 c8c7 d2b2 c7g7 e6f5,-301
r1b2rk1/pp2qppp/2pb1n2/4n3/2BNP3/2N4P/PP3PP1/R1BQR1K1 w - -,,0
3rr1k1/1b4pp/p3np2/2p1n3/1p2P3/4BP2/PP1R1NPP/1K2RB2 w - -,d2d8 e8d8 e1c1 c5c4 f1c4 e5c4 c1c4 a6a5 f3f4 d8a8,152
r2qkb1r/1b1n1p1p/p1n1p1p1/3pP3/1p1P1PQ1/1P3N2/PBN3PP/R3KB1R w KQkq -,c2e3 a6a5 f1d3 a5a4 e1h1 b7a6 d3a6 a8a6 a1c1 h7h5,-4
r1b2r1k/pppnq1bp/3ppnp1/5p2/2BP1B2/2P1PN1P/PP1N1PP1/R2QR1K1 w - -,f4h2 e6e5 d4e5 d7e5 c4f1 b7b6 a2a4 a7a5 f3d4 c8b7,-20
r1bqk1nr/pppp1ppp/8/n1b1p3/2B1P3/1P1P4/P1P2PPP/RNBQK1NR w KQkq -,d1g4 d8f6 g4g3 d7d6 g1e2 f6g6 c4b5 c7c6 c1d2 c6b5,-3
r1b1k1nr/pppp2pp/5p2/4P3/2B5/2q5/P1P2PPP/R3K2R w KQkq -,e1e2 c3c4 e2d1 c4d4 d1e2 d4e5 e2d3 e8f7 a1e1 e5a5,-1436
8/8/1kb5/8/8/4P3/3K4/8 w - -,,0
r2qkb1r/1p3p1p/p1n2p2/2Pp4/1P2p3/2P2B1P/P5P1/R1BQ1RK1 w kq -,f3h5 f8e7 d1g4 c6e5 g4g7 e8d7 h5f7 e5f7 g7f7 d8g8,159
8/7p/5pp1/3pb3/1k4P1/3KBP1P/8/8 w - -,,0
r1b2rk1/p3p2p/1qp3pb/3pN3/3P4/7P/PP3PP1/RN1QR1K1 w - -,b2b3 f8f4 e5f3 c8f5 b1d2 h6g7 a1c1 g7d4 f3d4 b6d4,23
8/3k1ppp/1pR5/pP3rPK/P6P/8/8/8 w - -,c6b6 f5f4 b6c6 f4a4 c6c5 a4b4 b5b6 b4b6 c5a5 b6b4,-45
6k1/2q2p1p/4p1p1/p7/Pb1P4/5N2/1Qr2PPP/1R4K1 w - -,b2b4 a5b4 b1f1 b4b3 f3d2 b3b2 d2c4 c2c1 c4b2 c1f1,-857
2k5/6p1/1P6/5p2/5P2/8/2N4K/8 w - -,h2g3 c8d7 c2d4 g7g6 b6b7 d7d6 g3h4 d6d5 h4g5 d5d4,9605
r4r1k/1bpnqpbp/p2p2pN/4p3/1P2P3/1QPP1N2/5PPP/R1B1R1K1 w - -,h2h4 e7e8 c3c4 f7f5 c1g5 d7f6 b3c2 e8c6 f3d2 f6g8,13
5r1k/pp6/4p1p1/2q4p/P1P4P/4P3/5PP1/3r2K1 w - -,a1a5 f7f5 c1g5 g7f6 g5d2 f6g7 d2g5,Mate
8/1p2bk1p/p1p3p1/2P5/P4B1r/2K1R3/2P2P2/8 w - -,e3e7 f7e7 f4g5 e7e6 g5h4 a6a5 c3d4 e6f5 h4g3 f5g4,418
2rq1rk1/pp3pb1/2n1pnp1/3pNb1p/3P1B1P/2N2P2/PPPQB1P1/R4RK1 w - -,a1d1 c6e5 d4e5 f6d7 g2g4 h5g4 f3g4 f5g4 e2g4 d7e5,-28
r2q1rk1/1p2pp1p/2np1npb/p7/P3PP2/1PN5/1BPQb1PP/2KR2NR w - -,d1e1 e2g4 h2h3 e7e5 h3g4 h6f4 e1e3 f6g4 c3d5 g4e3,-412
5R2/3kpQ2/qn1p2p1/6N1/1p2PP2/1Pr5/r2K4/2NR4 w - -,d1e1 e2g4 h2h3 e7e5 h3g4 h6f4 e1e3 f6g4 c3d5 g4e3,Mate
1r4k1/5Npp/4Q3/8/8/8/8/7K w - -,d1e1 e2g4 h2h3 e7e5 h3g4 h6f4 e1e3 f6g4 c3d5 g4e3,Mate
8/p3rNkp/2p3p1/3q4/8/2P2R2/PP3PPQ/4rRK1 w - -,h2h6 g7g8 f1e1 e7e1 g1h2 e1e7 f7g5 d5d8 g2g3 c6c5,581
r1b1k1nr/pppp2pp/5p2/4P3/2B5/8/P1P2PPP/q2K3R w kq -,d1e2 a1h1 h2h4 h1g2 c4d3 e8d8 a2a3 a7a5 e2e1 g8h6,-1744
1k6/ppb2p1p/2p5/5p2/1P3PB1/2PR2PP/P4K2/r7 w - -,g4f5 a1a2 f2f3 h7h5 h3h4 a7a5 b4a5 c7a5 f5d7 a2a3,42
4r3/8/6pk/1p1N1p2/1P1K4/6RP/7P/8 w - -,d4c5 g6g5 c5b5 h6g6 b5c6 e8c8 c6d6 c8d8 d6e6 d8b8,544
r4rk1/pppq2b1/2npb2p/4pp1n/2P5/2NPBNPP/PP3PBK/R2QR3 w - -,f3e5 d6e5 d1h5 f5f4 e3c5 f8f5 h5e2 e5e4 c3e4 b7b6,103
8/1k4p1/8/5p2/5P2/8/2N4K/8 w - -,f3e5 d6e5 d1h5 f5f4 e3c5 f8f5 h5e2 e5e4 c3e4 b7b6,Mate
r1k3r1/pp2Qpbp/2p2B2/3p4/8/2P1P3/P4PPP/qN3RK1 w - -,f6g7 g8g7 e7f8 c8c7 f8g7 b7b5 g7e5 c7b6 e5d4 b6b7,538
r2qkb1r/1b1n1p1p/2n1p1p1/p2pP3/1p1P1PQ1/1P1B1N2/PBN3PP/R3K2R w KQkq -,e1h1 d8b6 c2e3 a5a4 b3a4 b7a6 d3a6 b6a6 f3g5 c6e7,17
r3rn2/p1p2k2/5BpR/2pp1bP1/8/2PB4/PP5P/5RK1 w - -,d3f5 g6f5 f1f5 f7e6 f5f1 e6d7 g5g6 e8e4 g6g7 f8e6,384
8/K7/8/1k6/2r5/8/Q7/8 w - -,a7b7 b5c5 a2a3 c5d5 b7b6 c4d4 a3a2 d5d6 a2e2 d6d5,195
N2k3r/pp1b1pp1/4p3/2bp3p/6n1/8/PPP1NPPq/R2QR1K1 w - -,a7b7 b5c5 a2a3 c5d5 b7b6 c4d4 a3a2 d5d6 a2e2 d6d5,Mate
r1b2r1k/ppq3p1/7p/2P2pN1/2nQp3/2P3P1/PP3PP1/2KR3R w - -,a7b7 b5c5 a2a3 c5d5 b7b6 c4d4 a3a2 d5d6 a2e2 d6d5,Mate
rnbqkb1r/p2ppp1p/2p2np1/8/8/5N2/PPP1PPPP/RNBQKB1R w KQkq -,g2g3 f8g7 f1g2 d8a5 b1d2 a5c7 e1h1 d7d6 f1e1 b8d7,-21
6k1/p4Npp/1p3R2/2qP2Q1/4r3/4n3/6PP/B5K1 w - -,g2g3 f8g7 f1g2 d8a5 b1d2 a5c7 e1h1 d7d6 f1e1 b8d7,Mate
r4r1k/1bpnq1bp/p2p1ppN/4p1B1/1P2P3/1QPP1N2/5PPP/R3R1K1 w - -,g5e3 f6f5 e3g5 g7f6 g5d2 f5f4 h6g4 g6g5 g4h6 e7e8,-28
8/8/1k6/4P3/2b5/8/3K4/8 w - -,,0
rr4k1/1qnnppb1/3p2pp/2pP4/P3P2P/R1N2NP1/1PQ2PK1/2BR4 w - -,d1e1 h6h5 e1e2 a8a6 c2d3 a6b6 a4a5 b6b4 c1g5 g7f6,70
r1b2r1k/pppnq1b1/3ppnpp/5pB1/2BP4/2P1PN1P/PP1N1PP1/R2QR1K1 w - -,g5f4 g6g5 f4h2 e6e5 d4e5 d6e5 c4e2 e5e4 f3d4 d7e5,-51
r1b1k1nr/pppp2pp/5p2/4P3/2B5/8/P1P1KPPP/7q w kq -,c4d3 h1g2 a2a4 e8d8 e5e6 d7e6 c2c4 g8h6 a4a5 e6e5,-1827
r1b1r1k1/1p1nqpp1/1Bppn2p/p7/P3P3/2N1Q2P/BPP2PP1/3RR1K1 w - -,a2e6 e7e6 b6c7 d7f8 c7d6 f7f5 f2f4 e6f7 e4e5 f8e6,242
4r1k1/2q5/2b3Pp/1pp1P2P/1n1p2N1/3P1r2/1PP1Q3/R3R1K1 w - -,a1b1 f3g3 g1h2 g3g4 e2g4 b4c2 g4g3 c2e1 b1e1 e8f8,-332
r3kb1r/1p1q1p1p/p1n2p2/2Pp3B/1P2p3/2P4P/P5P1/R1BQ1RK1 w kq -,f1f6 h8g8 h5f7 d7f7 f6f7 e8f7 d1d5 f7g7 c1f4 g7h8,486
8/1p1n3p/p5pB/3pp3/6PP/1nkN4/4K3/r7 w - -,h4h5 a1a2 e2e3 d5d4 e3e4 a2e2 e4f3 c3d3 h6g5 e5e4,-1342
r3rn2/p1p2k2/5B1R/2pp1pP1/8/2P5/PP5P/5RK1 w - -,f1f5 f7e6 f5f1 e6d7 g5g6 e8e4 g6g7 f8e6 g1h1 e6g7,403
8/K7/Q7/2k5/2r5/8/8/8 w - -,a6b6 c5d5 b6b3 d5c5 a7a6 c4f4 b3b6 c5d5 a6b5 d5e5,184
4rrk1/ppp1q1pp/4pn2/3p4/5P2/2P1P2P/PP1NQ1PK/R4R2 w - -,d2f3 c7c6 a1d1 f6d7 c3c4 h7h6 e2d2 e7c5 b2b3 f8f7,8
8/8/3k4/4p3/5p2/3B1P1K/1p1n1P2/8 w - -,h3g2 d6c5 g2h1 c5d4 d3c2 d2f3 c2b1 f3d2 b1a2 e5e4,-1167
2kr1b1r/ppp2ppp/4b3/4N3/3p1P2/8/PPqP2PP/R1B1QRK1 w - -,a2a4 d4d3 g1h1 f8b4 a4a5 a7a6 e1e3 f7f6 e5d3 c2d3,-400
r1b3nr/pppp1kpp/5p2/4P3/8/8/P1P1KPPP/7q w - -,c2c4 h1g2 h2h3 g8e7 c4c5 e7f5 c5c6 d7c6 e5f6 h8e8,-2227
8/3k1ppp/1R6/pP4PK/P4r1P/8/8/8 w - -,b6b7 d7d6 b7b6 d6c7 b6a6 f4a4 a6c6 c7b8 c6b6 b8a7,-189
rnbqk2r/ppp2ppp/3bpn2/6B1/3PB3/8/PPP2PPP/RN1QK1NR w KQkq -,b1c3 h7h6 g5f6 d8f6 g1f3 b8c6 e1h1 e8h8 f1e1 c8d7,18
r3rk2/p2R1ppp/Pp2p3/1Pp5/2P1PP2/6P1/2K4P/3R4 w - -,d7c7 e8e7 d1d7 e7d7 c7d7 h7h6 e4e5 f8e8 d7c7 g7g5,440
7k/1Q4pp/4qp2/8/8/7P/5PP1/6K1 w - -,,0
4r1k1/3R1p1p/p1n3p1/1p3bq1/P1p2n2/2P2Q2/B1P2PPP/R5K1 w - -,a1d1 f5d7 h2h4 g5f5 g2g4 f5g4 f3g4 d7g4 d1b1 c6e5,-862
2Q5/1p1r2P1/p4n2/4p2k/Pn2P3/2N2P1p/1P3R2/RB4K1 w - -,a1d1 f5d7 h2h4 g5f5 g2g4 f5g4 f3g4 d7g4 d1b1 c6e5,Mate
3r2k1/pp3p2/2p3p1/3rq2p/7P/1P2PQP1/P4PK1/R2R4 w - -,d1d5 e5d5 f3d5 d8d5 a1c1 d5d2 a2a4 d2b2 c1c3 g8f8,-11
r3rn2/p4k2/2p2B1R/2pp1RP1/8/2P5/PP5P/6K1 w - -,f6d4 f7e7 d4c5 e7d8 f5f8 e8f8 c5f8 d8c7 h6f6 a8e8,853
8/8/2k3p1/5N2/5P2/8/7K/8 w - -,f6d4 f7e7 d4c5 e7d8 f5f8 e8f8 c5f8 d8c7 h6f6 a8e8,Mate
r4r1k/1bpnq1bp/p2p2pN/4pp2/1P2P3/1QPP1N2/3B1PPP/R3R1K1 w - -,h2h4 d7f6 d2g5 e7d7 b3c2 f6h5 f3h2 g7f6 a1a3 d7e7,-39
r2q1rk1/pp1nbppp/3pbn2/4p3/4P3/3Q1NB1/PPP1BPPP/RN3RK1 w - -,b1d2 d7c5 d3e3 f6g4 e3a3 a7a5 f1e1 d8b6 a1d1 g4f6,-67
r4rk1/pppq2b1/2n1b2p/4pp1n/2P5/2NPB1PP/PP3PBK/R2QR3 w - -,d1h5 f5f4 e3c5 f8f5 h5d1 a8d8 g3g4 f5f7 g2e4 f4f3,90
1r1qr3/p1p2kp1/2pp1n1p/2b1p3/4P3/2N3QP/PPPB1PP1/R3R1K1 w - -,c3a4 c5d4 c2c3 d4b6 a4b6 a7b6 a2a4 c6c5 g3d3 b8a8,39
2Q3Q1/1p1r3n/p7/4p2k/Pn2P3/2N2P1p/1P3R2/RB4K1 w - -,c3a4 c5d4 c2c3 d4b6 a4b6 a7b6 a2a4 c6c5 g3d3 b8a8,Mate
5k2/1p6/5rp1/7p/8/p1P4P/R4P2/R6K w - -,h1g2 f6f5 a2a3 f5g5 g2f1 g5b5 a3a4 b5b3 a4b4 b3c3,595
r3rn2/p3k3/2p4R/2pp1RP1/3B4/2P5/PP5P/6K1 w - -,d4c5 e7d7 f5f7 d7d8 f7f8 e8f8 c5f8 d8c7 h6f6 a8e8,959
r2q1r1k/pp2n1pp/2pb4/3BppBb/8/2PP1N1P/PP3PP1/R2Q1RK1 w - -,d5e6 d8e8 g2g4 f5g4 f3h4 h7h6 g5d2 g4h3 e6g4 h5g6,-292
8/8/5p1p/7P/4kPP1/1K6/8/8 w - -,g4g5 f6g5 f4g5 e4e5 g5h6 e5f6 b3c3 f6f7 c3d4 f7g8,Mate
8/2b4p/5pp1/3p4/1k3PP1/3KB2P/8/8 w - -,,0
2R5/8/8/3b4/3k4/7r/2K5/8 w - -,,0
8/p3rNkp/2p3p1/7q/8/2P2RQ1/PP3PP1/4rRK1 w - -,g3e5 e7e5 f7e5 h5e5 a2a4 g6g5 f1e1 e5e1 g1h2 h7h5,-486
8/1p3pk1/7p/2r1R1p1/6P1/3q1PK1/PPr1RQ1P/8 w - -,,0
rr6/1qnnppbk/3p2pp/2pP4/P3P2P/R1N2NP1/1PQ2PK1/2B1R3 w - -,h4h5 g6g5 e4e5 h7h8 e5d6 c7d5 c3d5 b7d5 e1e7 d5d6,139
r1b3nr/pppp1kpp/5p2/4P3/8/P7/2PK1Pq1/8 w - -,h4h5 g6g5 e4e5 h7h8 e5d6 c7d5 c3d5 b7d5 e1e7 d5d6,Mate
r2q1rk1/pp2bppp/2n1bn2/3pN1B1/2pP1P2/2N5/PPP1B1PP/R2Q1RK1 w - -,f4f5 e6c8 e5g4 f6g4 g5e7 d8e7 e2g4 e7e3 f1f2 f8d8,45
1r1qr3/p1p2kp1/2pp1n1p/4p3/Nb2P3/6QP/PPPB1PP1/R3R1K1 w - -,g3b3 e8e6 d2b4 a7a5 a2a3 d8d7 e1d1 d7e8 a4c3 f6h5,117
r3rn2/p2k4/2p4R/2Bp1RP1/8/2P5/PP5P/6K1 w - -,f5f7 d7d8 f7f8 e8f8 c5f8 d8d7 h6d6 d7c7 d6f6 a8e8,1004
r4k2/p1R1rppp/Pp2p3/1Pp5/2P1PP2/6P1/2K4P/3R4 w - -,d1d7 e7d7 c7d7 h7h6 e4e5 g7g5 d7c7 g5f4 g3f4 f8g7,452
r2qkbnr/1p1b1pp1/p1n1p3/3p1NP1/3P1B1p/2N2P2/PPPQ3P/R3KB1R w KQkq -,d2e3 h8h5 e1a1 a8c8 f1h3 c6a5 b2b3 d8b6 h3g4 h5h7,64
8/8/2k5/6p1/5P1N/8/7K/8 w - -,d2e3 h8h5 e1a1 a8c8 f1h3 c6a5 b2b3 d8b6 h3g4 h5h7,Mate
rn3rk1/p1pq2bp/1p2p1p1/3p4/P2P4/2PP1N1Q/5PPP/R1B1K2R w KQ -,c1h6 g7h6 h3h6 b8c6 e1h1 f8f3 g2f3 e6e5 h6e3 e5d4,64
r2r2k1/4qpbp/2p5/p3p2p/1p2P1bP/P1QRBN2/1PP2PP1/1K5R w - -,d3d8 a8d8 a3b4 e7b4 c3b4 a5b4 e3c5 f7f5 f3g5 f5e4,29
r4rk1/pppq2b1/2n1b2p/4p2Q/2P2p2/2NPB1PP/PP3PBK/R3R3 w - -,e3c5 f8f5 h5d1 f5f7 g3g4 a8d8 g2e4 c6d4 f2f3 g7f8,94
r1bq1rk1/pp3ppp/2n2n2/8/2Pp4/5N2/PP1QBPPP/RN2K2R w KQ -,e1h1 f8e8 e2d3 c8g4 f3e1 g4h5 b1a3 f6d7 h2h3 h7h6,-109
8/8/8/2k1p3/5p2/3B1P2/1p1n1PK1/8 w - -,d3f5 e5e4 g2h3 c5d4 h3g4 b2b1q g4g5 d2f3 g5f6 b1g1,-1347
r1b2rk1/p3p1bp/1qp3p1/3pN3/3P4/1P5P/P4PP1/RN1QR1K1 w - -,a2a4 f8f4 b1a3 f4d4 d1c1 c6c5 a3b5 d4e4 e1e4 d5e4,-42
1r6/4kpp1/4p3/p1ppPnP1/1r3P1p/1P3R2/P1PKN2P/R7 w - -,a1g1 g7g6 e2c3 b4d4 d2c1 e7d7 g1d1 d4d1 c3d1 b8b4,-164
2kr4/1p1q3r/nR2p3/3pP2p/2pP2p1/b1P5/P2NQ1PP/1R2N1K1 w - -,d2c4 d5c4 b6a6 a3c5 a6a8 c8c7 a8d8 c7d8 d4c5 d7c6,489
r1b1rbk1/ppq2ppp/2p2nn1/4p3/2P1P3/PP3NP1/1BQN1PBP/3RR1K1 w - -,c4c5 a7a5 g2f1 h7h6 d1b1 c8e6 e1c1 f6d7 b3b4 a5b4,42
3qr3/p1p2kp1/2pp1n1p/4p3/Nr2P3/6QP/PPP2PP1/R3R1K1 w - -,a1d1 d8b8 b2b3 f6e4 g3f3 e4f6 f3c6 b8b7 c6b7 b4b7,8
rnb1k2r/pp2qppp/2pbpn2/3p4/3P1B2/2NBPP2/PPP3PP/R2QK1NR w KQkq -,f4d6 e7d6 d1d2 b7b5 e3e4 d5e4 f3e4 d6d4 g1f3 d4c5,27
r2qkb1r/3n1p1p/b1n1p1p1/p2pP3/1p1P1PQ1/1P1B1N2/PBN3PP/R4RK1 w kq -,f1d1 a6d3 d1d3 a5a4 f3g5 d8b6 d3d1 f8e7 g5e6 f7e6,-70
4qrk1/1pp3pp/2npp3/1P2p2n/4P3/2PPRNPP/3N1P2/r2Q2K1 w - -,d1a1 c6d8 a1b2 h5f6 d3d4 d8f7 b2b4 b7b6 d4e5 d6e5,50
1k6/ppb2p1p/2p5/5B2/1P3P2/2PR2PP/r4K2/8 w - -,f2f3 h7h5 d3d7 a2a3 h3h4 a7a5 b4a5 c7a5 d7f7 a5c3,28
r1b3nr/ppp2kpp/3p1p2/4P3/8/P7/2P1KPq1/8 w - -,f2f3 h7h5 d3d7 a2a3 h3h4 a7a5 b4a5 c7a5 d7f7 a5c3,Mate
r1r3k1/p3b1pp/2bpNB2/q7/4P3/2pQ4/PPP3PP/2KR3R w - -,f6g7 a5a2 g7c3 a2e6 d3d4 e6e5 d4c4 d6d5 e4d5 c6e8,-69
8/1K6/Q7/8/2rk4/8/8/8 w - -,a6a1 d4e3 b7b6 c4c2 a1e1 c2e2 e1c3 e3f4 c3c1 f4f3,183
rqb1kb1r/pp2pppp/2n2n2/1N6/8/2p2N2/PP2BPPP/R1BQ1RK1 w kq -,h2h3 g7g6 b5c3 f8g7 d1a4 e8h8 a4h4 c8e6 c1e3 f8d8,-51
8/2K5/2P5/8/8/3RQ3/8/5k2 w - -,h2h3 g7g6 b5c3 f8g7 d1a4 e8h8 a4h4 c8e6 c1e3 f8d8,Mate
r2qkb1r/1p2nppp/p1n1p3/2PpP3/8/2P2b1P/PP1NBPP1/R1BQ1RK1 w kq -,d2f3 e7g6 c1e3 d8c7 e3d4 g6e5 f3e5 c6e5 f1e1 e5c6,134
