8/8/6Kp/5p2/6kP/8/8/8 b - -,e8h8 f3e5 b8d7 e5d7 d8d7 f2f3 b7b5 c4b3 f5g6 e3e4,Mate
2k4r/ppp2pbp/6q1/3P2p1/1n1P1pP1/PP3N2/1B1K2P1/RQ3B1n b - -,h1g3 a3b4 g6b1 a1b1 h7h5 g4h5 h8h5 f1d3 c8d8 b1e1,193
rn3rk1/1B3ppp/6q1/p7/Pb6/1N2P1Pb/1P1P1P1P/R1BQK2R b KQ -,a8a7 b7f3 f8d8 h1g1 b8c6 f3h5 g6e6 h5e2 h7h5 g3g4,-363
2r2rk1/pp1bpp1p/2np2p1/q3b2n/2PNPP2/2N1B2P/PP2B1PK/2RQ1R2 b - -,h5f4 g2g3 f4e2 d4e2 f7f6 b2b3 f8f7 e3d2 b7b6 d2e3,-163
2r5/5qk1/pQ2R2p/1p6/5P2/1P5P/P5PK/8 b - -,c8c5 b6d6 c5f5 e6e7 f5f4 e7f7 f4f7 d6a6 f7f5 a6b7,733
r4rk1/2q1bppp/5n2/n3p3/p3P3/P2BBP2/1PPQ2PP/N1KR3R b - -,f8b8 c2c4 b8b7 d2c2 a8b8 d1d2 f6d7 d3e2 d7b6 c4c5,-148
r2r2k1/pp3pbp/2R3p1/4pn2/5B2/Q4N1P/PP3PP1/6K1 b - -,b7c6 f4e5 f5h4 e5g7 h4f3 a3f3 g8g7 f3c6 a8c8 c6e4,-8
rn3rk1/4ppbp/1N4p1/qBP5/1p2n3/4PN2/P3QPPP/R1B2RK1 b - -,g7a1 b6a8 e4c3 e2c4 a5b5 c4b5 c3b5 a8b6 f8d8 a2a4,1
6k1/ppq2pp1/1n2p1p1/3pP3/P2P4/1Q1B3P/5PP1/2r2NK1 b - -,b6d7 d3b5 d7f8 b3f3 a7a6 b5e8 c7e7 f3e3 c1c8 e8f7,-511
rn2kb1r/p4ppp/b1p1p3/5q2/P1pPQ2P/1pN5/1P3PP1/2KR1B1R b kq -,b8d7 e4f5 e6f5 d4d5 c6c5 d1e1 e8d8 c3d1 a8b8 h4h5,-577
2rr2k1/5p2/R3p2p/6pn/4P2P/R1P2P2/6P1/4BK2 b - -,g8g7 a3a5 g7g6 a5d5 h5f4 d5d6 f4d3 d6d8 c8d8 h4g5,32
r2q1rk1/pp2ppbp/2npbnp1/8/2P5/2N1PN2/PP1BBPPP/R2Q1RK1 b - -,e6f5 a1c1 f6e4 c3e4 f5e4 d2c3 e4f3 e2f3 g7c3 c1c3,24
4rk2/5pp1/pPNq4/P2n2r1/4p2p/1Q5P/2R2PP1/5RK1 b - -,f8g8 b6b7 g8h7 b7b8q e8b8 b3b8 d6a3 c6d4 a3d3 c2c8,277
4r1k1/2q2p2/pp4np/2prp3/3P4/P1P1PQ1P/1P1N2P1/3RR1K1 b - -,d5d7 d2e4 g8f8 e4f6 e8e6 f6d7 c7d7 d4d5 e6d6 f3e4,511
r2qk2r/p3b1pp/2p1p3/4N3/3p1P2/8/PP2PP1P/R2Q1RK1 b kq -,d8d5 e2e3 d4e3 f2e3 e8h8 d1c2 e7c5 a1e1 a8d8 b2b3,20
7k/6p1/4n3/p1prPp1p/Pp3P1P/4K1N1/1P4P1/2R5 b - -,h8h7 g3f5 g7g6 f5d6 d5d4 g2g3 h7g8 c1c4 d4d1 e3e4,228
8/p1nn1p1k/1p2p1p1/1P1pP2p/PP1B1P2/3B2PP/6K1/8 b - -,h7g7 g2f2 g7g8 d4c3 g8f8 f2f3 f8g7 f3e3 g7h6 e3d4,82
4n3/4Nn1k/5N2/8/8/8/4r3/7K b - -,h7g7 g2f2 g7g8 d4c3 g8f8 f2f3 f8g7 f3e3 g7h6 e3d4,Mate
4rk2/5pp1/pPNq4/P5r1/1Q2pn1p/7P/2R2PP1/5RK1 b - -,f4h3 g1h1 d6b4 c6b4 g5a5 g2h3 a5b5 c2c4 a6a5 b4c2,78
4k3/8/5b1K/7P/8/8/8/8 b - -,,0
5rk1/ppp2pbp/6p1/q7/3r4/4QN2/1P3PPP/2R2RK1 b - -,d4b4 c1a1 a5f5 a1c1 c7c6 e3a7 b4b2 a7e3 f8d8 h2h3,-344
5rk1/1p1q1pp1/1Q1p4/3P1b1p/1PP1P3/8/r5PP/2RR1BK1 b - -,f5e4 b6d4 d7g4 d1d2 a2d2 d4d2 f8e8 h2h3 g4g6 c1a1,-6
8/5p2/2kpb3/2p1p3/Np2P2p/1P1P3P/1PP2R1K/r7 b - -,f7f5 f2e2 f5f4 h2g2 a1c1 g2h2 e6f7 e2d2 f7h5 h2g2,-523
4k3/8/1p1Rpp1p/p1r5/P3r3/1R4P1/1PP4P/1K6 b - -,f6f5 b3b5 e4e1 b1a2 c5c2 d6b6 e8f7 b5a5 c2h2 a5a8,30
r2q1rk1/ppp2ppp/2np4/1Bb1p3/4P1b1/P1NP1N2/1PP2P2/1RBQ1RK1 b - -,c6d4 c1g5 f7f6 f3d4 g4d1 d4e6 d8c8 c3d1 g8h8 b5c4,-517
2r5/6k1/pQ2R2p/1p6/5q2/1P5P/P5P1/7K b - -,c8c1 b6g1 c1g1 h1g1 f4d4 g1h2 a6a5 e6e7 g7g6 e7e2,-428
8/8/8/2K2B2/3P1kP1/8/8/8 b - -,h6h5 e6e1 c8c1 e1c1 f4c1 b6g1 c1d2 g1a7 g7g8 a7b8,Mate
3R4/k1r2p2/2p1pP1K/1pP5/1P6/p7/P4P2/8 b - -,c7b7 h6g7 b7b6 c5b6 a7b7 g7f7 c6c5 b4c5 e6e5 f7e7,Mate
rnbq1rk1/ppp1Bppp/8/3p4/3P4/2PBP3/P4PPP/R2QK1NR b KQ -,d8e7 d1h5 f7f5 g1h3 b8d7 h3f4 d7f6 h5g5 h7h6 g5g3,75
r4k2/ppr2ppp/4R3/P7/3P4/5N1P/5PP1/1R4K1 b - -,f7f6 e6e1 a8d8 g2g3 d8d5 b1a1 f8f7 g1g2 f7f8 h3h4,455
4rk2/5pp1/pP6/P5r1/1N2pn1p/7P/2R2PP1/5RK1 b - -,g5g2 g1h1 g2g5 c2a2 e4e3 b4a6 e3e2 f1e1 g5d5 b6b7,76
4r1k1/2q2p2/pp1r2np/2p1p3/3PN3/P1P1PQ1P/1P4P1/3RR1K1 b - -,g6h4 f3g3 d6g6 g3h4 g8h8 e1f1 e8g8 g1h1 f7f5 f1f5,538
r2q1rk1/pp1b1ppp/4p3/3pP2N/6Qb/3P4/PP3PP1/R1B2RK1 b - -,h4g5 c1g5 f7f5 e5f6 e6e5 g4g3 d8e8 f6g7 f8f5 h5f6,613
r1bqkb1r/pp3ppp/2n1pn2/1PPp4/3P4/8/P4PPP/RNBQKBNR b KQkq -,c6e5 d4e5 f8c5 b1c3 d8b6 d1e2 f6e4 c3e4 d5e4 c1e3,180
r2r2k1/p4pbp/2p3p1/4Bn2/8/Q4N1P/PP3PP1/6K1 b - -,,0
4r2r/kq3pbp/pp1p1np1/8/4P3/2PN3P/PP2QPP1/RN2R1K1 b - -,b7e4 e2d2 e4a4 b1a3 f6e4 d2c1 f7f5 d3b4 e8c8 a3c2,68
q4knr/p2Q3p/5p2/2N1p3/1r1p2b1/5NP1/PP3PBP/R1B2RK1 b - -,a8f3 c5e6 g4e6 d7d6 g8e7 g2f3 f8f7 d6b4 h8d8 b4a5,1004
r1bqr1k1/p4p2/1pnp1n1p/2p5/2PPPp1B/P1PB4/6PP/R2Q1RK1 b - -,e8e5 d1d2 e5h5 d2f4 h5h4 f4h4 f6g4 h4d8 c6d8 h2h3,307
r2qkb1r/pp1npppp/2p2n2/3b2N1/P1pPP3/2N5/1P3PPP/R1BQKB1R b KQkq -,d7b8 e4d5 c6d5 f1e2 b8c6 a1b1 e7e6 e1h1 f8b4 c3a2,201
3qb2k/pp2b3/2r5/3p1Q1P/3PpP2/P1N1P3/1P3KP1/7R b - -,c6d6 g2g4 e7f6 g4g5 e8d7 f5g6 f6e7 c3d5 d6g6 h5g6,-47
3k3r/1p2p1bp/p1R3p1/8/4pB2/6P1/PP3P1P/4R1K1 b - -,g6g5 e1d1 d8e8 c6c8 e8f7 c8h8 g7h8 f4e3 h8e5 e3g5,596
3R4/1kr2pK1/2p1pP2/1pP5/1P6/p7/P4P2/8 b - -,c7c8 d8c8 b7c8 g7f7 c8d7 f7g7 e6e5 f6f7 d7e6 f7f8q,Mate
5rk1/ppp2pbp/6p1/q1R5/1r6/4QN2/1P3PPP/5RK1 b - -,a5b6 e3c1 c7c6 h2h4 h7h5 c5g5 b4e4 b2b3 f8e8 g2g3,-374
r1bqkb1r/1pp2ppp/p1n1p1n1/3pP3/3P4/2NBBN2/PPP2PPP/R2QK2R b KQkq -,c6b4 d3e2 f7f6 h2h4 f6e5 d4e5 b4c6 e2d3 g6e5 f3e5,62
r1bnkb1r/pp3ppp/4pn2/2P5/1P6/2P2N2/P2N2PP/R1B1KB1R b KQkq -,f8e7 d2c4 e8h8 c1d2 f6d5 f1d3 e7f6 f3g5 g7g6 e1h1,42
8/8/8/2KP1B2/6P1/4k3/8/8 b - -,f8e7 d2c4 e8h8 c1d2 f6d5 f1d3 e7f6 f3g5 g7g6 e1h1,Mate
4k3/8/1R1Rpp1p/p7/P7/6P1/KPr4P/4r3 b - -,c2h2 b6b7 e1e4 d6a6 e4a4 a2b1 h2d2 a6e6 e8d8 e6f6,4
5R2/k1r2pK1/2p1pP2/1pP5/1P6/p7/P4P2/8 b - -,c2h2 b6b7 e1e4 d6a6 e4a4 a2b1 h2d2 a6e6 e8d8 e6f6,Mate
rnbq1b1r/ppk1p1pp/3p1Q2/1Bp5/4P3/8/PPPP1PPP/RNB1K1NR b KQ -,g7f6 b1c3 e7e6 g1e2 a7a6 d2d4 a6b5 c3b5 c7c6 a2a4,-529
6k1/pp3pp1/1n2p1p1/1Q1pP3/P2P4/2qB3P/5PP1/2r2NK1 b - -,c3c6 b5b4 b6d7 d3b5 c6c7 b5d7 c7d7 b4d2 c1c8 d2b4,-486
5rk1/ppp2pbp/1q4p1/2R5/1r5P/4QN2/1P3PP1/5RK1 b - -,g7b2 e3e7 b2f6 e7c7 b6c7 c5c7 a7a5 h4h5 a5a4 f3e1,-395
3qb2k/pp2b3/3r4/3p1Q1P/3PpPP1/P1N1P3/1P3K2/7R b - -,e7f6 g4g5 e8d7 f5g6 f6e7 c3d5 d6g6 h5g6 d7h3 h1h3,-28
3k3r/4p1bp/p1p3p1/8/4pB2/1P4P1/P4P1P/4R1K1 b - -,g7b2 e1e4 d8d7 g1f1 h8c8 e4a4 c6c5 a4a6 c5c4 b3c4,85
2r5/7p/3bkp2/8/K7/8/PP3PPP/3R4 b - -,c8c2 a4b3 c2f2 g2g4 f2h2 a2a4 d6e5 d1b1 e6d5 a4a5,-345
8/5ppk/r1p4p/4p3/1pP1P3/1P3P2/P2R1PKP/8 b - -,g7g5 d2d7 h7g6 d7b7 c6c5 b7b5 a6a2 b5c5 a2b2 c5e5,2
r7/ppr1k1pp/4p3/P5N1/3P4/7P/5PP1/4R1K1 b - -,a8e8 g2g4 c7d7 e1e6 e7d8 e6e3 e8e3 f2e3 d7d5 g5e6,-268
4r1k1/4qr2/1n2bp1p/1Ppp4/p1P2PpQ/P3P1N1/4B2P/2RR2K1 b - -,d5c4 e3e4 f7g7 g3h5 g7f7 h2h3 g4h3 g1h2 g8h8 d1g1,112
7k/PR6/8/r5PP/8/8/7K/8 b - -,d5c4 e3e4 f7g7 g3h5 g7f7 h2h3 g4h3 g1h2 g8h8 d1g1,Mate
r2q1rk1/1pp3pp/p3pnb1/8/1b1PpBP1/1PN1Q2P/1PP1N3/2KR3R b - -,a6a5 d1f1 f6d5 c3d5 e6d5 h3h4 a5a4 h4h5 g6e8 h5h6,-234
3bk3/6K1/8/7P/8/8/8/8 b - -,,0
k7/pp3p2/1b2p1qp/3pP1P1/8/6Q1/PPr3PP/4RR1K b - -,a7a5 b2b4 g6g5 g3g5 h6g5 b4a5 b6a5 e1c1 c2a2 f1f7,204
rnbq1rk1/ppp1BppB/8/3p4/3P4/2n1P3/PP3PPP/R2QK1NR b KQ -,g8h7 d1h5 h7g8 e7d8 c3e4 d8e7 f8e8 h5d5 b8c6 d5e4,571
5k2/8/2p1RK1p/2r5/5NP1/7P/8/8 b - -,g8h7 d1h5 h7g8 e7d8 c3e4 d8e7 f8e8 h5d5 b8c6 d5e4,Mate
3qb2k/pp6/3r1b2/3p1QPP/3PpP2/P1N1P3/1P3K2/7R b - -,e8d7 f5g6 f6e7 c3d5 d6g6 h5g6 d7h3 h1h3 h8g8 d5c3,-14
r1bqkbnr/pp3p1p/2n3p1/2ppp3/4P3/2NP1Q2/PPP2PPP/R1B1KBNR b KQkq -,c6d4 f3d1 g8e7 c3d5 e7d5 c2c3 d4c6 e4d5 d8d5 f1e2,-78
r2q1rk1/ppp2ppp/2Bp4/2b1p3/4P1b1/P1NP1N2/1PP2P2/R1BQ1RK1 b - -,b7c6 g1g2 f7f5 d1e1 f5e4 f3g5 g4f3 g2h2 d6d5 f1g1,-433
rr4k1/2q1bppp/5n2/n3p3/p3P3/P1PBBP2/1P1Q2PP/N1KR3R b - -,f6e8 e3g5 e7c5 g5e3 e8d6 e3c5 c7c5 d2e2 d6c4 d3c4,-231
4r1k1/2q2p2/pp4rp/2p1p3/3PN2Q/P1P1P2P/1P4P1/3RR1K1 b - -,e5d4 e4f6 g6f6 h4f6 e8e6 f6f3 d4c3 b2c3 b6b5 e1f1,612
r2q1rk1/2p3b1/1p1p2bp/p1nPp2n/2P1N3/2N1BP1R/PPQ1B3/2K3R1 b - -,d8c8 h3h5 g6h5 e3h6 c8d7 c2d2 c5e4 c3e4 d7f7 h6g7,461
rnbq1r2/ppp1Bppk/8/3p3Q/3P4/2n1P3/PP3PPP/R3K1NR b KQ -,h7g8 e7d8 f8d8 b2c3 d8d6 g1f3 b8d7 f3g5 d6g6 h5h7,580
5rk1/ppp2pbp/1q4p1/2R4P/8/Q4N2/4rPP1/5RK1 b - -,f8d8 a3c1 c7c6 h5h6 g7f8 c5e5 e2e5 f3e5 b6d4 e5f3,-378
N3rnk1/1p3p2/7p/p2pp3/PbpPn3/4P1B1/1P3PPP/R1R3K1 b - -,e8a8 g3e5 f7f6 e5g3 e4d2 c1c2 d2b3 a1d1 f8e6 f2f3,-256
3br1k1/p1R3P1/6Q1/1p3p2/8/Pb1BPP2/1P2KP2/8 b - -,d8c7 g6e8 g8g7 e8e7 g7g6 e7c7 b3e6 c7e7 e6a2 e7d7,1373
1rq3k1/pb1P2bp/2p1r1p1/2p5/2P5/3Q4/PP4PP/4RRK1 b - -,g7d4 d3d4 c5d4 d7c8q b7c8 b2b4 e6e1 f1e1 c8f5 a2a3,-513
4k3/5p2/1p1Rpp1p/p1r2P2/4r3/PR4P1/1PP4P/1K6 b - -,e4e2 f5e6 f7e6 b3b6 e8e7 c2c3 f6f5 b1c1 h6h5 d6d2,48
r1b1k2r/ppq2ppp/2p2n2/3pp3/2PP4/PNQ1P3/1P3PPP/R3KB1R b KQkq -,c8f5 a1d1 e5e4 d1c1 e8h8 f1e2 h7h5 b3c5 f8e8 c3b3,4
4r2r/kq3pbp/pp3np1/3pP3/8/2PN3P/PP2QPP1/RN2R1K1 b - -,e8e7 b1d2 f6d7 d2f3 h8e8 a1d1 a7a8 a2a4 g7e5 f3e5,181
2rr2k1/pp3pp1/4bq1p/2P5/1P1pBP2/P7/2Q1R1PP/4B1K1 b - -,d4d3 c2b2 d3e2 b2f6 g7f6 e4b7 d8d1 g1f2 c8d8 b7a6,-538
7k/8/4n1p1/p1prPp1p/Pp3P1P/4K3/1P4P1/2R2N2 b - -,d5d4 f1d2 d4f4 c1c4 f4g4 c4g4 f5g4 g2g3 g6g5 h4g5,7
4rk2/5pp1/pPNq4/P2n2r1/2R1p2p/1Q5P/5PP1/5RK1 b - -,e4e3 b6b7 e3e2 f1e1 d5e3 b3e3 e8e3 b7b8q d6b8 c6b8,362
r2qr1k1/pp3pp1/2n4p/3p4/2p1N1b1/2P2NP1/PPQ2PP1/R3RBK1 b - -,b7b5 e4d2 d8a5 b2b3 a5a3 c2c1 e8e1 f3e1 a3c1 a1c1,375
8/5pp1/r1p3kp/4p3/1pP1P3/1P3PK1/P2R1P1P/8 b - -,f7f5 d2d6 g6f7 d6d7 f7f6 d7c7 f5f4 g3g2 h6h5 h2h4,17
6k1/8/p3N3/1p1p4/5bP1/1P6/r7/4R2K b - -,f4d6 e1d1 a2h2 h1g1 h2h6 e6d4 h6g6 g1f1 g8f7 d4f3,-48
r1bqkbnr/pp3p1p/2n3p1/2pNp3/3pP3/3P1Q2/PPP2PPP/R1B1KBNR b KQkq -,f8g7 c2c4 d4c3 b2c3 f7f5 h2h4 c8e6 h4h5 g6g5 a1b1,-54
4rk2/5pp1/pPNq4/P5r1/1QR1pn1p/7P/5PP1/5RK1 b - -,f4e2 g1h1 d6b4 c4b4 g5c5 b6b7 c5c6 b7b8q e8b8 b4b8,334
r1b1k1nr/pp2ppbp/1qnp2p1/1Bp5/4PP2/2N2N2/PPPP2PP/R1BQ1R1K b kq -,g7c3 b5c6 b6c6 b2c3 c6e4 d2d3 e4c6 c3c4 g8h6 c1b2,-86
2k4r/ppp2pbp/8/3n2p1/2BP1pP1/PP3N2/1B1K2P1/1R5n b - -,c7c6 b1h1 f7f6 b2c1 h7h6 c4d3 h8e8 h1e1 e8e1 f3e1,289
8/4k3/1p2p3/1P2K1pp/p1P5/P7/6PP/8 b - -,e7d7 e5f6 e6e5 f6e5 g5g4 g2g3 d7e7 e5d5 e7d7 c4c5,556
r1b3k1/pp3pp1/2n4p/8/2P4R/4P3/PP3PP1/2KR4 b - -,f7f6 c1c2 c8e6 b2b3 g8f7 c2c3 a8h8 d1h1 c6e5 h4d4,-154
rn1qkbnr/ppp2pp1/4p3/3p1b1p/5P2/1P2PN1P/PBPP2P1/RN1QKB1R b KQkq -,c7c6 b1c3 h5h4 f1d3 f5d3 c2d3 b8d7 c3e2 g8f6 e1h1,14
rnbB1rk1/ppp2pp1/8/3p3Q/3P4/2n1P3/PP3PPP/R3K1NR b KQ -,f8d8 b2c3 b8d7 h5d5 c7c6 d5e4 d7f6 e4b1 d8d5 f2f3,572
1rq3k1/pb1P3p/2p1r1p1/2p5/2PQ4/8/PP4PP/4RRK1 b - -,c5d4 d7c8r b7c8 e1d1 c6c5 d1d2 e6e8 h2h3 c8f5 g2g4,-526
4rk2/5pp1/pPN5/P5r1/1R2pn1p/7P/5PP1/5RK1 b - -,g5c5 b6b7 c5c6 b7b8q e8b8 b4b8 f8e7 b8b6 e7d6 f1b1,328
q4knr/p2b3p/5p2/2N1N3/1r1p4/6P1/PP3PBP/R1B2RK1 b - -,a8g2 g1g2 d7f5 e5f3 g8e7 f1e1 e7c6 b2b3 f8f7 c1d2,541
r4r1k/1p2pqbp/1np4P/p3Ppp1/1n1P1N2/2N1BP2/bP1QB1P1/K1R4R b - -,g5f4 h6g7 f7g7 e3f4 a2e6 f4h6 g7g8 h6f8 a8f8 g2g4,86
8/4k3/1p1p1p1p/3B4/1P1K1P1P/2P5/6b1/8 b - -,f6f5 d5g2 e7d8 d4c4 d8d7 c4b5 d6d5 b5b6 d7d6 b4b5,852
8/5pp1/r1p3kp/4p3/1pP1P3/1P3P1K/P2R1P1P/8 b - -,,0
r1b2k2/1p1n3p/2p3p1/p1n3P1/2PN1P2/1P5P/P2R2B1/2K5 b - -,f8f7 d2e2 d7f8 c1c2 c8d7 c2c3 f8e6 f4f5 e6f4 e2e5,-404
2rr2k1/pp3pp1/4bq1p/2P5/1P3P2/P2B4/2Q1R1PP/4B1K1 b - -,f6d4 e1f2 d4d3 c2b2 e6c4 e2e1 d8e8 e1c1 c8d8 b2a1,-551
r3r1k1/pp1n1p1p/2p2pp1/7q/2PB2bP/3B2P1/PPQ2P1K/4RR2 b - -,d7e5 d3e4 a8d8 d4c3 e8e6 b2b3 g4f3 c3e5 e6e5 e4f3,-169
rnb1kb1r/2p1nppp/pp1p1q2/3Np3/2B1P3/P4N1P/1PPP1PP1/R1BQK2R b KQkq -,e7d5 c4d5 c7c6 d5a2 c8e6 d2d4 e6a2 a1a2 f6g6 e1h1,52
r2qr1k1/pp3pp1/2n4p/3p1b2/2p1N3/2P3P1/PPQN1PP1/R3RBK1 b - -,c6e5 c2a4 d8b6 b2b3 c4b3 a4b3 d5e4 b3b6 a7b6 d2e4,-9
1rR3k1/pb5p/2p1r1p1/8/2Pp4/8/PP4PP/4RRK1 b - -,b7c8 e1d1 c6c5 d1d2 e6e8 h2h3 c8f5 g2g4 f5e6 b2b3,-523
7k/1q4p1/1b3p1p/8/2N5/7P/1QR2PPK/4r3 b - -,b7c8 e1d1 c6c5 d1d2 e6e8 h2h3 c8f5 g2g4 f5e6 b2b3,Mate
r3rnk1/1p3pp1/2q4p/pN1pNQ2/PbpPn3/4P1B1/1P3PPP/R1R3K1 b - -,c6f6 f5f6 g7f6 e5f3 a8d8 f3h4 g8h7 b5c3 f8g6 h4f5,44
2rr2k1/pp3pp1/4b2p/2P5/1P1q1P2/P2B4/2Q2RPP/4B1K1 b - -,d4d3 c2c1 f7f6 h2h3 d3d1 c1e3 e6f7 f2f1 d8d3 e3f2,-564
5rk1/ppp2pbp/1q4p1/2R4P/8/5N2/4QPP1/5RK1 b - -,b6c5 e2e4 c5h5 e4b7 h5c5 f1d1 c5b6 b7e4 a7a5 d1c1,-392
2r5/6k1/p3Q2p/1p6/5q2/1P4PP/P6K/4R3 b - -,f4f6 e6d7 g7g6 e1e2 c8d8 d7g4 g6h7 h2g2 d8d4 g4f3,165
rnbqkbnr/p3pp1p/3p2p1/2pP4/2P5/8/P2NPPPP/R1BQKBNR b KQkq -,,0
5r2/2q2pk1/pp4rp/2p1p2N/3P3Q/P1P1P2P/1P4P1/3RR1K1 b - -,g7h7 h5f6 h7g7 d4e5 c7e5 f6d7 e5g5 h4g5 h6g5 d7f8,633
4kb2/5p2/1p1ppp1p/p1r2P2/3NP1r1/1R4P1/PPP4P/1K1R4 b - -,g4e4 b3b6 e8d7 b6a6 d6d5 c2c3 f8d6 a6a7 d6c7 a2a4,123
r4k2/ppr2ppp/3Rb3/P7/3P4/5N1P/5PP1/1R4K1 b - -,f8e7 d6e6 f7e6 a5a6 b7b6 b1e1 a8c8 g1h2 e7d6 d4d5,-352
3r2k1/p2N1p1p/6p1/3q1b2/1P6/P2pR3/3Q1PPP/6K1 b - -,d5d7 h2h3 h7h5 e3e5 d8c8 e5c5 c8c5 b4c5 g8h7 a3a4,-611
r2qkb1r/pp1n1ppp/2p2nb1/4p1N1/P1pPP3/2N1BP2/1P4PP/R2QKB1R b KQkq -,e5d4 d1d4 f8c5 d4d2 d8b6 e3f2 b6b4 a4a5 c5f2 d2f2,-207
r1b1r1k1/p4p2/1pnp1q1p/2p1p1pn/2PPP3/P1PB1P2/4NBPP/R2Q1R1K b - -,c8a6 a1b1 c6a5 e2g3 h5g3 f2g3 a6c4 d3c4 a5c4 d1e2,-114
rnbq1rk1/pp2bpp1/4p2p/2pp4/2PP4/2NBPNP1/PP3PP1/R2QK2R b KQ -,b8c6 c4d5 c5d4 e3d4 e6d5 e1h1 e7f6 d1d2 c8e6 d3b5,-20
6k1/pp3pp1/1nq1p1p1/3pP3/P2P4/3B3P/1Q3PP1/2r2NK1 b - -,b6d7 d3b5 c6c7 b2d2 d7f8 d2f4 c1a1 f4f3 c7c8 g2g3,-489
rnbqkb1r/pp3ppp/3p1n2/2p1p3/4P3/P1N3N1/1PPP1PPP/R1BQKB1R b KQkq -,c8e6 f1b5 b8c6 d2d3 f8e7 e1h1 e8h8 c1d2 f8e8 h2h3,-3
2rr2k1/pp3pp1/4b2p/2P5/1P3P2/P2q4/5RPP/2Q1B1K1 b - -,f7f6 f4f5 e6f5 f2f1 f5g6 h2h3 b7b6 f1f3 d3d1 c1c3,-588
r1bqk2r/p1p1bppp/5n2/3N4/8/3B4/PPP1QPPP/R1B1K2R b KQkq -,d8d5 e1h1 c8b7 f2f3 e8f8 c1e3 h7h5 c2c4 d5c6 a2a3,-293
r1bqr1k1/pp3ppp/7n/2N5/8/5n2/PPPPB1PP/R1BQ1K1R b - -,f3d4 e2f3 c8g4 h2h3 d8h4 d2d3 d4f3 g2f3 g4f3 d1f3,-665
rnr3k1/q4pp1/1p2b2p/p1ppN3/3P4/Q3P3/PP2BPPP/2R2RK1 b - -,,0
r1br2k1/2Rnpp1p/p4npb/1p1p4/1P1B4/3PPN1P/P2NBPP1/2R3K1 b - -,e7e6 d2b3 f6e8 c7c2 f7f6 f3d2 e8d6 e2g4 d6f5 c2c7,148
r3r1k1/pp3ppp/1n3b2/3q4/8/5N2/PPQ2PPP/RN3RK1 b - -,a8c8 b1c3 d5c6 f1d1 f6c3 c2c3 c6c3 b2c3 c8c3 a2a4,-90
r2q1rk1/p1p2ppp/2pp4/2b1p3/4P1b1/P1NP1N2/1PPB1P2/R2Q1RK1 b - -,f7f5 g1g2 f5e4 c3e4 g4f3 d1f3 f8f3 g2f3 c5d4 c2c3,-503
r3rnk1/1p3pp1/4Q2p/pN1pN3/PbpPn3/4P1B1/1P3PPP/R1R3K1 b - -,e8e6 b5c7 a8d8 c7e6 f8e6 e5f3 g7g5 h2h3 h6h5 c1c2,102
6k1/5nR1/5nN1/8/8/8/4r3/7K b - -,e8e6 b5c7 a8d8 c7e6 f8e6 e5f3 g7g5 h2h3 h6h5 c1c2,Mate
8/5k2/p1R1N3/1p1p4/5bP1/1P6/3r4/7K b - -,d2h2 h1g1 h2h6 e6d4 h6c6 d4c6 f7e6 g1f1 e6d6 c6d8,-103
rnbr2k1/ppB1ppbp/6p1/1Np5/2P1n3/4PN2/PP3PPP/R3KB1R b KQ -,d8d7 c7e5 a7a6 b5c3 e4c3 e5c3 g7c3 b2c3 b8c6 f1e2,-87
8/4k3/1p2p3/1P2K2p/p1P3p1/P5P1/7P/8 b - -,e7f7 c4c5 f7e8 e5d6 e8f7 c5c6 e6e5 c6c7 h5h4 g3h4,1042
8/8/2K4b/P4k2/8/6P1/8/8 b - -,,0
8/6p1/r1p3kp/4pp2/1pP1P2K/1P3P2/P2R1P1P/8 b - -,,0
r2q1rk1/2p3b1/1p1p2bp/p1nPp3/2P1NB2/2N2P1R/PPQ1B3/2K3R1 b - -,d8d7 e4c5 g6c2 c5d7 f8f4 c1c2 g8f7 h3h1 a8d8 d7b6,611
7k/6pp/8/8/6q1/4K3/6PP/8 b - -,d8d7 e4c5 g6c2 c5d7 f8f4 c1c2 g8f7 h3h1 a8d8 d7b6,Mate
r3r1k1/pp1n1p1p/2p2p2/6pq/2PB2bP/3B1PP1/PPQ4K/4RR2 b - -,g4f3 c2f2 g5g4 d3e2 d7e5 d4e5 f6e5 e2f3 g4f3 e1e4,-108
r2qkb1r/pp1n1ppp/2p2nb1/6N1/P1pBP3/2N2P2/1P4PP/R2QKB1R b KQkq -,d8a5 h2h4 e8a8 d1c2 d7c5 a1d1 a5b4 d4f6 d8d1 e1d1,-269
5r1k/2q2p2/pp4rp/2pPp2N/7Q/P1P1P2P/1P4P1/3RR1K1 b - -,b6b5 d5d6 c7d8 h4d8 f8d8 d6d7 h8g8 e3e4 g8f8 e1e2,606
rnbqk1nr/pp3ppp/2p5/8/Bb1pN3/2P5/PP3PPP/R1BQK1NR b KQkq -,c8f5 c3b4 f5e4 g1f3 g8f6 e1h1 d4d3 f3d2 e8h8 d2e4,-24
r4rk1/pb2qppp/1pp1p3/2Pn4/3P4/5NP1/PPQ2PBP/2RR2K1 b - -,b6c5 d4c5 a7a5 c2a4 e7c7 f3g5 b7a6 a4c2 g7g6 a2a3,105
