r1bq1rk1/p3b3/1p2p1Q1/3pP3/4nB2/P3P3/1PBN1P1P/R3K2R b KQ -,g8g7 b4c3 f7f6 e8b8 c6b8 c3c7 f6f7 c7b8 f7e7 b8b7,Mate
3r4/1p2k3/1p2pq2/2p1p1p1/P3PrRp/2P2P1R/1P2QPK1/8 b - -,f4g4 f3g4 f6f4 h3e3 c5c4 g2g1 d8a8 e2d1 a8h8 d1e2,-230
r4rk1/5pp1/1bp2q1p/p2p4/3N4/2PQ4/PP3PPP/4RRK1 b - -,b6d4 c3d4 f8b8 b2b3 a5a4 e1e3 a4b3 a2b3 b8b4 d3c3,-9
r3kbnr/ppp1pppp/2n5/3N4/3P4/5b2/PP2PPPP/R1BQKB1R b KQkq -,e8a8 d5c3 d8d4 d1c2 f3g4 f2f3 g8f6 a2a3 d4d8 f3g4,583
6k1/2r2pp1/7p/8/8/1P6/2R1bPP1/6K1 b - -,c7c2 g1h2 g8h7 h2g3 h7g6 g3f4 e2b5 f4e4 c2f2 e4d5,-1164
2rq1rk1/pp1nppbp/5np1/3P4/P1B5/2NP3P/1P2QPP1/R1B2RK1 b - -,d7b6 c1e3 f6d5 c3d5 b6d5 e3a7 e7e6 e2d2 d5e7 a7e3,58
rnbqk2r/pppp1ppp/5n2/4p3/1b2P3/2N3PB/PPPPNP1P/R1BQK2R b KQkq -,e8h8 h3g2 c7c6 d2d4 d7d5 c1g5 e5d4 d1d4 c6c5 d4d3,23
5k2/1p2rpb1/p2pB1Qp/q2P2p1/2p5/2P3PP/1P6/5RK1 b - -,a5c7 g6h7 b7b5 g1h2 a6a5 g3g4 b5b4 h3h4 g5h4 g4g5,-286
r2q1rk1/ppp2ppp/2nbpn2/3p4/3P1B2/2PQPN2/PP1N1PPP/R4RK1 b - -,a7a5 f4g5 h7h6 g5h4 a5a4 f1e1 d6e7 b2b4 a4b3 a2b3,20
r2r2k1/p3nppp/b1p1p3/3pP3/1qP5/1P3N2/P1QN1PPP/2R2RK1 b - -,a8c8 a2a3 b4b7 f3g5 e7g6 f2f4 b7e7 f1e1 c6c5 c4d5,-33
2rq1rk1/1p1bbppp/p3p3/n2pP1P1/3P1P2/P1NBB3/1P5P/R2Q1R1K b - -,c8c3 b2c3 d8c7 e3d2 g7g6 f1f3 a5c4 d2c1 c7a5 d1e1,144
6k1/2p2ppp/4pq2/8/6PP/4P1K1/3r4/8 b - -,c8c3 b2c3 d8c7 e3d2 g7g6 f1f3 a5c4 d2c1 c7a5 d1e1,Mate
r1b1k2r/ppp2ppp/2p5/8/2P1n3/4B3/P1P2PPP/R3KB1R b KQkq -,c8e6 f1d3 e4d6 c4c5 d6f5 d3f5 e6f5 e1a1 f5e6 d1d4,-54
r4r2/pp3pk1/3P1Np1/4Bq2/nPB3b1/6Q1/P1P2P2/2K5 b - -,f8h8 f6g4 g7g8 g4e3 f5e4 e5h8 g8h8 g3g5 h8g7 c4d5,305
7k/2bn4/7p/1p2ppB1/pP5P/P1PN1Pr1/5K2/3R4 b - -,f5f4 g5e7 e5e4 f3e4 h8g7 d3f4 c7f4 d1d7 g7g6 d7d5,42
6k1/5pp1/7p/8/8/1P6/2r1bPPK/8 b - -,f5f4 g5e7 e5e4 f3e4 h8g7 d3f4 c7f4 d1d7 g7g6 d7d5,Mate
3r2k1/p6p/2p2pp1/4P3/2P1Q1b1/1R1B4/P1PK1bq1/5R2 b - -,g2e4 f1f2 e4e5 a2a3 e5a5 c2c3 a5c5 f2h2 c5c4 d2c2,-914
8/1p3p2/p4k1p/3pp3/P6N/3r1Q1P/1P6/7K b - -,f6e7 f3d3 d5d4 d3f5 e7d6 f5f7 d6c5 f7b7 c5d6 h4f3,939
r1b1k2r/1pq1bppp/3p4/p1nPp3/P7/4B3/1PPNBPPP/R2Q1RK1 b kq -,c5d7 e2b5 e8h8 d2c4 f7f5 f2f4 e5f4 e3f4 d7b6 c4b6,100
r2r2k1/p4ppp/b1p1p1n1/3pP3/1qP4P/1P3N2/P1QN1PP1/2R2RK1 b - -,h7h6 f1e1 c6c5 c4d5 d8d5 e1e4 b4b6 d2c4 b6d8 e4g4,-10
4r2k/N1p1r1p1/1pq3n1/4p3/4P3/1Q3PKP/P1P5/3R1R2 b - -,c6f6 g3f2 e8f8 f2e1 e7f7 h3h4 c7c6 b3b6 f6h4 e1d2,-250
5k2/1pq1rpb1/p2pB2p/3P1Qp1/2p5/2P3PP/1P6/5RK1 b - -,f8g8 e6c8 e7e5 f5d7 c7d7 c8d7 e5e2 f1f2 e2e7 d7g4,-357
r1b1k2r/ppp2ppp/2p5/8/4n3/2PBB3/P1P2PPP/R3K2R b KQkq -,e4d6 e1a1 c8e6 a2a4 a7a5 d1e1 b7b6 e3f4 g7g6 h2h4,-94
r4rk1/2b2pp1/2p2q1p/p2p4/3N4/2PQ4/PP2RPPP/5RK1 b - -,a8e8 f1e1 e8e2 e1e2 c7b6 d4f5 f8d8 g2g3 g8h7 g1g2,14
6k1/p1r2p2/1n1p1qp1/7p/P1p3n1/2N1b1P1/1PQ3BP/R2RK3 b - -,e3c5 c2e2 c7e7 g2e4 d6d5 d1d5 c5f2 e1d1 g4e3 d1c1,-661
1r2qrk1/ppp2bpp/8/4Bpb1/2P1p3/PP2P1P1/2Q2PBP/1NRR2K1 b - -,e8e5 b1c3 c7c6 c3e2 g5f6 g2f1 e5b2 e2d4 b2c2 c1c2,-36
1r3k1r/2qn1pb1/1n4p1/pNp1p1Bp/Pp2PP1P/7N/1PP1Q1P1/1K1R3R b - -,c7c6 d1d6 c6b7 f4f5 g6f5 e4f5 f8g8 h1d1 g7f8 d6d7,365
r1b2rk1/pp3ppp/8/q2Qp3/1b6/2N1BP2/PPP1B1PP/R3K2R b KQ -,a5d5 e1h1 b4c3 b2c3 c8f5 f3f4 e5f4 e3d4 a8e8 e2d3,-615
r4rk1/ppb2ppp/2nqpn2/1N3b2/2B2P2/3P4/PPP1N1PP/R1B1QR1K b - -,d6e7 b5c7 e7c7 a2a4 a8d8 h2h3 h7h6 e1f2 c6a5 b2b3,152
3q1rk1/rpp2pp1/p6p/3Pp3/1b4b1/3PQN2/PPP2PPP/R4RK1 b - -,g4f3 e3f3 a7a8 a2a3 b4c5 f1e1 d8d6 a1c1 c5a7 c2c4,-428
8/8/8/4P3/p2k4/P7/4K3/8 b - -,,0
rn1q1rk1/1pp2pb1/3p1npp/p2Pp3/2P1P1bB/2N2N1P/PP2BPP1/R2QK2R b KQ -,g6g5 h3g4 g5h4 f3h4 b8a6 h4f5 f6h7 f2f3 f8e8 h1h5,325
8/4k3/8/5BKP/8/5b2/8/8 b - -,,0
2r5/2rb2k1/5p2/pppPq1p1/3pP1Pp/1P1P1Q1P/P1R1B3/5R1K b - -,a5a4 b3a4 c5c4 a4b5 c4c3 f1b1 c8a8 e2d1 a8a5 c2f2,-75
r3r1k1/2b2pp1/2p2q1p/p2p4/3N4/2PQ4/PP2RPPP/4R1K1 b - -,e8e2 e1e2 c7b6 g2g3 b6d4 c3d4 a5a4 g1g2 g7g5 d3d1,7
8/p3B3/1p4pk/4R3/8/2r4p/P6K/8 b - -,c3f3 e5d5 h6g7 e7h4 f3a3 d5d2 b6b5 h4e7 a3f3 d2b2,20
2B1k3/1pq1rpb1/p2p3p/3P1Qp1/2p5/2P3PP/1P6/5RK1 b - -,e8d8 c8b7 c7c5 f1f2 e7b7 g1g2 b7e7 f5f3 c5e3 f3d1,-526
r1r3k1/1q3bpp/5p2/1PRpp3/pP1nP3/P2B1PP1/3N1Q1P/R5K1 b - -,c8d8 a1c1 a8b8 f3f4 d4e6 c5d5 e5f4 g3f4 d8d5 e4d5,70
r4rk1/1ppq1p1p/2p1b1p1/1P2p3/1P2Pn2/3P1N1P/1BPQ1PP1/R2R2K1 b - -,f4h3 g2h3 f7f6 b5c6 b7c6 d2e3 e6h3 f3h2 h3g4 d1b1,327
r5k1/2b2pp1/2p2q1p/p2p4/3N4/2PQ4/PP2RPPP/6K1 b - -,c7b6 d4f3 a8d8 g2g3 c6c5 g1g2 c5c4 d3d2 a5a4 a2a3,8
rnb1k2r/pp3ppp/4pn2/2bq4/8/2P2N2/PP1N1PPP/R1BQKB1R b KQkq -,b8d7 f1c4 d5c6 d1e2 a7a6 c4d3 e8h8 d2e4 b7b5 e1h1,-8
rnb1kb1r/pp3ppp/4p3/q1n5/3P4/5N2/PP1BNPPP/R2QKB1R b KQkq -,b8d7 f1c4 d5c6 d1e2 a7a6 c4d3 e8h8 d2e4 b7b5 e1h1,Mate
8/1b6/3k1p1p/1p1p3B/3K1P1P/1PP5/8/8 b - -,b7c8 h5e8 c8a6 b3b4 d6e7 e8c6 e7d6 c6d5 a6c8 c3c4,373
rnb2rk1/p4ppp/1p1bp3/2q5/4B3/2P2NB1/PP3PPP/R2QK2R b KQ -,d6e7 e4a8 c8a6 d1c2 f8d8 a1d1 b8c6 d1d8 e7d8 e1d1,488
3q1rk1/ppb3pp/2p3n1/5p1N/3P4/PP2nP2/1B2NRPP/1B2Q1K1 b - -,d8e7 h5g3 g6h4 b2c1 e3g2 e1c3 f5f4 g3e4 g2e3 c1e3,387
2rr2k1/1b2bppp/p2ppn2/qp5P/3RP1P1/PBN1BP2/1PP1Q3/1K5R b - -,h7h6 g4g5 h6g5 e3g5 b5b4 d4b4 a5g5 b4b7 f6d7 e4e5,168
1r4k1/2b2pp1/2p2q1p/p2p4/3N4/1PPQ4/P3RPPP/6K1 b - -,,0
r7/7k/4K2p/2pPp2q/1p2P3/8/8/8 b - -,c6c5 d4f3 c5c4 b3c4 d5c4 d3c4 b8b1 e2e1 b1e1 f3e1,Mate
2rq1rk1/1p1bbp1p/p3p1p1/3pP1P1/2nP1P2/P1NB1R2/1P5P/R1BQ3K b - -,d8b6 d3e2 c4b2 c1b2 b6b2 a1b1 b2c3 f3c3 c8c3 b1b7,-50
r1bqk2r/pppp1ppp/1bn2n2/4p3/N3P3/6P1/PPPPNPBP/R1BQ1RK1 b kq -,d7d6 a4b6 a7b6 d2d4 e8h8 b2b3 b6b5 c1b2 f8e8 f1e1,69
r1b1k2r/1pq1bppp/3p4/pBnPp3/P7/4BN2/1PP2PPP/R2Q1RK1 b kq -,c7d7 e3c5 d7b5 a4b5 d6c5 d5d6 e7f6 f3e5 f6e5 f1e1,892
r1bqk2r/pppp1pb1/2n3np/4P1p1/4P3/2N2NB1/PPP2PPP/R2QKB1R b KQkq -,h6h5 h2h4 g5g4 f3d4 g7e5 g3e5 c6e5 d4f5 d7d6 d1d4,107
1r3k1r/1q1n1pb1/1n4p1/pNp1P1Bp/Pp2P2P/7N/1PP1Q1P1/1K1R3R b - -,g7e5 h1f1 b6a4 g5f4 e5f4 h3f4 f8g7 e4e5 c5c4 b5d6,182
6k1/5pp1/7p/8/8/1Pr2P2/4b1PK/8 b - -,g8h7 h2g3 e2b5 g3f4 h7g6 f4e5 g6g5 e5d4 c3b3 d4c5,-1166
rnb1kbnr/p1ppqppp/1p6/4p2Q/4P3/2NP4/PPP2PPP/R1B1KBNR b KQkq -,g7g6 h5d1 f8g7 g2g3 c8b7 g1e2 g8f6 f1g2 d7d6 e1h1,20
2kr3r/pp1nppbp/2p5/4P2p/2pq1P2/2N1B1PP/PP2Q3/R3K2R b KQ -,d7e5 e3d4 e5d3 e2d3 c4d3 d4g7 d3d2 e1f2 h8g8 g7h6,430
4r2k/N1p1r1p1/1p3qn1/4p3/4P3/1Q3P1P/P1P2K2/3R1R2 b - -,e8f8 f2e1 e7f7 h3h4 c7c6 b3b6 f6h4 e1d2 h4d8 b6d8,-289
R4rk1/1ppq1p1p/4b1p1/1p2p3/1P2Pn2/3P1N1P/1BPQ1PP1/3R2K1 b - -,f4e2 d2e2 f8a8 b2e5 d7e7 e2e3 f7f6 d1a1 a8a4 e5c3,538
rnb1kb1r/pp3ppp/4p3/q1n5/3P4/2N2N2/PP3PPP/R1BQKB1R b KQkq -,b8c6 d4c5 f8c5 f1b5 c5b4 e1h1 e8h8 d1e2 f8d8 c1g5,385
3q1rk1/rpp2pp1/p6p/3Pp3/1b6/3P1Q2/PPP2PPP/R4RK1 b - -,a7a8 a2a3 b4c5 a1c1 c5a7 c2c4 d8d6 b2b4 a8d8 a3a4,-436
r2r2k1/p4ppp/b3p1n1/2ppP3/1qP4P/1P3NP1/P1QN1P2/2R2RK1 b - -,h7h6 f1e1 b4b7 c4d5 d8d5 d2c4 a8d8 h4h5 g6e7 c4d6,-57
1r4k1/5pp1/Q1pb1q1p/p2p4/3N4/1PP5/P3RPPP/6K1 b - -,d6c5 d4c6 b8b6 a6c8 g8h7 c6d8 c5e7 d8f7 f6f7 c8d7,5
rnBqk2r/ppp2ppp/3p1n2/4p3/1b2P3/2N3P1/PPPPNP1P/R1BQK2R b KQkq -,d8c8 a2a3 b4a5 e1h1 b8c6 f2f3 c8h3 c3a4 h7h5 b2b4,-26
rnbq1rk1/ppppnpbp/4p1p1/4P3/3P3P/3BB3/PPP2PP1/RN1QK1NR b KQ -,b8c6 d1d2 d7d6 h4h5 e7f5 e3g5 d8d7 f2f4 d6e5 d4e5,42
8/4k1N1/4P1n1/3K4/8/7P/8/8 b - -,e7d8 d5d6 d8c8 e6e7 g6h8 e7e8q c8b7 e8h8 b7a7 h8h4,955
3r4/1p2k3/1p2pq2/2p1p1p1/P3P1Pp/2P4R/1P2QPK1/8 b - -,f6f4 h3e3 c5c4 g2g1 d8a8 e2c4 f4g4 g1h2 e7f6 b2b3,-265
r1b1k2r/p3qppp/2p1p3/8/8/2P2PP1/P1P1B2P/R2Q1RK1 b kq -,e6e5 e2d3 e7c5 g1g2 c8e6 d1d2 e8h8 f1e1 f8d8 d2e3,-26
rn2kbnr/pbppqppp/1p6/4p1BQ/4P3/2NP4/PPP2PPP/R3KBNR b KQkq -,e7e6 e1a1 e6g6 h5g6 h7g6 d3d4 f7f6 g5d2 e5d4 c3b5,30
r7/pp3pk1/3P2p1/3B2Q1/nP2q3/4N3/P1P2P2/2K5 b - -,f7f6 d5e4 f6g5 c2c4 a7a5 a2a3 a8b8 c1c2 g7f6 c4c5,319
rnbq1rk1/pp3ppp/2P5/2b1p3/2B2P2/2NP1N2/PPP1QnPP/R1B1K2R b KQ -,f2h1 c3e4 b8c6 e4c5 d8a5 c2c3 a5c5 f4e5 c6e5 f3e5,-134
6k1/5pp1/7p/8/5P2/1r6/4b1PK/8 b - -,f2h1 c3e4 b8c6 e4c5 d8a5 c2c3 a5c5 f4e5 c6e5 f3e5,Mate
r2r2k1/6bp/Q4pp1/3p4/5B2/8/3R2PP/5R1K b - -,a8a6 f1d1 f6f5 g2g3 d5d4 h1g2 d8d7 d2b2 a6a3 d1b1,-215
8/6N1/3KPkn1/8/8/7P/8/8 b - -,f6g5 d6d5 g5h4 d5e4 h4h3 e4f5 g6e7 f5f4 e7c8 g7f5,Mate
2r5/2rb2k1/5p2/1ppPq1p1/P2pP1Pp/3P1Q1P/P1R1B3/5R1K b - -,c5c4 a4b5 c4c3 f1b1 c8a8 e2d1 a8a5 b5b6 c7b7 c2g2,-58
r2r2k1/p4ppp/b3p1n1/2p1P3/1qPp3P/1P1Q1NP1/P2N1P2/2R2RK1 b - -,h7h6 d2e4 a6b7 h4h5 b7e4 d3e4 g6e7 g3g4 b4b6 c1d1,-9
r4r1k/2p3p1/p1pp3p/4p3/4P2q/2P1RP2/PP2QP1P/6RK b - -,a6a5 g1g3 c6c5 b2b3 f8f4 a2a4 h6h5 h2h3 h4e7 c3c4,-72
2Bk4/1pq1rpbQ/p2p3p/3P2p1/2p5/2P3PP/1P6/5RK1 b - -,c7c5 g1g2 c5d5 g2g1 d5c5 g1h1 c5c8 h7f5 c8f5 f1f5,-770
5rk1/ppb3pp/2p3n1/5p2/3P3q/PP2nPN1/1B2NRPP/1B2Q1K1 b - -,f5f4 g3f1 f8e8 b2c1 c6c5 b1g6 h7g6 d4c5 g6g5 g2g3,413
3r4/1p2k3/1p2p3/2p1p1p1/P3PqPp/2P1R3/1P2QPK1/8 b - -,c5c4 g2g1 d8a8 e2c4 f4g4 g1h1 e7f6 c4c7 a8f8 c7d6,-272
r2qkb1r/pp2pppp/2n2nb1/3pN3/3P2PP/8/PPP2P2/RNBQKB1R b KQkq -,d8d6 c1f4 f6d7 e5g6 d6g6 f1g2 e7e6 c2c3 d7f6 f2f3,17
6k1/p1r2p2/1n1p1qp1/2b4p/P1p3n1/2N3P1/1PQK2BP/R2R4 b - -,f6g5 d2e1 c7e7 g2e4 g5f6 h2h4 f6f3 c2e2 f3g3 e1d2,-675
r2qkbnr/1ppb1ppp/p1np4/8/2PNP3/8/PP2BPPP/RNBQ1RK1 b kq -,g7g6 b1c3 f8g7 c1e3 g8f6 d4c2 e8h8 d1d2 f6g4 e3g5,73
1r3k1r/1q1n1p2/6p1/pNp1b1Bp/np2P2P/5Q1N/1PP3P1/1K1R1R2 b - -,,0
2b3k1/6pp/4p3/1p1p1p2/p2P4/3NP3/PP3PPP/6K1 b - -,g7g5 g1f1 c8d7 d3c5 d7c8 f1e2 g8f7 e2d2 f7f6 d2c3,297
rnb1kb1r/pp3ppp/4p3/q7/3Pn3/2N2N2/PPQ2PPP/R1B1KB1R b KQkq -,f8b4 c2e4 b4c3 b2c3 a5c3 f3d2 c3a1 e4c2 b8c6 d2b3,265
rn2kb1r/pbppqppp/1p3n2/4p1B1/4P2Q/2NP4/PPP2PPP/R3KBNR b KQkq -,b8a6 e1a1 h7h6 g1f3 a6c5 g5f6 e7f6 h4f6 g7f6 c3d5,63
r2r2k1/p4ppp/b3p1n1/2p1P2P/1qPp4/1P3NP1/P1QN1P2/2R2RK1 b - -,,0
rn1k2nr/ppp2pbp/4b1p1/4p3/2P1P3/2N1BN2/PP3PPP/R3KB1R b KQ -,c7c6 f3g5 b8d7 e1a1 g8f6 f2f3 g7f8 g5e6 f7e6 c3a4,81
r2qkb1r/p2bpppp/5n2/2nP4/1Q6/8/PP1P1PPP/RNB1KBNR b KQkq -,e7e5 b4c4 a8b8 b1c3 f8d6 a1b1 b8b4 c4b4 c5d3 f1d3,-193
4N3/8/4Pkn1/3K4/8/7P/8/8 b - -,f6f5 e8c7 f5g5 d5d6 g5h4 c7d5 h4h3 d5f4 g6f4 e6e7,618
4r1k1/pp2rppp/2p5/3p1q2/3P4/1RP1BbP1/PP3P1P/3QR1K1 b - -,f3d1 e1d1 h7h5 c3c4 d5c4 b3c3 h5h4 d1e1 h4h3 f2f4,-769
1r4k1/5pp1/2Nb1q1p/p2p4/8/1PPQ4/P3RPPP/6K1 b - -,d6h2 g1h2 f6c6 e2e5 b8d8 g2g3 a5a4 d3d4 a4b3 a2b3,61
r7/pp4k1/3P2p1/6p1/nPP1B3/4N3/P4P2/2K5 b - -,a8b8 c1c2 a4b6 c4c5 b6d7 c2c3 d7e5 b4b5 e5f7 e3c4,330
2r5/2rb2k1/5p2/1P1Pq1p1/P2pP1Pp/2pP1Q1P/2R1B3/5R1K b - -,c7a7 c2a2 d7b5 e2d1 b5d7 d1c2 a7b7 f3f2 b7b2 a2b2,-111
R7/8/8/1k4K1/p4pP1/2P1rP2/8/8 b - -,e3e6 c3c4 b5b4 g5f5 e6e3 f5f4 e3c3 a8b8 b4c5 g4g5,343
r5k1/1ppq1p1p/4b1p1/1p2p3/1P2Pn2/2PP1N1P/1B1Q1PP1/3R2K1 b - -,f7f6 f3e1 e6b3 d1a1 a8d8 d3d4 b3c4 g1h2 g6g5 e1f3,-39
4r2k/N1p1r1p1/1p4n1/4p3/4P2q/1Q3P1P/P1P1K3/3R1R2 b - -,h4h6 a7b5 g6f4 e2e1 e8f8 d1d2 e7f7 b3c3 f4h3 d2h2,-184
rn2kbnr/pp3ppp/2pp1q2/3Pp3/2P1P3/5P1P/PP3P2/RNBQKB1R b KQkq -,g7g6 b1c3 f6d8 d5c6 b7c6 d1a4 g8f6 h3h4 f8g7 c1e3,87
2r5/r2b2k1/5p2/1P1Pq1p1/P2pP1Pp/2pP1Q1P/2R1B3/R6K b - -,d7b5 a4a5 b5a6 c2c1 a7b7 e2d1 c8b8 h1g1 b7b2 d1c2,-239
8/pp5p/6pP/P4pP1/5r2/3k2K1/8/8 b - -,d7b5 a4a5 b5a6 c2c1 a7b7 e2d1 c8b8 h1g1 b7b2 d1c2,Mate
5rk1/ppb3pp/2p3n1/8/3P1p1q/PP2nP2/1B2NRPP/1B2QNK1 b - -,f8e8 b2c1 e3d5 b1e4 d5f6 g2g3 h4g5 e4d3 f6d5 e1d1,435
rn1qkb1r/ppp2ppp/4pn2/3p1b2/3P4/P5PP/1PP1PPB1/RNBQK1NR b KQkq -,c7c5 g1f3 b8c6 e1h1 a8c8 d4c5 f8c5 b2b4 c5e7 c1b2,-64
r3k2r/1pqBbppp/3p4/p1nPp3/P7/4BN2/1PP2PPP/R2Q1RK1 b kq -,e8d8 d7b5 f7f5 f3d2 f5f4 e3c5 c7c5 c2c4 c5b5 a4b5,1092
r2r2k1/p3nppp/b3p3/2p1P1NP/1qPp4/1P4P1/P1QN1P2/2R2RK1 b - -,d4d3 c2c3 b4b6 h5h6 a6b7 h6g7 d8d4 c1e1 a8d8 g5e4,-23
2rr2k1/1b2bppp/p3pn2/qp1P3P/3R2P1/PBN1BP2/1PP1Q3/1K5R b - -,f6d5 c3d5 b7d5 b3d5 d8d5 d4d5 e6d5 h5h6 g7g6 h1d1,147
1r3k2/1q1n1p1r/3N2p1/p1p1b1Bp/1p2P2P/2P2Q1N/2P3P1/1K1R1R2 b - -,b7c6 c3b4 b8b4 b1c1 e5b2 c1d2 c6d6 d2e2 d6a6 f3d3,-162
R7/8/8/1k3K2/p4pP1/2P2r2/8/8 b - -,,0
8/6r1/6k1/4K3/5p2/8/8/R7 b - -,,0
rnbqk1nr/pppp1ppp/3b4/3Pp3/2P5/8/PP1BPPPP/RN1QKBNR b KQkq -,a7a5 e2e4 d6c5 b1c3 d7d6 f1d3 g8e7 g1e2 e8h8 e1h1,43
8/pp5p/6pP/P4pP1/5r2/4k3/6K1/8 b - -,a7a5 e2e4 d6c5 b1c3 d7d6 f1d3 g8e7 g1e2 e8h8 e1h1,Mate
r1b1kbnr/pp2pppp/2n5/q1ppP3/3P4/2PB1N2/PP3PPP/RNBQK2R b KQkq -,c5d4 b2b4 a5c7 e1h1 c8g4 c3d4 e7e6 a2a3 g4f3 d1f3,28
8/1p2k3/1p1rp3/2p1p1p1/P3PqPp/1PP1R3/4QPK1/8 b - -,d6d8 g2g1 d8a8 e2d1 a8f8 d1e2 f8d8 g1g2 d8a8 e2d1,-116
4r1k1/pp2rppp/2p5/3p1q2/3P4/1RP1BbP1/PP2QP1P/4R1K1 b - -,f3e2 e1e2 f5f3 e2e1 h7h5 h2h4 e7e3 e1e3 e8e3 f2e3,-840
1r4k1/5pp1/2N2q1p/p2p4/8/1PPQ4/P3RPPK/8 b - -,f6c6 e2e5 c6b6 e5f5 g7g6 f5f3 b6d6 g2g3 b8e8 h2g2,42
rnq1k2r/ppp2ppp/3p1n2/3Np3/1b2P3/6P1/PPPPNP1P/R1BQK2R b KQkq -,f6d5 e4d5 c8h3 c2c3 b4c5 d2d4 c5b6 d4e5 h3g2 h1f1,-80
r2qkb1r/p2b1ppp/5n2/2nPp3/8/2Q5/PP1P1PPP/RNB1KBNR b KQkq -,f8d6 f1c4 e8h8 g1h3 a8c8 e1h1 e5e4 d2d4 e4d3 c1g5,-229
r2r2k1/p3nppp/b3p3/2p1P2P/1qPp4/1P1Q1NP1/P2N1P2/2R2RK1 b - -,h7h6 d2e4 a6b7 f3d2 e7c6 f2f4 b4a3 g3g4 c6b4 d3g3,-4
2r1nrk1/1p3p1p/p2pb1p1/6q1/1P2P3/P1N4P/3QBPP1/2RR2K1 b - -,,0
8/8/8/2Np4/5p1p/1K2kP1P/6P1/8 b - -,d5d4 c5e6 e3f2 e6f4 f2e3 b3c4 e3f4 c4d4 f4f5 d4e3,1748
4r1k1/pp2rppp/2p3q1/3p4/3P2b1/1RP1B3/PP1Q1PPP/4R1K1 b - -,g4f3 g2g3 g6f5 d2e2 f3e2 e1e2 f5f3 e2e1 h7h5 h2h4,-852
5k2/8/8/6KP/6B1/5b2/8/8 b - -,,0
r2qkb1r/pp2pppp/2n2nb1/3pN3/3P2P1/2N4P/PPP2P2/R1BQKB1R b KQkq -,d8b6 f1b5 e7e6 h3h4 h7h5 b5c6 b7c6 e5g6 f7g6 g4g5,32
rnb1kb1r/pp3ppp/4p3/q7/3P4/2P2N2/P1Q2PPP/R1B1KB1R b KQkq -,f8e7 f1d3 c8d7 e1h1 d7a4 c2b1 a5b6 d4d5 e6d5 f1e1,89
r2qkb1r/pbpn1ppp/4pn2/P2p2B1/1p1P4/2P2NP1/1P1NPP1P/R2QKB1R b KQkq -,b4c3 b2c3 a8b8 f1g2 f8e7 a5a6 b7a8 g5f4 e8h8 e1h1,-4
8/8/4N3/3p4/5p1p/1K3P1P/5kP1/8 b - -,f2g2 e6g5 g2f2 b3c3 f2e3 c3b4 d5d4 b4c4 d4d3 g5e4,Mate
r1b1k2r/ppp2ppp/1b1q1n2/1N1Pp3/2B1P3/8/PP3PPP/R1BQ1RK1 b kq -,d6d7 a2a4 e8h8 a4a5 b6c5 b5c3 a7a6 h2h3 d7e7 d1e2,52
3Q4/8/8/1p4p1/p7/P4qk1/1P1K4/8 b - -,f3f4 d2c2 f4e4 c2d2 g5g4 d8h8 g3g2 h8h6 g4g3 h6f6,-503
r1bk1bnr/pp1n2pp/2p2p2/4p3/2B1P3/5N2/PPP2PPP/RNBR2K1 b - -,f8c5 f3e1 a7a5 e1d3 c5b6 b2b3 d8c7 g1f1 b6d4 c2c3,12
r2r2k1/p3npp1/b3p2p/2p1P2P/1qPpN3/1P1Q1NP1/P4P2/2R2RK1 b - -,b4a5 e4d6 a8b8 g3g4 a6b7 f1e1 a5c7 b3b4 e7c6 b4c5,-7
R7/8/8/1k4P1/p4K2/2P2p2/8/5r2 b - -,,0
4r2k/N1p1r1p1/1p6/4p3/4Pn2/1Q3P1q/P1PK4/3R3R b - -,e7d7 d2c3 d7d1 h1h3 f4h3 b3f7 e8a8 a7c6 h3f4 c3b2,285
5k2/8/6K1/5B1P/8/5b2/8/8 b - -,,0
4r1k1/pp2rppp/2p2q2/3p1b2/3P4/1RP1B3/PP1Q1PPP/4R1K1 b - -,f6g6 f2f3 h7h5 a2a4 h5h4 g1f2 f5d3 b3a3 d3c4 a3a1,-195
r2r2k1/1q3bpp/5p2/1P2p3/pP1nP3/P1RB1PP1/3N1Q1P/R5K1 b - -,a8c8 a1c1 c8c3 c1c3 d4b5 d3b5 b7b5 d2f1 d8d1 c3c8,13
6k1/5pp1/7p/8/5Pb1/1r4P1/7K/8 b - -,a8c8 a1c1 c8c3 c1c3 d4b5 d3b5 b7b5 d2f1 d8d1 c3c8,Mate
R7/8/8/1k4P1/p7/2P2K2/5p2/5r2 b - -,,0
r1b2rk1/pp3ppp/2N1pn2/q2p4/1b2P3/2N1BP2/PPPQB1PP/R3K2R b KQ -,d5d4 c6a5 d4c3 d2c3 b4c3 b2c3 b7b6 a5b3 e6e5 a2a4,587
4r2k/N1pr2p1/1p6/4p3/4Pn2/1Q3P1q/P1P5/2KR3R b - -,,0
r2q1rk1/3nbppp/4pn2/2Pp4/8/P1NQP3/4NPPP/R1B2RK1 b - -,d7c5 d3d1 a8a6 e2d4 d8d7 a3a4 f8c8 h2h3 f6e8 c1a3,-87
r2qkb1r/p2b1ppp/5n2/2nPp3/2Q5/8/PP1P1PPP/RNB1KBNR b KQkq -,a8b8 b1c3 f8d6 a1b1 b8b4 c4b4 c5d3 f1d3 d6b4 d3c2,-214
