1r5k/6pp/2p5/P5Q1/1P2B3/2P5/5PPK/3RNRn1 b - -,c1c8 e1e2 c8c1 e2e1 c1c7 e1e2 c7d7 e3c3 d6d1 e2e1,Mate
1r3rkq/3Q4/p3p1pP/3pBp2/1p3RNP/8/P4PK1/8 b - -,d8e7 e3h3 h7h6 d4e3 g8h7 e3h6 f8h8 h6g5 h7g8 h5h8,Mate
r2q1rk1/1ppb1ppp/n2bp3/p1Pp4/3P4/2P1BNP1/P3PPBP/R1Q2RK1 b - -,b7b5 c5d6 c7d6 c1b2 a8c8 e3g5 d8e8 f3e1 c8c4 g5d2,348
6bk/1p3pq1/p1p3rp/Pn6/1P2P1P1/3P1NQK/8/1R6 b - -,h6h5 g3h4 f7f6 h3h2 g8e6 g4h5 g6g4 h4f2 g7h6 h2h1,-447
r3kb1r/2qb1ppp/p3p3/N7/n3Q3/1P6/P1PP1PPP/R1B1K2R b KQkq -,a4b6 c1b2 a8c8 c2c4 b6a4 b3a4 c7a5 e1h1 f7f6 a1c1,-350
2r1r1k1/3qbp1p/1p2b1p1/8/p1Pp4/P4Q1P/1P1N1PP1/1BR1R1K1 b - -,g8g7 b1d3 d7c7 c1b1 e6d7 d3e4 e7g5 f3d3 h7h5 d2f3,-90
8/1Q4bk/6pp/2B1r2q/2Pp4/3P1pPP/5P1K/5R2 b - -,h7g8 c5d4 g7f8 d4e5 h5e5 b7f3 h6h5 f3e4 e5e4 d3e4,604
8/5pp1/k3p1p1/3p4/1K1P1PP1/7P/8/8 b - -,a6b6 b4a4 b6c6 a4a5 c6d6 g4g5 f7f6 g5f6 g7f6 a5b4,-519
3r2k1/p3ppbp/p2q2p1/2P5/8/1P3N1P/P3QPP1/2R3K1 b - -,d6c6 e2e7 d8d7 e7e2 a6a5 e2e1 a5a4 b3b4 a7a5 b4a5,197
r3k2r/pp1q1p2/3bPnp1/4p2p/2N1P3/8/PP3PPP/R1BQR1K1 b kq -,d7c6 c4d6 e8e7 c1g5 c6d6 g5f6 e7e6 d1f3 h8f8 a1d1,712
bbnrkrnq/pppppppp/8/8/4P3/8/PPPP1PPP/BBNRKRNQ b KQkq -,b7b5 c2c4 b5c4 b2b3 c8b6 f2f4 g8f6 e4e5 f6d5 c1e2,-54
r2qk2r/pp4pp/2p1pn2/7b/1b1p4/1P1P2PP/PBPNP1B1/R2QK2R b KQkq -,f6d5 e1h1 d5e3 d1c1 e3f1 d2f1 e8h8 a2a3 b4a5 b3b4,-293
1r3rk1/3Q2Bq/p3p1pP/3p1p2/1p3RNP/8/P4PK1/8 b - -,f6d5 e1h1 d5e3 d1c1 e3f1 d2f1 e8h8 a2a3 b4a5 b3b4,Mate
8/5pp1/1k2p1p1/3p4/K2P1PP1/7P/8/8 b - -,b6c6 a4b4 f7f6 b4c3 c6d6 h3h4 e6e5 f4e5 f6e5 c3d3,-581
4r2k/pp1R2pp/2p1Nrp1/8/1qp1P3/P5PB/1PQ2P1P/5RK1 b - -,b4a5 c2c4 a5e5 e6d8 h7h6 d8f7 f6f7 c4f7 h8h7 f2f4,826
4r1k1/R7/6P1/3p1B2/4nKP1/4P3/8/8 b - -,e4c5 f4g5 d5d4 e3d4 c5e6 g5h6 e6f8 a7g7 g8h8 g7h7,1155
5rk1/pp2bppp/q3p3/3bP3/PP1P4/2Q2N2/1B1K1PPP/R7 b - -,b7b5 a4b5 a6b5 b2a3 h7h6 h2h4 f7f5 e5f6 e7f6 c3d3,-189
8/p1n5/1p3p2/2kp1Np1/5PP1/1P1K2P1/8/8 b - -,a7a6 d3d2 a6a5 f5e3 c7e6 d2c2 g5f4 g3f4 e6f4 e3f5,-410
6bk/1p3pq1/p1p3r1/Pn4Pp/1P2P3/3P1NQK/8/1R6 b - -,f7f6 h3g2 f6g5 b1g1 h5h4 g3f2 g7f6 g1f1 b5c7 g2h1,-435
8/5pp1/2k1p1p1/K2p4/3P1PP1/7P/8/8 b - -,f7f6 a5b4 c6d6 b4b3 e6e5 d4e5 f6e5 f4f5 g6f5 b3c3,-641
4r3/p4kpp/3p1r2/4P3/2PpP3/8/PP3R1P/5R1K b - -,e8e5 f2f6 g7f6 f1f4 e5h5 h2h4 f7e6 h1g2 h5a5 a2a3,-117
r1bq1rk1/p3b1p1/4p1Qp/2npPpN1/1pp2B1P/2P1P3/PPB2PP1/R3K2R b KQ -,h6g5 h4g5 e7g5 f4g5 d8g5 g6g5 b4c3 b2c3 c8d7 g5g6,615
r1b2rk1/1pq2ppp/p1p2n2/2b1p1B1/P1N1P3/3B1Q2/1PP2PPP/R4RK1 b - -,c5e7 a4a5 c8e6 g5e3 f6d7 f3g3 a8d8 f1b1 g8h8 b2b4,62
8/8/6k1/8/4N3/6KB/8/8 b - -,g6g7 g3f4 g7f7 f4f5 f7e7 f5e5 e7f7 e4d2 f7g6 d2f3,20000
r3kbnr/1b1p1ppp/p1q1p3/1p6/4P3/2NBB3/PPP2PPP/R2Q1RK1 b kq -,g8f6 f2f3 c6c7 d1e1 f8d6 e1h4 d6e7 h4f2 e8h8 e3b6,-6
3r2k1/p3Qpbp/p1q3p1/2P5/8/1P3N1P/P4PP1/2R3K1 b - -,c6f6 e7f6 g7f6 g1f1 g8f8 c1c4 a6a5 f1e2 f8e8 c4a4,238
2rqr2k/pp4pp/5p2/4B3/6b1/Q2p2P1/PPP2PBP/R4RK1 b - -,e8e5 c2d3 d8b6 a1c1 c8e8 c1c4 g4f5 d3d4 e5e2 c4b4,106
2r3k1/q4p2/P1p3p1/1nNp4/3P2P1/4P3/4QPK1/R7 b - -,f7f6 e2f3 a7g7 f3f4 c8e8 a1h1 g6g5 f4f5 b5d6 f5b1,446
8/2k1N3/1P6/2P3p1/6r1/3K4/8/8 b - -,c7b7 e7g6 g4b4 g6e5 b4a4 d3e3 g5g4 e3f2 a4e4 e5g6,-12
r1qr2k1/pbp2pb1/1p3n2/4p1pp/4P3/2P1NB1P/PPQN1PP1/R4RK1 b - -,c8d7 f1d1 g5g4 h3g4 h5g4 f3e2 g8f8 d2f1 d7c6 d1d8,32
r3kbnr/1pqn1p2/p2p2p1/N2Pp2p/8/4BP2/PPPQB1PP/2KR3R b kq -,a8c8 e3g5 g8e7 e2d3 d7c5 c1b1 f8g7 a5b3 c5d3 d2d3,-7
2r3k1/3q1p1p/6p1/3b2N1/p2Q4/P2p3P/1P3PP1/4R1K1 b - -,d7d8 d4h4 h7h5 e1d1 d5b3 d1d2 c8c5 g5f3 c5c1 g1h2,-145
8/6p1/1K1k1pp1/3pP3/5PP1/7P/8/8 b - -,f6e5 f4e5 d6e5 g4g5 d5d4 b6b5 d4d3 b5c6 d3d2 h3h4,-911
4r3/p4kpp/3p4/4P3/2PpP3/8/PP3R1P/7K b - -,f7e7 f2f5 g7g6 e5d6 e7d6 f5d5 d6c6 d5d4 c6c5 d4d5,71
r1bqkb1r/pp1nnppp/4p3/2ppP3/3P4/1PPB1N2/P4PPP/RNBQK2R b KQkq -,e7c6 e1h1 f8e7 f1e1 e8h8 h2h3 f7f6 e5f6 e7f6 c1a3,49
8/8/8/7k/8/6KB/5N2/8 b - -,h5g6 f2e4 g6f7 g3f4 f7g7 f4f5 g7g8 f5f6 g8h7 e4g5,20000
1r4k1/5rP1/p3Q1p1/3p1p2/1p3RNP/8/P4PK1/8 b - -,h5g6 f2e4 g6f7 g3f4 f7g7 f4f5 g7g8 f5f6 g8h7 e4g5,Mate
8/2n5/pp3p2/2kp2p1/3N1PP1/1P1K2P1/8/8 b - -,a6a5 d3e3 b6b5 e3d3 a5a4 b3a4 b5a4 d4f5 c7e6 d3c3,-422
8/6p1/1K1k2p1/3ppP2/6P1/7P/8/8 b - -,d5d4 b6b5 d4d3 b5b4 d3d2 b4a3 d2d1q h3h4 g6f5 g4f5,-1192
2K5/3P2r1/3k4/8/8/8/8/4R3 b - -,d6e7 f5f6 e7f6 b6c5 d5d4 c5b4 f6g5 b4c4 g5f4 c4d3,Mate
1r1q1rk1/5ppp/p2Np1n1/1p1bP2Q/n1pB2R1/P6R/2P2PPP/5BK1 b - -,d8h4 h3h4 g6h4 g4h4 d5e4 d6e4 f8d8 h5h7 g8f8 e4d6,Mate
r3kb1r/1pqnnp2/p2p2p1/N2Pp2p/8/4BP2/PPPQB1PP/1K1R3R b kq -,a8c8 e2c4 e7f5 e3f2 f8h6 d2e1 f5e3 f2e3 h6e3 e1e3,-15
4r3/p5pp/3Pk3/8/2PpP3/8/PP3R1P/7K b - -,e8c8 f2f5 c8c4 f5d5 c4c8 d5d4 e6e5 d4d2 e5e4 d6d7,140
2r1kr2/bp3p1p/p3p3/3qP3/5PQ1/1P1p3P/P1b1N1PN/2RR3K b - -,d3d2 c1c2 c8c2 h2f1 d5d3 f4f5 e6f5 g4h5 a7c5 f1g3,-425
2kr4/2p2ppp/1p1rpn2/q7/PbP5/3P1B1P/1RQ1NPP1/1R4K1 b - -,b4c5 b2b5 a5a6 a4a5 d6d3 b5c5 b6c5 f3b7 a6b7 b1b7,179
8/6p1/1K1k4/3pppP1/8/7P/8/8 b - -,b4c5 b2b5 a5a6 a4a5 d6d3 b5c5 b6c5 f3b7 a6b7 b1b7,Mate
6bk/1p4q1/p1p2pr1/Pn4Pp/1P2P3/3P1NQ1/6K1/1R6 b - -,f6g5 b1h1 h5h4 g3f2 g6f6 h1h2 b5c7 f2b2 c7e6 f3e5,-480
1r3nk1/6p1/3q1p1p/2nPpB1P/4P3/6P1/PB1QbP2/2R3K1 b - -,c5a4 b2e5 d6e5 d2e2 a4b6 g1g2 e5d4 c1c7 d4e5 c7c6,72
r3k2r/pppbb1pp/8/3qp3/8/6Q1/PPPP1PPP/R1B1K2R b KQ -,d5e4 e1d1 e7h4 h1e1 e4e1 d1e1 h4g3 h2g3 d7c6 e1f1,-517
r1b1nrk1/1pq2ppp/p1p5/P1b1p1B1/2N1P3/3B1Q2/1PP2PPP/R4RK1 b - -,c8e6 c4b6 a8b8 f3g3 f7f6 g5e3 c7e7 b6a4 c5e3 g3e3,58
r1b2rk1/ppq2p1p/2n2Qp1/2Pp4/4p3/2PBPNP1/PP1N1PP1/R3K2R b KQ -,e4d3 d2b3 c8g4 e1a1 a7a5 d1d3 a5a4 b3d4 a8a6 d4b5,272
r2qk2r/pp4pp/2p1pn2/7b/1b1p4/1P1P2P1/PBPNP1BP/R2Q1RK1 b kq -,e8h8 d2e4 e6e5 e4f6 f8f6 f1f6 d8f6 a2a3 b4e7 g2f3,-30
4r2k/ppNR2pp/2p2rp1/1q6/2p1P3/P5PB/1PQ2P1P/5RK1 b - -,b5e5 c7e8 f6f8 e8d6 h7h6 d6c4 e5h5 c2c3 f8f6 h3g2,1128
8/2n5/1p3p2/p1kp2p1/5PP1/1P1K2P1/4N3/8 b - -,c7e6 e2c3 g5f4 c3a4 c5c6 g3f4 e6f4 d3e3 f4e6 a4b2,-492
6k1/1r3rP1/p3Q1pN/3p1p2/1p3R1P/8/P4PK1/8 b - -,c7e6 e2c3 g5f4 c3a4 c5c6 g3f4 e6f4 d3e3 f4e6 a4b2,Mate
r1bq1rk1/1p1n1ppp/p3pn2/3p4/3P1P2/3B1N2/PP3PPP/RN1Q1RK1 b - -,f6e8 b1c3 d7f6 f3e5 e8d6 d1e2 c8d7 g2g4 a8c8 a1c1,26
r1bq1rk1/1p2ppbp/p4np1/n2p4/1Q1P1B2/2N2NP1/PP2PPBP/R4RK1 b - -,f6e4 a1c1 a5c6 b4b3 e4c3 c1c3 a6a5 a2a4 a8a6 c3c5,52
8/7R/3kp2P/p2p1p2/1p1P1P2/4K1P1/r7/8 b - -,d6c6 h7e7 c6b5 e7e6 a2h2 e6d6 b4b3 d6d5 b5b4 d5d6,-494
2r5/3R1p2/7k/5r1p/1p5P/6R1/1PPK2P1/8 b - -,f5f6 d2d3 f6f2 d7d6 h6h7 g3f3 f2c2 f3f7 h7g8 f7b7,22
8/6p1/1K1k2P1/3pp2P/8/8/5p2/8 b - -,f5f6 d2d3 f6f2 d7d6 h6h7 g3f3 f2c2 f3f7 h7g8 f7b7,Mate
8/1r3Nk1/p3Q1p1/3p1p2/1p3R1P/8/P4PK1/8 b - -,f5f6 d2d3 f6f2 d7d6 h6h7 g3f3 f2c2 f3f7 h7g8 f7b7,Mate
8/8/8/6k1/4N3/6KB/8/8 b - -,g5h6 g3f4 h6g7 f4f5 g7f7 f5e5 f7g6 e4d2 g6g5 h3f5,20000
r1bq1rk1/1pp2ppp/2n1p3/p2p4/1bPPn3/5NP1/PPQBPPBP/RN1R2K1 b - -,a5a4 d2b4 c6b4 c2c1 e4d6 b1d2 b4c6 e2e3 c6e7 f3e5,68
r2q1b1r/pp4pp/4R3/2kp4/3p1B2/5Q2/PPP2PPP/3R2K1 b - -,a5a4 d2b4 c6b4 c2c1 e4d6 b1d2 b4c6 e2e3 c6e7 f3e5,Mate
3r2k1/6pp/1PBn1p2/2pPp3/8/2K2P2/6PP/R7 b - -,g7g5 a1a7 f6f5 a7c7 g5g4 f3g4 f5f4 b6b7 e5e4 c7d7,639
2r3k1/4qp2/P1p3p1/1nNp4/3P2P1/4PQ2/5PK1/R7 b - -,e7g5 f3g3 g8g7 a1h1 c8g8 g3h3 g7f8 c5d7 f8e8 d7e5,489
r3kb1r/pp1n1ppp/1qp1pn2/2Pp1b2/3P4/1QN1PN2/PP2BPPP/R1B1K2R b KQkq -,b6b3 a2b3 a7a6 b3b4 e8a8 e1h1 f8e7 h2h3 f6e8 c1d2,15
rnbqkb1r/ppp2ppp/8/3pp3/2B1n3/3P4/PPP1QPPP/RNB1K1NR b KQkq -,e4c5 d3d4 c5e6 c4b3 e5d4 g1f3 f8e7 c2c3 c7c5 c3d4,-264
4r1k1/Q4pbp/p1q3p1/2P5/8/1P3N1P/P4PP1/2R3K1 b - -,h7h6 a7b6 c6b5 g2g3 e8c8 c1c4 g7f8 a2a4 b5d7 b6a6,339
r1bqk1nr/pppp1pp1/2n4p/4p3/2PP4/2P2N2/P3PPPP/R1BQKB1R b KQkq -,d7d6 e2e4 g8f6 f1d3 e8h8 e1h1 c8g4 d4d5 c6b8 c1e3,4
8/8/1p2np2/p1kp1Pp1/6P1/1P1K2P1/4N3/8 b - -,e6d8 e2d4 d8c6 d4e6 c5b4 d3c2 c6e5 e6c7 b4c5 c7e6,-528
8/6p1/1K1k2PP/3pp3/8/8/8/5q2 b - -,e6d8 e2d4 d8c6 d4e6 c5b4 d3c2 c6e5 e6c7 b4c5 c7e6,Mate
r1b2rk1/ppq2p1p/2n2Qp1/2Pp4/8/2PpPNP1/PP1N1PP1/2KR3R b - -,c8g4 d2b3 a7a5 d1d3 a5a4 b3d4 a8a6 d4b5 c7e7 f6e7,269
r2qk2r/pp4pp/2p1p3/7b/1bNp2n1/1P1P2P1/PBP1P1BP/R2Q1RK1 b kq -,d8g5 d1c1 g5c1 a1c1 e8a8 a2a3 b4e7 h2h3 g4f6 c1e1,120
2kr4/2p2ppp/1p2pn2/q7/PRP5/3r1B1P/2Q1NPP1/1R4K1 b - -,h7h5 b4b5 a5d2 c2d2 d3d2 c4c5 d2d1 g1h2 d1b1 b5b1,377
r3kb1r/1pqnnp2/p2p2p1/N2Pp3/6P1/4B3/PPPQB2P/2KR3R b kq -,a8c8 h2h4 e7d5 e3g5 f8e7 g5e7 d5e7 h4h5 g6h5 h1h5,-8
r2qk2r/ppp2p2/2np1p1p/2b1p3/2B1P1b1/2NP1N2/PPPQ1PPP/R4RK1 b kq -,g4f3 g2f3 c6d4 g1h1 d8d7 d2d1 d7h3 f1g1 d4f3 g1g2,-125
8/1p3Qk1/pPqN1pp1/2P2r1p/7P/6P1/7K/8 b - -,h6h5 f3h4 c6d4 g1h1 f6f5 h4f5 d4f3 d2c1 a7a6 c3d5,Mate
r1bqk1nr/pppp1pp1/2n4p/8/2PPp3/2P5/P2NPPPP/R1BQKB1R b KQkq -,g8f6 d1c2 d8e7 c4c5 b7b6 e2e3 b6c5 c1a3 d7d6 f1b5,6
1rr3k1/1b2bp1p/pq2p1p1/3pP1P1/3N1P1P/1PPQ1B2/8/1RR4K b - -,e7a3 c1c2 a3c5 b1b2 a6a5 f3e2 b7c6 h1g2 c6d7 b2a2,-114
r5k1/4Qpbp/p1q3p1/2P5/8/1P3N1P/P4PP1/2R3K1 b - -,a8f8 e7d6 c6d6 c5d6 f8d8 c1c6 g7f8 c6a6 f8d6 a6c6,351
1r1q1rk1/5pp1/p2Np1np/1p1bP2Q/n1p3R1/P3B2R/2P2PPP/5BK1 b - -,d5f3 g2f3 d8d6 e5d6 a4c3 e3h6 c3d5 h6g5 f7f5 h5g6,1409
2r5/5R2/7k/7p/1p5P/3K2R1/1Pr3P1/8 b - -,c2c6 d3e3 c6e6 e3d2 c8c4 f7f8 e6d6 d2e3 h6h7 f8g8,10
8/6P1/1K1k3p/3pp3/8/8/8/5q2 b - -,c2c6 d3e3 c6e6 e3d2 c8c4 f7f8 e6d6 d2e3 h6h7 f8g8,Mate
5Q2/1p6/pPqN1ppk/2P2r1p/7P/6P1/7K/8 b - -,c2c6 d3e3 c6e6 e3d2 c8c4 f7f8 e6d6 d2e3 h6h7 f8g8,Mate
3n4/8/1p3p2/p1kp1Pp1/3N2P1/1P1K2P1/8/8 b - -,d8c6 d4e6 c5b4 d3c2 c6e5 e6c7 b4c5 c2c3 d5d4 c3c2,-548
r1bq1rk1/1p2ppbp/p1n2np1/3p4/3P1B2/Q1N2NP1/PP2PPBP/R4RK1 b - -,c8d7 a3b3 c6a5 b3b4 e7e6 f3e5 a8c8 a1c1 f8e8 c3a4,28
r1b1k1nr/ppqnbppp/2pp4/4p3/3PP3/2NBBN2/PPPQ1PPP/R3K2R b KQkq -,d7f8 h2h3 g8f6 a2a4 a7a5 d4d5 f8g6 e1a1 e8h8 c1b1,46
r3r1k1/p2q2np/1p2n3/3p2P1/P2PpNP1/1P6/1B1QP2P/R2R2K1 b - -,e4e3 d2e3 e6f4 e3f3 e8e3 f3f4 e3e4 f4f3 a8f8 d1f1,-483
r1bn1r1k/pp1nb3/1q2p1Q1/2ppP1N1/3P1N1P/2P5/PP3PP1/R1B2RK1 b - -,e7g5 g6h5 h8g8 h5g5 g8f7 g5h5 f7g7 h5g6 g7h8 f4h5,Mate
Nnb2b1r/pp1k1ppp/4p3/8/3PpB2/2q1P3/Pp3PPP/1R1Q1KNR b - -,c3c4 g1e2 f8d6 f4d6 d7d6 b1b2 b8a6 d1b3 c4b3 b2b3,357
rnb1k2r/pppp2pp/8/3PpP2/2P1n2q/5K1P/PP2P3/RNBQ1BNR b kq -,d7d6 f3e3 c8f5 e3d3 e4f2 d3d2 h4d4 d2e1 d4d1 e1f2,-935
3r2k1/1bq2pp1/p6p/1pb1pN2/4P3/1PP1B1PP/2Q2nB1/R5K1 b - -,f2d3 a1d1 c5e3 f5e3 d3c5 d1d8 c7d8 b3b4 c5a4 g1h2,-126
r1b1nrk1/1pq2pp1/pNp4p/P1b1p1B1/4P3/3B1Q2/1PP2PPP/R4RK1 b - -,c5b6 a5b6 c7d6 g5e3 e8f6 a1a5 f6d7 f3g3 c6c5 b2b4,113
8/5pkp/6p1/1p1Qp3/2p1P3/7P/5PPK/1r6 b - -,f7f6 d5d7 g7h6 d7f7 c4c3 f7f6 c3c2 f6f8 h6g5 f8d8,793
8/8/1pn1Np2/p1kp1Pp1/6P1/1P1K2P1/8/8 b - -,c5b4 d3c2 c6e5 e6c7 b4c5 c7e6 c5d6 c2d2 e5g4 e6d4,-558
r2r2k1/p1q2pb1/2p1n1pp/4p3/4N1PP/4BP2/PPP2Q2/2KR3R b - -,f7f5 g4f5 g6f5 e4c5 e6c5 e3c5 d8d5 h1g1 g8h7 a2a4,44
r1b1kb1r/p3pp1p/1qpp1np1/8/4P3/2N1Q2P/PPP2PP1/R1B1KB1R b KQkq -,f8g7 f1d3 f6d7 e1h1 a7a5 e3b6 d7b6 c1e3 a8b8 e3d2,-46
6k1/3q2p1/5p1p/1rnPp2b/2R1P3/B3Q1P1/P4P2/6K1 b - -,c5b7 g1g2 b5b1 f2f3 b7d6 c4b4 b1a1 b4b2 d6c4 e3c3,-308
8/1p2Q2k/pPqN1pp1/2P2r1p/7P/6P1/7K/8 b - -,c5a6 g1g2 b5b7 c4c6 a6c7 f2f3 c7d5 e4d5 d7d5 c6d6,Mate
r2qkbnr/pp3ppp/2n1b3/3pN3/3P4/3B4/PPPN1PPP/R1BQK2R b KQkq -,c6d4 d2b3 f8b4 c2c3 d4b3 d1b3 b4d6 b3a4 e8f8 e5f3,90
r2qr2k/pp5p/2n2p2/2QB2p1/3p2b1/6P1/PPPB1P1P/R4RK1 b - -,e8e5 c2c4 d4c3 d2c3 d8d5 c5d5 e5d5 c3f6 h8g8 f2f4,-351
8/1R6/3kp2P/p2p1p2/3P1P2/1p2K1P1/r7/8 b - -,d6c6 b7b3 a2h2 b3c3 c6b5 c3b3 b5c4 b3b8 h2h6 b8c8,-284
8/1R6/7k/7p/1p2K2P/6r1/6P1/8 b - -,,0
8/8/1pn1Np2/p2p1Pp1/1k4P1/1P4P1/2K5/8 b - -,c6e5 e6c7 b4c5 c7e6 c5d6 c2d2 e5g4 e6d4 g4e5 d4b5,-549
5rk1/p3bppp/4p3/1q1bP3/1P1P4/B1Q2N2/3K1PPP/R7 b - -,h7h6 h2h4 f8b8 a1c1 b5a4 c1a1 a4e8 a1c1 e8f8 c1a1,-230
8/p4k1p/3p1p2/4r3/2PpPR2/8/PP5P/7K b - -,e5g5 h2h4 g5a5 a2a3 f7e6 h1g2 a5a4 g2f2 a4c4 f2e2,-134
r5k1/1b3p2/1bp1r1pp/p1pppN2/P1P1P2q/1P1P3P/5P1K/R1BQ2R1 b - -,h4f6 g1g3 f6h8 f5h6 g8g7 d1f3 a8f8 h6f5 g7g8 c1h6,202
r1bqr1k1/1pp2ppp/2n1p3/p2p4/1bPPnB2/5NP1/PPQ1PPBP/RN1R2K1 b - -,c8d7 f3e5 f7f5 e5d7 d8d7 a2a3 b4e7 b1c3 e7f6 e2e3,85
3Q2k1/1p6/pPqN1pp1/2P2r1p/7P/6P1/7K/8 b - -,c8d7 f3e5 f7f5 e5d7 d8d7 a2a3 b4e7 b1c3 e7f6 e2e3,Mate
3Qn2k/2q2Bpp/p7/1p3P2/8/4Q3/P5PP/6K1 b - -,c7d8 e3e8 d8e8 f7e8 h8g8 g1f2 g8f8 e8c6 g7g6 f2e3,Mate
1rb1nrk1/1pq2pp1/pNp4p/P1b1p3/4P3/3BBQ2/1PP2PPP/R4RK1 b - -,c7e7 e3c5 e7c5 d3c4 e8f6 f1e1 c5e7 f3a3 e7a3 a1a3,74
1r1q1rk1/6p1/p2Np1Rp/1p1bPp1Q/n1p5/P3B2R/2P2PPP/5BK1 b - -,c7e7 e3c5 e7c5 d3c4 e8f6 f1e1 c5e7 f3a3 e7a3 a1a3,Mate
1r1q1rk1/p2b1pbp/3ppnp1/1p6/3BP3/P1N2P2/1PPQB1PP/1K1R3R b - -,b8b7 g2g4 b5b4 a3b4 b7b4 c3a2 b4b7 h2h4 d8b8 b2b3,71
2K5/3P2r1/4k3/8/8/8/8/2R5 b - -,b8b7 g2g4 b5b4 a3b4 b7b4 c3a2 b4b7 h2h4 d8b8 b2b3,Mate
6k1/3q2p1/5p1p/1rRPp2b/4P3/B3Q1P1/P4P2/6K1 b - -,,0
2r2r2/bp1k1p1p/p3p3/3qP3/5PQ1/1P1p3P/P1bRN1PN/2R4K b - -,a7e3 e2c3 c8c3 h2f1 e3d2 f1d2 f8d8 c1f1 c3c7 f4f5,-525
8/1R6/7k/7p/1p5P/5K2/6r1/8 b - -,g2g4 b7b6 h6g7 b6b7 g7f6 b7b5 f6g6 f3e2 g4h4 b5b6,-282
8/p6p/3pkp2/4r3/2PpPR2/8/PP4KP/8 b - -,e5h5 h2h4 h5a5 a2a3 a5a4 g2f2 a4c4 f2e2 e6e5 e2f3,-128
8/2N5/1p3p2/p2pnPp1/1k4P1/1P4P1/2K5/8 b - -,b4c5 c2d1 e5g4 d1e2 d5d4 c7e6 c5d5 e6c7 d5e4 c7e8,-562
3qQ2k/5Bpp/p7/1p3P2/8/8/P5PP/6K1 b - -,d8e8 f7e8 h8g8 g1f2 g8f8 e8c6 f8f7 f2e3 f7e7 e3d4,647
r1bqr1k1/1pp2ppp/2nbp3/p2p4/2PPn3/4BNP1/PPQ1PPBP/RN1R2K1 b - -,c6b4 c2c1 a5a4 f3e5 d6f8 a2a3 b4c6 c1c2 e4d6 c4d5,64
r3kb1r/1b1p1ppp/p1q1pn2/1p6/4P3/P1NBB3/1PP2PPP/R2Q1RK1 b kq -,f8d6 e3d4 d6c5 d4c5 c6c5 f1e1 d7d6 d1d2 e8h8 a1d1,-15
4r1k1/R7/3n2P1/3p1BK1/6P1/4P3/8/8 b - -,e8e3 g6g7 e3e8 g5h6 d6f7 a7f7 g8f7 f5g6 f7e7 g6e8,9605
rqb4r/pp1nb1pp/5k2/1N1QR3/5B2/2p3P1/PP3P1P/R5K1 b - -,d7c5 e5e7 c5e6 f4b8 a8b8 a1e1 f6e7 d5e5 h8f8 b5d4,Mate
r1bq1rk1/4bppp/p1pB1n2/8/2BQP3/2N5/PPP3PP/2KR3R b - -,f6g4 d4c5 e7d6 d1d6 d8e8 d6c6 g4e5 c4d5 e8d8 c6c7,294
r1b1kbnr/ppqn1pp1/2pp3p/4p3/3PPP2/2N1B3/PPPQ2PP/2KR1BNR b kq -,e5f4 e3f4 g8f6 g1f3 f8e7 h2h3 b7b5 f1d3 b5b4 c3e2,146
r2qk2r/ppp2p2/2np1p1p/2b1p3/2B1P3/2NP1P2/PPPQ1P1P/R4RK1 b kq -,c6d4 g1h1 d8d7 d2d1 d7h3 f1g1 d4f3 g1g2 c7c6 c3e2,-126
r1bqr1k1/1pp2ppp/3bp3/p2p4/1nPPn3/4BNP1/PP2PPBP/RNQR2K1 b - -,f7f6 b1c3 e4c3 b2c3 b4c6 c4c5 d6f8 c3c4 c6e7 a1b1,65
r1bq1rk1/4ppbp/p1n2np1/1p1p4/3P1B2/1QN2NP1/PP2PPBP/2R2RK1 b - -,c8b7 e2e3 c6a5 b3b4 a5c6 b4a3 e7e6 f3e5 d8b6 e5d3,59
3rn1k1/2q1PBpp/p7/1p3P2/8/4Q3/P5PP/6K1 b - -,g8h8 e7d8r c7d8 e3e8 d8e8 f7e8 h8g8 g1f2 g8f8 e8c6,Mate
8/8/1p2Np2/p1kpnPp1/6P1/1P4P1/2K5/8 b - -,c5d6 c2d2 e5g4 d2d3 g4e5 d3c3 e5c6 e6g7 d5d4 c3c2,-569
8/p6p/3pkp2/7r/2PpPR1P/8/PP4K1/8 b - -,h5a5 a2a3 a5a4 g2f2 a4c4 f2e2 e6e5 e2f3 c4c5 f4g4,-138
8/3Q2kp/5pp1/1p2p3/2p1P3/7P/5PPK/1r6 b - -,g7f8 d7e6 f8g7 e6e7 g7g8 e7f6 b1d1 f6e5 g8f7 e5b5,926
rqb4r/pp2b1pp/5k2/1N1Qn3/5B2/2p3P1/PP3P1P/4R1K1 b - -,c3b2 f4e5 f6g6 e5b8 h8e8 b8e5 e7f6 f2f4 c8e6 d5d2,530
1r4k1/p1Q1bppp/4p3/1q1bP3/1P1P4/B4N2/3K1PPP/R7 b - -,e7d8 c7c2 a7a5 c2c5 b5e8 b4a5 b8b5 c5c2 d8a5 d2c1,-219
8/6k1/8/3b4/4B3/2p5/p7/K7 b - -,b8e8 c7a5 b5c4 a1c1 c4a2 c1c2 a2b1 c2c7 d5f3 g2f3,Mate
8/2R1B3/8/2Pk4/2r2n1P/8/7K/8 b - -,c4c3 e7g5 f4e6 c7e7 c3c5 h2g3 c5c4 e7a7 d5e5 h4h5,23
