8/8/2K5/8/2B3P1/8/4kp2/8 b - -,e2e3 c6d5 e3f4 c4e2 f4e3 e2f1 e3f4 f1c4 f4g4 d5e4,Mate
rn1qr1k1/pp3pp1/2pb1p2/8/3P3p/2PB2Pb/PPQ1NP1P/R1BR2K1 b - -,b8d7 g3h4 d7f8 e2g3 d8d7 d3f5 h3f5 c2f5 d6g3 f5d7,-33
8/Rpr3p1/3k1p1p/P7/2P5/3P1B2/3b3P/7K b - -,,0
2RN1bk1/5pp1/4pn1p/3p4/3N2PP/4P2K/5PQ1/r2q4 b - -,e6e5 d4e6 f7e6 d8e6 g8f7 g4g5 h6g5 e6g5 f7e7 c8b8,-369
r2q1rk1/pp2bppp/2p2n2/2p1p2b/4P1P1/1BPP1N1P/PP1N1P2/R2Q1RK1 b - -,f6g4 h3g4 h5g4 d2c4 d8c8 c4e3 e7g5 g1h1 g4h5 e3f5,192
1R6/1p2k3/8/1PpP4/p1P1rR1K/P7/8/8 b - -,e4f4 h4g3 f4c4 g3f3 e7d6 b8b7 c4h4 f3e3 d6d5 b7a7,-3
rn1qkbnr/pp2pppp/2ppb3/8/2P5/2N2NP1/PP1PPPBP/R1BQK2R b KQkq -,g8f6 b2b3 g7g6 d2d4 d6d5 d1d2 f8g7 e1h1 e6f5 c1a3,73
2r2r2/pp2ppkp/6p1/3q4/2nP4/2P2N1P/P3QPP1/2R2RK1 b - -,c8c7 f1e1 f8c8 e2c2 e7e6 f3d2 b7b6 d2e4 c4d6 e4d6,-84
1k6/pP3Pp1/8/7p/4q3/N1P5/PP3P2/R2b2K1 b - -,e4e1 g1g2 e1e4 g2g1 e4g4 g1f1 d1e2 f1e1 g4f3 f7f8q,-374
r4rk1/1b1nbppp/1q2p3/p2nP3/3N2N1/2PB4/P2BQ1PP/4RRK1 b - -,e7c5 e2e4 f7f5 e5f6 d5f6 g4f6 d7f6 e4e6 b6e6 e1e6,49
r2qRbk1/pbpp1ppp/3n4/8/8/2N2B2/PPP2PPP/R1BQ2K1 b - -,b7f3 e8d8 a8d8 d1f3 c7c6 c1f4 d6b7 c3e4 b7c5 e4g5,651
8/6K1/3k4/7P/8/8/4R3/5r2 b - -,,0
r1r3k1/2qb1ppp/4p3/2npPP2/pp1N2P1/3BQ3/PPP4P/K2R3R b - -,a4a3 d1b1 a3b2 b1b2 c5a4 f5f6 c7c3 h1b1 a4b2 b1b2,-208
rn1qk1nr/p1pp1ppp/bp6/2b5/Q3P3/2N5/PPP2PPP/R1B1KBNR b KQkq -,d8f6 g1f3 a6f1 h1f1 g8e7 c1e3 c5e3 f2e3 f6c6 a4d4,76
r2qkb1r/pp1npppp/2p2nb1/3p4/6PN/3PP2P/PPP2PB1/RNBQ1RK1 b kq -,a7a5 f2f4 e7e6 b1d2 a5a4 d1e1 f8e7 d2f3 d8c7 c1d2,40
4r1k1/1b2q2p/p3P1BP/1p1rQ3/3p4/6R1/PP3PP1/4R1K1 b - -,h7g6 g3g6 g8h7 e5e4 h7h8 g6g7 e7g7 h6g7 h8g7 e4f4,Mate
r1bqkb1r/ppp1nppp/3p1n2/3Pp3/2P5/P3PN2/1P3PPP/RNBQKB1R b KQkq -,g7g6 b1c3 f8g7 e3e4 e8h8 h2h3 f6h5 f1e2 c8d7 g2g3,37
1rq1rnk1/pbp1bppn/1p2p2p/3PN3/2P5/1PN3P1/PBQ2PBP/3RR1K1 b - -,e6d5 c3b5 b8a8 c4d5 e7c5 e5d3 e8e1 d1e1 f8d7 d3c5,219
8/8/3kp3/5p2/1KP2P1r/p6p/P3BRbP/8 b - -,e6e5 f4e5 d6e5 b4a3 h4d4 a3b3 d4d2 b3c3 d2a2 c3b3,-27
1k3Q2/pP4p1/8/7p/4q3/N1P2b2/PP3P2/R5K1 b - -,b8b7 f8b4 e4b4 c3b4 f3d5 a1e1 d5a2 e1e7 b7b6 e7g7,657
r2qr1k1/pp1n1pp1/2pb1p2/8/3P3P/2PB3b/PPQ1NP1P/R1BR2K1 b - -,d7f8 e2g3 d8d7 f2f3 c6c5 h4h5 c5d4 c3d4 a8d8 c2f2,-37
r1r5/PR3p2/4pk2/3p4/3P3n/2PP4/3B2p1/4K1R1 b - -,h4f3 e1f2 f3g1 f2g1 c8c6 d2f4 c6c3 g1g2 c3d3 f4e5,-297
8/8/1Pk5/8/5K1p/6P1/2P5/8 b - -,h4h3 f4f3 c6b6 g3g4 h3h2 f3g2 h2h1q g2h1 b6c5 h1h2,Mate
8/8/3k1K2/7P/8/8/4R3/6r1 b - -,,0
2r2rk1/p1p1n1p1/1p6/3P1N1q/4P1p1/6P1/PPQ2P1P/2R2RK1 b - -,e7g6 c2c3 f8f7 d5d6 g8h7 c1d1 c7c5 d1d5 h5h3 f1d1,378
r2qkb1r/ppp1nppp/3p1n2/3Pp3/1PP3b1/P3PN2/5PPP/RNBQKB1R b KQkq -,a7a5 c1b2 a5b4 a3b4 a8a1 b2a1 e7g6 f1e2 f8e7 e1h1,35
r2qkbnr/pp1npppp/2ppb3/8/2PP4/2N2NP1/PP2PPBP/R1BQK2R b KQkq -,d7b6 b2b3 g7g6 e2e4 e6g4 e1h1 f8g7 c1e3 b6d7 d1d2,125
1k1r3r/ppp1b1p1/2n3pn/3pP3/7P/2P2NP1/PB1N2K1/4RR2 b - -,d8e8 b2c1 h6f5 d2b3 c6d8 a2a4 b7b6 e1d1 c7c6 b3d4,-58
3rkbr1/1p2np1p/2n2Bp1/1BP1N3/8/2p4P/P1K2P2/R3R3 b - -,g6g5 e5c6 d8d2 c2c3 b7c6 b5c6 e8d8 c3d2 g8g6 f6e7,587
8/8/p1p1pkp1/P6p/2RP1P2/1r4P1/1P3K2/8 b - -,,0
6R1/5p2/2b1rk2/2Bp2pp/p2P1p1P/P4P2/5PK1/8 b - -,g5h4 g8b8 f6g5 b8b6 g5g6 g2h2 g6f5 h2g2 f5g5 g2h3,-101
7Q/8/Pqbp2p1/4p2p/2PpP1kP/3P2PB/7K/8 b - -,g4f3 h8f6 f3e3 f6d6 b6a6 c4c5 a6b7 d6g6 e3d3 g6h5,41
8/pk4p1/8/7p/1Q2q3/N1P2b2/PP3P2/R5K1 b - -,e4b4 c3b4 h5h4 a1e1 b7c6 e1e3 f3d5 e3e7 g7g5 e7g7,671
8/8/1Pk5/8/8/6K1/2P5/8 b - -,c6b7 g3f2 b7b6 f2e3 b6c5 e3d2 c5c4 d2e2 c4d4 e2e1,Mate
3rnrk1/1bpq1p1p/pp2p1pb/4P3/P1B5/1P2P3/1BQN1PPP/2R1R1K1 b - -,d7d2 c2b1 d2b4 b1a2 b4e7 b2a3 c7c5 a4a5 b6b5 c4b5,-307
r1b1k2r/ppp1nppp/1Nnp4/8/4P2q/1N3Q2/PPP2PPP/R1B1KB1R b KQkq -,a7b6 f3f4 h4f4 c1f4 h8f8 f4e3 f7f5 e4f5 c8f5 e1d2,-22
r5rk/5R2/4N1p1/pn1pP3/2p3PB/1n5P/6B1/7K b - -,g6g5 h4g5 g8g6 g2d5 c4c3 e6f8 a8f8 f7f8 h8g7 f8f7,Mate
r1bqkb1r/ppp2ppp/8/4P3/3np3/8/PPPPN1PP/R1BQKB1R b KQkq -,d8h4 g2g3 d4f3 e1f2 f8c5 d2d4 e4d3 c1e3 c5e3 f2e3,-464
r1bqk2r/ppppbpp1/2n5/5n1p/3P4/5N2/PPP2PPP/RNBQRBK1 b kq -,e8f8 d4d5 c6b8 a2a4 a7a5 b1d2 d7d6 a1a3 b8d7 d2e4,262
r3qbk1/pbpp1ppp/3n4/3N4/8/5B2/PPP2PPP/R1BQ2K1 b - -,e8e6 c1e3 e6e5 a2a4 d6e4 c2c4 e4g5 f3h5 g5e6 f2f4,31
r2qrnk1/pp3pp1/2pb1p2/8/3P3P/2PB2Nb/PPQ2P1P/R1BR2K1 b - -,d8d7 d3f5 h3f5 c2f5 d6g3 f5d7 g3f2 g1f2 f8d7 d4d5,-34
6R1/5p2/2b1rk2/2Bp3p/p2P1p1p/P4P1K/5P2/8 b - -,e6e2 g8d8 f6g5 d8g8 g5f5 g8g2 c6b5 c5b4 f7f6 h3h4,-377
1rq1rnk1/pbp1bppn/1p5p/3NN3/2P5/1P4P1/PBQ2PBP/3RR1K1 b - -,e7g5 g2e4 g5f6 h2h4 c7c5 e1e3 b8a8 d1e1 f6e5 b2e5,298
1r3rk1/1b1qbppp/p2p4/2pPp3/P7/1QPP1N2/1P1B1PPP/1R2R1K1 b - -,d7f5 b3c4 f5g6 b2b4 b7c8 e1c1 c8f5 f3e1 f8c8 b4c5,36
8/3nB2p/p1k2pp1/1p2p3/1P2P1P1/P1K2P2/7P/8 b - -,,0
8/6p1/2K5/5k1p/3P4/8/8/8 b - -,c6b7 h2h4 b7c7 h4h5 g6g5 h5h6 c7b6 c3c2 b6c7 c2b3,Mate
1k1r1r2/ppp1b1p1/2n3pn/3pP3/3N3P/2P3P1/PB1N2K1/4RR2 b - -,c6d4 f1f8 d8f8 c3d4 b7b6 b2c1 b8b7 d2f3 f8e8 g2h3,-76
r1r5/PR3p2/4pk2/3p1n2/3P4/2PP4/4K1R1/4B3 b - -,c8c6 e1g3 f5g3 g2g3 c6c3 g3f3 f6g6 f3f7 c3a3 e2e3,375
3r3k/4r2p/p5pP/1b2Pp2/1p1p4/1P5B/R4PP1/4R1K1 b - -,h8g8 f2f4 e7c7 g1f2 g8f7 a2d2 c7c3 e1b1 f7e6 g2g3,-192
8/Rp2r1p1/3k1p1p/P1P5/8/3P1B2/3b3P/7K b - -,d6e6 d3d4 e6f5 h1g2 e7e3 f3b7 f5f4 c5c6 e3c3 g2f2,221
r2q1rk1/1b1nbppp/p3pn2/8/P2N4/4P3/1B1NBPPP/R2Q1RK1 b - -,b7d5 a4a5 e7b4 d2c4 a8b8 d1c2 d8e7 f1c1 f8c8 c2d1,-2
rn1q1rk1/ppp1bppp/3pBn2/4p3/4P3/2P2N2/PPQP1PPP/RNB2RK1 b - -,b8a6 e6b3 a6c5 d2d3 a7a5 c2e2 d6d5 b3c2 f8e8 e4d5,493
8/N5p1/1p3n1p/5k2/1PP5/5K2/P4P2/8 b - -,g7g5 a2a4 h6h5 a7c6 f5e6 a4a5 b6a5 b4a5 e6d6 c6d8,11
2r3k1/p1p3p1/1p3r2/3P1P1q/2Q3p1/6P1/PP3P1P/2R2RK1 b - -,h5f5 d5d6 g8h7 d6c7 f6f7 b2b3 a7a5 c4c6 f7c7 c6c7,231
rnb1kb1r/1p2pppp/p4n2/2P5/1PB5/4P3/P4PPP/RNBK2NR b kq -,b7b6 c5b6 b8d7 g1f3 d7b6 c4d3 e7e5 f3e5 f8b4 c1b2,65
rnbq1r2/pp3pp1/2p1p1k1/3nP1N1/1b1P4/2NQ4/PPP3PP/R1B1K2R b KQ -,f7f5 d3g3 d8e7 g3h4 d5f6 e1h1 b4c3 b2c3 b8d7 e5f6,Mate
6K1/4kr2/7P/6R1/8/8/8/8 b - -,,0
r1b1k2r/pp3ppp/n1pB1n2/8/8/8/PPP2PPP/RN2KB1R b KQkq -,f6e4 d6a3 b7b5 b1d2 e4d2 e1d2 c8e6 a1e1 e8a8 d2c1,29
r1bqkb1r/1p1p1p1p/2n2pp1/1N6/1p3B2/3Q4/PPP2PPP/R3K1NR b KQkq -,d8e7 g1e2 c6e5 b5c7 e8d8 f4e5 a8a3 e5c3 b4c3 b2a3,478
r3rnk1/pp1q1pp1/2pb1p2/5B2/3P3P/2P3Nb/PPQ2P1P/R1BR2K1 b - -,d7d8 f5h3 f8g6 g3f5 d8c7 c1e3 d6h2 g1h1 a8d8 c3c4,448
8/8/p5p1/kPp2p2/P1P2PPp/4K2P/8/8 b - -,,0
1r3rk1/2q3pp/p4p2/3Pp3/1P1p4/1P3NQP/2P2PP1/1R2R1K1 b - -,c7c2 d5d6 b8b4 b1c1 c2g6 g3g6 h7g6 f3d2 f8d8 c1c6,377
8/3k4/8/1P1P4/4K3/pr6/8/2R5 b - -,,0
3rnrk1/1bp2p1p/pp2p1pb/4P3/P1B5/1P2P3/1B1Q1PPP/2R1R1K1 b - -,h6g5 d2e2 c7c5 c4a6 b7a6 e2a6 d8d2 b2c3 d2a2 a6b6,527
8/1P5p/5ppk/8/4P3/5P1P/1P1q1QK1/8 b - -,d2g5 g2f1 g5c1 f2e1 c1b2 e4e5 b2b7 e1h4 h6g7 h4f6,38
7k/5K2/8/8/5pPN/5P2/8/8 b - -,d2g5 g2f1 g5c1 f2e1 c1b2 e4e5 b2b7 e1h4 h6g7 h4f6,Mate
r1bq1rk1/p3b1p1/2p4p/n3pp2/B5n1/3P1QN1/PPP2PPP/RNB2RK1 b - -,g8h8 h2h3 g4f6 b1d2 a8b8 f1e1 d8c7 f3e2 b8b4 a4b3,89
8/Rp2r1p1/P4p1p/2k5/8/3P1B2/3b3P/7K b - -,e7e1 h1g2 b7a6 a7a6 c5d4 a6d6 d4e5 d6d5 e5e6 d5b5,-35
r2qr1k1/1b3pbp/p2p1np1/1p1Pp3/8/1P1B1NNP/P4PP1/R1BQR1K1 b - -,b7d5 d3f1 d5b7 c1b2 f6d5 a2a4 d8b6 h3h4 d5f6 a4b5,223
rnbq1r2/pp4p1/2p1pPk1/3n2N1/1b1P4/2NQ4/PPP3PP/R1B1K2R b KQ -,g6f6 e1h1 f6e7 c1d2 d5f6 a1e1 b4c5 c3e2 c5d6 e2f4,Mate
8/6p1/4K1k1/3R1r1p/3P4/8/8/8 b - -,g6f6 e1h1 f6e7 c1d2 d5f6 a1e1 b4c5 c3e2 c5d6 e2f4,Mate
2r4k/p1p3p1/1p3r2/3P1P1q/2Q3p1/6P1/PP3P1P/4RRK1 b - -,b6b5 c4b5 f6h6 h2h4 g4h3 b5d3 h6f6 e1e5 c8f8 f2f4,273
r1b1kb1r/ppp2ppp/8/4P3/3np2q/6P1/PPPPN2P/R1BQKB1R b KQkq -,d4f3 e1f2 f8c5 d2d4 e4d3 c1e3 c5e3 f2e3 d3e2 f1e2,-447
r7/PR3p2/2r2k2/3pBn2/3P4/2PP4/4K1R1/8 b - -,f6e6 e2e1 c6a6 g2e2 f5h6 e5g7 e6f5 g7h6 f7f6 e2e7,474
r3nrk1/1q1nppbp/p2pP1p1/1ppP4/5B2/2N2N1P/PPP1QPP1/3RR1K1 b - -,f7e6 e2e6 g8h8 f4g5 g7f6 h3h4 b5b4 c3e4 e8g7 e6h3,111
8/Rp4p1/P4p1p/2k5/8/3P1B2/3b2KP/4r3 b - -,b7a6 a7a6 c5d4 h2h4 e1e7 f3g4 e7e5 a6d6 d4e3 d6e6,-29
r4r2/1b4pk/1p2pPqp/p2p2P1/3P2Q1/2P2N1R/PP5P/2R3K1 b - -,f8f6 f3e5 b7a6 g5f6 g6g4 e5g4 a6e2 g4e3 e2a6 f6g7,557
r3rnk1/pp1q1pp1/2pb1p2/5Q2/3P3P/2P3N1/PP3P1P/R1BR2K1 b - -,d6g3 f5d7 g3f2 g1f2 f8d7 d4d5 d7b6 d5c6 b7c6 c1f4,-25
rn1qkb1r/pp3ppp/3p1n2/4p3/4P1b1/3B1N1P/PPP2PP1/RNBQ1RK1 b kq -,g4h5 c2c4 f8e7 b1c3 f6d7 d3e2 h5g6 d1c2 b8c6 c1e3,85
8/8/1p1b1k2/p1p4p/P1P2p1P/1P1K1P2/3B4/8 b - -,,0
rnbq1r2/pp4p1/2p1pk2/3n2N1/1b1P4/2NQ4/PPP3PP/R1B2RK1 b - -,d5f4 c1f4 f6e7 a1e1 d8e8 a2a3 f8f4 f1f4 b4d6 f4f7,705
1rq1rnk1/pbp1Npp1/1p3n1p/4N3/2P5/1P4P1/PBQ2PBP/3RR1K1 b - -,e8e7 e5c6 e7e1 d1e1 b7c6 g2c6 c8d8 b2a3 d8d4 c2e2,Mate
8/p7/3k1pp1/1p6/5PP1/3PK3/P5bN/8 b - -,b5b4 e3d2 a7a5 d2c1 d6c5 c1b2 c5d4 b2b3 g2d5 b3b2,-618
8/8/pk4p1/1Pp2P2/P1P2P1p/4K2P/8/8 b - -,,0
1n1qkr2/Q6p/2p1b3/3p2p1/3P2nb/2N4N/PP3P2/2KR1B1R b - -,f8f7 a7a4 g4f2 h3f2 h4f2 c1b1 g5g4 a2a3 g4g3 b1a2,83
8/6p1/R4p1p/2k5/8/3P1B2/3b2KP/4r3 b - -,c5d4 a6d6 d4e5 d6d5 e5e6 d5b5 d2e3 f3e4 e3d4 e4f5,-47
r4rk1/pp1bq2p/2p1p3/P1PpN1p1/2PPnP2/R7/2Q1BPPP/5RK1 b - -,g5f4 e2d3 e4f6 c2d2 e7g7 d2f4 f6h5 f4h4 h5f4 h4g3,342
8/8/1p1b1k2/p1p1p2p/P1P2P1P/1P1KBP2/8/8 b - -,,0
3r1n1k/2r1qp1B/p3pp2/1p2P3/2pP4/7Q/PP3PPP/3R2K1 b - -,f8h7 d1e1 c7d7 e1e4 d7d4 e4d4 d8d4 h3f3 f6e5 g2g3,-648
r7/8/8/3k4/1K6/R7/8/8 b - -,,0
7R/5p2/2b2k2/2Bp3p/p2P1p1p/P4P1K/5P2/4r3 b - -,c6d7 h3h2 h4h3 h8h5 d7e6 c5d6 e1f1 d6f4 f1f2 h2g1,-439
8/6p1/5k2/7p/3PK3/8/8/8 b - -,g7g5 e4d3 h5h4 d3e2 f6e6 e2f3 e6d5 f3e3 h4h3 e3f3,-1548
6R1/7K/5k1P/8/8/8/8/5r2 b - -,,0
r1b1kb1r/ppp2ppp/8/4P3/4p2q/5nP1/PPPPNK1P/R1BQ1B1R b kq -,f8c5 d2d4 e4d3 c1e3 c5e3 f2e3 d3e2 f1e2 h4g5 e3f3,-450
8/8/pk6/1Pp2p2/P1P2P1p/3K3P/8/8 b - -,,0
r4r2/pp3pkp/4p3/n3n3/3pN1P1/P7/1P2B2P/R4R1K b - -,d4d3 e2d1 a8c8 b2b3 f8d8 a1a2 a5c6 a2f2 c6d4 h2h3,-700
1k1r1r2/ppp3p1/6pn/3pP3/1b1P3P/6P1/PB1NR1K1/5R2 b - -,f8f1 d2f1 b8c8 f1e3 c7c6 g3g4 d8h8 b2c1 h6f7 a2a3,-74
r3qbk1/p1pp1ppp/3n4/3B4/8/8/PPP2PPP/R1BQ2K1 b - -,a8d8 c1f4 e8e7 g2g3 c7c6 d5g2 d6e4 d1d4 e4c5 f4e3,71
r3rnk1/pp1Q1pp1/2p2p2/8/3P3P/2P3b1/PP3P1P/R1BR2K1 b - -,f8d7 h2g3 a8d8 c1d2 d7b6 b2b3 d8d7 g1g2 e8d8 a1c1,157
8/1P5p/5ppk/6q1/4P3/5P1P/1P3Q2/5K2 b - -,g5c1 f2e1 c1b2 e4e5 b2b7 e1h4 h6g7 h4f6 g7g8 e5e6,17
r1bqkb1r/pp2pBpp/2np4/8/3Pn3/5N2/PP3PPP/RNBQK2R b KQkq -,e8f7 d4d5 c6e5 f3e5 d6e5 e1h1 g7g6 f1e1 e4d6 e1e5,-324
8/6p1/5k2/8/3P1K1p/8/8/8 b - -,e8f7 d4d5 c6e5 f3e5 d6e5 e1h1 g7g6 f1e1 e4d6 e1e5,Mate
3B4/3n3p/p1k2p2/1p2p1p1/1P2P1P1/P1K2P2/7P/8 b - -,c6d6 c3d3 d6e6 d3e2 e6f7 e2d2 d7f8 d8b6 f8e6 b6e3,-7
8/1P5p/5ppk/8/4P3/5P1P/1P6/2q1QK2 b - -,c1b2 e4e5 b2b7 e1h4 h6g7 h4f6 g7g8 f6f4 b7b1 f1f2,11
1k1r4/ppp3p1/6pn/3pP3/1b1P3P/6P1/PB1NR3/5K2 b - -,d8f8 f1g2 h6f7 d2f3 f7d8 e5e6 f8e8 f3g5 b4e7 g5h3,-117
6RK/8/5k1P/8/8/8/8/r7 b - -,,0
r1bqkb1r/1p3p1p/2np1pp1/1N6/1p3B2/3Q1N2/PPP2PPP/R3K2R b KQkq -,c8g4 b5d6 f8d6 f4d6 g4f3 g2f3 c6e5 d3b5 d8d7 b5d7,21
1r3rk1/6pp/p2q1p2/3Pp3/1P1p4/1P3NQP/2P2PP1/R3R1K1 b - -,b8d8 f3d2 d6b4 g3d3 d8d5 d3a6 f8e8 a6c4 b4c4 b3c4,426
8/2p5/1pp2p2/p3b1p1/R3P3/1P3k2/8/6K1 b - -,g5g4 a4a2 e5d4 g1h2 g4g3 h2h3 d4f2 a2d2 g3g2 d2d3,-910
2r2rk1/p1p1n1p1/1p6/3P1p1q/4P1p1/1Q2N1P1/PP3P1P/2R2RK1 b - -,e7g6 e3f5 g6e5 h2h4 e5f3 g1g2 g8h8 d5d6 c7c5 c1d1,303
r1bq1rk1/ppp2ppp/3p4/2b1n3/2P5/1P2P3/PB2BPPP/RN1Q1RK1 b - -,a7a5 b2d4 e5c6 d4c5 d6c5 b1c3 d8f6 d1d2 c8f5 c3d5,43
1rq2nk1/pbp1rpp1/1pN2n1p/8/2P5/1P4P1/PBQ2PBP/3RR1K1 b - -,e7e8 c6b8 b7g2 g1g2 c8b8 c2f5 f6h7 h2h4 e8e6 f5g4,378
8/8/p7/kPp2p2/P1P2P1p/2K4P/8/8 b - -,,0
r2qkb1r/ppp1ppp1/5n1p/3p2P1/3P4/4PQ2/PPPN1PP1/R3KB1R b KQkq -,e7e6 g5f6 d8f6 f3f6 g7f6 c2c4 d5c4 f1c4 h6h5 e1e2,451
2r5/8/8/3k4/8/R2K4/8/8 b - -,,0
8/1P5p/5ppk/6q1/4P3/5P1P/1P3Q1K/8 b - -,g5f4 h2h1 f4c1 h1g2 c1g5 g2f1 g5c1 f2e1 c1b2 e4e5,28
1k3r2/ppp3p1/6pn/3pP3/1b1P3P/6P1/PB1NR1K1/8 b - -,h6f7 e2f2 b8c8 g3g4 c8d7 h4h5 g6h5 g4h5 d7e6 d2f3,-128
8/p7/3k1pp1/8/1p3PP1/3P4/P4KbN/8 b - -,g2d5 f2e2 a7a5 e2d2 d5a2 h2f3 a5a4 d2c1 a2d5 f3d2,-595
r2q1r1k/pB1nb1pp/1p1p4/n3p1PQ/4P2P/2N1B3/PPP2P2/R3K2R b KQ -,a5b7 c3d5 h8g8 h5g4 b7c5 e1a1 a7a5 h4h5 b6b5 c1b1,-89
8/1P5p/5ppk/8/4Pq2/5P1P/1P3QK1/8 b - -,f4g5 g2f1 g5c1 f2e1 c1b2 e4e5 b2b7 e1h4 h6g7 h4f6,29
2r2r1k/p1p1n1p1/1p1P4/5p1q/4P1p1/1Q2N1P1/PP3P1P/2R2RK1 b - -,e7g8 c1c7 f5e4 c7c8 f8c8 b3e6 c8d8 f1c1 h5h6 e6e4,457
r1b2rk1/pp3ppp/3R4/q1p5/4PB1P/2N2Q2/PPP4P/2K2B1n b - -,c5c4 f3h1 f8d8 h1g1 d8d6 f4d6 c8e6 g1g3 a5d8 f1e2,330
8/8/p1p1pkp1/P6p/2RP1P2/5KP1/1r6/8 b - -,,0
8/5K1k/8/8/5pP1/5P2/6N1/8 b - -,b2b5 f3e4 g6g5 f4g5 b5g5 c4c6 g5a5 d4d5 a5d5 c6a6,Mate
1r5k/pp2Q2p/1q1P4/1Np1bpr1/2B5/8/PP4PP/R5K1 b - -,e5d4 b5d4 g5g7 d4f5 g7e7 d6e7 b8e8 b2b3 b6f6 a1f1,-22
r2q1r1k/pn1nb1pp/1p1p4/3Np1PQ/4P2P/4B3/PPP2P2/R3K2R b KQ -,h8g8 h5g4 b7c5 h4h5 a7a5 e1a1 b6b5 c1b1 a5a4 f2f4,-73
5bk1/3Q1p1p/pp2p1p1/2p5/2P1bN2/6PK/P4P1P/2q5 b - -,f8e8 g5g6 d7f8 h1g1 b7c5 e1a1 d8d7 g6h7 f8e6 h5g4,Mate
3rr1k1/2pq1pp1/p1n1n1p1/1p2P3/3pBPQ1/2P4P/PP3BP1/R3R1K1 b - -,d4d3 e1d1 d3d2 f2e3 c6e7 d1d2 d7d2 e3d2 d8d2 b2b4,185
r5k1/pp1bq2p/2p1p3/P1PpN1p1/2PPnr2/R7/1Q2BPPP/5RK1 b - -,a8e8 a3e3 d7c8 f2f3 e4f6 g2g3 f4f5 e2d3 e7c7 b2d2,366
8/3n3p/p2k1p2/Bp2p1p1/1P2P1P1/P1K2P2/7P/8 b - -,d6e6 c3c2 d7f8 a5b6 e6d7 c2c3 f8e6 b6e3 d7c6 c3d2,-6
r2r2k1/pp3ppp/2b5/4q3/3RpN2/2P1P2P/1PQ2PP1/1R4K1 b - -,d8d6 b1d1 a8d8 d4d6 d8d6 d1d4 e5e7 c2d2 d6d7 c3c4,81
r1b1k2r/1q1n1ppp/1n1Qp3/6B1/4P1P1/5P2/PPP4P/2KR1B1R b kq -,b6d5 d1d5 f7f6 d6e6 e8d8 g5e3 a8b8 f1b5 b7b5 d5b5,Mate
7R/3b1p2/5k2/2Bp3p/p2P1p1p/P4P2/5P1K/4r3 b - -,h4h3 h8b8 e1e2 h2g1 h3h2 g1h1 e2f2 b8h8 f6g6 h8g8,-466
1k3r2/ppp3p1/6p1/3pPn2/1b1P3P/5NP1/PB2R1K1/8 b - -,b8c8 g3g4 f5h6 g2g3 h6f7 e2e3 f7d8 b2a3 a7a5 a3b4,-61
1r3rk1/6pp/R4p2/3qp3/1P1p4/1P3NQP/2P2PP1/4R1K1 b - -,b8b4 f3d2 b4b7 d2c4 b7c7 a6d6 d5c5 e1d1 c7b7 g3f3,448
8/8/4kp2/1p2p2P/1P2P2p/2PK3P/8/8 b - -,f6f5 h5h6 f5e4 d3e4 e6f7 h6h7 f7g7 e4e5 g7h7 e5f4,Mate
r1bq1rk1/p3b1p1/2p4p/n7/B3Q1n1/6N1/PPP2PPP/RNB2RK1 b - -,e7c5 c1e3 d8h4 h2h3 c5e3 h3g4 e3b6 e4e5 c8a6 b1d2,-215
4qrk1/2p2pbp/1p1p2p1/1bnPp2n/p3P3/P4P1N/1PBB2PP/R2QR1K1 b - -,g8h8 h3f2 f7f5 d2e3 h5f6 a1c1 e8d7 g1h1 f6h5 f2d3,98
r4r2/pp3pkp/4p3/n3n3/4N1P1/P2p4/1P5P/R2B1R1K b - -,f8d8 b2b3 a8c8 a1a2 a5c6 a2f2 c6d4 h1g1 d4c2 e4f6,-712
2kr1b1r/ppp2ppp/5n2/2qP4/8/P1NQ1B1P/1PP2PP1/R4RK1 b - -,c5d6 b2b4 a7a6 a1b1 c8b8 f1d1 h8g8 b4b5 a6a5 b5b6,244
8/2Bn3p/p3kp2/1p2p1p1/1P2P1P1/P1K2P2/7P/8 b - -,,0
r7/pp3r1k/1q1bp1pP/3p1p2/3Pn2B/2PB1P2/PP2Q3/R5RK b - -,b6c7 f3e4 d5e4 d3c2 d6e7 h4g5 e7g5 g1g5 c7f4 g5g2,281
1rq2nk1/pbp2pp1/1pN2n1p/8/2P5/1P4P1/PBQ2PBP/4R1K1 b - -,g8h8 c6b8 b7g2 g1g2 c8b7 g2g1 b7b8 c2f5 f8h7 h2h4,449
8/5K2/7k/8/5NP1/5P2/8/8 b - -,g8h8 c6b8 b7g2 g1g2 c8b7 g2g1 b7b8 c2f5 f8h7 h2h4,Mate
r3qbk1/p2p1ppp/2pn4/8/8/1B6/PPP2PPP/R1BQ2K1 b - -,g7g6 c1f4 d6e4 d1f3 e4c5 f4e5 e8e7 e5d4 d7d5 c2c4,10
8/1P5p/5ppk/8/4P3/4QP1P/1q6/5K2 b - -,h6h5 e3c5 h5h6 c5c8 b2b5 f1f2 b5b6 f2e2 b6b2 e2d3,457
rr5k/5R2/4NBp1/pn1pP3/2p3P1/1n5P/6B1/7K b - -,h6h5 e3c5 h5h6 c5c8 b2b5 f1f2 b5b6 f2e2 b6b2 e2d3,Mate
