8/5k2/7K/8/8/7P/8/8 b - -,f7f8 h6g6 f8g8 h3h4 g8h8 g6f6 h8h7 f6e5 h7g6 e5f4,Mate
r1bqkb1r/pp1ppp1p/2n2np1/2p1P3/3P4/2P2N2/PP3PPP/RNBQKB1R b KQkq -,f6h5 d4d5 c6b8 d1a4 b8a6 f1a6 b7a6 e1h1 f7f5 f3g5,354
rnbqkbnr/pp3ppp/2p5/3p4/3Np3/4P1P1/PPPP1PBP/RNBQK2R b KQkq -,h7h5 c2c4 g8f6 c4d5 c6d5 d2d3 h5h4 d3e4 h4h3 g2f1,-81
rnb1kb1r/pp2pppp/2pp1n2/q7/2PP4/2N2NP1/PP2PP1P/R1BQKB1R b KQkq -,f6e4 d1c2 e4c3 c1d2 c8f5 c2b3 a5c7 b3c3 g7g6 d4d5,102
r1bqkb1r/pppp1ppp/2n2n2/6B1/4P3/2PB1N2/PP3PPP/RN1QK2R b KQkq -,d7d5 e4e5 h7h6 g5e3 f6e4 e1h1 f8e7 b1d2 e4d2 e3d2,80
rn1qkbnr/ppp2pp1/7p/3p4/3P2b1/2N2N1P/PPP2PP1/R1BQKB1R b KQkq -,d8e7 c1e3 g4e6 f1d3 b8c6 e1h1 e8a8 c3a4 e7f6 c2c3,123
r1bqkb1r/pp2pppp/2n2n2/2pp4/8/3PPN2/PPP1BPPP/RNBQ1RK1 b kq -,e7e5 c2c4 d5d4 e3d4 c5d4 c1g5 f8e7 f1e1 e8h8 e2f1,-87
rnbqkb1r/pp2pppp/5n2/2p5/P1pP4/4PN2/1P3PPP/RNBQKB1R b KQkq -,c8e6 b1a3 c5d4 d1d4 e6d5 f1c4 b8c6 d4d2 d5e4 e1h1,-21
rnbqkb1r/pp1p1p2/4pn1p/2pP2p1/2P5/6B1/PP2PPPP/RN1QKBNR b KQkq -,d8b6 b1c3 f8g7 d1c2 e8h8 g1f3 d7d6 e2e4 e6d5 c4d5,52
rn2kbnr/pp1q1ppp/4p3/3p4/8/2N2N2/PPPP1PPP/R1BQ1RK1 b kq -,b8c6 f1e1 g8e7 d2d4 e7g6 c1d2 a8c8 a2a4 c6b4 h2h4,-24
rnbqkb1r/pp1p1p2/5n1p/2pP2p1/8/6B1/PP2PPPP/RN1QKBNR b KQkq -,f6e4 g3e5 e4f6 h2h4 g5g4 b1d2 d7d6 e5c3 f8g7 e2e4,73
rnbqkb1r/ppp2ppp/3p1n2/4p3/1PP5/2N2N2/P2PPPPP/R1BQKB1R b KQkq -,d6d5 c4d5 f6d5 f3e5 d8f6 d1b3 c8e6 e5f3 b8d7 a2a3,11
rn1qkbnr/pbp2ppp/1p2p3/3p4/8/1P2P1P1/PBPP1PBP/RN1QK1NR b KQkq -,b8d7 g1f3 g8f6 e1h1 g7g6 a2a4 a7a5 c2c4 f8g7 b1c3,30
rnb1kbnr/pppp1p1p/5qp1/4p3/4P1Q1/2N5/PPPP1PPP/R1B1KBNR b KQkq -,g8e7 f1c4 d7d6 g4f3 f8g7 d2d3 c8e6 h2h4 h7h6 c1d2,40
rn1qkbnr/pp2pppp/8/2ppN3/3P1Bb1/8/PPP1PPPP/RN1QKB1R b KQkq -,d8c8 b1c3 g8f6 d4c5 c8c5 e5g4 f6g4 e2e3 g4f6 c3b5,230
rnbqkbnr/ppp1ppp1/8/3p3p/4P3/2N2N2/PPPP1PPP/R1BQKB1R b KQkq -,d5d4 c3e2 c7c5 c2c3 d4c3 e2c3 a7a6 d2d4 c5d4 d1d4,99
rnbqk2r/pp2nppp/4p3/2bpP3/3N4/2P1B3/PP3PPP/RN1QKB1R b KQkq -,b8d7 f2f4 e7f5 d4f5 e6f5 e3d4 e8h8 d1b3 d8e7 b1d2,55
rnbqk1nr/pp3ppp/8/1Bbp4/8/8/PPPN1PPP/R1BQK1NR b KQkq -,e8e7 d2b3 c5b6 g1f3 a7a6 b5a4 e7f8 e1h1 g8f6 f1e1,150
rnb1kbnr/ppp2ppp/3p2q1/4p1B1/3PP2P/5N2/PPP2PP1/RN1QKB1R b KQkq -,c8g4 d1d3 b8d7 f3d2 h7h6 g5e3 e5d4 e3d4 c7c6 f2f3,112
rnbqk2r/pp3ppp/2pb1n2/3p4/3P1B2/2N2N2/PPP1QPPP/R3KB1R b KQkq -,e8d7 f3e5 d6e5 d4e5 f6e8 e1a1 d7e7 f4g5 f7f6 e5f6,599
rnbqk2r/pp3ppp/2pb1n2/3p4/3P1B2/2N2N2/PPPQ1PPP/R3KB1R b KQkq -,e8h8 e1a1 c8g4 f1d3 g4f3 f4d6 d8d6 g2f3 b8d7 h1g1,-44
rn1qk2r/pbppbppp/1p2pn2/8/2PP1B2/P3PN2/1P3PPP/RN1QKB1R b KQkq -,a7a6 h2h3 d7d5 b1c3 d5c4 f1c4 b6b5 c4d3 c7c5 d4c5,44
r1bqk2r/ppp2ppp/3p1n2/2b1p3/2BNP3/2NP4/PPP2PPP/R1BQK2R b KQkq -,d6d5 d4b3 c5f2 e1f2 f6g4 f2g1 d5c4 d3c4 d8d1 c3d1,670
rn2kbnr/pp1qpppp/3p4/2p5/4P3/2N5/PPPPNPPP/R1BQK2R b KQkq -,e7e6 d2d4 c5d4 e2d4 b8c6 c1e3 g8f6 d1e2 f8e7 e1a1,33
8/8/3k4/2n3Q1/8/8/3K4/8 b - -,,0
r1bqkb1r/pp1p1ppp/2n1pn2/2p5/2P1PB2/3P1N2/PP3PPP/RN1QKB1R b KQkq -,d7d5 b1c3 f8e7 e4e5 f6d7 c4d5 e6d5 d3d4 g7g5 f4g3,-69
r1b1kbnr/pp1p1ppp/2p2q2/8/2Q1P3/8/PPP1BPPP/RNB1K2R b KQkq -,f8e7 e1h1 f6e5 c1e3 g8f6 b1c3 e8h8 a1d1 f8e8 f2f4,77
rnbqkb1r/pp3ppp/4pn2/3p4/2PP4/2N3P1/PP3P1P/R1BQKBNR b KQkq -,f8b4 c4d5 e8h8 d5e6 c8e6 f1g2 e6d5 g1f3 d5c4 f3e5,-44
r2qk2r/pppb1ppp/2nBpn2/1B1p4/3P4/2N1PN2/PPP2PPP/R2QK2R b KQkq -,c7d6 e1h1 d8b6 b5d3 a7a6 d1d2 e8h8 a2a4 c6e7 a4a5,-20
r2qk2r/pppb1ppp/2nbpn2/1B1pN3/3P1B2/2N1P3/PPP2PPP/R2QK2R b KQkq -,a7a6 b5d3 e8h8 e1h1 c6b4 d3e2 b4c6 h2h3 d7e8 e2d3,50
2Q5/8/1K6/1P6/5k2/8/8/8 b - -,a7a6 b5d3 e8h8 e1h1 c6b4 d3e2 b4c6 h2h3 d7e8 e2d3,Mate
8/8/8/4K3/2BB4/5k2/8/8 b - -,a7a6 b5d3 e8h8 e1h1 c6b4 d3e2 b4c6 h2h3 d7e8 e2d3,Mate
rnbqk1nr/ppp1bppp/4p3/8/8/5NN1/PPPP1PPP/R1BQKB1R b KQkq -,g8f6 d2d4 c7c5 f1d3 e8h8 e1h1 b8d7 c2c4 c5d4 f3d4,-36
rnbqkb1r/1p2pppp/p4n2/3p4/3P4/2N2N1P/PP2PPP1/R1BQKB1R b KQkq -,f6e4 d1c2 e4c3 b2c3 g7g6 c1f4 b8c6 e2e3 c8f5 c2b2,39
rnbqk2r/ppp1bppp/4pn2/1B6/8/5NN1/PPPP1PPP/R1BQK2R b KQkq -,b8d7 a2a4 a7a6 b5d3 e8h8 e1h1 b7b6 b2b3 c8b7 c1b2,-36
rnbqk2r/pp3ppp/2pb1n2/3p4/3P4/2N3P1/PPP1NPBP/R1BQK2R b KQkq -,e8h8 c1f4 d6f4 e2f4 f8e8 f4e2 c8f5 e1h1 b8d7 d1d2,-80
2r1rbk1/5pp1/3P1n2/8/3Q4/7P/2B2PPK/8 b - -,c8c2 g2g4 e8d8 d4d3 c2f2 h2g1 f2a2 d3c4 a2d2 g4g5,-1022
r1bqkb1r/pp1ppp1p/2n2np1/8/3NP3/2P5/PP1N1PPP/R1BQKB1R b KQkq -,f8g7 d4c6 b7c6 e4e5 f6d5 d2f3 d7d6 e5d6 d8d6 f1c4,-52
8/8/4n3/2Qk4/8/3K4/8/8 b - -,e6c5 d3c3 c5a6 c3d3 a6b4 d3e3 d5e5 e3f3 b4d3 f3g3,-7
rnbqkb1r/pp2pppp/2p4n/3pP3/8/5Q1P/PPPP1PP1/RNB1KBNR b KQkq -,c6c5 f1b5 c8d7 b5d7 d8d7 f3e2 b8c6 g1f3 h6f5 c2c3,-52
r1bqkb1r/pppp1ppp/5n2/4p3/2P1P3/2NP1Q2/PP3PPP/R1B1KB1R b KQkq -,h7h5 h2h3 c7c6 c1e3 f6g4 e3d2 g4f6 f1e2 f8c5 f3g3,76
r1bqk1nr/ppp3bp/2np2p1/4pP2/3P4/2N1B3/PPPQNPPP/R3KB1R b KQkq -,e5d4 e2d4 c8f5 d4f5 g6f5 e1a1 g7c3 b2c3 g8f6 f1d3,328
8/3bQ3/8/3k4/8/2K5/8/8 b - -,d7f5 e7h4 d5e5 h4d4 e5e6 c3c4 f5g6 d4g4 g6f5 g4g5,6170
r1b1k1nr/pppp1ppp/5q2/4n3/4P3/2N5/PPPPB1PP/R1BQ2KR b kq -,e5g6 d2d4 f6h4 c1e3 d7d6 d1d2 h4d8 a1f1 c7c6 h2h3,200
r1bqk2r/ppp2ppp/2n1pn2/2Pp2B1/1b1P4/2N2N2/PP2PPPP/R2QKB1R b KQkq -,b4c3 b2c3 h7h6 g5h4 b7b6 e2e3 e8h8 f1d3 b6c5 f3e5,45
rnbqk2r/pp2bppp/3ppn2/2p5/2BPP3/2N2N2/PPP2PPP/R1BQK2R b KQkq -,d8a5 e1h1 c5d4 f3d4 e8h8 c1e3 b8c6 c4e2 c6d4 e3d4,50
r1bqk2r/1ppp1pp1/p1n2n1p/2b1p3/P1B1P3/3P1N1P/1PP2PP1/RNBQ1RK1 b kq -,a8b8 c2c3 c5a7 b2b4 d7d6 b4b5 c6a5 c4a2 e8h8 c3c4,47
r2qkbnr/pp3ppp/2np4/2p1p3/2P1P3/2NP1B2/PP3PPP/R1BQK2R b KQkq -,a8b8 e1h1 g8f6 f3g4 f8e7 g4h3 e8h8 g2g3 a7a6 a2a4,71
rnb1kb1r/ppp1qpp1/3p1n1p/4p3/2B1P2Q/3P1N2/PPP2PPP/RNB1K2R b KQkq -,g7g6 b1c3 f8g7 h2h3 b8c6 c1d2 g6g5 h4g3 f6h5 g3h2,-28
rnbqkbnr/1p2pppp/p1p5/3p4/2PP1B2/5N2/PP2PPPP/RN1QKB1R b KQkq -,e7e6 e2e3 c6c5 c4d5 e6d5 b1c3 c5c4 f1e2 g8f6 e1h1,106
r1bqkb1r/pppp4/2n2n1p/6p1/8/5NB1/PPP1PPPP/RN1QKB1R b KQkq -,f6e4 e2e3 d8f6 c2c3 e4g3 h2g3 f8g7 f1e2 g5g4 f3h4,162
rnbq1rk1/pp2ppbp/5np1/2pp4/2PP1B1P/2N1PN2/PP3PP1/R2QKB1R b KQ -,c5d4 e3d4 b8c6 f1e2 d5c4 d4d5 c6b4 e2c4 c8f5 e1h1,-96
r1bqkb1r/1p3ppp/p1nppn2/2p5/2PP4/2N2NP1/PP2PPBP/R1BQ1RK1 b kq -,d6d5 c1e3 d5c4 d4c5 d8d1 a1d1 f6g4 e3f4 f8c5 c3e4,224
5rk1/1b3ppp/8/2RN4/8/8/3Q1PPP/6K1 b - -,g8h8 d5e7 b7e4 d2d7 g7g6 d7d4 f7f6 c5c7 e4b1 e7d5,1253
rnb1k1nr/pp1pppbp/2q3p1/8/4P3/2P1BN2/PP1N1PPP/R2QKB1R b KQkq -,b8a6 f1c4 c6c7 e1h1 a6c5 a2a4 b7b6 a4a5 c8b7 f1e1,213
r1bqk2r/ppp1bppp/2np1n2/4p3/2B1P3/5N1P/PPPPQPP1/RNB2RK1 b kq -,c8e6 c4e6 f7e6 c2c3 d8d7 d2d4 e5d4 c3d4 d6d5 e4d5,22
r1bqkb1r/pp3ppp/2n2n2/2Ppp3/3P4/2N1B3/PP3PPP/R2QKBNR b KQkq -,c6d4 e3d4 e5d4 d1d4 d8e7 f1e2 c8d7 a1d1 e7c5 d4e5,-152
rnbqk2r/ppp1ppb1/3p1np1/7p/3P1B1P/2N1P3/PPPQ1PP1/R3KBNR b KQkq -,b8c6 f2f3 a7a6 e3e4 b7b5 g1e2 c6a5 e4e5 f6d7 e5e6,46
rnb1k1nr/ppp2ppp/3qp3/3p4/3P4/2P1P1P1/PP3PP1/RN1QKBNR b KQkq -,d6b6 d1c2 h7h6 g1f3 c7c5 f1e2 b8c6 g3g4 g8e7 e1h1,75
r1bqkb1r/ppp2ppp/2n5/4p3/8/2PPBN2/P1P2PPP/R2QKB1R b KQkq -,f8d6 g2g3 e8h8 f1g2 f7f5 e3c1 f5f4 d1e2 c8f5 f3d2,-66
3k4/5r2/1KQ5/8/8/8/8/8 b - -,d8e7 c6e4 e7f6 e4f4 f6e6 f4c4 e6e7 c4g4 f7f6 b6c7,730
r1bqkbnr/pp1ppp1p/2n3p1/2p3Q1/2B1P3/8/PPPP1PPP/RNB1K1NR b KQkq -,g8f6 g5c5 e7e5 c5e3 c6d4 c4b3 f8c5 e3g5 e8h8 b1c3,-81
rnbqkb1r/pp3ppp/4p3/1N1n4/3p4/3B1N2/PPP2PPP/R1BQK2R b KQkq -,f8b4 c1d2 e8h8 e1h1 d8b6 d2b4 d5b4 b5d4 f8d8 c2c3,-26
rn1qk2r/pppb1ppp/3b1n2/1B1p4/3P4/2N2N2/PPP2PPP/R1BQ1RK1 b kq -,a7a6 f1e1 d6e7 b5d3 h7h6 c1f4 b8c6 c3e2 f6h5 f3e5,103
rnbqkb1r/ppppnppp/4p3/8/4P3/2P2N2/PP1P1PPP/RNBQKB1R b KQkq -,d7d6 d2d4 g7g6 a2a4 f8g7 f1d3 e8h8 b1a3 h7h6 e1h1,124
rnbqkb1r/pp2pp1p/2p2np1/3p2B1/2PP4/2N5/PPQ1PPPP/R3KBNR b KQkq -,d5c4 g1f3 f8g7 e2e3 c8e6 f1e2 e8h8 e3e4 b7b5 e1h1,-39
r1b1kbnr/ppp1pppp/2n3q1/8/3P4/2N3P1/PPP1BP1P/R1BQK1NR b KQkq -,e7e6 c1f4 f8b4 e2d3 g6f6 g1f3 f6d8 e1h1 g8e7 c3e4,132
r1bqkb1r/pp1ppp1p/2N2np1/8/4P3/2P5/PP3PPP/RNBQKB1R b KQkq -,f8h6 c6d8 h6c1 d1c1 f6e4 c1h6 e8d8 h6g7 h8e8 g7f7,1149
r1bqkbnr/pp1ppppp/2n5/8/4P3/3B1N2/PPP2PPP/RNBQ1RK1 b kq -,e7e6 d1e2 d7d6 f1d1 g8f6 c2c4 f8e7 b1c3 a7a6 a2a3,121
r1bqkbnr/pp2pppp/2np4/8/4P3/2NB1N2/PPP2PPP/R1BQ1RK1 b kq -,e7e6 c1f4 g8f6 e4e5 d6e5 f3e5 f8d6 e5c6 b7c6 d1f3,99
r1bqkb1r/p2ppp1p/2p2np1/4P3/8/2P5/PP3PPP/RNBQKB1R b KQkq -,f8g7 e5f6 g7f6 f1e2 a7a5 e1h1 e8h8 f1e1 d7d5 c1e3,498
rn2kbnr/ppp2ppp/8/8/4PBb1/8/PPP1B1PP/RN1K2NR b kq -,g4e2 g1e2 b8a6 c2c3 e8a8 b1d2 g8f6 d1c2 a6c5 e2d4,-36
B7/3k4/5K2/8/4N3/8/8/8 b - -,d7c7 f6e6 c7b6 a8d5 b6b5 e4c3 b5c5 e6e5 c5b4 c3b1,9605
rnb1kbnr/pp1pp1pp/8/q1P2pB1/8/2N5/PPP1PPPP/R2QKBNR b KQkq -,b8a6 a2a3 a5c5 e2e4 f5e4 g5e3 c5a5 b2b4 a5f5 g2g4,217
rn1qk1nr/pbp2pbp/1p1pp1p1/8/3PP3/2PBBN2/PP3PPP/RN1Q1RK1 b kq -,a7a6 b1d2 g8e7 d1e2 e8h8 f1e1 b8d7 a1d1 c7c5 a2a4,112
8/8/8/3B4/1kNK4/8/8/8 b - -,b4b3 d5e4 b3b4 c4d2 b4a3 d4c3 a3a2 e4d5 a2a1 d2b3,15265
8/8/3N4/3B4/k2K4/8/8/8 b - -,b4b3 d5e4 b3b4 c4d2 b4a3 d4c3 a3a2 e4d5 a2a1 d2b3,Mate
rnbqkb1r/pp3ppp/4pn2/2p2P2/2B5/2N2N2/PPPP2PP/R1BQK2R b KQkq -,f8d6 f5e6 c8e6 c4e6 f7e6 d2d3 e8h8 c1g5 b8c6 c3e4,49
r1bqk2r/pppp1Np1/2n2n1p/4p3/2B1P3/2N5/PPPP1KPP/R1BQ3R b kq -,d7d6 f7d8 c8g4 d1e1 a8d8 c3b5 a7a6 b5c7 e8d7 c7d5,1225
8/8/5k2/8/1P3K2/8/8/8 b - -,f6e7 f4e5 e7d7 e5d5 d7c7 d5c5 c7d7 c5b6 d7e6 b6a6,6153
r1bqkbnr/pp2pppp/8/2p5/3NP3/5N2/PP1P1PPP/R1BQKB1R b KQkq -,g8f6 d4e2 e7e6 e2c3 a7a6 f1e2 b7b5 e1h1 c8b7 d2d3,898
8/8/4k3/8/1P2K3/8/8/8 b - -,e6e7 e4e5 e7d7 e5d5 d7c7 d5c5 c7b7 c5b5 b7c7 b5a6,Mate
r1bqkb1r/p2ppp1p/2p2np1/8/4P3/2PB4/PP3PPP/RNBQK2R b KQkq -,f8g7 e1h1 d7d6 b1d2 e8h8 f1e1 d8c7 d2f3 e7e5 c1g5,-59
rnbqk2r/pp3ppp/2p2n2/3Pp3/1bB1P3/2N5/PP1B1PPP/R2QK1NR b KQkq -,b4c3 d2c3 f6e4 g1f3 e4c3 b2c3 e8h8 e1h1 e5e4 f3e5,-116
rnbqkb1r/pppp1ppp/5n2/4p3/Q1P5/3P4/PP2PPPP/RNB1KBNR b KQkq -,f8e7 g1f3 b8c6 b1c3 e8h8 c1g5 e7b4 g5d2 d7d5 c4d5,-36
r1bqkb1r/ppp2ppp/2n5/1B1np3/8/3P1N1P/PPP2PP1/RNBQK2R b KQkq -,f7f6 e1h1 f8e7 f1e1 e8h8 d3d4 c8f5 b1d2 c6d4 f3d4,62
8/8/3p1k2/3P4/2P5/3K4/8/8 b - -,f7f6 e1h1 f8e7 f1e1 e8h8 d3d4 c8f5 b1d2 c6d4 f3d4,Mate
8/8/3p4/3P1k2/2PK4/8/8/8 b - -,f7f6 e1h1 f8e7 f1e1 e8h8 d3d4 c8f5 b1d2 c6d4 f3d4,Mate
rnbq1rk1/ppppb1pp/4pn2/5pB1/2PP4/5NP1/PP2PPBP/RN1QK2R b KQ -,a7a5 b1c3 d7d5 e2e3 c7c6 e1h1 b8d7 a1c1 d5c4 c3e2,44
rn1qkb1r/ppp1pp1p/5np1/3p4/3P1Bb1/2P1PN2/PP3PPP/RN1QKB1R b KQkq -,g4f3 d1f3 f8g7 b1d2 c7c6 e1a1 f6h5 f4g5 h7h6 g5h4,83
r1bqkbnr/ppp1p1pp/2n2p2/3P4/2p5/5NP1/PP2PP1P/RNBQKB1R b KQkq -,c4c3 d5c6 d8d1 e1d1 c3b2 c1b2 e7e5 b1d2 g8e7 c6b7,298
rnb1k1nr/pp3ppp/2p5/2bq4/3Np3/2N1P1P1/PP1P1P1P/R1BQKB1R b KQkq -,d5d6 c3e4 d6d5 d1f3 c5e7 f1g2 f7f5 e4c3 d5f3 g2f3,262
rnbqk1nr/pppp1ppp/8/2b1p3/4P3/5Q2/PPPPBPPP/RNB1K1NR b KQkq -,g8e7 f3g3 d7d5 d2d3 b8c6 g1f3 e8h8 f3e5 c6d4 e2d1,-107
r1b1kbnr/ppp1pppp/2n5/q7/5B2/2NP4/PPP2PPP/R2QKBNR b KQkq -,g8f6 g1f3 e7e5 f4d2 a5b6 f1e2 b6b2 e1h1 a7a6 f1e1,-24
r1bqk1nr/pp1nppbp/2pp2p1/8/2PPPB2/2N2N2/PP3PPP/R2QKB1R b KQkq -,d8b6 a1b1 g8f6 f4e3 e8h8 h2h3 b6d8 f1e2 e7e5 d4d5,114
rnbqkbnr/pp3ppp/4p3/2pp4/8/3P2P1/PPPNPPBP/R1BQK1NR b KQkq -,f8e7 e2e4 b8c6 g1f3 g8f6 c2c3 e8h8 e1h1 d8c7 f1e1,-7
rnbq1rk1/pp3ppp/3bpn2/2pp4/8/1P1P1NP1/P1PNPPBP/R1BQ1RK1 b - -,b8c6 e2e4 d5d4 f3h4 d6c7 a2a4 e6e5 h4f5 c8e6 d2c4,-29
8/5k2/3p4/3P4/2PK4/8/8/8 b - -,e6e5 e2e4 d5d4 d2c4 b8c6 c4d6 d8d6 f3h4 a7a5 f2f4,Mate
r1b1kbnr/1pqp1ppp/p1n1p3/2p5/2PPP3/1P3N2/PB3PPP/RN1QKB1R b KQkq -,c5d4 b2d4 c6d4 d1d4 g8f6 f1d3 f8c5 d4b2 d7d5 e4e5,-101
rnbqkb1r/pp3p1p/2p1p2p/3pP3/3P4/2N2N2/PPP2PPP/R2QKB1R b KQkq -,b8d7 f1d3 f8g7 c3e2 f7f6 e5f6 g7f6 d1d2 e6e5 f3e5,99
r1b1k1nr/1ppp1pp1/p1n2q1p/2b1p3/B3P3/2P2N2/PP1P1PPP/RNBQR1K1 b kq -,d7d6 d2d4 b7b5 a4c2 e5d4 e4e5 d6e5 c3d4 c5b6 a2a4,151
rnbq1rk1/pp3ppp/2p1pn2/3p4/1bPP4/2N1PN2/PPQ1BPPP/R1B1K2R b KQ -,f8e8 e1h1 b8d7 f3e5 d7e5 d4e5 f6d7 f2f4 f7f6 e2d3,56
r1bqkb1r/pp2pppp/2n2n2/2Pp4/8/1P3N2/PBP1PPPP/RN1QKB1R b KQkq -,f6e4 e2e3 e7e6 b1d2 e4c5 a2a3 a7a6 a1c1 f7f6 b3b4,72
r2qkbnr/ppp2ppp/2n5/3pp3/3P2b1/2N1PN1P/PPP2PP1/R1BQKB1R b KQkq -,g4e6 d4e5 g8e7 c1d2 e7g6 f1b5 f8e7 c3e2 a7a6 b5c6,116
rnbqk1nr/pp3pbp/3pp1p1/2p5/2B1P3/2PP1N2/PP3PPP/RNBQ1RK1 b kq -,d8c7 d3d4 c5d4 b1a3 a7a6 c3d4 b7b5 c4b3 g8f6 c1f4,68
8/7Q/8/2K1k3/3n4/8/8/8 b - -,d4e6 c5c4 e6f4 h7b1 e5f6 b1e4 f4g6 c4c5 f6g5 e4d5,5905
rnbqk2r/pp2bppp/3p4/2pPp3/2P5/3P1N2/PP3PPP/R1BQKB1R b KQkq -,b7b5 b2b3 e8h8 f1e2 f7f5 e1h1 e7f6 c1b2 b8a6 a2a3,-94
r2qkb1r/ppp2ppp/2np1n2/4p3/2B1P1b1/3P1N1P/PPPN1PP1/R1BQK2R b KQkq -,g4d7 f3g5 d6d5 e4d5 c6a5 a2a3 a5c4 d2c4 f8d6 g5f3,187
r2qkb1r/ppp2ppp/2np1n2/4p3/2B1P3/3P1N1P/PPP2PP1/R1BQK2R b KQkq -,f8e7 c1d2 d6d5 e4d5 f6d5 e1h1 d8d6 d1e2 e8a8 f1e1,117
rnbqk1nr/2p1ppbp/p2p2p1/1p6/3P1B2/2P1PN2/PP1N1PPP/R2QKB1R b KQkq -,c8d7 e3e4 g8f6 f1e2 e8h8 e1h1 c7c5 d4c5 d6c5 a2a4,102
rn1qkbnr/ppp1pppp/8/3p4/3Pb2N/2N5/PPP1PPPP/R1BQKB1R b KQkq -,g8f6 f2f3 e4g6 h4g6 h7g6 c1g5 e7e6 d1d3 c7c5 d4c5,59
r1bqkbnr/ppp1pppp/2n5/3p4/3P1B2/2PBP3/PP3PPP/RN1QK1NR b KQkq -,c8d7 g1f3 e7e6 b1d2 f8d6 e1h1 g8e7 f4g3 d6g3 f2g3,130
r1bqk2r/ppp1bppp/2n2n2/4p3/2BPP3/5N2/PPP3PP/RNBQ1RK1 b kq -,f6e4 d1e2 e4d6 f3e5 d6c4 e5c6 b7c6 e2c4 e8h8 b1c3,-79
r1bqkb1r/ppp2ppp/2np4/1B2p3/4P1n1/2N2N1P/PPPP1PP1/R1BQ1RK1 b kq -,f7f5 e4f5 g4h6 d2d4 h6f7 d1e2 c8d7 f1d1 f8e7 d4e5,485
r2qkb1r/pp1n1ppp/2p1p3/8/3PQ3/2PB3P/PP3PP1/R1B1K2R b KQkq -,f8d6 c1d2 d7f6 e4f3 d8a5 d3c4 e8h8 e1a1 a5f5 f3f5,72
rn1qk2r/ppp2ppp/3b1n2/8/4P1b1/3P1N2/PPP3PP/RNBQKB1R b KQkq -,c7c6 f1e2 d8c7 b1c3 b8d7 c1e3 e8h8 f3d4 d7e5 h2h3,122
2K5/8/1kp5/2p5/p1P5/P7/8/8 b - -,c7c6 f1e2 d8c7 b1c3 b8d7 c1e3 e8h8 f3d4 d7e5 h2h3,Mate
8/2K5/k1p5/2p5/p1P5/P7/8/8 b - -,c7c6 f1e2 d8c7 b1c3 b8d7 c1e3 e8h8 f3d4 d7e5 h2h3,Mate
8/3K4/k1p5/2p5/p1P5/P7/8/8 b - -,a6b7 d7e7 b7a7 e7d8 a7b8 d8e8 b8a8 e8f7 a8b7 f7f6,Mate
r2qkb1r/pppn1ppp/3p1n2/4p3/2PP2b1/2N2NP1/PP2PPBP/R1BQK2R b KQkq -,a8b8 h2h3 g4f5 e1h1 h7h6 f3h4 f5h7 e2e4 f8e7 c1e3,136
8/k7/2pK4/2p5/p1P5/P7/8/8 b - -,a7b6 d6e6 b6a6 e6e7 a6a7 e7f6 a7b6,Mate
rnbq1rk1/ppppb1pp/4p3/5p2/2PPn3/1Q3NP1/PP2PPBP/RNB2RK1 b - -,c7c5 d4d5 d7d6 d5e6 b8c6 f3d2 e4f6 g2d5 c6d4 b3d3,77
rnbqk2r/ppp2ppp/3p1n2/8/1b1PPB2/2NB4/PPP3PP/R2QK1NR b KQkq -,b4c3 b2c3 e8h8 g1f3 f8e8 e4e5 f6d5 d1d2 d6e5 d4e5,92
rnbqkb1r/ppp1pppp/3p1n2/8/2B1P3/1P6/P1PP1PPP/RNBQK1NR b KQkq -,f6e4 c4f7 e8f7 d1h5 g7g6 h5d5 c8e6 d5e4 b8c6 g1f3,-97
rnb1kbnr/pp3ppp/1q6/2pp4/3P4/2PB1N2/PP3PPP/RNBQK2R b KQkq -,c5d4 e1h1 b8c6 f1e1 f8e7 f3d4 g8f6 d3b5 e8f8 d1e2,110
rnbqk2r/pp2ppbp/2p2np1/3p4/3P4/2N1PN2/PPP1BPPP/R1BQ1RK1 b kq -,e8h8 e2d3 b8d7 e3e4 d5e4 c3e4 f6e4 d3e4 e7e5 d4e5,-44
r2qkb1r/pp2pppp/2np1n2/2p5/2B1PPb1/5N1P/PPPP2P1/RNBQ1RK1 b kq -,g4c8 b1c3 e7e6 d2d3 f8e7 c4b5 c8d7 e4e5 f6g8 f4f5,65
r2qkb1r/pp2pppp/2np1n2/2p5/2B1PP2/5Q1P/PPPP2P1/RNB2RK1 b kq -,,0
rnbqk1nr/pp3ppp/1b2p3/2ppP3/3P4/2N1BN2/PPP2PPP/R2QKB1R b KQkq -,b8c6 d4c5 b6a5 f1e2 g8e7 e1h1 a5c3 b2c3 e8h8 d1d2,110
8/3Q4/8/2k2B2/8/3K4/8/8 b - -,b8c6 d4c5 b6a5 f1e2 g8e7 e1h1 a5c3 b2c3 e8h8 d1d2,Mate
rnbqk2r/pp1pnpbp/4p1p1/8/3NP3/2N1BP2/PPP3PP/R2QKB1R b KQkq -,b8c6 d4c6 e7c6 d1d2 e8h8 e1a1 d8a5 e3h6 d7d5 h6g7,104
8/1k6/8/2Q5/3K4/8/8/8 b - -,b8c6 d4c6 e7c6 d1d2 e8h8 e1a1 d8a5 e3h6 d7d5 h6g7,Mate
