8/1K6/P2k4/8/8/4p3/8/8 b - -,c4d5 g5h7 d5e6 c2b3 e6f7 h7g5 f7f6 g5h3 f6f5 b3a3,Mate
2q3k1/3nbp1p/3np3/p2p2p1/1p1P4/4PNPP/PP3PB1/3QB1K1 b - -,d6e4 g2f1 h7h5 f1b5 g8g7 b5d7 c8d7 f3e5 d7c7 d1h5,17
2r5/p1k5/1p2pNp1/4PpB1/bP1r4/2N5/5PP1/1R4K1 b - -,a4c6 c3e2 d4c4 e2f4 c7b7 f4e6 c6a4 g1h2 c4c6 e6f4,278
r2q1rk1/pb3p2/1pN1pbpp/8/3PQ3/2NB4/PP3PPP/R4RK1 b - -,d8e8 e4f3 f6d4 d3e4 d4g7 a1d1 f7f5 c6e7 e8e7 e4b7,321
r3kbnr/p2R1ppp/q3p3/3pP3/3P4/2n1BN2/P2N1PPP/3QK2R b kq -,e8d7 h2h4 c3d1 e1d1 a6a2 f3e1 a2a6 h1h3 a8b8 e3g5,-876
r1bqkb1r/ppp1pppp/2n2n2/3p4/3P4/2N1B2N/PPP1PPPP/R2QKB1R b KQkq -,c8h3 g2h3 e7e6 f1g2 c6e7 d1d3 c7c6 e3f4 g7g6 e1h1,-83
r1b2rk1/2q1bppp/p2pp3/2n3P1/1p1NP2P/1B2BP2/PPPQ4/2KR3R b - -,a6a5 c1b1 a5a4 d4b5 c7c6 b3c4 c5e4 d2b4 e4g3 h1e1,-63
3r1rk1/1p2bpp1/p4n1p/P7/4R2N/2P1B2b/1P2BPP1/3Q1RK1 b - -,h3g2 e4e7 d8d1 f1d1 g2c6 c3c4 c6a4 d1d6 f8e8 h4f5,641
8/6p1/1r6/1Pk5/5RP1/3K4/6P1/8 b - -,g7g6 f4c4 c5b5 d3d4 b5a6 d4e5 a6b7 c4f4 b7c8 f4f6,462
r7/1p3p1p/p4b1k/3p2Q1/4P3/1P3P1q/PB3P1P/2R2R1K b - -,f6g5 f1g1 h3f3 g1g2 a8g8 c1g1 d5e4 a2a4 e4e3 b2d4,-1079
rnbr2k1/pp2ppbp/5np1/2p1P3/5PP1/2N1B2P/PPP5/R3KBNR b KQ -,b8c6 e5f6 e7f6 a1d1 c6d4 d1d2 c8e6 f1g2 a8c8 e1f2,305
8/6P1/8/8/P7/1K1k4/4p3/8 b - -,d3d4 g7g8q e2e1q g8c4 d4e5 c4c6 e1d2 b3c4 d2c2 c4b5,Mate
r2q1rk1/pp2Bp1p/2b1p1p1/3n4/3PN2Q/8/1PB2PPP/R3R1K1 b - -,d8b8 e4f6 d5f6 e7f6 b8d8 f6d8 a8d8 e1d1 c6d5 g1h1,628
8/7q/8/1p6/1P3K2/8/5Q1k/8 b - -,h2h1 f2c5 h1h2 f4e5 h7g7 e5d6 g7g6 d6c7 g6f7 c7c6,38
k3r2r/2p2p2/p7/3p4/P2P3N/2P3q1/1P4p1/R5K1 b - -,h2h1 f2c5 h1h2 f4e5 h7g7 e5d6 g7g6 d6c7 g6f7 c7c6,Mate
8/6p1/1r6/1k6/4KRP1/8/6P1/8 b - -,b5c5 f4f7 g7g6 e4f4 b6b2 f4g5 b2g2 f7f4 c5d6 g5g6,462
2q3k1/3nbp1p/4p3/p2p2p1/1p1Pn3/4PNPP/PP3P2/3QBBK1 b - -,h7h5 f3h2 g8g7 g1g2 d7f6 f1d3 e4d6 g3g4 h5g4 h3g4,22
4q1k1/5p2/6p1/3Q4/2pn3r/P4B2/5PKP/3R4 b - -,d4e6 g2f1 e8b8 d5a8 b8a8 f3a8 c4c3 d1c1 h4a4 a8d5,-146
r2q1k2/3n1rp1/3N1b2/ppp1p1B1/3pP1QP/P2P4/1PP3P1/R4RK1 b - -,f8e7 d6f7 e7f7 f1f5 a8a6 a1f1 d8e7 h4h5 f7g8 g5c1,473
3R2k1/p1Rr1pbp/1p4p1/4p1B1/4P3/1q3QP1/3p1P1P/6K1 b - -,d7d8 f3b3 d2d1q b3d1 d8d1 g1g2 f7f6 g5e3 d1d8 c7a7,-46
6K1/6R1/2k4P/8/8/8/8/3r4 b - -,d1d6 h6h7 d6d8 g8f7 d8h8 f7g6 c6d5 g7g8 h8h7 g6h7,507
r7/p4k2/1pp5/3r4/4pQ2/8/P5PP/7K b - -,,0
1R6/3k4/1P6/3K4/1r6/8/8/8 b - -,,0
rnb1kb1r/1p2pppp/p2p1n2/8/3P1B2/1P2PN2/1P3PPP/RN2KB1R b KQkq -,b8c6 b1c3 c6b4 e1d2 c8d7 f3e1 b4d5 f4g3 g7g6 f1e2,-19
1r4k1/2q2ppp/4p1b1/prppP3/5B2/Q1P1PP1P/P5P1/R3R1K1 b - -,c5c4 a1d1 g6d3 d1d2 h7h6 g1h2 c7b7 e1d1 b5b2 a3d6,-210
2q3k1/3nbp2/4p3/p2p2pp/1p1Pn3/4P1PP/PP3P1N/3QBBK1 b - -,c8c6 f1d3 g8g7 g1g2 g7h6 g3g4 h5g4 h3g4 e4d6 h2f1,21
2r3k1/2q2pp1/pr2pn1p/RB1pN3/1P1P3P/2P3P1/5P2/2R1Q1K1 b - -,a6b5 e5d3 c7c6 d3c5 b6b8 e1e2 f6e4 a5a6 c6c7 g1g2,61
8/2B1k3/1p1R4/4R2p/p7/2P4P/PP2K1P1/8 b - -,a6b5 e5d3 c7c6 d3c5 b6b8 e1e2 f6e4 a5a6 c6c7 g1g2,Mate
rnbqkbnr/pp2ppp1/2pp3p/8/3PP3/1P6/PBP2PPP/RN1QKBNR b KQkq -,d6d5 b1c3 d5e4 c3e4 c8f5 e4c5 d8a5 d1d2 a5d2 e1d2,48
8/2k3p1/8/1P4r1/2K2RP1/8/6P1/8 b - -,c7c8 c4b4 c8c7 b4a5 g5g6 g2g3 c7b7 f4f7 b7c8 b5b6,377
1R6/5k2/1P6/1r6/4K3/8/8/8 b - -,,0
r2qkbnr/1pp2pp1/p3p2p/3pPb2/8/NQP3P1/PP2PPBP/R1B2RK1 b kq -,d8c8 c1e3 g8e7 c3c4 f5e4 g2e4 d5e4 c4c5 e7d5 a1c1,108
r3kbnr/p2R1ppp/q3p3/3pP3/3P4/2n1BN2/P2N1PPP/3Q2KR b kq -,c3d1 d7c7 d1e3 f2e3 f8b4 h2h3 g8e7 g1h2 a6a2 d2f1,-751
r7/1p3p1p/p4b1k/3p2r1/4P3/1P3P1q/PB1Q1P1P/2R3RK b - -,c3d1 d7c7 d1e3 f2e3 f8b4 h2h3 g8e7 g1h2 a6a2 d2f1,Mate
5rk1/p4pp1/5n1p/1pb1p3/3q4/2NP3P/PP2QP1P/R1B2K2 b - -,d4d7 f1g2 f8d8 a2a3 c5b6 e2f3 d7e6 g2h1 a7a6 h1g2,-275
6k1/3nbp2/2q1p3/p2p2pp/1p1Pn3/3BP1PP/PP3P1N/3QB1K1 b - -,d7f6 g3g4 h5h4 h2f3 f6d7 g1g2 e4d6 d1c2 c6c2 d3c2,17
3r4/5KR1/2k4P/8/8/8/8/8 b - -,c6c5 g7g4 d8d7 f7g6 d7d6 g6h5 d6d7 g4h4 c5c6 h5g6,492
1R6/3k4/1P6/1r6/2K5/8/8/8 b - -,,0
2r5/p1k5/4pNp1/1p2PpB1/bP1r4/8/4NPP1/1R4K1 b - -,d4d8 e2f4 c7b8 f4e6 d8d3 e6c5 c8c5 b4c5 a4b3 e5e6,422
r1bqkbnr/pp1nppp1/2pp3p/8/3PP3/1P4P1/PBP2P1P/RN1QKBNR b KQkq -,e7e5 f1g2 g8f6 b1d2 f8e7 g1f3 e8h8 e1h1 f8e8 c2c4,56
r4rk1/pb3p2/1pNqpbpp/8/3P4/2NB1Q2/PP3PPP/R4RK1 b - -,f6h8 d3e4 b7c6 e4c6 a8d8 d4d5 h8e5 a1d1 e5h2 g1h1,409
rnbrn1k1/pp2ppbp/6p1/2B1P3/5PP1/2N4P/PPP5/R3KBNR b KQ -,e7e6 f1b5 c8d7 e1a1 d8c8 b5d7 b8d7 d1d7 c8c5 d7b7,205
r2q2k1/5rpp/p2b4/2n5/pN6/4PNBP/Q4PP1/3R2K1 b - -,c5e4 f3e5 d8c7 e5f7 c7f7 a2f7 g8f7 g3d6 a6a5 b4c6,313
6k1/4bp2/2q1pn2/p2p2pp/1p1Pn3/3BP1PP/PP3PKN/3QB3 b - -,e4d6 h2f3 f6d7 d3b1 c6c7 f3d2 d7f6 d1c2 c7c2 b1c2,18
2r3k1/2q2pp1/1r2pn1p/Rp1p4/1P1P3P/2PN2P1/5P2/2R1Q1K1 b - -,f6e4 d3c5 c7c6 e1e3 b6b8 a5a6 c6e8 a6a7 e4f6 c1a1,59
r1b1k2r/1pBnbppp/1pn1p3/1Bpp4/3P4/2P1PN2/PP1N1PPP/R3K2R b KQkq -,e7d8 c7g3 d7f6 a2a4 c8d7 e1e2 d8e7 h2h3 e8h8 g3h4,27
3r1rk1/1p3ppp/p1p1qn2/3pP3/3Q4/1P6/PBP2PPP/R3R1K1 b - -,f6g4 h2h3 g4h6 g2g4 c6c5 d4f4 f8e8 a1d1 d5d4 g1g2,67
5r2/7p/Rnkp2p1/Bpp1p3/5Pn1/8/1PP3PP/5RK1 b - -,c6d7 a6b6 g4e3 f1c1 e5f4 b6b5 g6g5 b5b7 d7e6 b7h7,428
r2qkb1r/3npp1p/p1p1b1p1/2ppP1N1/8/2NP3P/PPP1QPP1/R1B2RK1 b kq -,f8g7 f2f4 e8h8 g5e6 f7e6 h3h4 d8a5 c3d1 c5c4 d3c4,183
5rk1/1p2Rpp1/p4n1p/P7/7N/2P1B2b/1P2BPP1/3r1RK1 b - -,d1d8 g2h3 f6d5 e7e5 d5e3 e5e3 g7g6 h4f3 d8d6 g1g2,627
8/6pk/1P5p/3R4/7n/5p1P/3R2P1/4q1BK b - -,f3g2 d2g2 h4g2 h1g2 e1e4 g2g3 e4d5 h3h4 h7g6 g3f4,-636
1R6/3k4/1P6/2K5/8/8/8/1r6 b - -,,0
3r2k1/1b4pp/p1p2p2/4p3/RP2P3/2PrB2P/5PP1/2R2K2 b - -,,0
8/7q/8/1pQ5/1P3K2/8/8/7k b - -,h1h2 f4e5 h7f7 e5d6 f7g6 d6d7 g6f7 d7c6 f7e8 c6b7,38
r1b1kb1r/1p2pppp/p1np1n2/8/3P1B2/1PN1PN2/1P3PPP/R3KB1R b KQkq -,c6b4 e1d2 c8d7 f3e1 a8c8 e1d3 b4d5 c3d5 f6d5 f1e2,-22
r1b1k1nr/ppp2ppp/2n5/2b1p3/4P3/5N2/PPP2PPP/RNB1KB1R b kq -,c8d7 b1d2 g8f6 f1d3 e8a8 a2a3 f6g4 h1f1 h8e8 b2b4,-43
6k1/4bp2/2qnpn2/p2p2pp/1p1P4/3BP1PP/PP1B1PKN/3Q4 b - -,d6e4 d2e1 e4d6 h2f3 f6d7 g3g4 h5g4 h3g4 g8g7 g2f1,14
r1bqk1nr/ppp1ppbp/2n3p1/3p4/3P4/1Q2PN2/PPP2PPP/RNB1KB1R b KQkq -,g8f6 c2c4 e8h8 c1d2 e7e5 d4e5 f6e4 c4d5 c6e5 f3e5,-24
4R3/8/1P2k3/1r6/4K3/8/8/8 b - -,,0
7k/1R6/8/7P/6r1/6p1/6K1/8 b - -,,0
2r5/p1k5/4pNp1/1p2Pp2/bPr5/4B3/4NPP1/1R4K1 b - -,c8h8 e2d4 c7b8 g2g3 a7a5 b4a5 b5b4 a5a6 g6g5 d4e6,270
3rr3/1ppq1pk1/p1n2npp/4p3/8/2PP1RNP/PPBQ1PP1/4R1K1 b - -,d7e7 h3h4 e7d6 c2b3 d8d7 h4h5 e5e4 f3e3 d6f4 d3d4,38
2Q5/8/1k4p1/3K4/5q2/8/8/8 b - -,,0
1r3rk1/1bp2pp1/pp5p/2p1n1q1/4P3/2P4P/PPQNBPP1/R3R1K1 b - -,b8d8 a1d1 f8e8 d2f3 e5f3 e2f3 h6h5 d1d8 e8d8 e1e3,-41
8/1KP1k3/6p1/7p/8/R3p2P/6P1/4r3 b - -,e3e2 a3e3 e7d6 c7c8q e1b1 b7a6 e2e1q c8e6 d6c5 e6e5,997
8/6pk/5p1p/2B1n3/1P1R4/1q5P/6PK/3R4 b - -,,0
8/6pk/7p/1P1R4/7n/5P1P/3R4/4q1BK b - -,h4f3 d2g2 f3g1 g2g1 e1e4 h1h2 e4d5 b5b6 d5d6 g1g3,-422
1rbq1rk1/p3ppbp/3p2p1/P2P4/4PP2/2NQ4/1P3RPP/R1B3K1 b - -,f7f5 d3c4 a7a6 c1e3 f5e4 e3d4 g7d4 c4d4 c8f5 c3e4,50
1R6/4k3/1P6/4K3/1r6/8/8/8 b - -,,0
3rkn2/2R2p2/5p1r/2pPpB1P/2P5/4P3/4KPP1/R7 b - -,h6h5 a1a7 f8g6 g2g4 h5h6 c7f7 d8a8 d5d6 a8a7 f7a7,680
r5k1/p4p2/2p3p1/4b2p/3rP3/2P5/PP4PP/R1B1R1K1 b - -,d4a4 g1f2 f7f6 f2f3 g6g5 h2h3 a8b8 e1e2 g8f7 a2a3,7
7k/1R6/7P/6r1/8/6p1/6K1/8 b - -,,0
4rk2/ppp2p2/3p3Q/3Pq3/7R/6PK/P6P/8 b - -,e5g7 h6g7 f8g7 h4a4 a7a6 h3g4 g7f6 a4f4 f6g6 f4c4,Mate
r2q1b1r/1bk2pp1/p2p1n1p/1pPP4/3N3B/2N5/P1P2PPP/R2QR1K1 b - -,d6c5 h4g3 c7b6 a1b1 b5b4 c3a4 b6a7 d5d6 a8c8 d4b3,390
8/2k3p1/8/1P1R2r1/2K3P1/8/6P1/8 b - -,g5d5 c4d5 c7b6 d5e6 g7g6 g4g5 b6c7 b5b6 c7c6 e6f6,Mate
8/6pk/7p/1P1R4/8/5n1P/6R1/4q1BK b - -,f3g1 g2g1 e1e4 h1h2 e4d5 g1g4 d5b5 g4g3 b5b2 h2h1,-737
5rk1/1p2Rpp1/p4n1p/P7/7N/2P1B2b/1P3PP1/5BK1 b - -,f6d5 e7b7 d5e3 f2e3 h3e6 h4f3 g7g5 f3d4 g5g4 g2g3,565
r2qkb1r/ppp2ppp/2n1bn2/3pP3/8/P1N1B2N/1PP1PPPP/R2QKB1R b KQkq -,c6e5 h3f4 f8d6 f4e6 f7e6 e3f4 e5f7 f4d6 d8d6 e2e3,-70
5rk1/p4pp1/5n1p/2b1p3/1p5q/3P3P/PP2QPKP/R1BN4 b - -,f8d8 c1e3 c5e3 f2e3 e5e4 d3d4 d8d5 d1f2 d5g5 g2h1,-304
7R/5k2/1P6/1r6/4K3/8/8/8 b - -,,0
r2qn1rk/3bb2p/pn1p1p2/1p1Pp1p1/1P2P1P1/6QP/PB1NNPB1/2R1R1K1 b - -,a6a5 a2a3 a5b4 a3b4 h7h5 g3f3 e8g7 b2c3 a8a4 g4h5,76
rnb1k2r/ppppqpb1/5npp/8/2P1P3/2NQBN2/PP3PPP/R3KB1R b KQkq -,e8h8 e1a1 b8a6 d3d2 a6c5 e4e5 f6e4 c3e4 c5e4 d2d5,32
r1b2rk1/1pq1n2p/p1nb2p1/3p1pQ1/2pP3N/2P3P1/PPB2P1P/RNB1R1K1 b - -,,0
r2qk1nr/ppp1ppbp/2n3p1/3p1b2/3P4/1QN1PN2/PPP2PPP/R1B1KB1R b KQkq -,d8d6 c3d5 e8a8 d5c3 e7e5 d4d5 e5e4 f3g5 g7c3 b2c3,117
1k5r/p6R/Bp6/3p4/1P6/P5p1/5nP1/3R2K1 b - -,h8h7 g1f1 f2d1 f1e2 d1f2 e2e3 b8c7 e3f4 c7d6 f4g3,-763
8/8/8/1pQ1K3/1P5q/8/8/7k b - -,h4g3 e5d5 g3f3 d5d6 f3f8 d6e5 f8g7 e5e6 h1g2 c5b5,38
7k/1R5P/6r1/8/8/6p1/6K1/8 b - -,,0
3rkn2/R1R2p2/5p2/2pPpB1r/2P5/4P3/4KPP1/8 b - -,f8g6 g2g4 h5f5 g4f5 g6h8 e2f3 e5e4 f3e4 e8f8 d5d6,867
rn1q1rk1/pp1b1ppp/2p1pn2/8/2BPP3/P1P2N2/2Q2PPP/R1B2RK1 b - -,b7b5 c4d3 c6c5 d4c5 h7h6 c1f4 d8a5 f4d6 f8c8 e4e5,225
r2q1rk1/1pp2ppb/p1nb1n1p/8/P1BP3N/2N1BQ1P/1P3PP1/R4RK1 b - -,d6e7 a1d1 f6e8 h4f5 h7f5 f3f5 e8d6 f5c5 d6c4 c5c4,20
rn2kb1r/pp2pppp/1qp2n2/3p4/2PP2bN/1Q1BP3/PP3PPP/RNB1K2R b KQkq -,d5c4 d3c4 b6b3 a2b3 e7e6 b1c3 g4h5 e3e4 h7h6 h2h3,40
r1b1k2r/npBBbppp/1p2p3/2pp4/3P4/2P1PN2/PP1N1PPP/R3K2R b KQkq -,e8d7 c7b6 c5d4 f3d4 e6e5 b6a7 a8a7 d4b5 a7a6 a2a4,96
r2qkb1r/ppp2ppp/4bn2/3pn1N1/8/P1N1B3/1PP1PPPP/R2QKB1R b KQkq -,e6f5 e3d4 f8d6 e2e3 c7c5 d4e5 d6e5 f1b5 e8f8 b5d3,-75
2rr1k2/p5p1/1pn2p1p/3p2P1/2pP3P/2P2N2/PP3P2/1K1RR3 b - -,f8f7 e1g1 h6g5 h4g5 d8h8 d1e1 c8e8 g5f6 g7f6 a2a4,-25
r5k1/p4p2/2p3p1/4b2p/r3P3/2P5/PP3KPP/R1B1R3 b - -,f7f6 f2f3 g6g5 h2h3 a8b8 e1e2 g8f7 c1e3 b8g8 e3f2,4
r1bq1rk1/pp1nnppp/2p1p3/3p4/3PPN2/5P2/PPPQ2PP/2KR1BNR b - -,b7b5 h2h4 d8c7 h4h5 h7h6 e4d5 c6d5 g2g4 b5b4 g1h3,28
r2r2k1/ppq1bppp/2n1bn2/2p1N3/P1N1P3/2P3PP/1P2QPB1/R1B1R1K1 b - -,c6e5 c4e5 c7e5 f2f4 e5c7 f4f5 e6d7 e4e5 f6e8 c1f4,-200
r2qR2Q/pb1k1p2/1p6/3p2b1/2pP4/2P4P/PPBN1PPB/6K1 b - -,d8e8 h8h5 g5d2 c2a4 b7c6 h5d5 d7c8 d5c6 e8c6 a4c6,512
rn1qk2r/pp3ppp/3bbN2/2p1p3/8/3P1Q1N/PPP2PPP/R1B1KB1R b - -,g7f6 f3b7 b8d7 b7c6 e8e7 h3g1 f6f5 g1e2 a8c8 c6f3,9
2r3k1/1R3p2/r4bp1/4p2p/Np2PP2/1P6/PP4PP/1K1R4 b - -,e5f4 b7b4 a6e6 b4b6 g6g5 b6e6 f7e6 a4b6 c8d8 b1c2,185
r1b1kb1r/pp1nppp1/1qpp1n1p/8/3PP3/1PN2NP1/PBP2P1P/R2QKB1R b KQkq -,e7e5 d1d2 f8e7 e1a1 b6c7 a2a4 d7f8 f3h4 f8e6 d4e5,74
r3k2r/np1bbppp/1B2p3/2pp4/3P4/2P1PN2/PP1N1PPP/R3K2R b KQkq -,c5c4 e3e4 a7c8 b6c5 e7c5 d4c5 b7b6 c5b6 c8b6 f3e5,56
r2qk1nr/ppp2pbp/2n1p1p1/1B1p1b2/3P4/1QN1PN2/PPP2PPP/R1B1K2R b KQkq -,a8b8 b5c6 b7c6 b3a4 b8b6 e1h1 g8f6 f3e5 f6d7 e5c6,48
3rk3/R1R2p2/5pn1/2pPpB1r/2P3P1/4P3/4KP2/8 b - -,h5f5 g4f5 g6h8 e2f3 e5e4 f3e4 e8f8 d5d6 d8d6 c7c8,950
8/6pk/7p/1P1R4/8/7P/8/4q1RK b - -,e1e4 h1h2 e4d5 g1g4 d5b5 h3h4 b5e2 g4g2 e2e3 g2g3,-737
8/8/8/1pQK4/1P6/8/8/4q2k b - -,e1e8 c5c6 e8f8 c6b5 f8f5 d5c6 f5c8 c6d6 c8f8 d6c7,38
2r3k1/2q2pp1/pr2pn1p/Rn1pN3/1P1P3P/2PB1PP1/8/2R1Q1K1 b - -,b5d4 a5c5 d4c6 c3c4 c8e8 c5c6 b6c6 c4c5 f6d7 e5c6,-21
4K3/3r2R1/2k4P/8/8/8/8/8 b - -,d7d3 h6h7 d3h3 e8f7 c6d5 g7g5 d5d4 f7g7 d4c3 g7g6,493
2Q5/8/1k6/3K4/5q2/6p1/8/8 b - -,f4g5 d5d6 g5d2 d6e6 g3g2 c8b8 b6c5 b8a7 c5b5 a7b7,-835
6k1/2q2p2/3bpn2/p2p2pp/1p1P4/3BP1PP/PP1Q1PK1/4B3 b - -,g8f8 d2d1 f8g7 d3e2 d6e7 e2b5 e7f8 g2g1 f8d6 b5e2,7
r1r3k1/pp3p1p/3q2p1/4p3/4PN2/4R3/PP1Q2PP/R5K1 b - -,d6d2 e3c3 d2b2 a1d1 c8c3 f4d5 c3c2 d5e3 c2c1 h2h4,-1132
6k1/5p2/2q1p1p1/1p1p3p/1P5P/r1PQR1P1/5P2/6K1 b - -,a3a1 d3f1 a1f1 g1f1 e6e5 e3e5 c6c3 e5e8 g8g7 g3g4,-867
1R6/4k3/1P6/1r6/3K4/8/8/8 b - -,,0
2rr2k1/1b3ppp/p2b4/1p1P4/5P2/P3BB2/1P3KPP/2RR4 b - -,c8c1 d1c1 d8c8 b2b4 c8c1 e3c1 f7f6 f2e3 g8f7 c1b2,166
2rr2k1/2q1bppp/b1p1pn2/1p2N1B1/p2P4/2P4Q/PPB2PPP/R2R2K1 b - -,b5b4 c3b4 a6b5 h3h4 h7h5 d1e1 d8d5 a1d1 c8d8 a2a3,204
7q/4pk1r/p2p1pQ1/7r/2PBPP2/1P6/P5R1/6K1 b - -,f7f8 g6g4 f6f5 d4h8 h5h1 g1f2 f5g4 h8b2 h1h2 e4e5,-281
r2q1k2/3nr3/3N1R2/ppp1p3/3pP1QP/P2P4/1PP3P1/R5K1 b - -,d7f6 a1f1 d8d6 g4g5 a8a6 h4h5 e7g7 g5f5 d6e6 h5h6,Mate
2bq1rk1/p3bppp/2p2n2/2pp4/1r6/2NP1NQ1/PPP2PPP/R1B2RK1 b - -,e7d6 f3e5 b4g4 e5g4 d6g3 g4f6 d8f6 h2g3 f8e8 c1f4,-191
r7/p5k1/1pp5/3r4/4pQ2/7P/P5P1/7K b - -,,0
5k2/2q2p2/3bpn2/p2p2pp/1p1P4/3BP1PP/PP3PK1/3QB3 b - -,f8g7 e1d2 c7c6 d1c1 c6c1 d2c1 g7f8 f2f3 g5g4 d3b1,8
r1bq1rk1/3nppbp/ppp2np1/2Pp4/1P1P4/2N2NP1/P1QBPPBP/R4RK1 b - -,a6a5 a2a3 f8e8 c5b6 d7b6 f3e5 c8f5 c2b3 a5a4 b3d1,29
r3k2r/np1bbppp/1B2p3/3p4/2pPP3/2P2N2/PP1N1PPP/R3K2R b KQkq -,a7c8 b6c5 e7c5 d4c5 b7b6 c5b6 c8b6 f3e5 f7f6 e5d7,59
r1b2rk1/ppq1bppp/2n1p3/3pP3/3Pn3/PBN2N2/1P3PPP/R1BQR1K1 b - -,b7b6 c3e4 d5e4 e1e4 c6a5 b3a2 c8b7 e4g4 f8c8 b2b4,140
2r3k1/2q2pp1/pr2pn1p/R2pN3/1P1P3P/3B1PP1/8/2R1Q1K1 b - -,c7c1 e1c1 c8c1 g1f2 b6b4 a5a6 b4b2 f2e3 g7g5 h4g5,-366
rn2k2r/pQ3ppp/3bbq2/2p1p3/8/3P3N/PPP2PPP/R1B1KB1R b - -,h7h6 b7a8 f6e7 f1e2 g7g5 g2g4 e7d7 a8f3 b8c6 c2c3,433
r4rk1/pb3p2/1pNqp1pp/8/3bB3/2N2Q2/PP3PPP/R4RK1 b - -,d4g7 a1d1 d6c5 b2b4 c5g5 b4b5 g5c5 c3e2 f7f5 e4b1,385
5b2/5k2/r1n4r/2p1pp2/P1KP4/1P6/5P2/RR2B1N1 b - -,c6d4 a4a5 h6h1 e1c3 h1h4 b1f1 d4c2 c4b5 a6a8 g1f3,-31
3k1r2/1p1r4/p1p1Q1pB/n1R5/2RP4/7P/q4PPK/8 b - -,f8f7 h6g5 d8c7 e6e5 d7d6 c4c2 a2e6 c5a5 e6e5 d4e5,513
8/2q2pk1/3bpn2/p2p2pp/1p1P4/3BP1PP/PP1B1PK1/3Q4 b - -,c7c6 d1c1 c6c1 d2c1 g5g4 f2f3 g7f8 h3g4 h5g4 g2f2,10
1R6/8/1P1k4/1r6/2K5/8/8/8 b - -,,0
r1bq1rk1/3nppbp/1pp2np1/p1Pp4/1P1P4/P1N2NP1/2QBPPBP/R4RK1 b - -,f8e8 f1d1 b6c5 d4c5 c8a6 f3d4 d8c8 d4b3 a5b4 a3b4,32
7k/7P/8/6r1/8/6p1/6K1/1R6 b - -,,0
r2qk2r/ppp2ppp/1nn2b2/4pb2/8/1PN3P1/PB1PPPBP/R2QNRK1 b kq -,e8h8 c3e4 f6e7 e1d3 b6d7 a1c1 f8e8 e4c5 d7c5 d3c5,104
1r4k1/p4p2/2p3p1/4b2p/r3P3/2P5/PP2RKPP/R1B5 b - -,f7f6 h2h3 g8f7 f2f3 g6g5 a2a3 a7a6 c1e3 b8g8 e3f2,7
2r3k1/5pp1/pr2pn1p/R2pN3/1P1P3P/3B1PP1/8/2Q3K1 b - -,c8c1 g1f2 b6b4 a5a6 b4b2 f2e3 g7g5 d3g6 c1c3 g6d3,-385
rnbqkb1r/pp3ppp/2p2n2/3ppP2/4P3/2NP1Q2/PPP3PP/R1B1KBNR b KQkq -,f8b4 a2a3 b4c3 b2c3 d8a5 c1d2 a5a4 f3g3 b8d7 e4d5,-8
8/6p1/4r3/1Pk2K2/3R2P1/8/6P1/8 b - -,e6f6 f5e5 f6g6 b5b6 g6b6 d4d7 g7g5 d7c7 c5b4 e5f5,457
8/8/2K5/1pQ5/1P6/8/3q4/7k b - -,d2e2 c6b6 h1h2 c5b5 e2f2 b5c5 f2f6 b6a7 f6f7 a7b8,39
1r4k1/3np1bp/1q4p1/p1ppPp2/5P2/BP1P2QP/P5P1/R4R1K b - -,d5d4 g3f3 e7e6 a1c1 g7h6 h3h4 b6b5 h4h5 h6f8 h5g6,174
8/P2R4/2B5/1PK1k3/8/8/8/4q3 b - -,,0
8/8/3k4/8/2B1K3/8/3N4/8 b - -,d6c5 c4a2 c5d6 e4f5 d6e7 a2d5 e7d6 d5e6 d6e7 d2e4,20000
r7/1p3pBp/p7/3R3k/4Pb2/1P3P1q/P4P1P/5R1K b - -,f4g5 f1g1 h3f3 g1g2 h7h6 g7h6 h5h6 d5g5 a8c8 h2h4,-572
8/p6R/6pn/1p1k4/n7/8/PPb2RPP/6K1 b - -,c2d3 h7h6 d5c5 h6h8 d3b1 a2a3 b1f5 h8a8 c5b6 b2b4,613
3n1rkb/3q1p1p/r2p2pP/2pPp3/2N1P1P1/P1R1BQ2/5P2/1R4K1 b - -,d7e7 c3b3 a6a4 c4b6 a4d4 e3d4 e5d4 b6c4 h8e5 a3a4,273
r1bqkbnr/ppn1pppp/3p4/2pP4/P1P5/2N5/1P2PPPP/R1BQKBNR b KQkq -,g7g6 e2e4 f8g7 g1f3 e7e6 f1d3 g8e7 e1h1 e8h8 h2h3,80
1r4k1/3n2bp/1q2p1p1/p1ppPp2/5P2/BP1P2QP/P5P1/2R2R1K b - -,d5d4 g3f3 b6b5 f1f2 g7f8 g2g4 f5g4 h3g4 a5a4 c1b1,174
r1b2rk1/ppq1bppp/4p3/n2pP3/3PN3/PB3N2/1P3PPP/R1BQR1K1 b - -,c8d7 e4c5 a5b3 d1b3 d7c6 c1d2 e7c5 d4c5 d5d4 b3d3,444
r2b2k1/pp1qn1pp/2n5/2p1pr2/2P1N3/P2P1N2/5PPP/1RBQ1RK1 b - -,a8b8 e4c5 d7d6 c5e4 d6d7 d1e2 d8c7 e4c5 d7c8 c1g5,146
