2bn2k1/1p4p1/pqrrpbQp/3p1B2/1P1P1P2/P5P1/1B2R1KP/4R3 b - -,f6e7 g6h7 g8f8 h7h8 f8f7 f5g4 e7f6 g4h5 g7g6 h8h7,Mate
rnb1kbnr/pp4pp/2p1p3/5p2/4P3/6P1/PPP2PBP/R1BNK1NR b KQkq -,g8f6 e4f5 e6f5 g1f3 f8c5 e1h1 e8h8 f1e1 b8d7 a2a3,40
r1b1r1k1/p4ppp/3q4/4p3/1p1P4/1P3N2/P2P1PPP/R2QR1K1 b - -,d6d7 d4e5 c8b7 h2h3 a8d8 a1c1 b7f3 d1f3 d7d2 g1h2,112
r2qkb1r/ppp1pppp/2n5/3nP3/3P2b1/2N2N2/PP2BPPP/R1BQK2R b KQkq -,a7a6 h2h3 g4f5 f3h4 f5c8 e1h1 e7e6 h4f3 c6e7 c1d2,71
rn1qkb1r/pp2pp1p/2p2np1/8/2B3b1/5NN1/PPPP1PPP/R1BQ1RK1 b kq -,b8d7 d2d4 f8g7 f1e1 e8h8 h2h3 g4f3 d1f3 a8c8 a2a4,35
r2r2k1/p4pp1/1pb1pn1p/6q1/2PP1P2/P2B3R/1BQ3PP/5RK1 b - -,g5a5 f4f5 e6f5 f1f5 a5a4 f5f6 a4c2 d3c2 g7f6 d4d5,342
4rrk1/1p2n2p/3qppp1/p2p1n2/P2P2QN/2PB3P/1P3PP1/R4RK1 b - -,f5g7 g4g3 d6g3 f2g3 e7c6 d3b5 g6g5 h4f3 g7f5 g3g4,16
8/4b3/8/5KN1/1k2P1P1/8/5P2/8 b - -,f5g7 g4g3 d6g3 f2g3 e7c6 d3b5 g6g5 h4f3 g7f5 g3g4,Mate
Q1b5/8/3k3p/pp4p1/PP6/2PP4/4RbPP/2KR4 b - -,f5g7 g4g3 d6g3 f2g3 e7c6 d3b5 g6g5 h4f3 g7f5 g3g4,Mate
r1b1r1k1/p4ppp/3q4/8/1p1Pp3/1P1P1N2/P4PPP/R2QR1K1 b - -,f7f5 d3e4 f5e4 f3e5 c8b7 e5c4 d6f6 d1d2 a8d8 d2b4,177
rnb2rk1/pp1qbNpp/5n2/1B6/3p4/2NPB3/PPP2PPP/R2Q1RK1 b - -,b8c6 f7e5 d7d6 b5c4 g8h8 e3f4 c6e5 c3b5 d6b8 f1e1,-93
rn1qkb1r/pp2pppp/5n2/2pp1b2/3P4/1P2PN1P/P1P2PP1/RNBQKB1R b KQkq -,c5d4 f3d4 f5g6 d4f3 e7e6 c1b2 b8c6 f1d3 d8a5 b1d2,-35
5rk1/5ppp/Q4nb1/8/P4P2/4R1PP/1P1R2B1/6K1 b - -,h7h6 g1h2 g6f5 a4a5 f5c8 a6b5 g8h8 a5a6 c8a6 b5a6,1170
b2r3k/5Bq1/5p2/1p6/2p4Q/2P1B2P/1P3PP1/6K1 b - -,h7h6 g1h2 g6f5 a4a5 f5c8 a6b5 g8h8 a5a6 c8a6 b5a6,Mate
r1bqk2r/pp2bppp/3p1n2/1Bp3B1/3QP3/2N5/PPP2PPP/2KR3R b kq -,d8d7 d4d3 c5c4 b5d7 c8d7 d3g3 d7e6 g5f6 e7f6 g3d6,620
r7/4bk2/2p1pp2/B2p2pp/bP1P4/1N1RP2P/r4PP1/2R3K1 b - -,g5g4 h3g4 h5g4 d3c3 g4g3 f2g3 a8g8 g1h2 e7d6 e3e4,-208
rnb2rk1/pp3pbp/8/2pq1p2/8/2PBB3/P3NPPP/R2Q1RK1 b - -,b8d7 c3c4 d5e5 a1b1 f8e8 f1e1 d7f6 e3d2 e5d6 d2f4,49
rnbqk1nr/ppp2ppp/8/3pp3/1b4P1/8/PBPPPPBP/RN1QK1NR b KQkq -,b8c6 c2c3 b4f8 c3c4 d5d4 g2c6 b7c6 g1f3 a8b8 d1c2,-239
1r3rk1/5pp1/3qpnp1/1p1pN3/3P3P/1QP2PP1/1P4K1/R6R b - -,f6d7 e5d3 e6e5 b3b4 d6f6 d4e5 d7e5 d3e5 f6e5 h1e1,14
1r1r1bk1/5ppp/p3b3/8/7N/P1B2QP1/1Pq2P1P/R3R1K1 b - -,h7h6 a1c1 c2b3 h4f5 b8c8 h2h4 d8d7 g1h2 b3d5 f3d5,21
r2qkb1r/pp3ppp/2n1pn2/2pp1b2/3P4/1P1BPN1P/PBP2PP1/RN1QK2R b KQkq -,f5d3 d1d3 d8a5 b2c3 a5c7 e1h1 c5d4 f3d4 f8e7 d4c6,-16
rnb2rk1/ppppqppp/5n2/2b1N3/5P2/2NP2P1/PPP1P2P/R1BQKB1R b KQ -,d7d6 e5f3 d6d5 f1g2 a7a6 d1d2 f8e8 d3d4 c5b4 e1h1,18
1r3r1k/1pq2p2/3p3p/p1pPnB2/P3P3/1P2B1R1/2Q4P/7K b - -,c7d8 e3h6 d8f6 h6g5 h8g7 g5f6 g7f6 c2d2 f6e7 d2g5,555
5nk1/ppq1nQp1/8/4P1N1/8/1Pr5/P4PPP/3RR1K1 b - -,c7d8 e3h6 d8f6 h6g5 h8g7 g5f6 g7f6 c2d2 f6e7 d2g5,Mate
8/p7/1pp1kbp1/4p3/2P1K1P1/1P1N4/P4P2/8 b - -,a7a5 a2a4 g6g5 b3b4 a5b4 d3b4 e6d6 b4d3 d6e6 c4c5,235
6k1/3n1p2/p2Np1p1/4P2p/1q3P1P/5Q2/6PK/8 b - -,d7b6 g2g3 b6d5 f3e2 b4b6 e2g2 b6b3 d6e8 a6a5 e8f6,-230
r2Rk2r/1p2npp1/p4b1p/4pb2/P1N1Q3/1N2P1P1/1P2BPP1/R5K1 b kq -,e8d8 e4b7 a8c8 a1d1 d8e8 c4d6 e8f8 d6f5 e5e4 f5e7,1014
r2r4/ppqb2pk/4pb2/4N2Q/8/8/PPP2PPP/2KR3R b - -,h7g8 h5f7 g8h7 d1d3 f6g5 f2f4 g5h6 d3h3 c7e5 h3h6,571
r4rk1/p3qp1p/1p1ppnp1/8/2PPB3/P7/1PQ2PPP/R4RK1 b - -,a8c8 e4d3 d6d5 c2e2 f8d8 f1d1 d8d6 d1d2 d5c4 d3c4,-71
r2qk2r/pp2bpp1/2n1bN1p/2p5/3p4/3P1NP1/PPP1QPBP/R1B2RK1 b kq -,e8f8 f6e4 d8d7 e4d2 a8e8 d2c4 e7f6 c4e5 c6e5 f3e5,444
r1bqk2r/ppp2ppp/2B5/3p4/1b1PnB2/2N2N2/PPP2PPP/R2QK2R b KQkq -,c8d7 c6d7 d8d7 e1h1 b4c3 b2c3 e8a8 f3e5 d7f5 f4e3,400
rr4k1/1bqn1pbp/p2p2p1/2pPp3/Q1P1P3/6NP/PRBB1PP1/1R4K1 b - -,c7c8 d2a5 d7f6 a4a3 a8a7 c2a4 g7h6 a3f3 h6f4 g3e2,223
2bq4/rp3pkp/n4np1/3pQ3/8/2P1P2P/PP2BPP1/R4RK1 b - -,a7a8 f1d1 c8e6 c3c4 d8c7 e5c7 a6c7 c4d5 e6d5 a2a4,82
r7/5k2/2p1pp2/3p2pp/bB1P4/1N1RP2P/r4PP1/2R3K1 b - -,a2b2 c1a1 a4b3 a1a8 b3c4 d3a3 b2b4 a3a7 f7g6 g2g4,271
r3kb1r/ppq2ppp/2p1b3/3PP3/P4Q2/8/1P3PPP/RNBR2K1 b kq -,c7d8 d5d6 h7h6 f4g3 g7g5 b1c3 f8g7 a4a5 e8h8 f2f4,332
rn1qkb1r/pp2ppp1/2p2nb1/6Np/3P3P/6N1/PPP2PP1/R1BQKB1R b KQkq -,d8a5 c2c3 e7e6 f1c4 f8d6 e1h1 d6g3 f2g3 e8h8 c1f4,45
8/p7/1ppk1bp1/4p1P1/2P1K3/1P1N4/P4P2/8 b - -,f6e7 d3e5 e7g5 e5f7 d6c5 f7g5 c5b4 e4d3 b4a3 g5f3,566
r1b2rk1/p1p3pp/2pb2q1/3pp3/7B/3P1N2/PPP2PPP/R2QR1K1 b - -,c8g4 h4g3 g4f3 g2f3 h7h5 g1h1 g6f6 h2h4 f6f5 h1h2,-193
5Q1k/ppq1n1p1/8/4P1N1/8/1Pr5/P4PPP/3RR1K1 b - -,c8h3 h4g3 h3g4 e1e3 a8b8 a1b1 h7h5 f3h4 g6f6 d1e1,Mate
r1bqk2r/1pp1nppp/1b1p4/pP6/P1BPP3/B7/5PPP/RN1Q1RK1 b kq -,e8h8 g1h1 c8e6 d4d5 e6d7 f2f4 e7g6 d1e1 b6d4 a1a2,100
r1b1k2r/p1p2ppp/2p5/8/1b6/2N3P1/PPP1K2P/R1B4R b kq -,c8g4 e2f2 e8a8 h1e1 b4c5 f2g2 h8e8 c1f4 c5d4 c3a4,-233
2r2rk1/p3qp1p/1p1ppnp1/8/2PP4/P2B4/1PQ2PPP/R4RK1 b - -,d6d5 c2e2 f8d8 f1d1 d8d6 d1d2 d5c4 d3c4 e7d8 c4b3,-61
1rbr1bk1/2q2p1p/p2p2p1/4BP2/Np2P1P1/P2Q4/BPP4P/3R2K1 b - -,d6e5 d3d8 c7a7 g1f1 c8f5 d8f6 f5g4 d1d3 b4a3 b2a3,-218
1r4rk/1pq2p2/3p3p/p1pPnB2/P3P3/1P2B2R/2Q4P/7K b - -,c5c4 e3h6 g8g6 c2d1 h8g8 d1h5 c4b3 h6g5 g8f8 h5h8,472
8/p7/1ppk2p1/4N1b1/2P1K3/1P6/P4P2/8 b - -,g5d2 e5g6 d2a5 g6e5 a5c3 f2f4 a7a5 e5d3 d6e6 a2a4,254
rn1qk2r/1b2b1pp/p2pNn2/1p6/4P3/P1N1B3/1PP2PPP/R2QK2R b KQkq -,d8d7 e6g7 e8d8 g7f5 h8g8 d1f3 g8f8 g2g4 a6a5 e1a1,107
2rr1nk1/1bq3pp/p3pp2/1pPp4/1PnQ1PP1/P1B1P2B/4N2P/R2R2K1 b - -,e6e5 f4e5 f6e5 d4d3 f8e6 c3e1 d5d4 e3e4 c7c6 e1d2,-264
r1b2rk1/pp3pbp/2nq4/1Bp2p2/5N2/2P1B3/P4PPP/R2Q1RK1 b - -,g7e5 d1f3 e5c3 a1c1 c3d4 f1d1 c8d7 b5c6 d7c6 f3g3,88
5rk1/5pp1/5nbp/1Q6/P4P2/4R1PP/1P1R2B1/6K1 b - -,g6b1 a4a5 f8c8 g1h2 b1a2 a5a6 a2c4 b5b7 c4a6 b7a6,1241
rnbq1rk1/pp2ppbp/2pp1nN1/3P4/2P5/3B4/PP3PPP/RNBQK2R b KQ -,f7g6 b1c3 b8d7 e1h1 d7e5 d3e2 e7e6 f2f4 e5f7 g2g4,-440
r2q1rk1/pp3ppp/2B2b2/2p5/6b1/2NP4/PPP1NPPP/R2Q1RK1 b - -,b7c6 h2h3 g4h5 d1d2 c5c4 d3d4 a8b8 b2b3 c6c5 b3c4,64
2r2rk1/p3qp1p/1p2pnp1/3p4/2PP4/P2B4/1P2QPPP/R4RK1 b - -,f8d8 f1d1 d8d6 d1d2 d5c4 d3c4 e7d8 c4b3 c8c5 e2e3,-61
8/p7/1ppk1bN1/8/2P1K3/1P6/P4P2/8 b - -,f6g7 g6f4 g7c3 f4d3 d6e6 f2f3 c3d2 f3f4 c6c5 d3e5,319
r3kb1r/pp1qpppp/2n2n2/2pp4/3P1B2/2P1P3/PP2NPPP/RN1QK2R b KQkq -,e7e6 b1d2 f8e7 e1h1 e8h8 h2h3 a8c8 a2a4 h7h6 e2g3,-20
8/pp4p1/4p3/3p1kP1/3K3P/1P4P1/P7/8 b - -,a7a5 a2a3 a5a4 b3a4 b7b6 a4a5 b6a5 a3a4 g7g6 d4c5,-7
r2r2k1/p4pp1/1pb1pn1p/3P2q1/2P5/P2B3R/1BQ2PPP/5RK1 b - -,c6d5 c4d5 a8c8 c2a4 g5d5 b2f6 g7f6 a4h4 d5g5 h3g3,428
r2qk2r/pp1Bbppp/3p1n2/2p3B1/3QP3/2N5/PPP2PPP/2KR3R b kq -,e8d7 d4c4 h7h6 g5f4 d7e8 e4e5 f6d7 e5d6 e7g5 h1e1,474
r2r2k1/pb2bppp/1pn1pn2/qB6/3P4/P1N1BN2/1P2QPPP/R3R1K1 b - -,f6d5 c3d5 d8d5 b5c4 c6d8 f3e5 e7d6 e3d2 a5a4 c4d5,168
r1b2rk1/1pp2ppp/1p1p4/4n3/1P3q2/P2B2R1/1B3PPP/R2Q2K1 b - -,c8d7 d1c2 h7h5 a1f1 h5h4 b2c1 f4f6 c1g5 f6e6 g5h4,-93
r1b1k2r/ppp1Bppp/2np4/8/2B1q3/1Q3N2/PP3PPP/R4K1R b kq -,e4f5 e7g5 e8h8 c4d3 f5a5 g5d2 a5h5 h2h3 c8g4 d3e4,302
rn1q1k1r/1b1p1pbp/p2P2p1/5p2/PQ6/2N2N2/1PP1PPPP/R3KB1R b KQ -,b7f3 g2f3 b8c6 b4a3 c6e5 f1g2 e5c4 a3a2 g7c3 b2c3,66
1r5k/1pq2p2/3p2rB/p1pPnB2/P3P3/1P5R/2Q4P/7K b - -,b7b6 c2f2 h8g8 f2h4 f7f6 f5e6 c7f7 h6f4 g8f8 e6f7,565
rn1q1rk1/pp2p1bp/2p3pn/3pP3/5P2/2N1BB1P/PPP3P1/R2QK2R b KQ -,b8d7 h3h4 h6f5 e3f2 g7h6 g2g3 d7e5 f4e5 h6e3 e1h1,65
rn1q1rk1/pbppppbp/1p3np1/4P3/3P4/3B1N2/PPP1QPPP/RNB2RK1 b - -,b7f3 e2f3 b8c6 e5f6 c6d4 f3g4 g7f6 c1h6 f8e8 c2c3,328
5Qnk/ppq3p1/8/4P1N1/3R4/1Pr5/P4PPP/4R1K1 b - -,b7f3 e2f3 b8c6 e5f6 c6d4 f3g4 g7f6 c1h6 f8e8 c2c3,Mate
6r1/2q2k2/p2p1ppQ/3P4/bp1N4/1P6/P1P5/2K1R3 b - -,,0
r1r3k1/1q1nppbp/3p1np1/1N1P4/P1p1P3/R5P1/1P1NQPKP/2B4R b - -,a8a6 d2c4 f6d5 c4d6 e7d6 e4d5 b7d5 e2f3 d5f3 a3f3,80
rnbqkb1r/2pp1ppp/4pn2/p7/1p1P1B2/3BPN2/PPP2PPP/RN1Q1RK1 b kq -,c7c5 c2c4 c8b7 d4d5 e6d5 c4d5 b7d5 e3e4 d5e6 b1d2,47
r3k2r/pp1qbppp/3p1n2/2p3B1/2Q1P3/2N5/PPP2PPP/2KR3R b kq -,d7c8 g5f6 e7f6 d1d6 f6c3 c4c3 e8h8 f2f3 f8d8 d6d8,225
1r4k1/1pq2p2/3p2rB/p1pPnB2/P3P3/1P5R/5Q1P/7K b - -,b8e8 f2h4 f7f6 f5g6 e5g6 h3g3 c7g7 h4h5 e8e5 h5g6,391
r3kb1r/ppq2ppp/2p5/3bP3/P4Q2/2N5/1P3PPP/R1BR2K1 b kq -,c7d7 a4a5 f8e7 f4g3 d7e6 c3d5 c6d5 g3g7 e8a8 g7g3,208
6r1/2qb1k2/p2p1ppQ/3P4/1p1N4/8/PPP5/2K1R3 b - -,d7a4 h6h7 g8g7 h7g7 f7g7 d4e6 g7f7 e6c7 a6a5 e1h1,532
2rr1nk1/1bq3pp/p4p2/1pPpp3/1Pn2PP1/P1BQP2B/4N2P/R2R2K1 b - -,d5d4 e3d4 e5f4 a3a4 c4e5 d3f5 e5f3 g1f1 f3g5 d4d5,-270
r2r2k1/p4pp1/1pb2n1p/3p2q1/2P2P2/P2B3R/1BQ3PP/5RK1 b - -,g5g4 b2f6 g7f6 h3g3 g4g3 h2g3 a7a5 g3g4 d5c4 d3c4,491
rn1qkb1r/pp3pp1/2p1pnb1/6Np/3P3P/3B2N1/PPP2PP1/R1BQK2R b KQkq -,f8b4 c2c3 g6d3 d1d3 b4e7 e1h1 b8d7 f1e1 d7f8 c1d2,118
r1bqr1k1/ppp1nppp/1n1p1b2/8/2PP4/1PNBB3/P3NPPP/2RQ1RK1 b - -,d6d5 a2a4 d5c4 b3c4 e7f5 c3e4 f6h4 a4a5 f5e3 f2e3,82
2r3k1/5pp1/5nbp/1Q6/P4P2/1R4PP/1P1R2B1/6K1 b - -,g6e4 g1h2 e4g2 d2g2 c8d8 a4a5 f6d7 a5a6 g7g5 f4g5,1071
r2qk2r/ppp2ppp/2np1nb1/2b1p3/2B1P1P1/2PP1N1P/PP3PK1/RNBQ1R2 b kq -,f6d7 b2b4 c5b6 a2a4 a7a5 b4b5 c6e7 f3h4 c7c6 h4f5,22
Q1b1R3/8/3k3p/pp4p1/PP6/2PP4/5bPP/2KR4 b - -,f6d7 b2b4 c5b6 a2a4 a7a5 b4b5 c6e7 f3h4 c7c6 h4f5,Mate
8/5k2/2RBpp2/3p2pp/3P4/1b2P2P/r4PP1/6K1 b - -,,0
r3k2r/1R3p2/p2P4/2B1p1pp/4K1P1/7P/PP3P2/8 b - -,a8d8 b7e7 e8f8 e4e5 f8g7 e5d5 g7g6 b2b4 f7f6 a2a4,531
rn3Nk1/1b1qb1pp/p2p1n2/1p6/4P3/P1N1BP2/1PP3PP/R2QK2R b KQ -,e7f8 e1h1 d7f7 e3d4 b8d7 b2b3 a8e8 d1d2 d7e5 g1h1,-31
r2q1rk1/p4ppp/2p2b2/2p5/6b1/2NP4/PPPQNPPP/R4RK1 b - -,a8b8 a1b1 c5c4 h2h3 g4f5 d3d4 f8e8 c3d1 f6h4 e2g3,36
6r1/2q2k1Q/p2p1pp1/3P4/bp1N4/8/PPP5/2K1R3 b - -,g8g7 h7g7 f7g7 d4e6 g7f7 e6c7 a6a5 e1h1 f7g8 b2b3,547
1r3r1k/1pq2p2/3p3p/p1pPnB2/P3P3/1P2B3/5Q1P/6RK b - -,e5g6 e3h6 f8g8 f2g3 f7f6 f5g6 c7h7 g6h7 g8g3 g1g3,530
3r2k1/p5bp/2p1p3/5p2/3B4/2P5/P4PPP/5RK1 b - -,g7d4 c3d4 d8d4 f1c1 c6c5 g1f1 c5c4 c1b1 a7a5 f1e2,-77
8/3rn1p1/p3r2p/R3Bk2/3R4/PPpP2P1/2P2P1P/6K1 b - -,e7d5 e5g7 e6e1 g1g2 f5e6 g7h6 d5c7 d4c4 c7b5 a5a6,593
r2q1k1r/3p1pbp/p1nP2p1/5p2/P7/Q1N2P2/1PP2PPP/R3KB1R b KQ -,d8g5 h2h4 a8e8 f1e2 g5g2 e1a1 g2f2 e2a6 e8b8 c1b1,43
1R3nk1/5ppp/8/8/rpr2R2/4B3/P1P4P/2K5 b - -,c4f4 e3f4 f7f5 f4d6 g8f7 b8f8 f7e6 d6c5 g7g5 c1b2,288
rnb1k2r/ppppqppp/8/4N2Q/4n3/2PB4/PPP2PPP/R1B1K2R b KQkq -,e4f6 h5e2 d7d6 e5f3 e7e2 d3e2 b8c6 f3d4 c8d7 f2f3,22
1r4Rk/1pq2p2/3p3p/p1pPnB2/P3P3/1P2B3/5Q1P/7K b - -,h8g8 e3h6 c7e7 f2g2 e5g6 f5g6 e7f6 g6f5 g8h8 g2h3,512
rnb2rk1/pp1nppbp/3p2p1/q1pP4/2P1P1P1/2N1BP2/PP1Q3P/R3KBNR b KQ -,d7e5 h2h3 a5b4 c3d1 b8a6 a2a3 b4d2 e3d2 e7e6 d1c3,35
R7/6p1/5p2/p4k2/6r1/5K2/P5P1/8 b - -,g4a4 f3g3 g7g5 a8d8 a4a2 d8d5 f5g6 g3h3 a2a3 h3h2,-450
2rqnr2/pp2ppkp/6p1/n2P4/2P5/N4BPP/P3QP2/R3R1K1 b - -,d8d6 e2e7 c8c7 e7d6 e8d6 a3b5 d6b5 c4b5 a5c4 a1c1,44
rnbq1rk1/pp2bppp/2pp1n2/6B1/2BNP3/2N5/PP3PPP/R2Q1RK1 b - -,f6e4 g5e7 d8e7 d1e2 d6d5 c3e4 e7e4 e2e4 d5e4 a1e1,-120
r1bqk2r/ppp2ppp/2n5/1B1p4/1b1PnB2/2NQ1N2/PPP2PPP/R3K2R b KQkq -,c8f5 e1h1 e8h8 b5c6 b7c6 d3a6 e4c3 b2c3 b4c3 a1d1,-31
rnbqk2r/ppp5/4p2p/3pPpp1/1b1Pn2P/2N3B1/PPP1NPP1/R2QKB1R b KQkq -,g5g4 g3f4 c7c5 a2a3 e4c3 e2c3 b4c3 b2c3 d8a5 d1d2,90
r2q1rk1/p3ppbp/b1pp1np1/8/2P1P3/1PNBB3/P4PPP/R2Q1RK1 b - -,a6b7 a1c1 d6d5 e4d5 c6d5 d3e2 d5c4 b3c4 d8a5 d1c2,26
6rk/1pq2p2/3p3p/p1pPnB2/P3P2Q/1P2B3/7P/7K b - -,e5g4 f5g4 f7f5 h4h6 c7h7 h6h7 h8h7 g4f5 h7g7 e3f4,517
2r3k1/5pp1/5nbp/1Q6/P4P2/2R3PP/1P1R2B1/6K1 b - -,c8a8 g2a8 g8h7 f4f5 g6h5 g1h2 g7g5 a4a5 g5g4 b5e5,1379
r2r2k1/p4pp1/1pb2B1p/3p4/2P2Pq1/P2B3R/2Q3PP/5RK1 b - -,g7f6 h3g3 g4g7 g3g7 g8g7 c4c5 d5d4 c5b6 c6d5 c2d1,490
r2qk2r/ppp2ppp/2np1n2/2b1p3/2B1P3/P1N2Q1P/1PPP1PP1/R1B2RK1 b kq -,,0
r3qk1r/3p1pbp/p1nP2p1/5p2/P7/Q1N2P2/1PP2PPP/R2K1B1R b - -,e8e5 f1d3 g7f6 c3e2 f8g7 c2c3 h7h5 h2h4 h8e8 a1c1,-19
rnbk2nr/ppp2ppp/8/b3p3/6P1/2P5/PB1NPPBP/R3K1NR b KQ -,g8e7 g1f3 b8c6 d2b3 f7f6 g4g5 d8e8 f3d2 e8f7 a1c1,-74
6R1/6p1/5p2/p4k2/6r1/8/P4KP1/8 b - -,g7g6 g8c8 g4a4 c8c3 a4a2 f2f3 f5g5 c3c5 f6f5 g2g3,-475
2b1r1k1/1pb1qppp/2p5/r7/3PN3/P3P1N1/1RQ2PPP/4R1K1 b - -,h7h5 f2f3 h5h4 g3f1 h4h3 g2g3 a5a3 e1c1 a3a8 g1f2,-67
8/5k2/2RBpp2/3p2pp/3P4/1b2P2P/5PPK/r7 b - -,,0
r1b1k2r/1pq2pp1/p1nN1b1p/4p3/P3Q1P1/1N2P3/1P2BPP1/R2R2K1 b kq -,e8e7 e2c4 h8f8 a4a5 a8a7 a1c1 a7a8 b3c5 f8d8 d6f7,441
rnbqk2r/ppp5/4p2p/3pP1p1/1b1Pnp1P/2N5/PPP1NPPB/R2QKB1R b KQkq -,d8d7 f2f3 e4c3 b2c3 b4a5 g2g3 b7b6 g3f4 c8a6 d1d2,79
r4k1r/3p1pbp/p1nPq1p1/5p2/P7/Q1NB1P2/1PP2PPP/R2K3R b - -,e6e5 h2h4 h7h5 g2g3 g7f6 h1e1 e5a5 d1e2 a8b8 e2f1,38
R7/6k1/P7/2K5/8/8/8/4r3 b - -,e1c1 c5b6 c1b1 b6a7 b1e1 a8b8 g7f6 b8b5 e1e2 a7b7,20000
8/2q3k1/p2pNpp1/3P4/bp6/8/PPP5/2K1R3 b - -,g7f7 e6c7 a6a5 e1h1 f7f8 c7e6 f8g8 b2b3 a4d7 h1h6,597
8/2k1b1p1/1n3p1p/NK1PpB2/4P3/5P1P/6P1/8 b - -,g7g6 f5g6 b6c8 b5c4 c8b6 c4d3 e7c5 d3e2 c5b4 a5c6,213
7k/1pq5/3p2pQ/p1pPn3/P3P3/1P2B3/7P/7K b - -,c7h7 h6f8 h7g8 f8d6 g8g7 e3c5 e5d3 c5g1 h8h7 d6g3,335
R2b1qk1/8/3p3p/2pPp1p1/2P1P3/PQ2B1KP/4r1P1/8 b - -,g8g7 a8d8 f8d8 b3d3 e2e1 d3d2 e1h1 d2e2 d8f6 e2g4,-320
rnb2rk1/pp1npp1p/3p2p1/q1pP4/2P1P1P1/2Q1BP2/PP5P/R3KBNR b KQ -,a5c3 b2c3 d7b6 h2h3 b8d7 a2a4 d7e5 e3h6 f8e8 a4a5,54
rnbqk2r/ppp1ppbp/6p1/1B1p3n/3P1B2/2N1PN2/PPP2PPP/R2QK2R b KQkq -,b8d7 c3d5 h5f4 d5f4 e8h8 c2c3 c7c6 b5e2 e7e5 f3e5,68
1nb1r1k1/r3bppp/p7/1ppNP3/6n1/N4B2/PPP3PP/R1BR2K1 b - -,g4e5 c2c4 b5b4 a3c2 e7f8 c1f4 b8c6 f3e2 a6a5 d1d2,-159
r4qk1/p2Rb1pp/1p4N1/2n2r2/8/6P1/PB2QP1P/R5K1 b - -,c5d7 g6f8 a8f8 e2e7 f8f7 e7e8 d7f8 f2f4 g7g5 e8e4,496
r2qr1k1/pbp1bppp/1p1pnn2/6B1/3P3P/2P2N2/PPB2PP1/R2QRNK1 b - -,a7a6 f1g3 g7g6 c2b3 e6g5 h4g5 f6g4 d1d2 d8d7 d4d5,58
r2qk2r/ppp2ppp/3p1n2/2b1p3/2BnP3/P1N4P/1PPP1PP1/R1BQ1RK1 b kq -,c7c6 d2d3 e8h8 c4a2 c5b6 a1b1 h7h6 c3e2 d6d5 e2g3,5
6k1/1pq5/3p2pQ/p1pPn3/P3PB2/1P6/7P/7K b - -,e5f7 h6g6 g8f8 g6f6 f8e8 h1g2 b7b5 a4b5 c5c4 f6e6,247
r2r2k1/p4pp1/1pb2n1p/3p1B2/2P2Pq1/P6R/1BQ3PP/5RK1 b - -,c6a4 c2b1 g4e2 b2f6 g7f6 f5d3 e2d2 d3h7 g8h8 h3h6,122
3q4/rp3pkp/n3bnp1/3pQ3/8/2P1P2P/PP2BPP1/R2R2K1 b - -,a6b8 c3c4 b8c6 e5c3 d8a5 c3a5 a7a5 c4d5 e6d5 a2a3,72
rnb2rk1/pp1npp1p/3p2p1/2pP4/2P1P1P1/2P1BP2/P6P/R3KBNR b KQ -,d7b6 h2h3 f8e8 a2a4 a7a5 f1d3 b8d7 f3f4 e7e6 d5e6,9
r1bqk2r/pp2ppbp/2n3p1/2pp4/2B5/2P2N2/PP1P1PPP/RNBQR1K1 b kq -,d5c4 b1a3 c8e6 f3g5 e6f5 a3c4 e8h8 c4e3 f5d3 f2f3,-174
8/2N2k2/p2p1pp1/3P4/bp6/8/PPP5/2K1R3 b - -,a6a5 e1h1 f7g8 c7e6 a4e8 h1f1 f6f5 f1e1 e8d7 e6g5,574
2kr3r/pppqn2p/5p2/1P1p3b/P2P1n1N/R1P1N3/2BQ1PPK/4R3 b - -,d7d6 h4f5 e7f5 e3f5 d6a3 d2f4 c8b8 e1e7 d8c8 e7d7,-171
r1bqk2r/pp1n1ppp/2p2n2/3p4/1bP5/4PN2/PB1P1PPP/RN1QKB1R b KQkq -,d7c5 d1c2 c8g4 f1e2 d5c4 c2c4 g4f3 g2f3 d8e7 e1f1,8
1q4k1/3n1p2/p2Np1p1/4P2p/5P1P/Q7/6PK/8 b - -,b8b6 a3a4 d7f6 e5f6 b6d6 g2g3 g8f8 a4c4 d6d2 h2h3,-24
rnbqk2r/pp6/4p2p/2ppP1p1/1b1Pnp1P/2N2P2/PPP1N1PB/R2QKB1R b KQkq -,b4c3 b2c3 b8c6 f3e4 d5e4 e2f4 g5f4 d1h5 e8d7 h2f4,214
2R5/6p1/5p2/p4k2/6r1/5K2/P5P1/8 b - -,g4f4 f3g3 f4a4 c8c5 f5g6 c5c2 f6f5 c2f2 g6f6 g3h3,-411
r1r3k1/1q2ppbp/3p1np1/1N1Pn3/P1p1PP2/R5P1/1P1NQ1KP/2B4R b - -,e5g4 h2h3 f6d5 e4d5 g4f6 g2h2 b7d5 h1d1 d5c6 d2b1,243
r2qk2r/pp3ppp/2pp1n2/2b1p3/2BnP3/P1NP3P/1PP2PP1/R1BQ1RK1 b kq -,e8h8 c4a2 c5b6 a1b1 a7a5 g1h1 g8h8 c3e2 d4e6 f2f4,11
