r2qrb1k/pp1n3p/2p3QB/8/2BP2p1/2P5/PP2NP2/2K4R b - -,f8h6 g6h6 e8e7 e2f4 d7f8 h1h5 e7g7 h5f5 b7b5 c4b3,Mate
r1bqk1nr/ppp3pp/2n1pp2/3p4/1bPP1B2/2NBP3/PP3PPP/R2QK1NR b KQkq -,g8e7 g1f3 b7b6 e1h1 b4c3 b2c3 c8a6 c4d5 a6d3 d1d3,92
1q2rr1k/7p/4p1pb/NP1pP3/P2R2P1/Q4p1P/5P2/1R3K2 b - -,b8e5 f1g1 e5d4 a3a1 d4a1 b1a1 e6e5 b5b6 e5e4 g1f1,-486
8/5p2/6p1/3kN1P1/P1np1P2/8/2P5/2K5 b - -,d4d3 e5c4 d5c4 c2d3 c4d3 a4a5 d3e4 a5a6 e4f4 a6a7,643
r1b3k1/p1p2Rpp/2P5/2q5/1bB5/2N1r1P1/PPP4P/R2Q2K1 b - -,d4d3 e5c4 d5c4 c2d3 c4d3 a4a5 d3e4 a5a6 e4f4 a6a7,Mate
rnbqkbnr/pp4pp/2p5/4pP2/N2p4/1P4P1/P1PP1P1P/R1BQKBNR b KQkq -,g8f6 f1h3 b7b5 a4b2 d8d5 f2f3 b8d7 g3g4 a7a5 g4g5,-49
r1b1k2r/1p3ppp/p2R1q2/4p3/1Q2P3/5N2/PPP2PPP/2K4R b kq -,c8e6 d6b6 f6f4 c1b1 a6a5 b4b5 e8e7 b5e5 f4e5 f3e5,361
7k/1pp3pp/p7/1P1p4/P2Pp3/1Q1bP2K/5q2/8 b - -,c8e6 d6b6 f6f4 c1b1 a6a5 b4b5 e8e7 b5e5 f4e5 f3e5,Mate
3r2k1/5ppp/2p1b3/1p2p3/1q2P1P1/4BP1P/n1PN1Q2/4K2R b - -,b4c3 e1f1 c3c2 f1g1 b5b4 g1h2 a2c3 d2b1 c2f2 e3f2,-474
1Q2b1k1/4P1p1/1p5p/p1p2p2/P5r1/1P3NP1/2q2P1P/4R1K1 b - -,g8f7 f3e5 f7e7 e5g4 c2e4 e1e4 f5e4 b8b6 c5c4 b6c5,Mate
1r2r3/2qn1pbk/b2p1npp/pppPp3/4PP2/2P1B1NP/PPBQ2PN/R4RK1 b - -,b5b4 f1f2 e5f4 e3f4 d7e5 f4e5 e8e5 h2f3 e5e8 a1e1,-99
rnbq1rk1/ppp2pp1/4pn1p/8/2B2B2/P1PP1N2/2P2PPP/R2QK2R b KQ -,,0
r1b1k2r/p1q1Npbp/1p4pn/2p1P3/8/2N4P/PPP2PP1/R1BQR1K1 b kq -,c7e7 c3d5 e7d8 d5f6 g7f6 e5f6 c8e6 c1h6 d8d1 a1d1,323
r1bqk1nr/ppp3pp/2n1pp2/3p4/2PP1B2/2PBP3/P4PPP/R2QK1NR b KQkq -,g8e7 g1f3 c6a5 f3d2 e8h8 e1h1 b7b6 c4d5 e6d5 d1h5,98
4k3/5r2/1K6/8/4Q3/8/8/8 b - -,e8d7 e4e5 f7f8 b6c5 f8f1 e5d4 d7e7 d4h4 f1f6 c5d5,605
1k2n3/1P3p1p/2Nb2p1/3R4/P7/8/4bP1P/6K1 b - -,,0
r6r/pR1nkpp1/2pbp2p/2P5/3P4/3R4/P4PPP/2B3K1 b - -,d6b8 h2h4 e7d8 g2g3 d8c8 d3b3 b8c7 c1f4 c7f4 g3f4,-372
3r2k1/5ppp/2p1b3/1p2p3/4P1P1/4BP1P/nqPN1Q2/5K1R b - -,b2c2 h1h2 b5b4 h2g2 c2d1 f2e1 d1e1 f1e1 a2c1 e1d1,-468
8/8/6k1/3Q4/8/3B1K2/8/8 b - -,b2c2 h1h2 b5b4 h2g2 c2d1 f2e1 d1e1 f1e1 a2c1 e1d1,Mate
1R6/8/4K3/8/8/8/8/rk6 b - -,,0
8/8/r6p/P1k3p1/R3K1P1/7P/8/8 b - -,c5c6 e4f5 c6d7 a4a3 d7e8 f5e5 e8e7 a3a1 e7e8 a1a2,502
6k1/1p4r1/3p3Q/1P1Pb3/5p2/2q2N1P/5PP1/4R1K1 b - -,c3d3 h6e6 g8h7 f3e5 d6e5 e6e5 d3g6 e5e4 h7g8 e4f3,595
8/5p2/3n2p1/P2kN1P1/3p1P2/8/2P5/2K5 b - -,d6e8 e5f7 d5e4 a5a6 e8c7 a6a7 e4f4 c1b2 f4e4 f7h8,562
3Nn3/1k3p1p/3b2p1/3R4/P7/8/4bP1P/6K1 b - -,,0
r3r1k1/ppq2p1p/2pb2p1/3n2B1/3PR3/3Q1N1P/PP3PP1/4R1K1 b - -,e8e4 e1e4 c7d7 d3b3 a7a5 a2a4 d6b4 g5d2 a8e8 e4e8,-28
rnbr2k1/pp3ppp/4p3/2b5/2B1N3/P3P3/1P3PPP/R1B1K2R b KQ -,c5e7 e1h1 b8d7 f1d1 b7b6 c1d2 c8b7 e4c3 d7e5 c4e2,-36
rn3rk1/p1q4p/1p3pp1/2bB4/8/1P4P1/P2NPP1P/R2Q1RK1 b - -,g8g7 d5a8 f8d8 d1c1 c7d7 f1d1 d7e7 a8f3 h7h6 d2f1,546
8/5p2/6p1/b2k3p/8/P2N3P/3pKPP1/8 b - -,d5c4 d3e5 c4b3 e2d1 a5c3 e5f7 b3a3 d1c2 a3b4 f7d6,21
3r1k2/2q1bpp1/p1p1p2r/4QN1p/8/3R4/PPP2PPP/2KR4 b - -,e6f5 e5c7 d8e8 d3e3 e7g5 f2f4 e8e3 f4g5 h6e6 d1d8,670
r1bqr1k1/pp3pp1/5n1p/2ppn3/7B/2P1P3/PPBN1PPP/R2QR1K1 b - -,e5g6 h4g3 d8b6 b2b3 c8d7 h2h3 a8d8 a2a4 a7a5 d1e2,27
3r2k1/5ppp/2p1b3/1p2p3/4P1P1/4BP1P/n1qN1Q2/6KR b - -,b5b4 g1h2 a2c3 d2b1 c2f2 e3f2 c3a4 h1c1 d8c8 c1d1,-458
rnbqkb1r/pp4pp/2p2n2/4pP2/N2p4/1P4PB/P1PP1P1P/R1BQK1NR b KQkq -,b7b5 a4b2 d8d5 f2f3 b8a6 c2c4 b5c4 b3c4 d5f7 g1e2,-65
r1bqkb1r/ppp2ppp/5nn1/3P4/2B5/2N3B1/PP3PPP/R2QK1NR b KQkq -,h7h5 h2h3 f8d6 g3d6 d8d6 g1f3 e8h8 e1h1 a7a6 d1c2,10
8/5p2/6p1/b6p/1N1k4/P6P/3pKPP1/8 b - -,,0
r1bqk2r/pp1n1pbp/4p1p1/2p5/2BP4/B1P2Q2/P1P1NPPP/R4RK1 b kq -,e8h8 a1b1 d8a5 b1b3 a8b8 a3c5 d7c5 b3b5 a5d8 b5c5,-51
r1b1kb1r/ppp1pppp/5n2/n7/1P6/2N5/P1PP1PPP/R1B1KBNR b KQkq -,a5c6 a2a3 c8f5 d2d3 c6d4 e1d2 e7e5 g1e2 f6g4 e2d4,-76
5r2/pp1npk1p/3pp2P/q1R5/4Pp2/2N5/PPPQ2P1/1K1R4 b - -,a5c5 d2f4 f7e8 f4g3 c5e5 g3e3 d7b6 g2g3 f8g8 d1d3,-58
1r2r3/2qn1pbk/b2p1npp/p1pPp3/1p2PP2/2P1B1NP/PPBQ1RPN/R5K1 b - -,e5f4 e3f4 d7e5 f4e5 e8e5 h2f3 b4c3 b2c3 e5e8 a1e1,-102
8/5p2/3n2p1/P1k1N1P1/3p1P2/8/2PK4/8 b - -,d6e8 e5f7 e8c7 f7h8 c5c4 h8g6 c4d5 g6e7 d5e6 e7c6,604
6r1/8/8/8/4k3/8/1R3K2/3R4 b - -,g8f8 f2e1 f8h8 b2e2 e4f4 d1d3 f4g5 e1f1 g5f4 d3e3,662
r1bqr1k1/pp3pp1/5nnp/2pp4/8/2P1P1B1/PPBN1PPP/R2QR1K1 b - -,c8d7 e3e4 d7g4 f2f3 g4e6 e4d5 e6d5 e1e8 d8e8 d2f1,36
r3rkn1/2pq1p1p/p2p2p1/2pP4/8/2Q3NP/PPP2PP1/R3R1K1 b - -,d7b5 g3e4 b5b4 a2a3 b4c3 e4c3 f7f5 f2f3 g6g5 g1f2,-8
rnbqk2r/1p3ppp/8/p2p4/1bpP4/5NP1/PP1BPPBP/R2QK2R b KQkq -,e8h8 e1h1 b8c6 a2a3 b4e7 d2c3 b7b5 f3e5 c8b7 d1d2,-46
3r3r/pb4k1/1p2pp2/2b3p1/6N1/3B2B1/PPP3PP/5Q1K b - -,c5e7 f1e2 g7f7 h1g1 d8c8 g3f2 c8d8 c2c3 d8d5 f2d4,481
r2Q1rk1/1b3ppp/p3pn2/1pb1B3/2N5/1P2P3/P3BPPP/R4RK1 b - -,b7f3 d8f8 a8f8 g2f3 b5c4 e2c4 a6a5 f1d1 c5a3 a1b1,884
3r2k1/5ppp/2p1b3/4p3/1p2P1P1/4BP1P/n1qN1Q1R/6K1 b - -,c2d1 f2f1 d1f1 d2f1 b4b3 h2d2 d8d2 f1d2 a2c3 g1f2,-503
1k2n3/5N1p/3b2p1/3R4/P7/8/4bP1P/6K1 b - -,,0
rn2kb1r/pp2qnp1/2p1N2p/3p4/3P2P1/8/PPP1QP1P/R1B2RK1 b kq -,f7d8 e6c7 e8d7 e2e7 f8e7 c7a8 d8e6 c2c3 b8a6 c1d2,-206
r1b1k2r/1pq1bp1p/p2p1p2/3Np3/1Q2P3/5N2/PPP2PPP/2KR3R b kq -,c7b8 f3h4 b7b5 b4c3 e8f8 c3f3 a6a5 h4f5 c8f5 f3f5,280
2k5/1pq2p2/pRp1p3/P3N1p1/3P4/2P5/2PB1K2/7b b - -,f7f6 e5g4 c7h7 f2e1 h1f3 g4f2 h7h2 d2e3 h2g1 e1d2,-571
r2qr1k1/3b1ppp/p2p1n2/np1Pp3/4P3/1PP1RN1P/2BN1PP1/RQ4K1 b - -,f6h5 c2d3 a5b7 b3b4 a6a5 a1a3 a5b4 a3a8 d8a8 c3b4,89
r1bq1rk1/ppp2pp1/2n1pn1p/8/2B2B2/P1PP1N2/2P2PPP/R2Q1RK1 b - -,f6d5 f4d2 b7b6 d3d4 c8b7 c4d3 d8f6 f1e1 d5f4 d3e4,15
r1b2rk1/p2qppbp/6p1/2PnN3/R2P4/6B1/1P2BPPP/3Q1RK1 b - -,g7e5 d4e5 e7e6 a4d4 a7a5 d1d2 c8a6 e2a6 a8a6 d2h6,292
8/8/8/8/8/1k1K4/3R4/1r6 b - -,,0
1r1r4/p4pkp/q4np1/2pP4/1p2PPP1/8/PQ3N1P/R3R1K1 b - -,a6a3 b2e2 h7h5 g4g5 f6g4 f2g4 h5g4 e2g4 d8h8 f4f5,65
1r2r3/2qn1pbk/b2p1npp/p1pP4/1p2PB2/2P3NP/PPBQ1RPN/R5K1 b - -,d7e5 f4e5 e8e5 h2f3 b4c3 b2c3 e5e8 a1e1 f6d7 g3f1,-104
rb5r/pR1nkpp1/2p1p2p/2P5/3P4/5R2/P4PPP/2B3K1 b - -,a7a5 g1f1 a8a7 b7a7 b8a7 f3a3 a7b8 a3a5 e6e5 c1b2,-375
4kr2/pp1np2p/3pp2P/q1R5/4PQ2/2N5/PPP3P1/1K1R4 b - -,a5c5 f4g3 c5e5 g3e3 d7b6 a2a4 f8g8 g2g4 g8g4 d1g1,-61
5r2/p3k1pp/1p2p1n1/3p1r2/8/2P1RNP1/PP3PKP/R7 b - -,a7a6 a1e1 e6e5 e1e2 e7d6 c3c4 d5c4 e3a3 f8a8 a3c3,21
r1bqk2r/pppn1pbp/4p1p1/8/2BP4/B1P2Q2/P1P1NPPP/R3K2R b KQkq -,d7b6 c4d3 d8d5 d3e4 d5d7 e4b7 c8b7 f3b7 g7f8 a3c5,51
r7/8/8/4K3/8/8/8/2k5 b - -,d7b6 c4d3 d8d5 d3e4 d5d7 e4b7 c8b7 f3b7 g7f8 a3c5,Mate
r1b1kb1r/ppp2ppp/2nq1n2/4p3/3P4/2N2N2/PPP1QPPP/R1B1KB1R b KQkq -,c8g4 d4e5 g4f3 e5d6 f3e2 f1e2 f8d6 c1g5 e8a8 g5f6,45
3r2k1/5ppp/2p1b3/4p3/1p2P1P1/4BP1P/n2N3R/3q1QK1 b - -,d1f1 d2f1 b4b3 h2d2 d8d2 f1d2 a2c3 g1f2 b3b2 e3c5,-509
r3r1k1/p4p2/1p1p4/2pP1N2/P3P3/5R2/1P2KPqb/2Q3R1 b - -,h2g1 f3g3 g2g3 f5g3 g1h2 c1g5 g8f8 g5h6 f8e7 h6h2,571
1k2n3/2bR1N1p/6p1/8/P7/8/4bP1P/6K1 b - -,,0
1r4k1/3q1pp1/2p4p/pr1b4/3P1B2/P1Q3P1/1P1RR2P/6K1 b - -,b5b3 c3c1 b8b7 d2c2 d7g4 e2e8 g8h7 c2f2 g4g6 c1c2,-228
8/5p2/6p1/b6p/1N6/P1k4P/3p1PP1/3K4 b - -,c3c4 b4c6 a5c3 c6d8 f7f6 d8e6 h5h4 d1c2 c3b2 e6f4,18
5rk1/1qpbbppp/2np1n2/1p2p1B1/3PP3/NBP2N1P/1P3PP1/3QR1K1 b - -,h7h6 d4e5 h6g5 e5f6 g7f6 b3d5 b7b6 d5c6 b6c6 f3d4,98
r3k2r/pb1p1p1p/1pp5/2bBPp2/8/2Pp1P1q/PP1P2RP/RNBQ3K b kq -,c6d5 b2b4 c5e7 b1a3 e8a8 g2g3 h3h5 d1f1 f5f4 g3h3,-311
rqb1r1k1/3nppbp/2pp2p1/8/1PP1P3/1QN1B2P/4BPP1/3R1RK1 b - -,d7c5 b3b1 c5a4 c3a4 a8a4 b4b5 c6c5 b1d3 c8e6 d3c2,-37
8/5p2/6p1/b6p/8/Pk1N3P/3p1PP1/3K4 b - -,g6g5 d3c5 b3a3 c5e4 g5g4 h3g4 h5g4 e4d2 a3b4 d2f1,18
8/2Q2p2/p7/2p1qkp1/8/P5P1/5P2/5K2 b - -,g6g5 d3c5 b3a3 c5e4 g5g4 h3g4 h5g4 e4d2 a3b4 d2f1,Mate
3r2k1/5ppp/2p1b3/4p3/1p2P1P1/4BP1P/n6R/5NK1 b - -,b4b3 h2d2 d8d2 f1d2 a2c3 e3c5 b3b2 c5d6 f7f6 g1f2,-520
8/8/4k3/R4P2/8/6K1/8/2r5 b - -,,0
6k1/6r1/1p1pQ3/1P1Pb3/5p2/2q2N1P/5PP1/4R1K1 b - -,g8f8 e6h6 c3a5 g1h2 a5b5 f3e5 d6e5 h6f6 f8g8 f6e6,619
r7/8/8/8/3K4/8/2k5/8 b - -,g8f8 e6h6 c3a5 g1h2 a5b5 f3e5 d6e5 h6f6 f8g8 f6e6,Mate
2r2rk1/pp2pp2/4b1p1/q1Pp3p/4n3/1P1N2PP/P1Q1PPB1/2RR2K1 b - -,f8d8 b3b4 a5a3 d3f4 a3b4 f4e6 f7e6 a2a3 b4a3 g2e4,53
4Brk1/1p6/p3Q3/2pP4/2P5/4P1b1/PPK5/6r1 b - -,g8h7 e6e7 h7g8 e7g5 g8h8 g5h6 h8g8 e8d7 f8f2 c2d3,Mate
r3kb1r/ppq2ppp/2n1pn2/1Q1p2N1/8/1P6/P1PP1PPP/RNB2RK1 b kq -,a7a6 b5a4 c7e5 d2d4 e5d4 c2c3 d4a4 b3a4 h7h6 g5f3,-314
1k6/2b1RN1p/5np1/8/P7/8/4bP1P/6K1 b - -,,0
4kr2/pp1np2p/3pp2P/2q5/4P3/2N3Q1/PPP3P1/1K1R4 b - -,c5e5 g3e3 d7b6 d1g1 f8g8 g2g4 e5g5 e3d4 g5h6 a2a4,-66
8/3r4/1P3Bp1/6P1/8/5K2/7k/8 b - -,,0
r1b2rk1/1p2qpbp/2p1nnp1/p3p3/P1B1P3/2N1BN1P/1PPQ1PP1/3R1RK1 b - -,f8d8 d2c1 f6e8 f1e1 g7f6 d1d8 e7d8 e1d1 d8c7 h3h4,43
8/8/4pkpp/5p2/3P2PP/5K2/5P2/8 b - -,,0
r3k2r/pb1p1p1p/1p6/2bpPp2/1P6/2Pp1P1q/P2P2RP/RNBQ3K b kq -,c5e7 g2g3 h3h5 d1f1 f5f4 g3h3 h5e5 c1b2 e8a8 a2a4,-317
4r2r/pp1k2q1/5pp1/2bn1p2/5P2/3R3N/PP1B2PP/3Q1R1K b - -,d7c6 d1a4 c6c7 d3d5 c5b6 d2c3 c7b8 d5d3 b8a8 d3d1,434
rb5r/pR1nk1p1/2p1pp1p/2P5/3P4/5R2/P2B1PPP/6K1 b - -,a7a5 f3a3 e7d8 d2a5 d8c8 b7b3 b8c7 a5c3 a8a3 b3a3,-385
r3k2r/1p2qpp1/p3p1b1/3pP1Qp/3N3P/8/PPP2PP1/R4RK1 b kq -,e7g5 h4g5 h5h4 g1h2 e8e7 a2a4 h8h5 f2f4 f7f6 g5f6,7
r1b3k1/p1p2Rpp/2P5/2q5/1bB5/2N3P1/PPP3KP/R2Qr3 b - -,e7g5 h4g5 h5h4 g1h2 e8e7 a2a4 h8h5 f2f4 f7f6 g5f6,Mate
r2qkb1r/1pp1pppp/p1B2n2/3p1b2/3P4/2N1PP2/PPP3PP/R1BQK1NR b KQkq -,b7c6 g1e2 e7e6 c3a4 h7h5 c2c4 h5h4 e1h1 a6a5 b2b3,3
5Q2/3N2pk/7q/1b6/3K4/8/B7/8 b - -,h6d2 d4c5 d2d7 f8f3 d7c6 f3c6 b5c6 c5d4 c6d5 a2b1,-17
3r2k1/5ppp/2p1b3/4p3/4P1P1/1p2BP1P/n2R4/5NK1 b - -,d8d2 f1d2 a2c3 e3c5 b3b2 g1f2 c3a4 c5d6 f7f6 g4g5,-548
8/8/6K1/8/6P1/8/6kP/8 b - -,d8d2 f1d2 a2c3 e3c5 b3b2 g1f2 c3a4 c5d6 f7f6 g4g5,Mate
r1bq1rk1/pp1n1pbp/4p1p1/2p5/2BP4/B1P2Q2/P1P1NPPP/1R3RK1 b - -,a7a6 e2g3 d8a5 a3c1 a8a7 d4c5 d7c5 c1e3 b7b6 g3e4,-35
rnbq1rk1/1p3ppp/8/p2p4/1bpP4/5NP1/PP1BPPBP/R2Q1RK1 b - -,b8c6 a2a3 b4d2 d1d2 f8e8 f1e1 c8f5 f3e5 a8c8 d2f4,-39
1br4r/3nnkp1/R1p1p3/1pPpPp1p/1N1P1P2/5P1B/1P1BK2P/R7 b - -,f7e8 d2e1 h5h4 h3f1 h4h3 a6a8 e8f7 a1a6 d7f8 e1g3,218
8/4k1K1/8/5Q2/8/8/8/8 b - -,h5h4 h3f1 c8c7 a6a8 c7c8 a1a6 h4h3 d2e1 d7f8 e1g3,Mate
r5k1/pp1q1p1p/2p3p1/3nP1B1/4Q3/7P/PP3PP1/4R1K1 b - -,a8e8 g5h6 f7f6 e4d4 g8f7 f2f4 d7d8 g1h2 d8b6 d4d2,35
3B4/1r6/1P4p1/6P1/8/5K2/7k/8 b - -,,0
3bk1r1/rb3p1p/p3Rp2/7B/2Pp4/8/PP3PPP/R1B3K1 b - -,,0
4r3/8/8/8/2K5/8/2k5/8 b - -,e8d7 e6e2 g8g2 g1f1 g2h2 h5g4 d7c6 b2b4 h7h5 g4f5,Mate
6k1/1r1q1pp1/2p4p/pr1b4/3P1B2/P4QP1/1P1RR2P/6K1 b - -,d5f3 a3a4 b5b2 d2b2 f3e2 b2e2 b7b1 g1g2 d7d5 g2f2,-846
2r3k1/1p5p/1pr2pp1/3R4/8/1P6/P4PPP/3R2K1 b - -,c6c2 a2a4 c2c3 d5d7 c3c1 g2g3 c1d1 d7d1 c8c3 b3b4,36
2kr1bnr/pp1b3p/1qn1pp2/3pP1p1/2pP4/P1P1BN2/1PB2PPP/RNQ2RK1 b - -,g5g4 f3d2 f6e5 b2b3 e5d4 c3d4 f8g7 b3c4 g7d4 c4d5,-64
r1bq1rk1/p1p1ppbp/3p2p1/nP1n4/8/1N3NP1/PP2PPBP/R1BQ1RK1 b - -,a7a6 b3a5 e7e6 a2a4 c7c5 a5c6 d8d7 e2e4 d5c7 e4e5,430
2r5/bb3pk1/7p/pp1NpP2/4P3/7P/P5PK/1B2R3 b - -,b7d5 e4d5 a7b8 h2g3 c8c4 e1e2 a5a4 g3f2 c4f4 f2e1,-58
8/8/3k4/R4P2/5K2/8/8/2r5 b - -,,0
8/3N1Ppk/7q/1b6/3K4/8/8/1B6 b - -,,0
rn1qkb1r/pp1b1ppp/4pn2/1BpP4/4P3/2N2N2/PP3PPP/R1BQK2R b KQkq -,f8e7 b5d7 f6d7 c1f4 d8b6 e1h1 e8h8 a2a4 f8c8 f1e1,156
8/6p1/5p1k/8/6pn/R7/8/7K b - -,f6f5 a3a6 h6g5 h1h2 g7g6 a6a4 f5f4 a4a5 g5h6 a5a6,-394
6k1/5ppp/2p1b3/4p3/4P1P1/1p2BP1P/n2N4/6K1 b - -,a2c3 g1f2 b3b2 e3c5 c3a4 c5a3 e6a2 f2e2 b2b1q d2b1,-554
6k1/6r1/1p1p4/1P1PbQ2/5p2/2q2N1P/5PPK/4R3 b - -,c3c7 f3e5 d6e5 e1e5 c7f7 f5e4 f7g6 e5e8 g8h7 d5d6,759
B4k1r/p2Q1ppp/1p2p3/6P1/8/5N2/P3KP1P/q7 b - -,,0
8/5p2/8/3kP2R/5PK1/r5P1/8/8 b - -,a3c3 g4f5 c3c7 h5h7 d5d4 h7g7 d4c3 f5f6 c7c4 g7f7,832
2rq1rk1/1p3ppp/p4n2/3pn3/3N2b1/1P2P3/PQ1NBPPP/R4RK1 b - -,c8c5 f2f3 g4d7 a1c1 c5c1 f1c1 d8b8 h2h3 f8c8 c1c8,20
6k1/6bp/pp2p1p1/4P3/2Pq4/P2rpNP1/1PR1Q1KP/8 b - -,d4c5 e2d3 a6a5 d3d7 h7h6 d7d3 c5c8 g2f1 c8f8 f1e2,551
2kr1bnr/pp1b3p/1qn1pp2/3pP3/2pP2p1/P1P1B3/1PBN1PPP/RNQ2RK1 b - -,f6e5 b2b3 e5d4 c3d4 f8g7 b3c4 g7d4 c4d5 e6d5 b1c3,-54
3r4/8/8/2K5/8/8/2k5/8 b - -,f6e5 b2b3 e5d4 c3d4 f8g7 b3c4 g7d4 c4d5 e6d5 b1c3,Mate
rnb1kb1r/ppq1pppp/5n2/3p4/3N4/2PBP3/PP3PPP/RNBQK2R b KQkq -,e7e5 d4b5 c7c6 a2a4 a7a6 e1h1 f8e7 f2f4 b8d7 d3c2,-94
3B4/5r2/1P4p1/6P1/6K1/8/7k/8 b - -,,0
5r2/pp1npk1p/3pp2P/q1r4R/4PQ2/2N5/PPP3P1/1K1R4 b - -,f7e8 h5c5 a5c5 f4g3 c5e5 g3e3 d7b6 g2g3 f8g8 d1d3,-65
rnbqkb1r/pp4pp/4pn2/2p2p2/8/2NN2P1/PPP2PBP/R1BQK2R b KQkq -,b8c6 c1e3 c5c4 g2c6 b7c6 d3e5 d8d1 a1d1 f8b4 e1h1,29
rnbqk2r/ppp2ppp/3bp3/3p4/3Pn1Q1/2P1P1B1/PP3PPP/RN2KBNR b KQkq -,e8h8 g4d1 e4g3 h2g3 c7c5 b1d2 g7g6 g1f3 b8d7 f1e2,-32
r1b2rk1/pp1n2bp/4pqp1/2p5/2B5/2N1PN2/PPQ2PPP/R3K2R b KQ -,a7a6 a2a4 d7b6 c4a2 c5c4 e1h1 f6f5 c2d2 f5c5 f1c1,51
4r3/2p2k1p/p2p4/P5N1/1pP5/8/1P4K1/R7 b - -,f7f6 g5h7 f6g6 a1h1 e8e2 g2f3 e2b2 f3e3 b2c2 h7f8,8
r1bq1rk1/ppp2pp1/5n1p/4N3/2B5/P1PP4/2P2PPP/R2Q1RK1 b - -,c7c6 d1f3 f6d5 d3d4 c8e6 f1b1 d8c7 a3a4 a8d8 a4a5,122
1r3rk1/3P1ppp/2B5/p1n1p3/1p6/8/1PP3PP/2KR3R b - -,a5a4 d1d5 c5e6 d5e5 a4a3 c1b1 b4b3 c2c3 a3a2 b1a1,120
r3k2r/1p3pp1/p3p1b1/3pP1P1/3N1P1p/8/PPP3P1/R4RK1 b kq -,h4h3 f1f2 h3g2 g1g2 g6e4 g2g3 e8e7 f2h2 h8h2 g3h2,-13
rnB3kr/pp2pp1p/5bpB/5N2/8/8/PPP3PP/R4R1K b - -,b8d7 f5e7 f6e7 c8d7 e7f8 h6e3 h7h5 a1d1 f8g7 d7b5,584
r2qr1k1/pp3pp1/5n1p/2ppn3/6bB/2P1PP2/PPBN2PP/R2QR1K1 b - -,g4e6 a2a4 e5g6 h4f2 b7b6 d1b1 g6f8 f2h4 e6d7 e3e4,48
5r2/p3k1p1/1p2p1n1/3p1r1p/7P/2P1RNP1/PP3PK1/R7 b - -,e7d7 a1e1 e6e5 f3e5 g6e5 e3e5 f5f2 g2h3 d7c6 e5h5,68
3b2r1/rb1k1p1p/p4p2/7B/2Pp4/8/PP3PPP/R1B1R1K1 b - -,d8a5 c1f4 a5e1 a1e1 b7g2 f4g3 g2h3 h5f7 g8g7 f7d5,-101
3B4/1r6/1P4p1/6P1/5K2/8/7k/8 b - -,,0
3r4/8/2K5/8/8/2k5/8/8 b - -,h2h3 f4e5 h3h4 e5f6 h4g4 f6g6 b7b8 d8c7 b8g8 g6f6,Mate
r1b3rk/p3Qqpp/2p4R/5p2/5N2/6PP/PP3P2/3R2K1 b - -,h2h3 f4e5 h3h4 e5f6 h4g4 f6g6 b7b8 d8c7 b8g8 g6f6,Mate
6k1/5ppp/2p1b3/4p3/4P1P1/1pn1BP1P/3N1K2/8 b - -,b3b2 e3b6 c3a4 b6c7 f7f6 f2e3 c6c5 c7a5 e6b3 d2b1,-564
8/ppp3k1/8/8/8/1K6/5PPP/8 b - -,g7f8 h2h4 c7c5 g2g4 f8g7 b3c4 b7b6 h4h5 g7h6 f2f4,143
3r3r/pb2b1k1/1p2pp2/6p1/6N1/3B2B1/PPP1Q1PP/7K b - -,b7c8 h2h3 d8d5 g4e3 d5d7 h1g1 a7a6 g3f2 b6b5 e3g4,477
8/5p2/6p1/2N4p/8/Pkb4P/3p1PP1/3K4 b - -,b3b2 c5a4 b2b3 a4c3 b3c3 a3a4 c3b4 d1d2 b4a4 d2c3,499
r1b2rk1/pp4bp/1n2pqp1/2p5/8/2NBPN2/PPQ2PPP/R3K2R b KQ -,f6e7 h2h4 b6d5 d3e4 d5f6 e1a1 c8d7 h4h5 f6h5 h1h5,38
2r3k1/1p5p/1p3pp1/3R4/8/1P4P1/P4P1P/2rR2K1 b - -,g8f8 d1c1 c8c1 g1g2 f8e7 d5b5 c1c6 h2h4 e7d7 b5b4,50
r3k2r/1p3pp1/p3p1b1/3pP1P1/3N1P2/6Pp/PPP5/R4RK1 b kq -,h3h2 g1f2 a8c8 a1c1 g6e4 d4f3 h2h1q f1h1 h8h1 c1h1,-181
8/8/3k1P2/R7/5K2/8/8/1r6 b - -,,0
2r5/pp2k1pp/5p2/2P1p3/2PnN1P1/8/1P3PP1/4R1K1 b - -,d4b3 e1d1 b3c5 e4d6 c8c7 d6f5 e7f7 b2b4 c5a6 d1a1,-98
3B4/1r6/1P4p1/4K1P1/8/7k/8/8 b - -,,0
rnbqk2r/pp2b1pp/4pn2/2p2pB1/8/2NN2P1/PPP2PBP/R2QK2R b KQkq -,b8c6 g2c6 b7c6 d1f3 a8b8 e1a1 d8b6 f3f4 e8h8 b2b3,26
2r2rk1/p3pp2/2np2p1/3R2Pp/1p2PP1P/1P5R/PKP1N3/8 b - -,a7a6 c2c4 c8c7 h3d3 f8c8 d3d2 c6b8 f4f5 b8d7 e2f4,82
8/8/pB6/P2p4/3b4/3k1p2/8/4K3 b - -,d4c3 e1f2 d3e4 b6c7 d5d4 c7e5 c3a5 e5d4 a5e1 f2e1,-1328
6k1/5ppp/2p1b3/2B1p3/4P1P1/2n2P1P/1p1N1K2/8 b - -,c3a4 c5a3 e6a2 f2e2 b2b1r d2b1 a2b1 a3d6 f7f6 e2d1,-575
