8/8/4k3/2N5/3K4/2Q5/8/8 b - -,d8a5 h1g1 h7h5 g4g5 g8e7 c1e3 d6d5 d1d2 e7g6 a2a3,Mate
rn1qkb1r/pbpppp1p/1p3np1/8/3PP3/2N1BP2/PPP3PP/R2QKBNR b KQkq -,f8g7 d1d2 d7d6 e1a1 a7a6 h2h4 h7h5 g1h3 b8d7 h3g5,144
rnbqkbnr/ppp3pp/5p2/3p4/4p1N1/6P1/PPPPPPBP/RNBQK2R b KQkq -,c8g4 d2d3 b8c6 e1h1 e4d3 d1d3 d8d7 b1c3 g8e7 c1f4,-715
rn1qk2r/pbppppbp/1p3np1/8/3PP3/2N1BP2/PPPQ2PP/R3KBNR b KQkq -,h7h5 e4e5 f6d5 c3d5 b7d5 e1a1 d7d6 c1b1 e8h8 g1h3,137
r1bqkbnr/pppp2pp/5pn1/3Pp3/2B1P3/5N2/PPP2PPP/RNBQ1RK1 b kq -,f8e7 b1c3 d7d6 c4d3 g8h6 c1h6 g7h6 d1d2 c8g4 d2e3,141
rnbqk1nr/p3ppbp/2p3p1/1N1p4/2BPPB2/5N2/PPP2PPP/R2QK2R b KQkq -,e7e5 d4e5 d5c4 b5d6 e8f8 f3g5 g8h6 d1d2 b8a6 a1d1,359
3r1rkQ/bpq2pp1/p1b1p3/2P5/1P6/P7/1B3PPP/2R2RK1 b - -,g8h8 c1e1 a7b8 g2g3 c7d7 f2f3 d7d3 b2c1 d3c3 e1e3,-1475
rn1qkb1r/ppp2ppp/3pbn2/4pP2/4P3/2N2N2/PPPP2PP/R1BQKB1R b KQkq -,e6a2 a1a2 d6d5 e4d5 f8c5 f3e5 e8h8 d2d4 c5b4 f1c4,746
r1bqkbnr/pppp1ppp/2n5/8/8/2B5/PPP1PPPP/RN1QKBNR b KQkq -,g8f6 e2e3 d7d5 g1f3 f8d6 c3f6 d8f6 b1c3 c8e6 f1e2,-67
rn1qkbnr/ppp2pp1/4p2p/3p1b2/5P2/1P2PN2/PBPP2PP/RN1QKB1R b KQkq -,g8f6 b1c3 f8e7 f1d3 f5d3 c2d3 c7c5 d3d4 e8h8 d4c5,-21
rnbqkb1r/ppp2ppp/4pn2/4P3/8/5N2/PPPP2PP/RNBQKB1R b KQkq -,f6e4 d2d3 e4c5 d3d4 c5d7 b1c3 f8b4 f1e2 c7c5 d4d5,149
r2qk1nr/pbpp1ppp/1pn1p3/8/1bBPP3/2N2N2/PPP2PPP/R1BQ1RK1 b kq -,h7h6 c4d3 b4c3 b2c3 g8e7 a1b1 d7d5 e4e5 c6a5 f3h4,126
r2qk1nr/pbpp1ppp/1pn1p3/8/2BPP3/2P2N2/P1P2PPP/R1BQ1RK1 b kq -,c6a5 c4d3 g8e7 c3c4 e8h8 d4d5 e7g6 c1g5 f7f6 g5d2,132
r4rk1/pp1bppbp/2np1np1/q7/4P1P1/1NN1BP2/PPPQ3P/2KR1B1R b - -,a5b4 a2a3 f6e4 f3e4 g7c3 d2d5 b4a4 f1b5 c3b2 c1b2,550
8/8/1P6/k1K5/2p5/8/8/8 b - -,,0
rnbqk1nr/pp3ppp/2p1p3/3pP3/3P1P2/8/PPPN2PP/R2QKBNR b KQkq -,g8h6 g1f3 d8b6 d2b3 b8d7 a2a4 a7a5 d1d2 e8h8 f1d3,113
r1bqk2r/pppp1ppp/2n2n2/2bNp3/1P2P3/2P2N2/P2P1PPP/R1BQKB1R b KQkq -,c5f2 e1f2 f6e4 f2g1 e4f6 d5f6 d8f6 b4b5 c6e7 d1e1,294
rn1qkbnr/pp3pp1/4p2p/3p4/3P2b1/2N2N1P/PPP1BPP1/R1BQK2R b KQkq -,g8f6 h3g4 f6g4 c1g5 f8e7 e2b5 b8d7 g5e7 d8e7 d1e2,391
rnbqkbnr/pp3ppp/2p5/3pp3/8/1B2PQ2/PPPP1PPP/RNB1K1NR b KQkq -,e5e4 f3d1 d8g5 e1f1 g8f6 d2d3 f8e7 b1c3 e8h8 g1e2,-213
r1bqk2r/1ppp1ppp/p1n2n2/2b1p3/4P3/2N2N1P/PPPPBPP1/R1BQK2R b KQkq -,d7d5 e4d5 f6d5 d2d3 c8f5 e1h1 e8h8 f3d2 c6d4 d2b3,-60
r1bqkb1r/ppp1n1pp/2np4/1B2p1B1/4P3/2N2N2/PPP2PPP/R2QK2R b KQkq -,d8d7 e1h1 e7g6 c3d5 h7h6 g5d2 f8e7 b5c4 e7d8 a2a4,199
8/8/6k1/4KP2/8/8/8/8 b - -,g6f7 f5f6 f7f8 e5f4 f8f7 f4g3 f7f8,Mate
rnbqk2r/ppp1bppp/5n2/3p4/3P4/6P1/PPP1NPBP/RNBQK2R b KQkq -,e8h8 e1h1 c7c6 b1d2 f8e8 f1e1 h7h6 e2f4 c8g4 g2f3,-51
rnbq1rk1/ppp1bppp/5n2/3p4/3P4/6P1/PPP1NPBP/RNBQ1RK1 b - -,f8e8 f1e1 c8f5 a2a3 c7c6 b2b3 f6e4 c2c4 b8d7 b1d2,-48
rnbqkbnr/pp2pp1p/3p2p1/2p5/4P3/2N2Q2/PPPP1PPP/R1B1KBNR b KQkq -,b8c6 f1c4 g8f6 d2d3 f8g7 g1e2 e8h8 e1h1 a8b8 h2h3,-88
rn1qkb1r/ppp1p1pp/5n2/6B1/3Pp1b1/2N5/PPP1B1PP/R2QK1NR b KQkq -,g4c8 d1d2 c7c6 e1a1 b8d7 g1h3 d8a5 d4d5 g7g6 h1f1,111
r1bqk2r/ppp2ppp/3p1n2/n1b1p3/2B1P3/2NPBN2/PPP2PPP/R2Q1RK1 b kq -,c5e3 f2e3 a5c4 d3c4 e8h8 d1e2 c8e6 b2b3 d8e7 a1d1,-97
5Nk1/1R1R1p1p/3n2p1/p7/8/1P4P1/r3P1KP/8 b - -,,0
r1bqk1nr/p1p2ppp/2pp4/4p3/Nb2P3/5N2/PPPP1PPP/R1BQK2R b KQkq -,f7f5 e4f5 c8f5 a2a3 b4a5 b2b4 a5b6 e1h1 g8f6 c2c4,-35
8/8/8/4K3/8/1k6/1p6/4Q3 b - -,d8f6 a2a3 b4a5 b2b4 a5b6 d2d3 c8g4 h2h3 g4f3 d1f3,Mate
r2qkbnr/1pp1pppp/p1n5/3p3b/3P1BP1/4PN1P/PPP2P2/RN1QKB1R b KQkq -,g7g5 f4g5 h5g6 c2c4 g8f6 b1c3 f6e4 g5f4 e4c3 b2c3,200
r1bqk2r/2p1bppp/p1np1n2/1p2p3/4P3/1BPP1N1P/PP3PP1/RNBQK2R b KQkq -,d6d5 b1d2 d5e4 d3e4 e8h8 e1h1 a8b8 f1e1 h7h6 b3c2,38
r2qk2r/pbppppbp/1pn2np1/8/2P5/2NP1NP1/PP2PPBP/R1BQ1RK1 b kq -,e7e6 e2e4 e6e5 b2b4 e8h8 b4b5 c6a5 c1e3 d7d6 c3d5,120
rnbqkbnr/pp1p1ppp/8/4N3/1p2P3/8/P1PP1PPP/RNBQKB1R b KQkq -,d8e7 d2d4 b8c6 c1b2 d7d6 e5c6 e7e4 f1e2 b7c6 e1h1,96
rnbqkbnr/pp3ppp/2p5/3pp3/2B1P3/2N2N2/PPPP1PPP/R1BQK2R b KQkq -,d5c4 f3e5 d8g5 e5f3 g5g2 h1g1 g2h3 d2d4 c8g4 g1g3,-366
rn1qkbnr/pppB1ppp/3pp3/8/4P3/5N2/PPPP1PPP/RNBQK2R b KQkq -,e8e7 d7a4 b8d7 d2d4 d7b6 c2c4 b6a4 d1a4 d8d7 a4b3,838
rn1qk2r/ppp1bppp/5n2/3P4/3P2b1/2N2N2/PP3PPP/R1BQKB1R b KQkq -,c7c5 d4c5 e7c5 f1b5 b8d7 e1h1 e8h8 h2h3 g4h5 c1g5,145
r1bqkbnr/pp3ppp/2n1p3/3p4/2p1P3/2P2N2/PPBP1PPP/RNBQK2R b KQkq -,d5e4 c2e4 g8f6 e4c2 e6e5 d1e2 d8d5 b2b3 c8e6 b3c4,-20
r2qkbnr/pp2pppp/2n5/2p5/2BpPPb1/5NN1/PPPP2PP/R1BQK2R b KQkq -,h7h5 h2h3 g4f3 d1f3 e7e6 e1h1 h5h4 g3e2 d8d7 d2d3,112
rnbqk2r/pp3pbp/3ppnp1/2pP4/2P1P3/2N3P1/PP3PBP/R1BQK1NR b KQkq -,h7h6 d5e6 c8e6 g1e2 e6c4 d1a4 b7b5 c3b5 c4b5 a4b5,77
rn1qkbnr/pp3ppp/2p1p3/8/3P2b1/2NB1N2/PPP3PP/R1BQ1RK1 b kq -,g8f6 c1e3 f8e7 d1e1 g4f3 f1f3 f6g4 c3e4 g4e3 e1e3,-89
r1bqkb1r/p4ppp/1pn1pn2/2pP4/3P4/2NBPN2/PP3PPP/R1BQK2R b KQkq -,c5d4 d3b5 d4c3 b5c6 c8d7 c6a8 d8a8 d5e6 d7e6 e1h1,364
rn1qkb1r/ppp1pppp/5n2/3N1b2/2PP4/8/PP2PPPP/R1BQKBNR b KQkq -,c7c5 d5f6 e7f6 d4d5 b8d7 e2e3 f8d6 g1e2 d8e7 e2c3,137
rn1qkb1r/ppp1pppp/8/3P1b2/3P4/8/PP2PPPP/R1BQKBNR b KQkq -,a7a6 f2f3 f5d7 e2e4 c7c6 d5c6 b8c6 d4d5 c6e5 d1d4,179
r1bq1rk1/pppnbppp/4pn2/3p4/2PP4/2NBPN1P/PP3PP1/R1BQK2R b KQ -,f8e8 e1h1 c7c5 c4d5 e6d5 f3e5 e7f8 f2f4 d7b8 e3e4,18
rnbqk1nr/ppp1bppp/3pp3/8/2P5/2N3P1/PP1PPPBP/R1BQK1NR b KQkq -,c7c5 g1f3 a7a6 d2d4 c5d4 d1d4 g8f6 e1h1 d8c7 f1d1,108
r1bqk1nr/ppp2p1p/2np2p1/2b1p3/2B1P3/2NP4/PPP2PPP/R1BQK1NR b KQkq -,h7h6 c3d5 g8f6 c2c3 c6a5 d1f3 f6g4 d5e3 g4f6 c4b5,58
rnbqkbnr/pp1ppppp/2p5/8/8/1P1P4/P1P1PPPP/RNBQKBNR b KQkq -,c6c5 g1f3 b8c6 c1b2 d7d5 d3d4 g8f6 e2e3 c8g4 f1e2,-9
rn1qkb1r/pp3ppp/4pn2/2Pp1b2/5B2/3BPN2/PPP2PPP/RN1QK2R b KQkq -,f8c5 d3f5 e6f5 d1d3 d8d7 e1h1 e8h8 f1d1 b8c6 b1c3,133
r2qkb1r/ppp1pppp/2n5/3p4/3PnPb1/4PN2/PPPNB1PP/R1BQK2R b KQkq -,g4f5 d2e4 f5e4 e1h1 e7e6 c1d2 f8e7 d2e1 e8h8 c2c4,64
rnbqkb1r/ppp1pppp/3p1n2/8/3P2P1/5P2/PPP1P2P/RNBQKBNR b KQkq -,e7e5 d4d5 f8e7 e2e4 f6d7 g1h3 e7h4 h3f2 h7h5 g4h5,-44
8/4k3/2R5/2R5/8/4K3/8/8 b - -,e7e6 e2e4 d6d5 g4g5 f6h5 c1e3 h7h6 g5h6 c7c5 e4d5,Mate
rnbqkbnr/p1pppppp/8/1p6/4P3/5P2/PPPP2PP/RNBQKBNR b KQkq -,c8a6 a2a4 b5b4 f1a6 b8a6 d1e2 a6b8 d2d4 e7e6 b1d2,108
rnbqkb1r/1p2pppp/p1p2n2/8/2BPP3/2N2N2/PP3PPP/R1BQK2R b KQkq -,b7b5 c4d3 e7e6 e1h1 f8e7 e4e5 f6d5 c3e4 e8h8 c1g5,165
r1bqkbnr/pp2pppp/2np4/1Bp5/4PP2/1P6/P1PP2PP/RNBQK1NR b KQkq -,g7g6 c1b2 g8f6 e4e5 f6d5 e5d6 f7f6 d1f3 d8d6 b1c3,30
r1bqkbnr/pp3p1p/2np2p1/1Bp1p3/4P3/1P3N2/PBPP1PPP/RN1Q1RK1 b kq -,g8f6 c2c3 f8g7 d2d4 e5d4 c3d4 f6e4 b1d2 e4d2 b5c6,27
r1bqk2r/ppp2ppp/2np1n2/2b5/2BPP3/5P2/PP2N1PP/RNBQK2R b KQkq -,c8e6 d4d5 f6d5 c4d5 d8h4 g2g3 h4f6 d5c6 b7c6 d1d3,362
8/8/8/1k6/4Q3/3BK3/8/8 b - -,c8e6 d4d5 f6d5 c4d5 d8h4 g2g3 h4f6 d5c6 b7c6 d1d3,Mate
r2qkb1r/pp1bpppp/2Bp1n2/8/3QP3/5N2/PPP2PPP/RNB1K2R b KQkq -,a8c8 c6d7 d8d7 d4d3 d7c6 b1c3 c6c4 e1h1 g7g6 d3d1,813
8/8/8/3K1k2/3Q4/8/4b3/8 b - -,e7e6 c6d7 d8d7 b1c3 f8e7 c1g5 d7c6 e1a1 e8h8 e4e5,Mate
r1bqk2r/ppp2ppp/2np1n2/2b1p3/2BPPP2/2N2N2/PPP3PP/R1BQK2R b KQkq -,e5d4 c3d5 f6e4 e1h1 e8h8 d1d3 f8e8 f1e1 c8f5 g2g4,-205
rnb1kbnr/pp2pppp/1qp5/3p4/2PP4/2N2N2/PP2PPPP/R1BQKB1R b KQkq -,b6a5 c1d2 a5d8 c4d5 c6d5 e2e4 d5e4 f1b5 c8d7 f3e5,189
2r1nr2/p3qp1k/1p2R1p1/nP1b4/8/P2B4/1BP2PPP/3R2K1 b - -,d5e6 d1e1 e8f6 h2h4 h7g8 g2g3 f6g4 e1e4 f8d8 h4h5,-1014
r1bqk2r/ppp2ppp/2nBp3/3p4/2PPn3/4PN2/PP3PPP/RN1QKB1R b KQkq -,c6d4 d1d4 d8d6 d4g7 h8f8 g7e5 d6e5 f3e5 f8g8 e5f3,840
rnbqk2r/pp2bppp/3ppn2/2p5/4P3/2NPBN2/PPPQ1PPP/R3KB1R b KQkq -,e8h8 d3d4 c5d4 f3d4 f6g4 e1a1 g4e3 d2e3 b8c6 c1b1,-58
rnbqk2r/pp3ppp/4pn2/1B1p4/1b1P4/2N2N2/PPPB1PPP/R2QK2R b KQkq -,e8f8 b5d3 b4d6 e1h1 c8d7 c3e2 b8c6 c2c3 d8c7 f1e1,103
r2qk2r/ppp1ppbp/2np1np1/3P2B1/4P1b1/2NB1N2/PPP2PPP/R2QK2R b KQkq -,c6b4 d3e2 e8h8 e1h1 a7a5 h2h3 g4f3 e2f3 b4a6 d1d2,81
rnbqkbnr/5ppp/2pp4/pp2p3/P3P3/1BN2N2/1PPP1PPP/R1BQK2R b KQkq -,d8c7 a4b5 g8f6 d2d4 f8e7 c1e3 f6g4 b5c6 g4e3 f2e3,302
r1bq3r/ppp2k1p/2n3p1/2Q5/3ppB2/8/PPP2PPP/RN3RK1 b - -,h8e8 c2c3 d8f6 f4c7 c8f5 c3d4 a8c8 c7e5 c6e5 c5d5,-16
rnbqkbnr/pp2pppp/3p4/2p5/4P3/3P4/PPPQ1PPP/RNB1KBNR b KQkq -,b8c6 f2f4 g7g6 g1f3 g8f6 f1e2 f8h6 e1h1 e7e5 f3g5,-56
rn1qkb1r/pbp2ppp/1p2p3/3n4/3PP3/P1N2P2/1P4PP/R1BQKBNR b KQkq -,f8d6 e4d5 d8h4 g2g3 d6g3 h2g3 h4h1 e1f2 e8h8 f1g2,413
rnbqk2r/ppp1ppb1/5n1p/3p2p1/3P4/3BPNB1/PPP2PPP/RN1QK2R b KQkq -,b8c6 c2c4 d5c4 d3c4 f6e4 b1c3 e4g3 h2g3 c8f5 c4d3,101
r1bqk2r/ppp2ppp/2np1n2/2b1p1B1/2P1P3/3P1N1P/PP3PP1/RN1QKB1R b KQkq -,c6d4 f3d4 c5d4 d1d2 c7c6 b1c3 a7a6 f1e2 b7b5 e2f3,-50
rnb1kbnr/pppp1ppp/8/8/3P4/5B2/PP3PqP/RNBQK1NR b KQkq -,g2g1 h1g1 d7d5 f3d5 g8f6 b1c3 f6d5 c3d5 b8a6 d1e2,905
r2qkbnr/p1p2ppp/2ppB3/8/4P3/8/PPP2PPP/RNBQK2R b KQkq -,d8e7 e6g4 e7e4 g4e2 e4g2 e2f3 g2h1 f3h1 g8e7 b1c3,938
r1bqk2r/pppnppbp/3p1np1/8/3PPB2/2N5/PPPQ1PPP/R3KBNR b KQkq -,c7c5 d4c5 d7c5 f2f3 e8h8 f4e3 d8c7 g1e2 c8d7 h2h4,-28
rnbqk1nr/pp3pbp/3p2p1/2p1p3/2P1P3/3P2P1/PP2NPBP/RNBQK2R b KQkq -,c8e6 b1c3 b8c6 a1b1 g8e7 a2a3 a7a5 e1h1 e8h8 b2b3,31
rnbqkb1r/pp1ppppp/2p2n2/8/4P3/1PN5/P1PP1PPP/R1BQKBNR b KQkq -,d7d6 d2d4 e7e6 c1b2 d6d5 f1d3 f8b4 e4e5 f6d7 g1f3,50
8/2k5/8/3Q4/8/3BK3/8/8 b - -,d7d6 d2d4 e7e6 c1b2 d6d5 f1d3 f8b4 e4e5 f6d7 g1f3,Mate
8/8/1k6/8/2Q5/3BK3/8/8 b - -,d7d6 d2d4 e7e6 c1b2 d6d5 f1d3 f8b4 e4e5 f6d7 g1f3,Mate
r1bqkbnr/pp3ppp/2n1p3/2p1P3/8/3P1N2/PPP3PP/RNBQKB1R b KQkq -,g8e7 g2g3 e7g6 d1e2 d8c7 f1g2 g6e5 e1h1 e5g6 f3g5,-83
rnbqkb1r/pp2pppp/2p2n2/3pP3/8/1PN5/P1PP1PPP/R1BQKBNR b KQkq -,f6g8 d2d4 c8f5 h2h4 h7h5 f1d3 f5d3 d1d3 e7e6 g1f3,100
8/8/5k2/8/4QN2/4K3/8/8 b - -,f6g8 d2d4 c8f5 h2h4 h7h5 f1d3 f5d3 d1d3 e7e6 g1f3,Mate
8/5k2/8/4Q3/5N2/4K3/8/8 b - -,f6g8 d2d4 c8f5 h2h4 h7h5 f1d3 f5d3 d1d3 e7e6 g1f3,Mate
rn1qkbnr/pb1ppppp/1p6/2pP4/2P1P3/8/PP3PPP/RNBQKBNR b KQkq -,g7g6 h2h4 h7h5 e4e5 g8h6 b1c3 b8a6 f1d3 h6g4 c1f4,218
rn1qkbnr/pb1p1ppp/1p6/2pP4/4P3/2N5/PP3PPP/R1BQKBNR b KQkq -,g8e7 e4e5 e7f5 g1f3 f8e7 d5d6 e7h4 g2g3 e8h8 g3h4,301
r1bqkbnr/pppp1ppp/8/4n3/8/2N1B3/PPP1PPPP/R2QKBNR b KQkq -,d8e7 g1f3 d7d6 e3f4 g8f6 e2e4 g7g6 f1e2 e5f3 e2f3,46
8/8/7k/8/8/3K2Q1/8/8 b - -,d8e7 g1f3 d7d6 e3f4 g8f6 e2e4 g7g6 f1e2 e5f3 e2f3,Mate
rnbqkbnr/pp1ppppp/8/3P4/2p5/2N5/PPP1PPPP/R1BQKBNR b KQkq -,g8f6 e2e4 e7e5 f1c4 f8c5 h2h3 d7d6 c4d3 a7a6 a2a4,244
rnbqkbnr/pp1p1ppp/8/3Pp3/2p1P3/2N5/PPP2PPP/R1BQKBNR b KQkq -,a7a6 d5d6 b8c6 f1c4 d8f6 g1f3 f6d6 e1h1 d6d1 f1d1,211
rnbqkb1r/ppppn1pp/5p2/4p3/2B1P3/2N2N2/PPPP1PPP/R1BQK2R b KQkq -,b8c6 d2d4 e5d4 f3d4 c6d4 d1d4 e7c6 d4e3 d8e7 e1h1,240
r1bqkb1r/pp2pppp/2n2n2/2pp4/2P5/2N2NP1/PP1PPPBP/R1BQK2R b KQkq -,d5d4 c3a4 e7e5 d2d3 h7h6 a2a3 f8e7 e2e3 e8h8 e1h1,-128
r2qb1k1/p1pr2b1/1pn2pP1/3Np1pQ/4P3/B7/PPP3PP/R4R1K b - -,g7h6 h5h6 e8g6 h6g6 d7g7 d5f6 d8f6 g6f6 c6d4 f6e5,Mate
r1bqkb1r/pp3ppp/2n1pn2/2pp4/3P1P2/2P2NP1/PP2P1BP/RNBQK2R b KQkq -,d8c7 e1h1 f8e7 c1e3 b7b6 g1h1 e8h8 b1d2 c8a6 e3g1,-97
rnbqkb1r/p1pppppp/8/1B1nP3/3P4/8/PPP2PPP/RNBQK1NR b KQkq -,c8b7 b5e2 e7e6 c2c4 d5e7 e2f3 b8c6 b1c3 e7f5 g1e2,276
rnbqkb1r/p2ppppp/8/2pnP3/2BP4/8/PPP2PPP/RNBQK1NR b KQkq -,d5c7 d4d5 g7g6 g1f3 f8g7 e1h1 h7h6 b1c3 e8h8 f1e1,365
b3r2k/q5bp/4R3/4P1P1/P1Q4R/2N5/1rn3BP/7K b - -,a8g2 h1g2 c2d4 g2h3 d4e6 h4h7 h8h7 g5g6 h7h6 c4h4,-6837
r1bqk1nr/1pp1ppbp/p1np2p1/8/2PP4/2N2NP1/PP2PPBP/R1BQK2R b KQkq -,c8d7 e1h1 g8f6 b2b3 e8h8 c1b2 f8e8 d1c1 e7e5 d4e5,108
rnbqkbnr/2pp1ppp/p3p3/1p2P3/3P4/2N5/PPP2PPP/R1BQKBNR b KQkq -,d7d5 c3e2 b5b4 g1f3 c7c5 c2c3 b4c3 b2c3 c8d7 e2f4,51
r3kbnr/ppp2ppp/2np1q2/4p3/2B1P1Q1/3P3P/PPP2PP1/RNB1K2R b KQkq -,c6a5 c4b3 f6g6 b3a4 a5c6 e1h1 g8f6 g4e2 f8e7 b1a3,104
rn1qkbnr/1bpppppp/p7/8/2B1P3/2N2N2/PP1P1PPP/R1BQK2R b KQkq -,b7c6 d2d4 e7e6 e1h1 g8f6 d4d5 c6b7 d1b3 d8c8 c1g5,243
8/1k1K4/1P6/2P5/8/8/8/8 b - -,b7c6 d2d4 e7e6 e1h1 g8f6 d4d5 c6b7 d1b3 d8c8 c1g5,Mate
r2q1rk1/ppp2ppp/2npbn2/2b1p3/2B1P3/2PP1N1P/PP1N1PP1/R1BQ1RK1 b - -,a7a6 c4e6 f7e6 b2b4 c5a7 a2a4 d8e8 a1a2 c6e7 f1e1,56
rn1qkb1r/ppp1pppp/5n2/5b2/3P4/2N1BN2/PPP1BPPP/R2QK2R b KQkq -,e7e6 f3h4 f5g6 e1h1 b8c6 e2f3 f8d6 d1e2 f6d5 g2g3,82
3k4/8/bPK1B3/8/8/8/8/8 b - -,e7e6 f3h4 f5g6 e1h1 b8c6 e2f3 f8d6 d1e2 f6d5 g2g3,Mate
r2qkb1r/ppp1pppp/2n2n2/3p1b2/3P4/P1P1P3/1P1N1PPP/R1BQKBNR b KQkq -,e7e5 f1b5 e5d4 c3d4 f8d6 g1f3 e8h8 e1h1 h7h6 d2b3,-67
2bk4/8/1PK5/8/2B5/8/8/8 b - -,a7a6 g1f3 e7e6 f1e2 f6e4 d2e4 f5e4 e1h1 f8d6 c3c4,Mate
r2qkbnr/ppp2ppp/2n5/4p3/3pP1b1/1P1P1N2/PBP1BPPP/RN1QK2R b KQkq -,h7h5 a2a3 g7g5 b3b4 d8f6 b4b5 c6d8 c2c3 d8e6 c3d4,-56
rnb2r1k/pp3p2/4pnB1/3pP1N1/3p3Q/2N5/PPP2PP1/R3K2R b KQ -,f8b4 b1d2 g4f3 e2f3 g8e7 e1h1 e7g6 g2g3 h7h5 b2c1,Mate
r1bqkb1r/pp2pppp/2n2n2/2P5/3p4/P4N2/NPP1PPPP/R1BQKB1R b KQkq -,c8f5 b2b4 e7e5 e2e3 d4e3 c1e3 d8c7 a2c3 a8d8 d1c1,94
2Q5/1K6/8/8/8/8/8/2k5 b - -,c8f5 b2b4 e7e5 e2e3 d4e3 c1e3 d8c7 a2c3 a8d8 d1c1,Mate
r1bqkb1r/1pppnpp1/p1n4p/4p3/B3P3/2NP1N2/PPP2PPP/R1BQK2R b KQkq -,d7d6 e1h1 g7g5 c3e2 e7g6 c2c3 c8g4 f3e1 g6f4 f2f3,53
r1bqkb1r/pppp1ppp/2n2n2/4p3/Q7/2PP1N2/PP2PPPP/RNB1KB1R b KQkq -,a7a5 e2e4 f8e7 f1e2 e8h8 e1h1 d7d5 f1e1 c8e6 c1g5,-50
8/8/3k4/8/1B1K4/1B6/8/8 b - -,h7h6 b2b4 a7a6 e2e4 f8e7 a2a3 e8h8 f1e2 d7d5 a4c2,Mate
r1b1kbnr/ppp2ppp/2n5/5q2/4Q3/2N2NP1/PP1PPP1P/R1B1KB1R b KQkq -,g8e7 f1g2 f5e4 c3e4 f7f5 e4c3 c8e6 h2h4 e8a8 e1f1,287
8/8/k1BK4/8/1B6/8/8/8 b - -,f5e6 f1g2 e6e4 c3e4 h7h6 d2d3 c8e6 b2b3 f8b4 c1d2,Mate
5r1k/1p5p/p2p2p1/6q1/1nP1P2b/N1N2B1Q/PP5P/R4K1R b - -,f5e6 f1g2 e6e4 c3e4 h7h6 d2d3 c8e6 b2b3 f8b4 c1d2,Mate
r1bq1rk1/ppppnppp/2n5/2b1p1N1/2B1P3/2N5/PPPP1PPP/R1BQ1RK1 b - -,e7f5 g5f7 f8f7 e4f5 d7d5 c4d5 c8f5 d5f7 g8f7 d2d3,359
r2qkbnr/ppp3pp/2n2p2/1B1pPb2/3P4/5N2/PP3PPP/RNBQK2R b KQkq -,f5g4 b5c6 b7c6 e1h1 f6e5 d4e5 d8d7 f1e1 f8e7 c1f4,204
r3r1k1/1b2qpp1/p7/1p1Pb2Q/1P1B4/P7/6PP/3R1RK1 b - -,e5d4 d1d4 e7e3 g1h1 g7g6 h5h4 a8d8 h4f6 e3e7 f6e7,-640
rnbq1rk1/pp2nppp/3p4/2b5/2B5/2N1PN2/PPP2PPP/R1BQK2R b KQ -,c8g4 e1h1 b8c6 c4d3 d8c8 h2h3 g4h5 d3e2 f8d8 f3h4,248
r1bqkb1r/2p2ppp/p1np1n2/1p1Np3/4P3/1B1P1N2/PPP2PPP/R1BQK2R b KQkq -,c8e6 e1h1 f8e7 c2c3 e8h8 d5f6 e7f6 b3e6 f7e6 a2a4,80
rn1qkb1r/pp2pppp/2p2n2/3p1b2/1PPP4/2N1P3/P4PPP/R1BQKBNR b KQkq -,d5c4 f1c4 b7b5 c4d3 e7e6 a2a3 a7a5 b4a5 f5d3 d1d3,-71
rnbqk2r/pp2ppbp/2pp1np1/8/2BPP3/5N2/PPPN1PPP/R1BQ1RK1 b kq -,d8c7 f1e1 e8h8 a2a4 b8d7 e4e5 d6e5 d4e5 f6d5 e5e6,110
r2qkbnr/ppp2ppp/2np4/4pb2/8/1P2PN2/PBPPBPPP/RN1QK2R b KQkq -,g8f6 d2d3 g7g6 c2c4 f8g7 b1c3 e8h8 d1c1 e5e4 d3e4,40
r2qkb1r/ppp2ppp/2np1n2/4pb2/8/1P2PN2/PBPPBPPP/RN1Q1RK1 b kq -,g7g6 d2d4 e5e4 f3d2 f8g7 d4d5 c6e5 b2e5 d6e5 c2c4,78
rnbqk2r/ppp2ppp/4p3/3P4/1b1Pn3/2N1P3/PPQ2PPP/R1B1KBNR b KQkq -,e4f2 c2f2 e6d5 f1d3 e8h8 g1f3 f7f5 a2a3 b4c3 b2c3,405
rn1qkb1r/ppp2ppp/4pn2/5bB1/3P4/2N2N2/PPPQ1PPP/R3KB1R b KQkq -,f8e7 f1d3 f5d3 d2d3 c7c6 e1a1 b8d7 c1b1 e8h8 h2h4,54
8/3r4/2K4Q/5k2/8/8/8/8 b - -,d7d4 c6c5 d4f4 h6h7 f5f6 h7d3 f6g5 c5d6 g5g4 d3e2,716
rnbq1rk1/ppppppbp/5np1/4P3/3P1B2/5N2/PPP2PPP/RN1QKB1R b KQ -,f6g4 h2h3 g4h6 d1d2 h6f5 g2g4 d7d6 g4f5 c8f5 b1c3,361
r1bqkbnr/pp1p1p1p/2n1p1p1/2p5/2B1P3/3P1Q2/PPP2PPP/RNB1K1NR b KQkq -,b7b5 c4b3 f8g7 g1e2 g8e7 b1c3 b5b4 c3a4 d7d6 h2h4,-113
rnbqkbnr/1ppppppp/8/p7/8/1P1P4/P1P1PPPP/RNBQKBNR b KQkq -,a5a4 b3b4 e7e6 a2a3 d7d5 e2e3 g8f6 g1f3 c7c5 f1e2,-19
