6B1/8/1q6/8/1k6/8/1B6/1K6 b - -,f7h5 g4c4 b5b8 f2f5 h7h6 b4b5 h5e8 c4a4 g5d8 f5e5,Mate
8/5p2/1kp2P2/2b1PP1R/p1b5/2P5/2K4P/8 b - -,a4a3 h5h4 a3a2 c2b2 c4b3 b2a1 b6b5 h4g4 b5a6 g4g8,266
rnb2rk1/1pp1ppbp/p2q1np1/8/3P4/2N1BN1P/PPP1BPP1/R2Q1RK1 b - -,b7b5 f3e5 c8b7 e2f3 b7f3 d1f3 b8d7 e5c6 e7e5 d4e5,34
1rbqn1k1/1p1nr3/p2p1N2/2pPppPB/P1P5/8/1P1K1P2/7R b - -,e8f6 g5f6 d7f6 d2e2 e7g7 b2b4 c5b4 h5f3 d8b6 h1h3,-1462
r1bqr1k1/pppp1pp1/1b3n1p/8/4PB2/1PN2P2/1PPQ2PP/R3KB1R b KQ -,d7d5 e1a1 d5d4 f1c4 c8e6 c3e2 c7c5 c2c3 f6h5 c4e6,-14
r1bqk2r/ppp2ppp/2np2n1/2b5/2P1PP2/1QN2N2/PP1B2PP/R3KB1R b KQkq -,c8g4 e1a1 c6d4 f3d4 g4d1 b3b5 e8f8 d4f5 d1g4 f1d3,-21
8/5k1p/2q5/4pQ1P/2pp4/6P1/5P2/6K1 b - -,,0
r1b1kb1r/p1qn1ppp/1p2pn2/1BppN3/3P1P2/2P1P3/PP1N2PP/R1BQK2R b KQkq -,c8b7 a2a4 a7a6 b5d3 f8e7 d1f3 e8h8 e1h1 g7g6 h2h4,-27
r6r/p2k2pp/2p1pn2/q1Bp1P2/1p1P4/b3QP1P/K1P1P1B1/3R2NR b - -,a3c1 a2b1 c1e3 d1d3 b4b3 d3b3 h8b8 f5e6 d7e6 f3f4,-1038
4k3/4n3/1p5p/pP5Q/P2P1B2/8/2q2P2/5K2 b - -,e8d7 h5g4 d7d8 g4e6 c2d1 f1g2 d1d4 f4h6 d4a4 h6g5,52
2k5/2r5/p5p1/2R3Np/Pp5P/8/1PRK2P1/5r2 b - -,c7c5 c2c5 c8d7 d2d3 f1g1 c5c2 b4b3 c2e2 g1a1 g5e4,529
8/2k1Q1p1/1p2p2p/pP6/P2q4/5R1P/5PP1/6K1 b - -,c7c5 c2c5 c8d7 d2d3 f1g1 c5c2 b4b3 c2e2 g1a1 g5e4,Mate
r2qkb1r/1p2pppp/p1n2n2/3p1b2/3P1B2/2NBP3/PP3PPP/R2QK1NR b KQkq -,f5g4 g1e2 e7e6 e1h1 f8d6 f4d6 d8d6 c3a4 e8h8 a1c1,25
rnbqk2r/ppppn1pp/5p2/2b5/3P4/5N2/PBP1PPPP/RN1QKB1R b KQkq -,c5b4 c2c3 b4a5 e2e3 d7d5 f1e2 e8h8 e1h1 c7c6 c3c4,86
r2q1rk1/pb1n1ppp/1p1b1n2/2pP4/P3P3/2N2NP1/5PBP/R1BQ1RK1 b - -,f8e8 d1c2 c5c4 c1e3 d6b4 f3d2 a8c8 a1b1 a7a5 g2h3,74
r2qkbnr/pp2ppp1/2n4p/2ppPb2/3P4/2P2N2/PP1NBPPP/R1BQK2R b KQkq -,e7e6 e1h1 c5d4 f3d4 c6d4 c3d4 g8e7 d2b3 e7c6 e2d3,3
rnb1kb1r/p1p1qppp/8/2Pp4/3B2n1/8/PP2BPPP/RN1QK1NR b KQkq -,h7h5 g1f3 b8c6 b2b4 c6d4 d1d4 c7c6 b1c3 e7c7 b4b5,107
8/7p/1P2k1p1/3b1p2/7P/8/8/2R3K1 b - -,e6f7 c1c7 f7g8 b6b7 d5b7 c7b7 h7h6 g1f2 g8f8 f2f3,718
r5k1/pppq1pp1/2n1r2p/3p4/P1PPp1B1/BPQ1P3/3N1PPK/R4R2 b - -,a8d8 f1h1 d7e8 g4e6 e8e6 h2g1 a7a5 d2f1 f7f5 f1g3,628
8/5p2/1kp2P2/2b1PP2/2b4R/p1P5/2K4P/8 b - -,c4b5 e5e6 b6c7 e6f7 b5e2 h4h8 a3a2 c2b2 e2c4 f7f8q,463
1r3k1r/2Nnbppp/2Q5/p1pPp3/P5qP/4B3/1P3PP1/R4K1R b - -,f8g8 d5d6 e7h4 b2b3 h4f6 c7a6 b8f8 a6c5 d7c5 c6c5,111
rn2kb1r/pp2npp1/2p1p3/q2pPb1p/N1PP3P/8/PP1B1PP1/R2QKBNR b KQkq -,a5c7 a1c1 b8d7 g1f3 f7f6 f1e2 f6e5 e1h1 e5e4 f3g5,-2
5r1k/6R1/8/8/8/8/8/1K6 b - -,a5c7 a1c1 b8d7 g1f3 f7f6 f1e2 f6e5 e1h1 e5e4 f3g5,Mate
2k5/8/p5p1/2R3Np/Pp5P/8/1P1K2P1/5r2 b - -,c8d7 d2d3 f1g1 c5c2 b4b3 c2d2 g1c1 d2e2 c1a1 g5e4,514
8/8/4k3/1p6/1P3R2/5K2/5P2/3r4 b - -,,0
8/2pn4/5kpp/1P3p2/3P1n1P/1B3NP1/5P2/5K2 b - -,f4g2 f1g2 d7b6 f3d2 g6g5 d2b1 b6c8 b1c3 f6e7 g2f3,554
8/5k1Q/5q2/4p2P/2pp4/6P1/5P2/6K1 b - -,,0
r5k1/2rqpp1p/p1Np1bp1/3P4/PPR5/8/3Q1PPP/5RK1 b - -,a8e8 f1c1 c7b7 c4e4 h7h5 h2h4 e8a8 g2g3 g8g7 e4f4,89
r3r3/ppp1k2p/2np2pP/8/4p2R/2PbP1PB/PP1K4/R7 b - -,g6g5 h4h5 e8f8 d2e1 c6e5 a1d1 f8f7 d1d3 e5d3 e1d1,-1103
4r1k1/rpq2pp1/2p4p/2Pp4/PR6/4P3/2Q2PPP/1R4K1 b - -,c7e5 g2g3 e8e7 b4d4 g7g6 b1b3 h6h5 c2b2 g8h7 b3b6,27
1r6/8/2B1Pbpk/7p/4R3/6P1/5PKP/8 b - -,g6g5 e6e7 h6g6 e7e8r b8e8 c6e8 g6f5 e4a4 h5h4 g3g4,561
1r4kr/2Nnbppp/2QP4/p1p1p3/P5qP/4B3/1P3PP1/R4K1R b - -,e7h4 b2b3 h4f6 c7a6 b8f8 a6c5 d7c5 c6c5 g4e6 a1c1,116
rn3rk1/pBq3pp/1p1N1b2/2p3B1/8/6P1/PPQ2P1P/R2R2K1 b - -,f6e5 b7a8 e5d6 c2c4 g8h8 c4e6 d6e5 g5e7 f8e8 a8e4,649
rnbq1rk1/pp2bppp/4pn2/1Npp4/3P1B2/P3PN2/1PP2PPP/R2QKB1R b KQ -,f6e4 d4c5 c8d7 b5c7 e7f6 f1d3 f6b2 e1h1 b2a1 d1a1,-16
rn3rk1/pp2ppbp/2p2np1/8/3P1B2/1P3N2/1PP1NPPP/R3R1K1 b - -,f6d5 f4d2 c6c5 d4c5 g7b2 a1a4 b2f6 e2d4 e7e6 c2c4,30
r2qk2r/1b1nnppp/p7/4N3/Bp6/8/PP3PPP/R2QR1K1 b kq -,e8f8 d1d7 b7d5 a1d1 d8d7 e5d7 f8g8 d7b6 a8b8 b6d5,582
8/5p2/1kp2P2/2b1PP2/2b4R/2P5/pK5P/8 b - -,a2a1q b2a1 c4d5 e5e6 f7e6 c3c4 e6e5 c4d5 c6d5 a1a2,478
2b2r2/2P3qk/3Q1P2/1p2p1pp/1P4nP/rBR5/6P1/5RK1 b - -,a3a1 b3c2 h7g8 f1a1 g7f6 d6f6 g4f6 h4g5 f6d7 c3c6,643
8/8/4k3/1p6/1P3RK1/8/5P2/1r6 b - -,,0
r2qkb1r/1b1n1ppp/p3pn2/2p5/PpPP1B2/5N2/1P1NBPPP/R2Q1RK1 b kq -,f8e7 d2b3 e8h8 f3e5 a6a5 e2f3 d8b6 d4c5 d7c5 b3c5,12
4r1k1/1p2np1p/p2B2p1/6Pn/P1P1P3/1P3P2/5K1P/4R3 b - -,h5g7 h2h4 g7e6 f2e3 e7c6 e1d1 c6a5 d1d3 e8d8 c4c5,-192
Bn3rk1/p1q3pp/1p1N4/2p3b1/8/6P1/PPQ2P1P/R2R2K1 b - -,g8h8 a8g2 g5f6 g1h1 b8c6 d6e4 a7a5 d1f1 c6d4 c2d2,570
4r1k1/pp3p2/7b/3p3p/3P2pP/P5B1/1Pb2PP1/R5KR b - -,,0
1rbqnk2/1p1nr3/p2p1NP1/2pPpp2/P1P5/8/1P1KBP2/7R b - -,d8a5 d2c1 d7f6 e2d1 f8g7 d1c2 a5b4 f2f3 b4c4 c1b1,-1664
rnb2k1r/pp2Bpbp/3p2pn/8/2B5/2N2N1P/PP3PP1/R2Q2K1 b - -,f8e7 d1d5 c8e6 a1e1 h8c8 e1e6 e7f8 e6d6 b8c6 d6d7,566
8/5p1R/1kp2P2/2b1PP2/8/1bP5/pK5P/8 b - -,b6c7 e5e6 c5d6 e6e7 d6a3 b2a1 c7d7 h7h8 a3e7 f6e7,364
1r4kr/2Nn1ppp/2QP4/p1p1p3/P5qb/1P2B3/5PP1/R4K1R b - -,h4f6 c7a6 b8d8 a6c5 d7c5 e3c5 g7g6 c6d5 g8g7 c5b6,147
4r3/p4pk1/1pp2q2/2p3pp/2P1n3/1P2QNPP/P3PPK1/3R4 b - -,e8e7 d1e1 e4g3 e3g5 f6g5 f3g5 e7e2 g5f3 e2e1 f3e1,-148
r2r2k1/p4pp1/b6p/1p3N2/8/8/P3nPPP/R1B1R2K b - -,e2c1 a1c1 d8d2 f2f3 d2a2 h2h3 b5b4 c1b1 a2a4 f5e7,-235
2r2rk1/1bqpbppp/ppn1pn2/8/2PNPP2/P1N1B3/1PQ1B1PP/2R2RK1 b - -,d7d6 b2b4 c6d4 e3d4 f6d7 c2d2 e7f6 f1d1 f8d8 d4e3,46
5k2/p6p/2p3r1/3n4/2NKp3/1Q2PpP1/PP3P2/3R2q1 b - -,g1h2 b3b8 f8g7 b8a7 g7h8 a7b8 h8g7 b8e5 g7f7 d1d2,231
8/7p/1P1k2p1/3b1p2/7P/8/8/3R2K1 b - -,g1h2 b3b8 f8g7 b8a7 g7h8 a7b8 h8g7 b8e5 g7f7 d1d2,Mate
r1bqr1k1/ppp2pp1/1b3n1p/8/3pPBP1/1PN2P2/1PPQ3P/2KR1B1R b - -,g7g5 f4g3 c8g4 f3g4 d4c3 d2c3 d8e7 f1c4 f6e4 c3f3,20
2r2rk1/2qbbpp1/p1npp3/1p4Pn/4P3/P1N1BB1P/1PP1N3/R2Q1RK1 b - -,c6e5 f3h5 e5c4 e3d4 c7d8 b2b3 c4e5 d4e5 d6e5 d1d3,173
r1bQk1nr/ppp2pbp/6p1/4p3/4PB2/2N5/PPP2PPP/R3KB1R b KQkq -,e8d8 f4g5 g7f6 e1a1 c8d7 g5e3 d8c8 f1c4 d7e6 c4e6,129
2k3r1/3r3p/2p1p3/1p1pBn2/8/8/PPP2PPP/R4RK1 b - -,c6c5 a2a4 b5b4 a4a5 c8b7 c2c3 b4b3 a5a6 b7a7 a1a5,85
r2q1rk1/pb3ppp/1p1b1n2/2pPn3/P3PB2/2N2NP1/5PBP/R2Q1RK1 b - -,f6d7 c3b5 d6b8 a1b1 e5f3 d1f3 d7e5 f3c3 f7f6 f4d2,158
6k1/pp3p2/7b/3p3p/3Pb1pP/P5B1/1P2rPPK/R4R2 b - -,,0
r2qkb1r/p2bpp1p/3p1np1/2p5/4P3/1NN2Q2/PPP2PPP/R1B2RK1 b kq -,a8c8 h2h3 f8g7 f1e1 e8h8 c1g5 h7h6 g5f4 d7c6 a1d1,-29
8/8/8/1p1k4/1P3RK1/5P2/8/1r6 b - -,,0
1q2r1k1/3n1pp1/2n1B2p/rp2p3/1b2P3/2P1BN1P/3R1PP1/1R1Q2K1 b - -,d7f6 c3b4 a5a6 e6b3 c6e7 b1a1 a6a1 d1a1 e7c6 a1b1,453
7R/5p2/1kp2P2/2b1PP2/8/1bP5/pK5P/8 b - -,b6c7 e5e6 f7e6 f5e6 c5a3 b2a1 a3d6 f6f7 d6e5 h8h3,461
rn1qkb1r/pp2npp1/2p1p3/3pPb1p/N1PP3P/5N2/PP1B1PP1/R2QKB1R b KQkq -,,0
r2q1rk1/pp1bppbp/2np1np1/8/2P1P3/1NN1BP2/PP1QB1PP/R4RK1 b - -,d7e6 a1d1 a7a5 b3d4 c6d4 e3d4 f6d7 f3f4 g7d4 d2d4,73
r4rk1/1p1q1pbp/p4np1/3Nn3/P1PN4/1P2BP2/6PP/2RQ1RK1 b - -,a8b8 d5f6 g7f6 d4e2 f8d8 e2f4 b7b5 f4d5 f6g7 e3b6,125
r2r2k1/1p3pp1/4b2p/8/2P2B1P/1P4P1/7R/4R1K1 b - -,d8d3 h2b2 a8a3 e1e3 d3e3 f4e3 e6c4 e3h6 c4b3 h6f4,-27
2k3r1/3r3p/2p1p3/1p1p4/7n/6B1/PPP2PPP/R4RK1 b - -,g8g4 f2f3 g4d4 c2c3 d4c4 b2b3 c4c3 g3h4 c6c5 a1d1,352
rnbqk2r/pp1p1ppp/4pn2/b5B1/3PP3/P1N5/1P3PPP/R2QKBNR b KQkq -,a5c3 b2c3 d8a5 e4e5 f6e4 g5d2 e4d2 d1d2 b7b6 f1d3,-5
8/4k3/4p3/2p1P1p1/3rP1Pp/2R4K/5P2/8 b - -,c5c4 f2f3 d4d3 c3c4 d3f3 h3g2 f3g3 g2f2 g3g4 c4c7,-430
1q4k1/3n1pp1/2n1r2p/rp2p3/1P2P3/4BN1P/3R1PP1/1R1Q2K1 b - -,c6b4 d2d7 b4c6 b1c1 a5a8 d1d5 c6e7 d5b3 b8e8 b3b5,461
r1bqkb1r/pp2pp1p/2n2n2/2P3p1/8/2PB3N/P2PQPPP/RNB1K2R b KQkq -,f8h6 b1a3 g5g4 h3g1 d8d5 f2f3 e8h8 d3c2 f8d8 d2d4,-87
8/3kn3/1p5p/pP6/P2P1BQ1/8/2q2P2/5K2 b - -,d7d8 g4e6 c2d1 f1g2 d1d4 f4h6 d4a4 h6g5 a4b4 e6b6,53
8/8/8/2Q5/1k2N1p1/8/5PPP/6K1 b - -,d7d8 g4e6 c2d1 f1g2 d1d4 f4h6 d4a4 h6g5 a4b4 e6b6,Mate
r1bqk1nr/ppp1p1bp/2n2p2/3pP1p1/3P1P2/6P1/PPP3BP/RNBQK1NR b KQkq -,h7h5 g1f3 c8g4 h2h3 g4f3 g2f3 g5f4 f3h5 e8f8 c1f4,38
3rk1r1/p4p1p/2p2p2/8/8/8/PPP4P/R4K1R b - -,g8g5 h2h4 g5e5 h1h3 d8d4 f1g1 e5e2 h3c3 e8d7 a1c1,-162
1r6/4b3/2B1P1pk/7p/4R3/6PP/5PK1/8 b - -,b8b6 c6d7 b6b4 e4e3 b4b8 h3h4 h6g7 e3c3 b8f8 d7a4,126
8/8/8/1p1k4/1P2R1K1/1r3P2/8/8 b - -,,0
rn3rk1/pp2ppbp/2p3p1/3n4/3P4/1P3NB1/1PP1NPPP/R3R1K1 b - -,d5b4 e1c1 b8d7 c2c3 b4d5 e2f4 d5f4 g3f4 a7a5 c1e1,23
7R/2k5/2p1PP2/2b5/8/1bP5/pK5P/8 b - -,a2a1r b2a1 b3e6 f6f7 e6f7 h8h7 c7d6 h7f7 d6e6 f7f3,576
r2qkb1r/pp1nnpp1/2p1p3/3PPb1p/N2P3P/5N2/PP1B1PP1/R2QKB1R b KQkq -,e7d5 a1c1 f8e7 d1b3 a8b8 f3g5 a7a5 f1e2 b7b5 a4c3,8
r4rk1/2q5/ppbRQ1p1/2p1P2p/2P5/8/PP3PPP/3R2K1 b - -,c7f7 e6g6 f7g6 d6g6 g8f7 g6c6 a8d8 d1d6 d8d6 c6d6,498
1rb1qr2/6kR/5b2/2p1ppN1/p1P3Q1/Pp1P2P1/1P3KB1/8 b - -,g7g8 g2d5 c8e6 h7h8 f6h8 g4h3 e8g6 g5e6 f8f7 e6c5,-476
1q3bk1/r4p2/2R4p/p2p2p1/np1P2N1/1N2P1P1/1PQ2PP1/5K2 b - -,b8b5 f1g1 b5c6 c2c6 a4c3 b2c3 a5a4 b3c1 b4c3 c1a2,529
8/3k4/1p1P4/1P1R1p1p/3RpP1n/8/P1N1KP2/6rr b - -,g1c1 e2d2 h4f3 d2c3 f3d4 d5d4 h1f1 c3b3 c1b1 b3a3,-554
r4rk1/pp6/2npqpp1/2p4p/4PNnP/2NP2P1/PPPQ4/2KR3R b - -,e6c8 f4g6 f8e8 h1f1 c8d7 c1b1 d7f7 g6f4 e8e5 c3b5,523
8/2pn4/5kpp/1P3p2/2BP3P/3n1NP1/5P2/5K2 b - -,d3c5 d4c5 d7c5 f1e2 g6g5 e2e3 g5g4 f3d2 f6e5 f2f4,517
7R/2k2P2/2p1b3/2b5/8/2P5/pK5P/8 b - -,a2a1b b2a1 e6f7 h8h7 c7d7 h7f7 d7e6 f7f3 c5e7 a1a2,595
4r1k1/1p3p1p/p1nB2p1/6Pn/P1P1P2P/1P3P2/5K2/4R3 b - -,f7f5 g5f6 e8d8 e4e5 h5f6 b3b4 f6e8 b4b5 c6d4 b5a6,-186
3r3r/3b1pk1/3p1p1p/p1p4R/PpBpPPP1/1P1P1K1R/2P3P1/8 b - -,d8f8 h3h2 d7c8 f3g3 c8e6 c4d5 e6d7 g3f3 f8g8 d5c4,95
r4qkr/p4p1p/1p3P1B/2p3R1/6p1/8/PPP4P/5RK1 b - -,d8f8 h3h2 d7c8 f3g3 c8e6 c4d5 e6d7 g3f3 f8g8 d5c4,Mate
8/8/8/8/4k3/3BB3/5K2/8 b - -,,0
r3qrk1/2bb1pp1/p4p2/3p3p/3N1P2/4B2P/PPQ1B1P1/1K1R3R b - -,d7a4 c2d3 a4d1 h1d1 c7b6 e2h5 a6a5 h5f3 a8b8 e3d2,400
R1R2bk1/6pp/8/8/p2PP2P/5qP1/5P2/6K1 b - -,,0
r1b1k2r/p1qnbppp/1p2pn2/2ppN3/3P1P2/2PBP3/PP1N2PP/R1BQK2R b KQkq -,a7a5 a2a4 c8a6 d3a6 a8a6 d1f3 e8h8 b2b3 f6e4 e5d7,-32
r1bk2nr/ppp2pbp/6p1/4p1B1/4P3/2N5/PPP2PPP/R3KB1R b KQ -,g7f6 a1d1 c8d7 g5e3 h7h6 f1c4 h8h7 c3d5 c7c6 d5f6,121
r1bqk2r/3nnppp/p1N5/8/Bp6/8/PP3PPP/R2QR1K1 b kq -,a8b8 c6d8 e8h8 e1e7 f8d8 d1d5 g8h8 d5f7 d8g8 a4b3,729
8/4k3/4p3/2R1P1p1/4r1Pp/7K/5P2/8 b - -,,0
r1bqkb1r/3n1ppp/p4n2/2pp4/PpP5/5N2/1P2BPPP/RNBQR1K1 b kq -,f8e7 c4d5 d7b6 e2a6 e8h8 a6b5 c8a6 b5a6 a8a6 d1e2,26
6k1/8/8/8/8/7K/1R6/6r1 b - -,,0
r4rk1/1bqn1ppp/p1pb1n2/5N2/1p2P3/2N5/PPQBBPPP/3R1R1K b - -,f8c8 f5d6 c7d6 c3a4 c6c5 f2f3 d6e7 b2b3 b7c6 a4b2,126
r1b1kbnr/p2p1ppp/1qp5/2pP4/4Pp2/5N2/PPP3PP/RNBQK2R b KQkq -,c6d5 d1d5 c8b7 d5e5 f8e7 b1c3 g8f6 e1h1 e8h8 e5f4,-85
rnbqkb1r/1pp1nppp/4p3/p2pP3/1P6/2P2N2/P2P1PPP/RNBQKB1R b KQkq -,a5b4 c3b4 e7g6 b4b5 c7c5 f1d3 g6f4 d3f1 b8d7 d2d4,-88
r1b1kb1r/3p1ppp/p1q1pn2/1p6/4P3/P1NBBQ2/1PP2PPP/R3K2R b KQkq -,,0
r4rk1/pp2b1pp/3q4/2p2p2/3P1BB1/PbP4P/1Pn2PPN/R1Q3K1 b - -,d6e6 g4h5 c2a1 c1a1 a8d8 f4e5 c5d4 e5d4 e7f6 a1c1,-550
r2q1rk1/1b3ppp/p2b1n2/n1p1N1B1/P2Pp3/2P5/B3NPPP/R2Q1RK1 b - -,c5d4 c3d4 d6e7 e2f4 a8c8 a1b1 b7d5 f4d5 f6d5 g5e7,120
r1bk1b1r/ppp1p1pp/2n1p3/1N3p2/2B5/8/PPP2PPP/R1B1K1NR b KQ -,a7a6 b5a3 e6e5 c4d5 c6d4 c2c3 e7e6 c3d4 e6d5 d4e5,253
1r4kr/3n1ppp/N1QP1b2/p1p1p3/P5q1/1P2B3/5PP1/R4K1R b - -,b8f8 a6c5 d7c5 c6c5 e5e4 a1c1 h7h5 c5a5 g7g6 a5d5,145
rn3rk1/pp2ppbp/2p3p1/8/1n1P4/1PP2NB1/1P2NPPP/R3R1K1 b - -,b4c2 e2f4 f8e8 f4d3 b8d7 g1f1 a7a5 e1d1 c2a1 d1a1,-243
r2q1rk1/pb1n1ppp/1p1b4/1NpPn3/P3PB2/5NP1/5PBP/R2Q1RK1 b - -,d6b8 a1b1 f8e8 f3d2 a7a6 b5a3 b6b5 f4e3 c5c4 a3c4,171
rnb1kb1r/pp3ppp/8/1B2p3/1n2P3/8/PPN2PPP/RNB1K2R b KQkq -,c8d7 b5d7 e8d7 c2b4 f8b4 e1e2 h8c8 c1e3 c8c2 e2d1,-9
5k2/p6p/2p3r1/8/1QN1p3/2KRPpP1/PP3P2/q7 b - -,b8c6 c2b4 f8b4 c1d2 c8d7 b1c3 c6d4 b5d7 e8d7 c3d5,Mate
1r6/4b3/2B1P2k/6pp/4RP2/6PP/6K1/8 b - -,h6g6 f4g5 b8b2 g2f1 b2b1 f1e2 b1b2 e2d1 b2b6 c6d7,115
rnb4r/pp2kpbp/3p2pn/1N6/2B5/5N1P/PP3PP1/R2Q2K1 b - -,h8d8 b5c7 b8c6 c7a8 e7f8 c4d5 c6e5 a1c1 c8f5 f3e5,525
r4rk1/5q2/ppbR2Q1/2p1P2p/2P5/8/PP3PPP/3R2K1 b - -,f7g6 d6g6 g8f7 g6c6 a8d8 d1d6 d8d6 c6d6 f8b8 f2f4,503
6k1/8/8/8/8/7K/2R5/r7 b - -,,0
r2qk2r/p1pp1ppp/1p1b4/1P6/2PPn3/P4PP1/4N2P/R1BQ1RK1 b kq -,e4g5 d1d3 h7h6 h2h4 g5h7 c1e3 h7f6 c4c5 d6e7 e2f4,47
rn2kb1r/pp1B1ppp/8/4p3/1n2P3/8/PPN2PPP/RNB1K2R b KQkq -,e8d7 b1a3 f8e7 c1d2 b8c6 e1e2 d7e6 d2e3 b4c2 a3c2,-5
8/8/5K2/8/4B3/8/1k6/5N2 b - -,b2c1 e4d3 c1d1 f6e5 d1e1 f1h2 e1d1 h2f3 d1c1 e5d4,20000
8/8/2r3p1/1k6/2p2P2/2Q3PP/1P3P2/6K1 b - -,c6a6 c3e5 b5b4 e5e7 b4b5 g1g2 a6a1 h3h4 a1d1 e7e6,971
8/pp3pk1/6p1/7p/2b1P3/4qP2/1P1RB1PP/3R1K2 b - -,c4b3 d2d3 e3b6 d1d2 h5h4 h2h3 a7a5 d3d4 b6c5 f3f4,-100
r5k1/1p3pp1/4b2p/8/2P2B1P/1P1r2P1/1R6/4R1K1 b - -,g7g5 h4g5 h6g5 f4g5 d3g3 b2g2 g3b3 e1e3 a8a1 g1h2,-32
8/6Rp/p3Rpk1/2p2p2/1p6/1PPP4/1P3PPP/6K1 b - -,g6g7 c3b4 c5b4 d3d4 g7h6 f2f4 a6a5 e6e1 a5a4 b3a4,9605
r1bk2nr/ppp2p1p/5bp1/4p1B1/4P3/2N5/PPP2PPP/2KR1B1R b - -,c8d7 h2h4 h7h6 g5e3 d8e8 f1c4 h8h7 h4h5 g6g5 d1d3,124
3k4/4n3/1p5p/pP6/P2P1B2/8/2q1QP2/5K2 b - -,c2a4 f4c7 d8c7 e2e7 c7b8 e7d6 b8c8 d6e6 c8c7 e6c6,53
r1bq1rk1/pp1nnppp/4p3/1NPpP3/8/4Q3/PPP2PPP/R3KBNR b KQ -,d8a5 c2c3 e7f5 e3d2 d7e5 b2b4 a5d8 f2f4 e5g4 g1f3,-62
r1b1k2r/1pq1bppp/p1nppn2/8/2PNPP2/2NBB3/PP4PP/R2Q1RK1 b kq -,c6d4 e3d4 e6e5 d4f2 e5f4 d1f3 e8h8 f2d4 c8e6 c3d5,60
8/8/8/4K3/4B3/1k6/8/5N2 b - -,b3c3 e4b1 c3b4 e5d4 b4b3 f1d2 b3b4 b1g6 b4b5 g6f5,20000
1r5r/p2k2pp/P1p1qn2/Q1P5/2PR1P2/8/5PPP/1R4K1 b - -,f6d5 b1d1 e6f6 h2h3 h8d8 c4d5 d7e8 d5d6 e8f7 a5c7,642
3rr2k/2q2pbp/p2ppnp1/1P6/4P3/2N1BP2/P2Q2PP/1R1R3K b - -,f6d7 d1c1 c7a5 b5b6 d7c5 e4e5 g7e5 c3e4 a5d2 e4d2,174
5rkr/3n1ppp/2QP1b2/p1N1p3/P5q1/1P2B3/5PP1/R4K1R b - -,d7c5 c6c5 g4e6 b3b4 a5b4 c5b4 h7h5 a4a5 e5e4 a1c1,151
r4rk1/8/ppb3R1/2p1P2p/2P5/8/PP3PPP/3R2K1 b - -,g8f7 g6c6 f7e7 c6b6 f8f4 b2b3 h5h4 e5e6 f4e4 g1f1,518
r1bqk2r/pp3ppp/1bn1pn2/8/N1Pp4/1N4P1/PP2PPBP/R1BQ1RK1 b kq -,d8d7 c1g5 e6e5 a4b6 a7b6 e2e3 d4e3 g5e3 d7d1 f1d1,95
8/8/8/8/2k1BK2/8/8/5N2 b - -,c4c5 f4e5 c5c4 e4f5 c4c3 e5d5 c3b3 d5d4 b3b2 f5e4,20000
8/8/8/8/4R3/5K1k/8/1r6 b - -,,0
r2qk2r/p3ppbp/2bp1np1/2pN2B1/4P3/1N3Q2/PPP2PPP/R4RK1 b kq -,,0
6k1/8/8/8/8/7K/R7/1r6 b - -,,0
3r2k1/b2q1pp1/p6p/1p1pB3/4n3/1Q2PN1P/PP3PP1/2R3K1 b - -,d7e6 e5d4 a7d4 f3d4 e6f6 b3c2 h6h5 c2e2 g7g6 c1c7,52
1q3b1k/r7/6Rp/p2p1Qp1/np1P2N1/1N2P1P1/1P3PP1/5K2 b - -,f8g7 g4h6 b8e8 h6g4 a7f7 f5g5 a4c3 b2c3 b4c3 g5h5,545
r2q1rk1/pp1b1ppp/4p3/8/1b1PP3/2NB4/PP4PP/2RQ1RK1 b - -,d7c6 c3e2 b4a5 g1h1 a8c8 a2a3 a5c7 d1d2 d8h4 e4e5,-88
rnb1k2r/p4ppp/2pB3q/1pP2p2/P7/1Q3B2/1P3P1P/R4K1R b kq -,b5a4 a1e1 e8d8 b3f7 c8d7 h1g1 g7g5 g1g5 h6g5 d6e7,692
5rkr/5ppp/3P1b2/p1Q1p3/P5q1/1P2B3/5PP1/R4K1R b - -,g4e6 b3b4 h7h5 b4a5 h5h4 h1h3 f8c8 c5b4 g7g5 a5a6,161
3R4/2P5/K7/8/3Q4/8/8/5k2 b - -,g4e6 b3b4 h7h5 b4a5 h5h4 h1h3 f8c8 c5b4 g7g5 a5a6,Mate
r2qk2r/1b1n1ppp/4pn2/pBb5/Qp3P2/3Np1N1/PP4PP/R1B2RK1 b kq -,c5b6 g1h1 e8h8 a4d1 a8c8 f4f5 e6e5 f1e1 f6d5 a2a3,-731
r1r3k1/pb2nppp/1p2p3/3q4/3P4/R4N2/P1P1QPPP/2BR2K1 b - -,e7f5 c1f4 c8c4 c2c3 a8c8 a3a7 c4c3 f3e1 h7h6 h2h3,-183
3r3r/5pk1/2bp1p1p/p1p4R/PpBpPPP1/1P1P1KR1/2P3P1/8 b - -,c6d7 e4e5 f6e5 f4e5 d6e5 h5e5 h8e8 e5c5 e8e1 f3f4,139
rnbqkbnr/pp1pp1pp/5p2/2p5/8/1P2PN2/P1PP1PPP/RNBQKB1R b KQkq -,e7e6 c2c4 b8c6 b1c3 f6f5 f1e2 g8f6 e1h1 f8e7 d2d4,126
