6k1/8/6K1/3N4/8/8/8/1B6 b - -,a8b8 a2a4 f8e8 c1e3 d8e7 b2b3 a7a6 a5c4 e6c4 b3c4,Mate
r3kb1r/p3pppp/pnp5/4P3/8/5P1P/PPP2P2/RNBK3R b kq -,e8a8 d1e2 g7g6 b1c3 f8g7 f3f4 f7f6 f4f5 f6e5 f5g6,8
6k1/2p2p2/p2p2pp/4p3/4PnP1/4Q3/2q2P1P/1r2R1K1 b - -,e8a8 d1e2 g7g6 b1c3 f8g7 f3f4 f7f6 f4f5 f6e5 f5g6,Mate
r4rk1/2q2pbp/2p1p1p1/2Ppn3/1P3B2/5N1P/2P2PP1/1R1QR2K b - -,a8a2 f4e5 g7e5 f3e5 f7f6 e5d3 e6e5 b4b5 c6b5 d3b4,457
8/4R3/7p/3Q2nk/P5pP/6K1/1P4P1/8 b - -,a8a2 f4e5 g7e5 f3e5 f7f6 e5d3 e6e5 b4b5 c6b5 d3b4,Mate
NQ6/8/4k3/8/8/8/P4KP1/2R5 b - -,a8a2 f4e5 g7e5 f3e5 f7f6 e5d3 e6e5 b4b5 c6b5 d3b4,Mate
6k1/6pp/8/P1p1pq2/2P2r2/3PR1RP/1P2KP2/3N4 b - -,f5f6 g3g4 h7h5 g4g1 h5h4 g1g2 e5e4 e3e4 f4e4 d3e4,33
R1k3r1/1r6/2K5/8/7R/8/8/8 b - -,,0
2r1r1k1/pp1bppbp/1q1p2p1/3P4/2P3P1/4B3/PP2QPBP/R4RK1 b - -,b6b4 a1c1 b4b2 e2b2 g7b2 c1b1 b2e5 b1b7 d7g4 f1c1,-79
2kr1b1r/p3pp1p/pnp3p1/4P3/8/2N2P1P/PPP1KP2/R1B4R b - -,f8g7 f3f4 f7f6 f4f5 b6c4 h1g1 c4e5 c1f4 e5f7 a1d1,6
r3k2r/3pqp2/p1b1p1pp/1p2P3/8/3B2R1/PPP1QPPP/R5K1 b kq -,e7c5 a1e1 h6h5 h2h3 c5b4 c2c3 b4f4 e1d1 a8d8 g3e3,85
rnb1r1k1/ppq2ppp/2pb1p2/8/3P4/5N2/PPPBBPPP/R2QR1K1 b - -,b8d7 c2c4 d7f8 b2b4 c8f5 c4c5 d6e7 a2a4 f5e6 d2c3,26
r4rk1/pp1b1p2/8/4n3/5RqQ/4P3/PPPN2PP/R5K1 b - -,g4e2 d2e4 f7f6 a1e1 e2c2 e4f6 g8g7 f6d7 f8f4 h4f4,381
6k1/2p2p2/p2p2pp/4p3/4PnP1/1r4Q1/2q2P1P/4R1K1 b - -,g4e2 d2e4 f7f6 a1e1 e2c2 e4f6 g8g7 f6d7 f8f4 h4f4,Mate
2r5/4ppbk/7p/6p1/Pp1P4/2n1PNBP/5PP1/R6K b - -,b4b3 a1a3 b3b2 a3b3 b2b1q b3b1 c3b1 a4a5 c8c2 h1h2,-487
r4rk1/pp1b1p2/8/4n3/7R/4P3/PPPN2PP/R5K1 b - -,a8c8 c2c3 f8d8 h4h5 d7c6 d2b3 d8d5 h5h3 c6b5 h3g3,-201
3r2k1/pb2qppp/1p6/8/1P1Rp3/6P1/P3PPBP/3Q2K1 b - -,d8d4 d1d4 b7c6 e2e3 g7g6 h2h4 h7h6 a2a3 g8h7 d4c4,23
r4rk1/2q3bp/2p1ppp1/2Ppn3/1P1Q1B2/5N1P/2P2PP1/1R2R2K b - -,a8a2 d4c3 c7c8 f3d4 f8e8 b1a1 a2a1 c3a1 e5f7 a1a4,99
2r1r1k1/pp2qppp/8/8/2pRP3/2Pn1P2/P2Q1BPP/R5K1 b - -,b7b5 a2a4 d3c5 a4b5 c5b3 d2b2 b3a1 b2a1 e8d8 a1a5,-76
8/8/6k1/R6p/P2P4/2P2PK1/1r5P/8 b - -,h5h4 g3h4 b2h2 h4g4 h2g2 g4f4 g2a2 a5g5 g6f6 a4a5,666
3r3k/pp3pb1/3r1qp1/1B1p3p/PP3P2/2P1RQP1/6P1/3R2K1 b - -,d5d4 c3d4 d6d4 d1d4 d8d4 g1h2 a7a6 b5e2 d4b4 e3e4,-13
1rk3r1/R7/2K5/8/7R/8/8/8 b - -,,0
2rq1rk1/p2nbppp/8/1Q6/3BnP2/2N4B/PP3P1P/2KR3R b - -,c8c7 h3d7 e7f6 d7c6 e4c3 d4c3 d8b8 b5b8 f8b8 c6e4,291
6k1/pb2qppp/1p6/8/1P1Qp3/6P1/P3PPBP/6K1 b - -,b7c6 h2h4 g7g6 e2e3 h7h6 a2a3 g8h7 g2f1 e7d7 d4f6,22
r2qr1k1/pbpn1ppp/1p1p1n2/1P2p3/2PPP3/3B1N2/P1QN1PPP/R4RK1 b - -,e5d4 f3d4 a7a6 f1e1 d7c5 f2f3 f6d7 d2b3 a6b5 b3c5,-51
rnq2rk1/pbp1b1p1/1p2pn1p/2P2pN1/2B2B1P/P1N1P3/1P3PP1/R2QK2R b KQ -,c8e8 g5e6 g8h8 d1c2 b8c6 e1a1 e8g6 e6f8 e7f8 c4a2,323
2kr3r/p3p1bp/p1p2pp1/4PP2/2n5/2N1B2P/PPP1KP2/R6R b - -,g6f5 h1g1 c4e3 f2e3 g7h6 a1f1 e7e6 e5f6 h8f8 g1g3,-12
6k1/Q1p2p2/p2p2pp/4p3/4PnP1/1r6/2q2P1P/4R1K1 b - -,g6f5 h1g1 c4e3 f2e3 g7h6 a1f1 e7e6 e5f6 h8f8 g1g3,Mate
rn1qk2r/pp2pPb1/3p2p1/6Np/3p2nP/2N5/PPP1QPP1/R1B1K2R b KQkq -,e8f8 g5e6 f8f7 e6d8 h8d8 c3e4 f7e8 e4g5 b8c6 e2e6,588
r1b1kb1r/ppp1pppp/2n2n2/1B6/1q1P4/P1N5/1PPB1PPP/R2QK1NR b KQkq -,b4a5 c3d5 a5d2 d1d2 f6d5 c2c4 d5b6 g1f3 e7e6 b5c6,457
6k1/5p1p/6p1/8/2R5/P6P/1P1rr3/1R3K2 b - -,d2b2 b1b2 e2b2 a3a4 b2a2 f1e1 g8g7 e1d1 f7f5 h3h4,-271
2r2rk1/pp1b1p2/8/4n3/7R/2P1P3/PP1N2PP/R5K1 b - -,f8d8 h4d4 d7f5 a1f1 f5g6 h2h4 d8d4 e3d4 e5d3 d4d5,-211
2rq1rk1/1p1bbppp/4p3/p2pP3/P1nP1Q1P/2B2N2/BP3PP1/2R1R1K1 b - -,d8b6 b2b3 c4a3 h4h5 h7h6 g2g4 b6a6 g1g2 a6d3 c3a5,-29
8/8/6k1/2R4p/P2P4/1rP2PK1/7P/8 b - -,b3b1 h2h4 b1g1 g3h2 g1f1 h2g2 f1e1 a4a5 g6f7 g2g3,716
rnq2rk1/pbp1b1p1/1p2pn2/2P2pP1/2B2B2/P1N1P3/1P3PP1/R2QK2R b KQ -,f8e8 g5f6 e7f6 d1h5 b7a6 c4a2 b8d7 h5f5 d7c5 e1a1,306
2k1r3/ppp5/4rp1p/3n2p1/3P4/2P2RP1/P1P2P1P/R4KN1 b - -,e6c6 g1e2 c6e6 e2g1 g5g4 f3f5 d5c3 h2h3 g4h3 g1h3,-62
r1bqkb1r/ppp2ppp/2n5/3np3/8/1B1P4/PPP1QPPP/RNB1K1NR b KQkq -,f8e7 b1c3 c6d4 e2e5 d5b4 e1d1 c8e6 b3a4 c7c6 g1e2,-35
r2rb1k1/p3p2p/1ppq1bpB/P1p5/2P2RN1/1P1P1Q1P/5PP1/4R1K1 b - -,d6f4 f3f4 d8d6 g4f6 d6f6 f4g5 e8f7 e1e7 f6f5 g5e3,781
8/5pkp/B3p3/5p2/P2P4/1p2P1P1/5P1P/6K1 b - -,e6e5 a6d3 h7h5 a4a5 h5h4 d4e5 f7f6 a5a6 f5f4 a6a7,728
6k1/6pp/5q2/P1p1p3/2P2r2/3PR1RP/1P2KP2/3N4 b - -,f6d8 e3e5 d8a5 e5e8 f4f8 e8f8 g8f8 g3g5 a5b6 g5d5,21
2k1r2r/p6p/p1p2p2/2b2p2/7R/2N1BK1P/PnP2P2/7R b - -,c5e3 f2e3 e8e5 c3d1 e5e4 h4e4 f5e4 f3e4 b2c4 e4d3,-16
8/pp4k1/3p1p2/3P2p1/5nP1/7P/PP3RBK/4r3 b - -,b7b5 f2c2 b5b4 h2g3 a7a5 g2f3 f4d3 c2c6 e1e3 g3g2,-113
6k1/pb2q1pp/1p6/5p2/PP1Qp3/6P1/4PPBP/6K1 b - -,g8f7 e2e3 b7c6 b4b5 c6d7 g2f1 d7e6 f1c4 e6c4 d4c4,44
2k1r3/ppp5/4rp1p/3n1R2/3P2p1/2P3P1/P1P2P1P/R4KN1 b - -,e6d6 g1e2 d6e6 e2f4 d5f4 f5f4 h6h5 a1b1 b7b6 a2a4,62
rn1q3r/pp1kpPb1/3pQ1p1/6Np/3p2nP/2N5/PPP2PP1/R1B1K2R b KQ -,d7c7 c3d5 c7c6 d5e7 c6b6 e7d5 b6c6 e1h1 h8f8 d5e7,591
2rq1rk1/p2Q1ppp/8/8/3BnP2/b1N4B/PP3P1P/2KR3R b - -,c8c4 d7d8 f8d8 d4e5 d8e8 c1c2 e4f2 h3d7 e8e5 f4e5,444
8/8/6k1/P1R4p/3P4/r1P2PK1/7P/8 b - -,g6f6 h2h4 f6e6 g3f4 e6d6 f4g5 a3a1 g5h5 a1g1 a5a6,765
rn2kb1r/ppq1pppp/2p2n2/3pN2b/2PP4/1Q4P1/PP1NPP1P/R1B1KB1R b KQkq -,e7e6 f1g2 f8e7 g2f3 h5f3 d2f3 b8d7 e1h1 d7e5 f3e5,6
2k5/4Kpp1/8/2P4P/8/7P/6P1/8 b - -,f7f6 h5h6 g7h6 e7f6 c8b7 c5c6 b7c6 f6g6 c6d5 g6h6,997
r1b1kb1r/5ppp/1qpp1n2/pp6/3pP3/PB5P/1PPPNPP1/R1BQ1RK1 b kq -,g7g6 c2c3 d4d3 e2f4 f8g7 f1e1 c6c5 b3d5 a8a7 f4d3,57
8/pb2qkpp/1p6/P4p2/1P1Qp3/6P1/4PPBP/6K1 b - -,b6a5 b4a5 b7a6 g2h3 g7g6 h3f1 e7c7 d4h8 f7e6 h8e8,23
2rq1rk1/1p2bppp/4p3/pb1pP3/2nP1Q1P/P1B2N2/BP3PP1/2R1R1K1 b - -,,0
4kr2/1p3pQ1/p3N2p/3n4/6P1/bPq4P/Pr1B1P2/K2R3R b - -,b5d7 a2c4 c8c4 f4g4 h7h6 e1e3 c4c8 c3d2 d8b6 c1c3,Mate
8/pb2qkpp/8/P4p2/3Qp3/6P1/4PPBP/6K1 b - -,b7a6 g2h3 g7g6 h3f1 e7c7 h2h4 h7h5 e2e3 a6d3 f1d3,37
6k1/p4pp1/1pB2n1p/8/1P2p3/Pb2P2P/5PP1/4N1K1 b - -,g8f8 f2f3 b3d5 c6d5 f6d5 g1f2 f7f5 e1c2 f8e7 c2d4,-5
r4rk1/1bQn2pp/pP3n2/3ppq2/8/1P2P3/P2NBPPP/R1B1K2R b - -,a8b8 c1a3 f8c8 c7d6 c8c2 e3e4 f6e4 d2e4 f5e4 d6e6,-75
2rr2k1/pp1b1p2/8/4n3/3R4/2P1P3/PP1N2PP/R5K1 b - -,d7e6 d2b3 d8d4 b3d4 e6d7 e3e4 a7a5 a1d1 a5a4 d4f5,-196
r3k1nr/pp1b1ppp/1q2p3/2bpP3/N2n4/3B1N2/PPP2PPP/R1BQ1RK1 b kq -,b6a5 a4c5 a5c5 c1e3 d4f3 d1f3 d5d4 f3g4 g8h6 g4d4,205
r1b1kb1r/5ppp/1qpp4/pp6/3pnN2/PB5P/1PPP1PP1/R1BQ1RK1 b kq -,a8a7 f1e1 a7e7 d2d3 e4f6 c1d2 d6d5 b3a2 e8d8 f4h5,28
2r1r1k1/5pp1/2qQ4/ppPp3p/1P4b1/P2B4/1K3PPP/3R3R b - -,c6a8 d1e1 a5b4 a3b4 a8a4 e1e8 c8e8 d6f4 g4d1 f4d2,-86
r2qkb1r/ppp2ppp/2n5/3pP3/3Pn1b1/3B1N2/PPP3PP/RNBQ1RK1 b kq -,c6d4 c2c3 d4c6 g1h1 f7f5 e5f6 d8f6 d1e1 e8a8 f3g5,-98
r4rk1/pp3pp1/1q6/n2BP1p1/2pPQ1P1/P1N4P/1P1RP3/6K1 b - -,a5b3 d2d1 a8d8 h3h4 b6h6 h4h5 h6h7 e4e3 b7b5 e3g5,216
3qq3/2qqqBqN/qrrPnpqq/Nnr2ppr/q1B1P3/Pr5N/p2P3k/1NBQ1KR1 b - -,b3e3 b1c3 g6f7 g1g2 h2h3 c3a4 c5c4 d6e7,-9196
3r1rk1/1pq2ppp/p1p5/8/1P2P1B1/P1K3P1/2P4P/R2Q1R2 b - -,c7e5 c3b3 d8d1 a1d1 e5e4 g4d7 e4g2 f1e1 g2h2 d1d3,-347
r2qkbnr/pp3ppp/2n1p3/3pP3/2pP4/2N1BN2/PPPQ1PPP/R3K2R b KQkq -,d8b6 c3d1 g8e7 e1h1 b6a6 h2h4 e7f5 c2c3 h7h6 h4h5,34
r3k1nr/pp1b1ppp/1q2p3/2bpP3/P2n4/2NB1N2/1PP2PPP/R1BQ1RK1 b kq -,a7a5 f3d4 c5d4 d1h5 g8e7 c3b5 d7b5 a4b5 b6c7 f1e1,79
r2qkb1r/pp2nppp/2n1p3/3pP1B1/2pP4/2N2N2/PPPQ1PPP/R3K2R b KQkq -,d8b6 c3d1 h7h6 g5e3 b6a6 e1h1 b7b5 h2h4 e7f5 h4h5,-14
2rq1rk1/1p1b1ppp/4p3/p2pP3/PBnP1Q1P/5N2/BP3PP1/2R1R1K1 b - -,a5b4 b2b3 c4a3 c1c8 d7c8 e1c1 c8d7 f4d2 d8e7 a2b1,96
rn1q1rk1/pb2pp1p/1p3bp1/2p5/3P4/2PB1N2/PP2QPPP/R1B2RK1 b - -,c5d4 c1h6 f8e8 f3d4 d8d5 d4f3 b8d7 d3c4 d5h5 h6e3,-16
r1bq1rk1/1ppn2bp/3p2p1/p1nPpP2/2P5/1NN5/PPQ1BPPP/R1B2RK1 b - -,g6f5 b3c5 d7c5 c1e3 c8d7 g1h1 b7b6 f2f4 d8e7 f1f3,-19
3r3k/1p3pb1/p2r1qp1/3p3p/PP3P2/2P1RQP1/6P1/3R1BK1 b - -,g7f8 e3e5 d8c8 d1d4 h8g7 g1h2 f8e7 d4d3 d6c6 f3e3,-19
r1b1k2r/4bppp/1qpp4/pp5Q/3p4/PB5P/1PPP1PP1/R1B1R1K1 b kq -,e8d8 e1e7 d8e7 h5f7 e7d8 d2d3 c8d7 c1g5 d8c8 f7g7,243
2r3k1/pp3p2/4b3/4n3/3N4/2P1P3/PP4PP/R5K1 b - -,e6d7 a1d1 c8e8 e3e4 e5g4 d1e1 g4f6 e4e5 f6g4 e5e6,-185
r3N1k1/p4ppp/1q6/3p4/4n3/PP3NP1/4PPBP/2nQR1K1 b - -,c1a2 e8f6 g7f6 f3d4 a2c3 d1d3 a8c8 e2e3 h7h5 e1c1,286
r2qkb1r/pp3pp1/2n1p2p/3pPn2/2pP1BP1/2N2N2/PPPQ1P1P/R3K2R b KQkq -,c6e7 g4f5 e7f5 c3e2 d8b6 c2c3 g7g5 f4e3 f8e7 d2c2,253
2rq1rk1/1p1b1ppp/4p3/3pP3/PpnP1Q1P/1P3N2/B4PP1/2R1R1K1 b - -,c4a3 c1c8 d8c8 e1c1 c8e8 f4d2 e8e7 a2b1 a3b1 c1b1,106
8/1p1k1R1P/6p1/P1pb4/8/1P6/1K6/8 b - -,d5f7 h7h8q c5c4 b3b4 g6g5 h8d4 d7e6 d4e3 e6d6 e3b6,706
r1b1k2r/4bppp/1qp5/pp1p3Q/3p4/PB1P3P/1PP2PP1/R1B1R1K1 b kq -,b6d8 c1g5 a8a7 h5h4 f7f6 h4d4 a7b7 g5d2 e8h8 b3a2,48
r1bq1rk1/1ppn2bp/3p4/p1NPpp2/2P5/2N5/PPQ1BPPP/R1B2RK1 b - -,d7c5 c1e3 c8d7 a1d1 b7b6 f2f4 e5f4 e3f4 d8f6 f1f3,-17
6k1/6pp/5q2/P1p5/2P1P3/6RP/1P2KP2/3N4 b - -,f6f7 g3c3 f7b7 e4e5 b7a6 d1e3 a6a5 e3d5 a5a6 b2b3,66
r2qkb1r/pp2npp1/2n1p2p/3pP3/2pP1BP1/2N2N2/PPPQ1P1P/2KR3R b kq -,d8a5 d2e3 b7b5 a2a3 a8b8 c1d2 h6h5 h2h3 h5g4 h3g4,-146
8/Qb2q1pp/6k1/P4p2/4p3/6P1/4PPBP/6K1 b - -,e7d7 a5a6 b7c6 a7b6 g6f7 a6a7 d7b7 b6d4 h7h5 h2h4,430
r4rk1/3q3p/2p1p1p1/2PpQ3/1P6/7P/2P2PP1/1R2R2K b - -,a8a2 e1e2 f8f5 e5b8 f5f8 b8g3 a2a8 b1e1 a8e8 c2c3,237
1r6/2R2pkp/4pp2/8/Pp1P4/4P1P1/5PBP/6K1 b - -,h7h6 a4a5 b4b3 c7c1 b8b5 a5a6 b5a5 g2f1 b3b2 c1b1,582
2Rq1rk1/1p1b1ppp/4p3/3pP3/Pp1P1Q1P/nP3N2/B4PP1/4R1K1 b - -,d8c8 e1c1 c8d8 f4d2 d8e7 a2b1 a3b1 c1b1 f8a8 b1a1,116
r2rb1k1/p3p2p/1pp2RpB/P1p5/2P3N1/1P1q1Q1P/5PP1/4R1K1 b - -,d3f3 f6f3 e8d7 e1e7 d7g4 h3g4 d8f8 f3f8 a8f8 e7g7,Mate
2r2rk1/p2Q1p1p/6p1/q7/3BnP2/b1N4B/PP3P1P/1K1R2R1 b - -,f8d8 c3e4 d8d7 e4f6 g8g7 f6d7 f7f6 h3e6 a3e7 d7f6,538
r2qkb1r/pp3pp1/2n1p1np/3pP3/2pP2P1/2N1BN2/PPPQ1P1P/2KR3R b kq -,b7b5 c1b1 f8b4 f3g1 a7a5 f2f4 g6e7 g1e2 a5a4 a2a3,-113
2bq1rk1/1p3ppp/4p3/3pP3/Pp1P3P/nP3N2/B2Q1PP1/4R1K1 b - -,b7b5 e1c1 b5a4 h4h5 a4b3 a2b3 a3c4 d2b4 h7h6 b3c2,86
3r3k/1p3pb1/p2r1qp1/7p/PP1P1P2/4RQP1/6P1/3R1BK1 b - -,g7f8 f4f5 f6f5 f3f5 g6f5 f1e2 h8g7 e3f3 d6d4 d1d4,-10
8/6p1/p3pk2/1p1bbp1p/4p2P/1P4P1/P2K4/6R1 b - -,e5d4 g1c1 e6e5 c1f1 d5e6 d2c2 e4e3 c2c1 f5f4 g3f4,-876
8/kb6/1p2n3/1Pp3q1/P1Pp3p/4p2P/2P3P1/3R1Q1K b - -,e5d4 g1c1 e6e5 c1f1 d5e6 d2c2 e4e3 c2c1 f5f4 g3f4,Mate
2r1r1k1/5npp/2p5/2P2b2/1P1pp3/6BP/P3NPP1/R3R1K1 b - -,d4d3 e2d4 f5g6 g3f4 f7e5 e1c1 g6f7 a2a4 e5c4 d4f5,165
rnq2rk1/pbp1b1p1/1p2p3/2P2pP1/2B2Bn1/PQN1P3/1P3PP1/R3K2R b KQ -,g7g6 c4e6 g8g7 e6c8 b7g2 h1g1 b8c6 g1g2 e7g5 f4g5,691
r1b2rk1/4npp1/7p/1p1pp1q1/p6N/P2PP3/BPP3PP/1K2QR1R b - -,c8g4 h2h3 g4d7 h4f3 g5f6 e1c3 f6b6 f3e5 d7e6 c3d4,69
r1bq1rk1/p2nbppp/2n1p3/1pppPP2/3P4/2P2NP1/PP2N2P/R1BQKB1R b KQ -,c5d4 c3d4 f7f6 e5f6 d7f6 f1g2 f6e4 e1h1 e6f5 c1e3,-103
r2qk2r/pp3pp1/2n1p1np/3pP3/1bpP2PP/2N1BN2/PPPQ1P2/2KR3R b kq -,b7b5 d1e1 b4c3 b2c3 g6e7 c1d1 d8a5 d1e2 a5a3 e1b1,-111
rn1q3r/pp2pPb1/2kp2p1/3Q2Np/3p2nP/2N5/PPP2PP1/R1B1K2R b KQ -,c6c7 g5e6 c7c8 e6d8 h8d8 d5e6 d8d7 c3d5 b8c6 c1g5,683
1r6/8/8/3p4/3P2k1/2P2b2/3KNR2/8 b - -,b8b7 e2c1 b7b2 d2e3 b2f2 e3f2 f3d1 f2e3 d1a4 c1d3,14
8/4r1pk/2p1p2Q/p2pP3/P2P2N1/1rP3RP/3q1PP1/6RK b - -,d2h6 g4h6 h7h6 g1c1 h6h7 g3g4 e7c7 g4h4 h7g6 c3c4,135
r3N1k1/p4ppp/1q6/3p4/3Q4/PP3NP1/4PnBP/2n1R1K1 b - -,f2e4 d4b6 c1e2 e1e2 a7b6 e8c7 a8a3 c7d5 g8f8 e2e4,596
r3k1nr/1p1b1ppp/1q2p3/p2pP2Q/P2b4/2NB4/1PP2PPP/R1B2RK1 b kq -,g7g6 h5f3 d4e5 f1e1 f7f6 e1e5 f6e5 c1g5 b6b2 a1d1,129
2k5/2b3p1/p1R2p1p/4p2P/1rP3P1/1P2B3/P3KP2/8 b - -,c8d7 c6a6 c7b8 e2d3 b4b7 d3e4 d7c8 e4f5 b7d7 a6a5,562
r5k1/pp3pp1/3b3p/BP1n1P2/2QPq3/P3r2P/4N1P1/4RRK1 b - -,a7a6 e2c3 d5c3 c4c3 e3c3 e1e4 c3a3 a5d2 a6a5 d2f4,-130
2b2k1r/4rppp/2p5/ppqp4/3p1Q2/PB1P3P/1PP2PP1/R3R1K1 b - -,c5b6 e1e7 f8e7 f4e5 c8e6 e5g7 h8e8 a3a4 e7d6 a4b5,108
rnq2rk1/pbp1b1p1/1p2p3/2P2pP1/2B2Bn1/P1N1PP2/1P4P1/R2QK2R b KQ -,e7f6 g5f6 g4f6 d1c2 f8f7 e1a1 b8c6 e3e4 c6a5 c4a2,349
3r3k/1p3pb1/p4qp1/7p/PP1r1P2/4RQP1/6P1/1R3BK1 b - -,h5h4 f4f5 h4g3 f3g3 g7h6 e3b3 g6f5 g3f2 d4d2 f2c5,-175
2k1r3/p1p5/4rp1p/1p1n2p1/3P4/2PR2P1/P1P1NP1P/4RK2 b - -,c8d7 h2h4 d5b6 d4d5 e6e5 h4g5 h6g5 f2f4 g5f4 g3f4,-160
8/3n1ppp/2k5/P1Bp4/1P1Pp1P1/1r2R2P/5KP1/8 b - -,,0
8/1r6/8/3p4/3P2k1/2PK1b2/4NR2/8 b - -,b7f7 d3d2 f7b7 e2c1 b7b2 d2e3 b2f2 e3f2 f3d1 f2e3,14
r1bq1rk1/pp2bppp/2n1pn2/2pP4/3P4/P1N1PN2/1P2BPPP/R1BQ1RK1 b - -,e6d5 d4c5 e7c5 b2b4 c5d6 c1b2 a7a6 h2h3 f8e8 d1d2,57
r1b2rk1/p1pqbppp/2p5/3pP1n1/3N1P2/8/PPP3PP/RNBQR1K1 b - -,g5e6 b1c3 e6d4 d1d4 d7f5 d4f2 f7f6 e5f6 f5f6 c1e3,-65
r1bqkbnr/1p2pppp/p1n5/3p4/8/4PN2/PBPPBPPP/RN1QK2R b KQkq -,g8f6 e1h1 e7e6 a2a4 f8d6 d2d3 e8h8 b1d2 b7b6 d1b1,21
3q1rk1/1p1b1ppp/4p3/3pP3/Pp1P3P/nP3N2/B2Q1PP1/2R3K1 b - -,d8e7 a2b1 a3b1 c1b1 b7b6 g2g3 f8a8 b1a1 a8c8 a1c1,98
r1b1r1k1/pp1nbp1p/2p2ppB/q7/2BP4/2P2Q2/PP2NPPP/R4RK1 b - -,e7f8 h6f8 e8f8 f1e1 d7b6 c4b3 a5g5 e2f4 c8g4 f3g3,74
rn1q3r/pp1kpPb1/3p2p1/3Q2Np/3p2nP/8/PPP1NPP1/R1B1K2R b KQ -,d7c8 g5e6 d8b6 e6g7 d4d3 e2d4 b8c6 g7e6 c8d7 e1h1,529
r3k2r/1p1bnppp/1q2p3/pN1pP2Q/P2b4/3B4/1PP2PPP/R1B2RK1 b kq -,g7g6 h5g5 d7b5 d3b5 e7c6 g5f6 h8g8 c2c4 a8d8 c1g5,174
7k/5r2/7Q/P2p4/4p1p1/1P2PqP1/1R3P1K/8 b - -,f7h7 h6h7 h8h7 b2a2 f3f7 a5a6 f7a7 h2g1 d5d4 e3d4,-46
r2q1rk1/1p2bpp1/2p1p2p/p2pP3/2P5/1P2P1P1/PB2QPKP/R4R2 b - -,d5c4 b3c4 d8b8 a2a4 f8d8 h2h4 b8c7 b2d4 b7b6 f1d1,-43
8/kb6/1p2n3/1Pp3q1/P1Ppp2p/7P/2P2QP1/3R3K b - -,e4e3 f2e2 e6f4 e2g4 e3e2 d1a1 g5g4 h3g4 f4g2 h1h2,-9605
r1bqk2r/ppp2ppp/2n2n2/3p4/Qb1P4/2N1P3/PP3PPP/R1B1KBNR b KQkq -,c8f5 g1f3 e8h8 f1e2 a7a6 c1d2 b4d6 e1h1 c6e7 f3h4,-35
r3N1k1/p4ppp/8/3p4/4n3/PP3NP1/4PqBP/2nQR2K b - -,a8d8 d1c1 f2b6 e2e3 d8e8 h1g1 e4f6 b3b4 h7h5 f3d4,440
r1bqk2r/ppp4p/2np1np1/4pp2/1b6/1PP1P1P1/PB1PQPBP/RN2K1NR b KQkq -,c8d7 c3b4 c6b4 d2d4 e5e4 g1h3 b4d3 e1f1 h7h5 b1c3,195
2r2rk1/p2Q1p1p/6p1/q7/5P2/b1B4B/PP3P1P/1K1R2R1 b - -,a5h5 d7d4 c8c3 d4c3 a3e7 g1e1 h5h4 c3g3 h4f6 f4f5,592
5kr1/4rppp/2p1b3/1pqp4/p2p1Q1P/P2P4/BPP2PP1/2R1R1K1 b - -,c5b6 b2b3 a4b3 c2b3 c6c5 b3b4 c5c4 a3a4 b5a4 d3c4,32
r2q1rk1/3b2bp/2p5/p1p1p3/2P2pB1/2N5/PPQ2PPP/3R1R1K b - -,f8f7 h2h3 d8c7 g4d7 f7d7 d1d7 c7d7 f1d1 d7f7 c3e4,257
1k1r1r2/pp3pp1/1qn1p3/3pPnRP/1bpP4/2N1BN2/PPPQ1P2/1K4R1 b - -,f8h8 b1c1 b8a8 a2a3 b4a5 d2e1 b6a6 c1b1 a5c3 e1c3,-82
8/8/2n5/1p6/5k2/2K1p3/4B3/8 b - -,b4c3 d2c3 f8h8 a2a3 d8f8 g1g4 c6e7 f3h4 f5h4 g4h4,Mate
8/6p1/p3pk2/1p1b1p1p/3bp2P/1P4P1/P2K4/2R5 b - -,e6e5 c1f1 d5e6 d2e2 f5f4 g3f4 e6g4 e2d2 e4e3 d2c2,-929
5kr1/4r1pp/2p1bp2/1pqp4/p2p1Q1P/P1PP4/BP3PP1/2R1R1K1 b - -,e6f7 c3d4 c5b6 f4d6 b6c7 d6b4 g7g5 c1c6 c7c6 e1e7,320
r1bqk2r/pp2bppp/3ppn2/8/3BPP2/2N5/PPPQ2PP/R3KB1R b KQkq -,e8h8 e1a1 a7a6 e4e5 d6e5 f4e5 f6d7 c3e4 b7b5 f1d3,67
6k1/5ppb/3B1n1p/p2pP3/1p1P2P1/1P3P1P/8/2n1NBK1 b - -,f6e8 f1b5 e8d6 e5d6 g8f8 b5a4 h7b1 g1f2 b1a2 f2e3,-191
r1bqkb1r/ppp2ppp/2n5/4p3/8/1PN2N2/P2P1PPP/R1BQK2R b KQkq -,d8d3 d1e2 c8f5 e1h1 d3e2 c3e2 e8a8 c1b2 f7f6 a2a3,-365
r2q1rk1/1p2bpp1/2p1p2p/p3P3/2P5/4P1P1/PB2QPKP/R4R2 b - -,b7b5 c4b5 d8d5 e2f3 d5f3 g2f3 c6b5 f1c1 f8c8 f3e4,-48
8/8/8/3p4/3P2k1/2P2b2/5K2/2N5 b - -,f3d1 c1d3 d1a4 d3b4 a4b3 f2e2 b3c4 e2d1 g4f5 d1d2,11
